year,pgisced97,sex,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No answer / don't know,male,Seldom,0.13350,35,146,0.07814,0.18885
2007,No answer / don't know,male,Sometimes,0.48064,80,146,0.39931,0.56196
2007,No answer / don't know,male,Often,0.19867,31,146,0.13373,0.26362
2007,No answer / don't know,female,Seldom,0.27306,46,139,0.19872,0.34739
2007,No answer / don't know,female,Sometimes,0.28012,53,139,0.20519,0.35504
2007,No answer / don't know,female,Often,0.28248,40,139,0.20736,0.35759
2007,Pre-primary Level,male,Seldom,0.31895,46,112,0.23224,0.40565
2007,Pre-primary Level,male,Sometimes,0.36747,66,112,0.27778,0.45716
2007,Pre-primary Level,female,Seldom,0.21417,38,151,0.14852,0.27982
2007,Pre-primary Level,female,Sometimes,0.36553,71,151,0.28846,0.44260
2007,Pre-primary Level,female,Often,0.27175,42,151,0.20056,0.34295
2007,Primary Level,female,Sometimes,0.37263,52,52,0.23993,0.50532
2007,Lower Secondary Level,male,Very seldom,0.09845,68,689,0.07619,0.12071
2007,Lower Secondary Level,male,Seldom,0.22874,171,689,0.19735,0.26012
2007,Lower Secondary Level,male,Sometimes,0.40399,277,689,0.36732,0.44065
2007,Lower Secondary Level,male,Often,0.22332,139,689,0.19220,0.25444
2007,Lower Secondary Level,male,Very often,0.04550,34,689,0.02993,0.06108
2007,Lower Secondary Level,female,Very seldom,0.14940,206,1510,0.13141,0.16739
2007,Lower Secondary Level,female,Seldom,0.24608,365,1510,0.22435,0.26781
2007,Lower Secondary Level,female,Sometimes,0.37622,575,1510,0.35178,0.40066
2007,Lower Secondary Level,female,Often,0.16462,272,1510,0.14591,0.18333
2007,Lower Secondary Level,female,Very often,0.06368,92,1510,0.05136,0.07600
2007,Upper Secondary Level,male,Very seldom,0.09721,511,4889,0.08890,0.10551
2007,Upper Secondary Level,male,Seldom,0.23928,1185,4889,0.22732,0.25124
2007,Upper Secondary Level,male,Sometimes,0.39455,1922,4889,0.38085,0.40825
2007,Upper Secondary Level,male,Often,0.21500,1015,4889,0.20348,0.22652
2007,Upper Secondary Level,male,Very often,0.05396,256,4889,0.04763,0.06030
2007,Upper Secondary Level,female,Very seldom,0.11496,567,5398,0.10645,0.12347
2007,Upper Secondary Level,female,Seldom,0.20140,1108,5398,0.19070,0.21210
2007,Upper Secondary Level,female,Sometimes,0.42564,2308,5398,0.41245,0.43883
2007,Upper Secondary Level,female,Often,0.20152,1106,5398,0.19081,0.21222
2007,Upper Secondary Level,female,Very often,0.05649,309,5398,0.05033,0.06265
2007,Post-secondary Non-tertiary Level,male,Very seldom,0.09204,45,434,0.06481,0.11927
2007,Post-secondary Non-tertiary Level,male,Seldom,0.16756,78,434,0.13238,0.20273
2007,Post-secondary Non-tertiary Level,male,Sometimes,0.42326,196,434,0.37672,0.46980
2007,Post-secondary Non-tertiary Level,male,Often,0.25746,115,434,0.21628,0.29864
2007,Post-secondary Non-tertiary Level,female,Very seldom,0.08938,57,702,0.06826,0.11050
2007,Post-secondary Non-tertiary Level,female,Seldom,0.15945,120,702,0.13234,0.18655
2007,Post-secondary Non-tertiary Level,female,Sometimes,0.47667,307,702,0.43970,0.51364
2007,Post-secondary Non-tertiary Level,female,Often,0.21951,168,702,0.18887,0.25015
2007,Post-secondary Non-tertiary Level,female,Very often,0.05499,50,702,0.03811,0.07187
2007,First Stage of Tertiary Education,male,Very seldom,0.09643,87,896,0.07709,0.11577
2007,First Stage of Tertiary Education,male,Seldom,0.20981,167,896,0.18314,0.23649
2007,First Stage of Tertiary Education,male,Sometimes,0.45413,401,896,0.42151,0.48675
2007,First Stage of Tertiary Education,male,Often,0.18681,191,896,0.16128,0.21235
2007,First Stage of Tertiary Education,male,Very often,0.05282,50,896,0.03817,0.06747
2007,First Stage of Tertiary Education,female,Very seldom,0.08453,58,634,0.06286,0.10620
2007,First Stage of Tertiary Education,female,Seldom,0.21206,133,634,0.18022,0.24390
2007,First Stage of Tertiary Education,female,Sometimes,0.43071,263,634,0.39214,0.46929
2007,First Stage of Tertiary Education,female,Often,0.20673,133,634,0.17518,0.23828
2007,First Stage of Tertiary Education,female,Very often,0.06597,47,634,0.04663,0.08530
2007,Second Stage of Tertiary Education,male,Very seldom,0.08934,234,2406,0.07794,0.10074
2007,Second Stage of Tertiary Education,male,Seldom,0.21646,543,2406,0.20000,0.23292
2007,Second Stage of Tertiary Education,male,Sometimes,0.41219,1035,2406,0.39251,0.43186
2007,Second Stage of Tertiary Education,male,Often,0.23271,491,2406,0.21583,0.24960
2007,Second Stage of Tertiary Education,male,Very often,0.04930,103,2406,0.04065,0.05795
2007,Second Stage of Tertiary Education,female,Very seldom,0.08723,157,1977,0.07479,0.09967
2007,Second Stage of Tertiary Education,female,Seldom,0.19876,429,1977,0.18116,0.21635
2007,Second Stage of Tertiary Education,female,Sometimes,0.44517,879,1977,0.42326,0.46709
2007,Second Stage of Tertiary Education,female,Often,0.19102,384,1977,0.17369,0.20835
2007,Second Stage of Tertiary Education,female,Very often,0.07782,128,1977,0.06601,0.08963
2008,No answer / don't know,male,Seldom,0.32311,49,113,0.23650,0.40972
2008,No answer / don't know,male,Sometimes,0.37324,64,113,0.28366,0.46281
2008,No answer / don't know,female,Seldom,0.26456,38,139,0.19097,0.33816
2008,No answer / don't know,female,Sometimes,0.40179,70,139,0.31999,0.48358
2008,No answer / don't know,female,Often,0.14457,31,139,0.08590,0.20325
2008,Pre-primary Level,male,Seldom,0.33677,47,120,0.25186,0.42169
2008,Pre-primary Level,male,Sometimes,0.40041,73,120,0.31237,0.48844
2008,Pre-primary Level,female,Seldom,0.17417,41,158,0.11484,0.23349
2008,Pre-primary Level,female,Sometimes,0.39359,70,158,0.31717,0.47001
2008,Pre-primary Level,female,Often,0.28820,47,158,0.21735,0.35905
2008,Primary Level,female,Sometimes,0.37060,39,39,0.21704,0.52416
2008,Lower Secondary Level,male,Very seldom,0.11431,72,608,0.08900,0.13962
2008,Lower Secondary Level,male,Seldom,0.23970,160,608,0.20574,0.27367
2008,Lower Secondary Level,male,Sometimes,0.42629,270,608,0.38694,0.46563
2008,Lower Secondary Level,male,Often,0.17490,106,608,0.14468,0.20513
2008,Lower Secondary Level,female,Very seldom,0.13458,177,1374,0.11653,0.15263
2008,Lower Secondary Level,female,Seldom,0.24550,350,1374,0.22274,0.26827
2008,Lower Secondary Level,female,Sometimes,0.40194,545,1374,0.37601,0.42788
2008,Lower Secondary Level,female,Often,0.17229,237,1374,0.15231,0.19226
2008,Lower Secondary Level,female,Very often,0.04569,65,1374,0.03464,0.05673
2008,Upper Secondary Level,male,Very seldom,0.10269,497,4597,0.09391,0.11147
2008,Upper Secondary Level,male,Seldom,0.24487,1156,4597,0.23244,0.25731
