year,pgisced97,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No answer / don't know,Seldom,0.19684,81,285,0.15060,0.24309
2007,No answer / don't know,Sometimes,0.38962,133,285,0.33291,0.44634
2007,No answer / don't know,Often,0.23671,71,285,0.18727,0.28615
2007,Pre-primary Level,Seldom,0.26539,84,292,0.21465,0.31612
2007,Pre-primary Level,Sometimes,0.36648,137,292,0.31112,0.42184
2007,Pre-primary Level,Often,0.21536,71,292,0.16813,0.26259
2007,Primary Level,Very seldom,0.10709,31,192,0.06323,0.15094
2007,Primary Level,Seldom,0.14521,37,192,0.09525,0.19518
2007,Primary Level,Sometimes,0.39198,79,192,0.32274,0.46121
2007,Primary Level,Often,0.24366,45,192,0.18278,0.30454
2007,Lower Secondary Level,Very seldom,0.13330,274,2199,0.11909,0.14751
2007,Lower Secondary Level,Seldom,0.24060,536,2199,0.22273,0.25847
2007,Lower Secondary Level,Sometimes,0.38499,852,2199,0.36465,0.40534
2007,Lower Secondary Level,Often,0.18317,411,2199,0.16700,0.19934
2007,Lower Secondary Level,Very often,0.05794,126,2199,0.04817,0.06770
2007,Upper Secondary Level,Very seldom,0.10620,1078,10287,0.10024,0.11215
2007,Upper Secondary Level,Seldom,0.22009,2293,10287,0.21209,0.22810
2007,Upper Secondary Level,Sometimes,0.41030,4230,10287,0.40079,0.41980
2007,Upper Secondary Level,Often,0.20817,2121,10287,0.20032,0.21602
2007,Upper Secondary Level,Very often,0.05524,565,10287,0.05083,0.05966
2007,Post-secondary Non-tertiary Level,Very seldom,0.09050,102,1164,0.07401,0.10699
2007,Post-secondary Non-tertiary Level,Seldom,0.16287,198,1164,0.14164,0.18409
2007,Post-secondary Non-tertiary Level,Sometimes,0.45415,503,1164,0.42553,0.48276
2007,Post-secondary Non-tertiary Level,Often,0.23551,283,1164,0.21113,0.25990
2007,Post-secondary Non-tertiary Level,Very often,0.05697,78,1164,0.04365,0.07029
2007,First Stage of Tertiary Education,Very seldom,0.09164,145,1530,0.07718,0.10610
2007,First Stage of Tertiary Education,Seldom,0.21072,300,1530,0.19028,0.23116
2007,First Stage of Tertiary Education,Sometimes,0.44470,664,1530,0.41979,0.46961
2007,First Stage of Tertiary Education,Often,0.19483,324,1530,0.17498,0.21469
2007,First Stage of Tertiary Education,Very often,0.05811,97,1530,0.04639,0.06984
2007,Second Stage of Tertiary Education,Very seldom,0.08842,391,4383,0.08001,0.09682
2007,Second Stage of Tertiary Education,Seldom,0.20872,972,4383,0.19668,0.22075
2007,Second Stage of Tertiary Education,Sometimes,0.42662,1914,4383,0.41197,0.44126
2007,Second Stage of Tertiary Education,Often,0.21447,875,4383,0.20232,0.22663
2007,Second Stage of Tertiary Education,Very often,0.06178,231,4383,0.05465,0.06890
2008,No answer / don't know,Very seldom,0.09342,33,313,0.06113,0.12571
2008,No answer / don't know,Seldom,0.29610,87,313,0.24544,0.34676
