year,bula_h,quintil_oecd,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Schleswig-Holstein,1st Quintile,Sometimes,0.29831,34,34,0.14221,0.45441
2007,Schleswig-Holstein,2nd Quintile,Sometimes,0.43445,41,41,0.28084,0.58807
2007,Schleswig-Holstein,3rd Quintile,Very seldom,0.17546,33,121,0.10740,0.24351
2007,Schleswig-Holstein,3rd Quintile,Seldom,0.29049,36,121,0.20926,0.37172
2007,Schleswig-Holstein,3rd Quintile,Sometimes,0.42930,52,121,0.34074,0.51786
2007,Schleswig-Holstein,4th Quintile,Sometimes,0.45752,41,41,0.30313,0.61191
2007,Schleswig-Holstein,5th Quintile,Seldom,0.20897,43,153,0.14434,0.27361
2007,Schleswig-Holstein,5th Quintile,Sometimes,0.43831,73,153,0.35943,0.51719
2007,Schleswig-Holstein,5th Quintile,Often,0.24657,37,153,0.17805,0.31509
2007,Hamburg,5th Quintile,Sometimes,0.50132,35,35,0.33325,0.66939
2007,Lower Saxony,1st Quintile,Seldom,0.19976,56,194,0.14335,0.25617
2007,Lower Saxony,1st Quintile,Sometimes,0.42475,94,194,0.35501,0.49449
2007,Lower Saxony,1st Quintile,Often,0.18684,44,194,0.13185,0.24183
2007,Lower Saxony,2nd Quintile,Seldom,0.25295,83,267,0.20071,0.30519
2007,Lower Saxony,2nd Quintile,Sometimes,0.39407,117,267,0.33535,0.45280
2007,Lower Saxony,2nd Quintile,Often,0.20491,67,267,0.15640,0.25341
2007,Lower Saxony,3rd Quintile,Seldom,0.22412,75,265,0.17382,0.27442
2007,Lower Saxony,3rd Quintile,Sometimes,0.36845,110,265,0.31026,0.42664
2007,Lower Saxony,3rd Quintile,Often,0.25660,80,265,0.20391,0.30929
2007,Lower Saxony,4th Quintile,Very seldom,0.12532,48,409,0.09319,0.15745
2007,Lower Saxony,4th Quintile,Seldom,0.19098,80,409,0.15284,0.22912
2007,Lower Saxony,4th Quintile,Sometimes,0.36948,178,409,0.32265,0.41632
2007,Lower Saxony,4th Quintile,Often,0.26969,103,409,0.22662,0.31275
2007,Lower Saxony,5th Quintile,Very seldom,0.12786,55,519,0.09911,0.15662
2007,Lower Saxony,5th Quintile,Seldom,0.22846,128,519,0.19231,0.26462
2007,Lower Saxony,5th Quintile,Sometimes,0.41628,225,519,0.37383,0.45873
2007,Lower Saxony,5th Quintile,Often,0.19531,111,519,0.16117,0.22945
2007,North Rhine-Westphalia,1st Quintile,Very seldom,0.12989,85,669,0.10440,0.15539
2007,North Rhine-Westphalia,1st Quintile,Seldom,0.25154,167,669,0.21864,0.28445
2007,North Rhine-Westphalia,1st Quintile,Sometimes,0.33906,223,669,0.30317,0.37496
