year,age_gr,pgisced97,plh0184,proportion,n,lower_confidence,upper_confidence
2007,46-65 J.,middle vocational,Manchmal,0.07728628230616302,25385,0.07400115514793573,0.08057140946439031
2007,30-45 J.,middle vocational,Manchmal,0.05944333996023857,25385,0.05653455530426375,0.06235212461621338
2007,46-65 J.,higher education,Manchmal,0.04438369781312127,25385,0.04185019725851088,0.046917198367731665
2007,46-65 J.,middle vocational,Selten,0.04055666003976143,25385,0.038130003875893714,0.04298331620362915
2007,66 und älter,middle vocational,Manchmal,0.04035785288270378,25385,0.03793690092737091,0.042778804838036644
2007,30-45 J.,middle vocational,Oft,0.03777335984095427,25385,0.03542805670788885,0.04011866297401969
2007,46-65 J.,middle vocational,Oft,0.035337972166998015,25385,0.03306666489444982,0.03760927943954621
2007,66 und älter,middle vocational,Selten,0.034443339960238566,25385,0.03219992816731446,0.036686751753162675
2007,18-29 J.,middle vocational,Manchmal,0.033101391650099406,25385,0.03090058909568042,0.03530219420451839
2007,30-45 J.,higher education,Manchmal,0.02982107355864811,25385,0.02772862378112083,0.03191352333617539
2007,30-45 J.,middle vocational,Selten,0.02360834990059642,25385,0.021740627478730214,0.02547607232246263
2007,46-65 J.,higher education,Selten,0.022266401590457258,25385,0.020451292315530573,0.024081510865383942
2007,66 und älter,middle vocational,Sehr selten,0.02176938369781312,25385,0.019974190557453836,0.023564576838172403
2007,18-29 J.,middle vocational,Oft,0.019383697813121274,25385,0.017687660677063764,0.021079734949178783
2007,46-65 J.,higher education,Oft,0.018339960238568587,25385,0.016689339722897018,0.019990580754240157
2007,46-65 J.,middle vocational,Sehr selten,0.017345924453280318,25385,0.015739846788158596,0.01895200211840204
2007,30-45 J.,higher education,Oft,0.017147117296222664,25385,0.015550108512824878,0.01874412607962045
2007,66 und älter,higher education,Manchmal,0.015954274353876738,25385,0.014412880385822871,0.017495668321930606
2007,18-29 J.,middle vocational,Selten,0.015357852882703778,25385,0.013845086204186254,0.016870619561221302
2007,66 und älter,general elemantary,Manchmal,0.01371769383697813,25385,0.012286795887515554,0.015148591786440707
2007,30-45 J.,higher vocational,Manchmal,0.012922465208747515,25385,0.011533101958793422,0.014311828458701608
2007,66 und älter,middle vocational,Oft,0.012872763419483102,25385,0.01148603968481174,0.014259487154154463
2007,46-65 J.,higher vocational,Manchmal,0.012773359840954275,25385,0.01139193107867534,0.01415478860323321
2007,30-45 J.,higher education,Selten,0.012326043737574552,25385,0.010968711572648015,0.013683375902501089
