year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1984,18-29 J.,Westdeutschland,2015,662.3887864442248,655.0284982500227,669.7490746384269,378.0,675.0,869.0,0.0,1605.5,675.0,641.8,685.0
1984,30-45 J.,Westdeutschland,2888,1036.8661117498993,1025.5463175186014,1048.1859059811973,690.5717387085707,975.3951256259148,1278.0,0.0,2159.1423919371437,974.0,925.0,977.0
1984,46-65 J.,Westdeutschland,2090,1025.0423681694217,1012.3339009362943,1037.750835402549,665.0,946.0,1278.0,0.0,2197.5,946.0,921.0,972.0
1984,66 und älter,Westdeutschland,50,540.3009438695518,457.0527813428217,623.5491063962819,153.0,309.64187111004526,722.0077704459649,31.0,1575.5194261149122,310.0,178.0,415.025
1985,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1985,18-29 J.,Westdeutschland,1856,652.6548339116295,644.5747473737418,660.7349204495171,350.1070408211401,665.0,869.0,0.0,1647.3394387682897,665.0,620.95,665.0
1985,30-45 J.,Westdeutschland,2577,1032.3122557012196,1021.3733581871545,1043.2511532152846,666.597524910139,971.0,1278.0,0.0,2195.1037126347915,971.0,958.8249999999999,995.025
1985,46-65 J.,Westdeutschland,1943,1062.1503251649915,1045.810498394183,1078.4901519358,665.0,971.0,1301.751085116098,0.0,2256.877712790245,971.0,934.975,995.025
1985,66 und älter,Westdeutschland,48,517.8846555654997,447.5436386546471,588.2256724763522,177.7093699275246,256.0,818.0,15.0,1778.4359451087132,256.0,-31.0,307.0
1986,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1986,18-29 J.,Westdeutschland,1856,680.2775266088635,671.1079125540763,689.4471406636507,332.0,691.9046886335644,920.0,0.0,1802.0,692.0,668.0,719.0
1986,30-45 J.,Westdeutschland,2401,1078.1768801836306,1066.6932459843513,1089.66051438291,716.0,1023.0,1329.0,0.0,2248.5,1023.0,1023.0,1049.0
1986,46-65 J.,Westdeutschland,1924,1089.4035940872643,1072.910163734146,1105.8970244403827,665.0332325069886,1018.3752700267776,1329.0,0.0,2324.9501512395173,1020.0,1017.0,1069.0
1986,66 und älter,Westdeutschland,31,611.2934835953215,497.46024656268276,725.1267206279603,194.0,305.9129201959763,791.5853363443846,82.0,1687.9633408609616,307.0,142.0,415.0
1987,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1987,18-29 J.,Westdeutschland,1867,683.8923923782959,676.0055873059654,691.7791974506264,358.0,716.0,920.0,0.0,1763.0,716.0,705.75,742.0
1987,30-45 J.,Westdeutschland,2374,1096.9065762300074,1085.248493077591,1108.5646593824238,741.0,1023.0,1380.0,36.0,2338.5,1023.0,1004.0,1023.0
1987,46-65 J.,Westdeutschland,1925,1105.4868913733812,1090.708495540401,1120.2652872063616,665.0,1023.0,1380.0,0.0,2452.5,1023.0,1015.0,1049.0
1987,66 und älter,Westdeutschland,36,704.894075665504,575.5272828455425,834.2608684854656,166.9626518640057,209.53384930645225,970.3116537342445,51.0,2175.335156539603,209.0,-502.5250000000001,219.0
1988,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1988,18-29 J.,Westdeutschland,1767,721.2004469461448,712.8862817630508,729.5146121292388,408.21145121534266,760.0,945.5561919242641,0.0,1751.5733029876462,760.0,753.0,804.0
1988,30-45 J.,Westdeutschland,2223,1117.0450167016108,1104.3641970348056,1129.7258363684161,767.0,1038.0,1427.875372061383,0.0,2419.1884301534574,1038.0,1002.0,1053.0
1988,46-65 J.,Westdeutschland,1872,1149.1322359587334,1133.265056203465,1164.9994157140018,716.0,1069.139011882244,1432.0,0.0,2506.0,1069.0,1064.0,1115.0
1988,66 und älter,Westdeutschland,35,692.1725040272963,580.439395191411,803.9056128631817,188.63771319377102,329.61163957074035,1023.0,0.0,2274.5434302093436,332.0,47.6749999999995,465.0
1989,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1989,18-29 J.,Westdeutschland,1819,752.1722061150191,743.7131076598084,760.6313045702298,409.0,767.0,984.0,0.0,1846.5,767.0,730.6249999999999,767.0
1989,30-45 J.,Westdeutschland,2184,1173.8371211664091,1159.7080122613293,1187.966230071489,818.0,1074.0,1483.0,0.0,2480.5,1074.0,1023.0,1074.0
1989,46-65 J.,Westdeutschland,1786,1191.812383736236,1175.9188951972237,1207.705872275248,767.0,1125.0,1449.6002742476085,0.0,2473.500685619021,1125.0,1125.0,1176.0
1989,66 und älter,Westdeutschland,36,1022.5428408130603,846.8418696372544,1198.2438119888661,225.0,733.3624646216257,1278.0,82.0,2857.5,741.0,432.77499999999964,1136.0
1990,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1990,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
1990,18-29 J.,Westdeutschland,1735,793.8178083950183,784.818068671692,802.8175481183447,461.87778812813417,831.9862021730145,1048.0,0.0,1927.1833178077986,832.0,805.0,846.0
1990,18-29 J.,Ostdeutschland,864,426.6584719934466,420.6481084953764,432.6688354915168,338.0870666955361,429.0,522.0,62.21766673884031,797.8693999566958,429.0,418.975,449.0
1990,30-45 J.,Westdeutschland,2199,1228.8554331793166,1214.3271553108027,1243.3837110478305,818.0,1150.321427859817,1534.0,0.0,2608.0,1151.0,1126.0,1177.0
1990,30-45 J.,Ostdeutschland,1441,515.4472147554511,510.6491109843139,520.2453185265883,406.0,504.0,602.8333962691634,110.74990559625496,898.0834906729084,504.0,497.0,518.0
1990,46-65 J.,Westdeutschland,1746,1235.951606511275,1218.4060046663365,1253.4972083562136,760.0865578647936,1156.6595368438348,1534.0,0.0,2694.8701632028096,1158.0,1140.0,1191.0
1990,46-65 J.,Ostdeutschland,1076,483.02763540236356,477.37699732692613,488.678273477801,358.0,464.0,588.0,77.0,933.0,464.0,442.975,472.025
1990,66 und älter,Westdeutschland,,,,,,,,,,,,
1990,66 und älter,Ostdeutschland,,,,,,,,,,,,
