year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1984,0-16 y.,Primary Level,,,,,,,,,,,,
1984,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1984,17-29 y.,Primary Level,89,564.53161,473.65172,648.64826,286.91304,562.00000,767.00000,31.00000,1329.00000,562.00000,458.37500,638.90000
1984,17-29 y.,Lower Secondary Level,621,404.70941,377.62652,427.26184,215.00000,286.00000,612.71865,0.00000,1209.29663,286.00000,265.00000,309.00000
1984,17-29 y.,Upper Secondary Level,1097,724.62153,702.29117,748.97576,513.07213,722.67458,895.00000,0.00000,1467.89181,723.00000,679.00000,730.00000
1984,17-29 y.,Post-secondary Non-tertiary Level,76,757.30389,686.54848,809.15058,596.29328,761.68846,901.77453,173.00000,1359.99639,762.00000,706.00000,808.00000
1984,17-29 y.,First Stage of Tertiary Education,103,771.15988,707.09635,830.62654,562.00000,776.70923,971.00000,12.00000,1584.50000,777.00000,736.00000,838.37500
1984,17-29 y.,Second Stage of Tertiary Education,92,896.06251,799.11328,985.87019,614.28274,920.00000,1125.00000,0.00000,1891.07589,920.00000,817.00000,1062.27500
1984,30-45 y.,Primary Level,252,745.80163,691.08873,811.74064,562.00000,767.00000,971.00000,45.00000,1584.50000,767.00000,716.00000,818.00000
1984,30-45 y.,Lower Secondary Level,516,664.06636,629.06007,702.99607,326.21091,672.86924,959.90225,0.00000,1910.43926,675.00000,583.00000,736.00000
1984,30-45 y.,Upper Secondary Level,1474,986.60144,954.41577,1022.20964,698.99353,971.00000,1224.08344,0.00000,2011.71831,971.00000,970.97500,1022.00000
1984,30-45 y.,Post-secondary Non-tertiary Level,83,1253.95302,955.89315,1481.37401,870.96063,1092.67013,1398.23275,82.00000,2189.14092,1092.00000,906.00000,1177.00000
1984,30-45 y.,First Stage of Tertiary Education,203,1158.90713,1094.25706,1222.94940,895.00000,1125.00000,1483.00000,13.00000,2365.00000,1125.00000,1074.00000,1215.17500
1984,30-45 y.,Second Stage of Tertiary Education,341,1512.58033,1443.26645,1597.90855,1074.00000,1474.24085,1892.00000,0.00000,3119.00000,1474.00000,1414.00000,1557.22500
1984,46-65 y.,Primary Level,240,775.29127,731.82062,810.26743,614.00000,767.00000,920.00000,155.00000,1379.00000,767.00000,690.00000,767.00000
1984,46-65 y.,Lower Secondary Level,481,663.66322,631.27742,695.86276,368.00000,671.22532,920.00000,34.00000,1738.00000,690.00000,664.00000,766.00000
1984,46-65 y.,Upper Secondary Level,987,1001.00735,965.85816,1034.30733,757.16515,971.00000,1227.00000,52.41287,1931.75228,971.00000,945.00000,1022.00000
1984,46-65 y.,Post-secondary Non-tertiary Level,49,1188.50281,917.47618,1406.33991,669.79797,1050.46240,1534.00000,51.00000,2801.00000,1023.00000,768.00000,1270.22500
1984,46-65 y.,First Stage of Tertiary Education,142,1303.10023,1178.65860,1421.64397,920.00000,1278.00000,1534.00000,121.00000,2455.00000,1278.00000,1227.00000,1431.00000
1984,46-65 y.,Second Stage of Tertiary Education,179,1736.16829,1638.05885,1853.00114,1219.86060,1790.00000,2159.89051,0.00000,3569.93538,1790.00000,1688.00000,1944.00000
1984,66 and older,Primary Level,,,,,,,,,,,,
1984,66 and older,Lower Secondary Level,,,,,,,,,,,,
1984,66 and older,Upper Secondary Level,,,,,,,,,,,,
1984,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,66 and older,First Stage of Tertiary Education,,,,,,,,,,,,
1984,66 and older,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1985,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1985,0-16 y.,Upper Secondary Level,,,,,,,,,,,,
1985,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1985,17-29 y.,Primary Level,66,539.41131,453.10610,625.10096,245.87030,635.27418,735.01241,31.00000,1278.00000,651.00000,637.00000,1046.00000
1985,17-29 y.,Lower Secondary Level,572,423.42449,381.11823,451.11512,220.06047,283.37834,607.04582,0.00000,1187.52384,286.00000,264.82500,306.00000
1985,17-29 y.,Upper Secondary Level,1008,703.02571,686.39806,723.50359,511.00000,716.00000,869.00000,0.00000,1406.00000,716.00000,679.92500,716.00000
1985,17-29 y.,Post-secondary Non-tertiary Level,69,769.60949,705.62044,835.27436,661.99267,815.61493,908.86271,291.68761,1279.16777,812.00000,755.00000,883.00000
1985,17-29 y.,First Stage of Tertiary Education,86,858.86390,759.47592,960.11593,639.00000,863.60345,1023.00000,63.00000,1599.00000,869.00000,818.00000,966.00000
1985,17-29 y.,Second Stage of Tertiary Education,87,889.70086,798.40255,983.93263,595.52978,920.00000,1176.00000,102.00000,2046.70533,920.00000,817.00000,1124.00000
