"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","762.44","654","179","254","305","1125","1508","2147","683.17","841.71","0","3068","573","920"
"1995","(Fach-)Abitur","2","1025.42","967","168","289","511","1483","1841","2556","934.74","1116.1","0","2606","920","1122"
"1995","(Fach-)Abitur","3","1262.58","1222","118","483","818","1432","2352","3108","1148.5","1376.66","0","3108","962","1227"
"1995","(Fach-)Abitur","4","1331.78","1146","103","455","901","1790","2434","3835","1191.85","1471.71","0","3835","1066","1384"
"1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1593.86","1538","53","475","1074","2147","2556","3732","1380.58","1807.14","185","3732","1263","1892"
"1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","918.82","1048.5","127","256","487","1314","1483","1738","837.83","999.81","0","1994","818","1156"
"1995","(noch) kein Abschluss","2","1043.88","1079","88","448","690","1329","1585","2045","951.54","1136.22","256","2301","997","1227"
"1995","(noch) kein Abschluss","3","908.16","958.5","40","107","460","1314","1527","2071","742.31","1074.01","107","2301","741","1278"
"1995","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","AkademikerIn","1 Einkommensschwächstes Quintil","1025.32","918","218","391","614","1278","1790","3394","957.32","1093.32","0","3394","920","1028"
"1995","AkademikerIn","2","1400.33","1277.5","335","614","946","1790","2352","3193","1318.8","1481.86","0","10284","1176","1321"
"1995","AkademikerIn","3","1773.62","1523","305","920","1176","2352","2863","5113","1626.09","1921.15","0","20452","1383","1538"
"1995","AkademikerIn","4","1996.46","1725.5","265","1074","1457","2556","3068","4602","1886.33","2106.59","0","5113","1544","1713"
"1995","AkademikerIn","5 Einkommensstärkstes Quintil","2650.95","2292","221","1278","1943","3068","4098","10226","2400.33","2901.57","128","20452","2147","2403"
"1995","Hauptschule","1 Einkommensschwächstes Quintil","953.07","953.5","1027","281","507","1380","1636","2096","922.27","983.87","0","2659","951","1023"
"1995","Hauptschule","2","1092.9","1071","1007","409","716","1418","1738","2403","1061.18","1124.62","0","4707","1023","1074"
"1995","Hauptschule","3","1212.93","1206.5","613","511","863","1474","1994","2812","1170.18","1255.68","0","3681","1125","1227"
"1995","Hauptschule","4","1380.2","1276","395","511","1023","1687","2147","4212","1314.61","1445.79","41","5113","1227","1329"
"1995","Hauptschule","5 Einkommensstärkstes Quintil","1727.08","1571.5","118","297","1023","2096","2659","5624","1288.67","2165.49","156","25565","1380","1687"
"1995","Realschule","1 Einkommensschwächstes Quintil","864.96","819.5","686","256","460","1125","1534","2657","830.56","899.36","0","2813","767","823"
"1995","Realschule","2","1039.16","1020","666","399","649","1278","1687","2683","1002.51","1075.81","0","2761","971","1023"
"1995","Realschule","3","1236.42","1171","419","460","864","1483","1966","3323","1161.05","1311.79","0","9715","1023","1144"
"1995","Realschule","4","1440.45","1326","320","614","1023","1687","2454","4197","1364.89","1516.01","0","5624","1176","1278"
"1995","Realschule","5 Einkommensstärkstes Quintil","1889.42","1670","140","920","1255","2449","3068","4442","1728.27","2050.57","256","5113","1515","1790"
"1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","788.05","654.5","161","297","429","1074","1380","2509","709.46","866.64","102","2509","571","920"
"1996","(Fach-)Abitur","2","1117.18","1013.5","164","305","664","1534","1943","2751","1024.14","1210.22","52","3068","1023","1227"
"1996","(Fach-)Abitur","3","1306.51","1260","146","346","895","1508","2556","2863","1192.52","1420.5","51","5113","1023","1227"
"1996","(Fach-)Abitur","4","1471.77","1120","95","409","910","1738","2812","8692","1260.57","1682.97","236","8692","1074","1320"
"1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1671.09","1752","54","614","1023","2352","2633","2935","1466.14","1876.04","77","2935","1239","1943"
"1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","948.5","1061","106","266","460","1329","1534","2147","851.1","1045.9","81","2787","971","1227"
"1996","(noch) kein Abschluss","2","979.33","1086.5","95","281","562","1253","1585","1892","890.25","1068.41","205","2045","997","1176"
"1996","(noch) kein Abschluss","3","848.36","894.5","34","143","302","1278","1432","2556","629.55","1067.17","143","2863","690","1278"
"1996","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","AkademikerIn","1 Einkommensschwächstes Quintil","1140.34","1020","178","511","767","1432","1790","3555","1028.39","1252.29","61","8254","946","1125"
"1996","AkademikerIn","2","1391.29","1272","333","767","1007","1687","2222","2973","1332.44","1450.14","230","3448","1176","1319"
"1996","AkademikerIn","3","1807.21","1543","283","971","1278","2431","2996","3835","1717.53","1896.89","197","4346","1388","1534"
"1996","AkademikerIn","4","2068.85","1782","275","1125","1439","2659","3242","4193","1969.12","2168.58","445","4602","1636","1892"
"1996","AkademikerIn","5 Einkommensstärkstes Quintil","2609.42","2427.5","256","1299","1768","3318","4346","5880","2450.86","2767.98","128","8543","2045","2477"
"1996","Hauptschule","1 Einkommensschwächstes Quintil","958.83","965","911","297","511","1329","1595","2214","925.81","991.85","36","4090","935","1023"
"1996","Hauptschule","2","1141.3","1112","936","307","767","1483","1838","2505","1101.75","1180.85","51","10226","1065","1125"
"1996","Hauptschule","3","1239.59","1226.5","632","423","818","1508","2045","3068","1194.81","1284.37","61","4602","1125","1227"
"1996","Hauptschule","4","1352.07","1295.5","413","665","1023","1585","1922","3323","1291.93","1412.21","153","6862","1249","1329"
"1996","Hauptschule","5 Einkommensstärkstes Quintil","1718.85","1620.5","133","383","1125","2144","2914","5113","1548.76","1888.94","51","5113","1380","1752"
"1996","Realschule","1 Einkommensschwächstes Quintil","873.08","863.5","596","266","470","1125","1432","2631","837.1","909.06","20","2761","818","900"
"1996","Realschule","2","1093.13","1072.5","635","415","741","1380","1828","2403","1055.48","1130.78","26","3221","971","1061"
"1996","Realschule","3","1188","1156","489","451","818","1437","1993","2863","1139.19","1236.81","64","3285","1053","1125"
"1996","Realschule","4","1344.34","1321.5","307","376","1023","1636","2096","3344","1271.7","1416.98","143","4346","1176","1329"
"1996","Realschule","5 Einkommensstärkstes Quintil","2087.18","1717.5","159","716","1227","2628","3574","7669","1840.82","2333.54","239","14316","1483","1790"
"1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","872.91","792.5","142","307","460","1125","1534","3346","786.99","958.83","56","3346","767","1023"
