year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,2937,1136.93622,1114.32116,1159.55129,818.00000,1023.00000,1380.00000,0,2223.00000,,,
1984,No migration background,female,1865,581.91507,565.95144,597.87870,298.00000,537.00000,795.51945,0,1541.79863,,,
1984,Direct migration background,male,1477,1023.09757,995.45327,1050.74187,792.00000,946.00000,1125.00000,292.50000,1624.50000,,,
1984,Direct migration background,female,769,586.47627,564.23013,608.72241,379.33466,562.00000,723.53340,0,1239.83152,,,
1984,Indirect migration background,male,35,788.67174,646.48826,930.85522,614.30632,718.14390,1008.15273,164,1598.92234,,,
1984,Indirect migration background,female,32,517.78720,416.28844,619.28595,307.00000,469.71938,622.08695,61,1074,,,
1985,No migration background,male,2683,1147.46121,1121.07921,1173.84322,818.00000,1023.00000,1380.00000,0,2223.00000,,,
1985,No migration background,female,1814,596.21063,579.40862,613.01263,293.00000,562.00000,818.00000,0,1605.50000,,,
1985,Direct migration background,male,1263,1019.94838,994.79615,1045.10061,818.00000,946.00000,1176.00000,281.00000,1713.00000,,,
1985,Direct migration background,female,662,589.99870,567.51186,612.48554,409.00000,574.79099,767.00000,0,1304.00000,,,
1985,Indirect migration background,male,35,800.58404,649.18717,951.98090,588.26524,716.62340,1043.77245,38,1568,,,
1985,Indirect migration background,female,30,471.43194,374.93240,567.93148,223.30159,477.04121,614.00000,131,1023,,,
1986,No migration background,male,2575,1185.46299,1158.69902,1212.22695,869.00000,1074.00000,1432.00000,24.50000,2276.50000,,,
1986,No migration background,female,1752,637.15679,616.88101,657.43257,322.00000,609.94277,868.97178,0,1689.42945,,,
1986,Direct migration background,male,1225,1053.17590,1027.15748,1079.19432,818.00000,997.00000,1176.00000,281.00000,1713.00000,,,
1986,Direct migration background,female,631,601.70992,576.70753,626.71230,350.12993,566.80252,784.48652,0,1436.02140,,,
1986,Indirect migration background,male,48,772.47539,638.55240,906.39839,453.62719,771.09819,963.14336,49,1727.41761,,,
1986,Indirect migration background,female,41,717.96945,575.10277,860.83614,349.82616,616.18041,899.53556,102,1687,,,
1987,No migration background,male,2567,1210.27719,1185.15986,1235.39452,869.00000,1107.16672,1482.42340,0,2402.55850,,,
1987,No migration background,female,1759,640.06741,622.05386,658.08096,316.03733,614.00000,869.00000,0,1698.44401,,,
1987,Direct migration background,male,1201,1073.46249,1048.22876,1098.69623,869.00000,1023.00000,1227.00000,332.00000,1764.00000,,,
1987,Direct migration background,female,647,618.69971,593.07508,644.32434,358.00000,614.00000,818.00000,31,1508.00000,,,
1987,Indirect migration background,male,48,837.81664,718.12776,957.50552,665.00000,869.00000,1065.73984,143,1666.84960,,,
1987,Indirect migration background,female,42,511.71383,438.09555,585.33211,354.88459,428.12200,724.43435,118,1023,,,
1988,No migration background,male,2436,1252.12226,1226.61045,1277.63406,920.00000,1125.00000,1534.00000,0,2455.00000,,,
1988,No migration background,female,1681,665.74780,645.59802,685.89758,309.54977,639.00000,920.00000,0,1835.67535,,,
1988,Direct migration background,male,1111,1116.13549,1089.98651,1142.28447,878.41109,1023.00000,1278.00000,279.02773,1877.38336,,,
1988,Direct migration background,female,616,690.49354,631.44266,749.54442,332.00000,614.00000,818.00000,0,1547.00000,,,
1988,Indirect migration background,male,66,781.10675,672.91852,889.29498,398.33769,869.00000,1074.00000,153,2087.49347,,,
1988,Indirect migration background,female,53,537.53086,447.57511,627.48662,298.65958,460.00000,780.63586,0,1047,,,
1989,No migration background,male,2372,1304.73332,1276.24938,1333.21726,926.57053,1176.00000,1534.00000,15.42632,2445.14421,,,
1989,No migration background,female,1667,710.63850,689.82241,731.45460,359.25028,675.96042,956.00000,0,1851.12458,,,
1989,Direct migration background,male,1082,1189.67972,1159.51913,1219.84031,920.00000,1125.00000,1329.00000,306.50000,1942.50000,,,
1989,Direct migration background,female,600,669.14113,641.34778,696.93448,399.00000,665.00000,869.00000,0,1574.00000,,,
1989,Indirect migration background,male,70,799.42526,681.61155,917.23897,322.46706,811.51952,1086.76760,0,2233.21841,,,
1989,Indirect migration background,female,66,634.68069,539.46004,729.90133,343.79028,490.74583,802.31791,128,1490.10935,,,
1990,No migration background,No answer / don't know,,,,,,,,,,,,
1990,No migration background,male,4035,1177.88672,1154.79213,1200.98132,614.00000,1074.00000,1534.00000,12,2914.00000,,,
1990,No migration background,female,3234,652.85358,637.98781,667.71935,343.00000,554.00000,903.00000,0,1743.00000,,,
1990,Direct migration background,male,1101,1200.76788,1165.56846,1235.96731,920.00000,1125.00000,1401.87996,197.18005,2124.69991,,,
1990,Direct migration background,female,638,685.34366,651.72165,718.96567,409.00000,665.00000,869.00000,0,1559.00000,,,
1990,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1990,Indirect migration background,male,88,760.63289,637.74007,883.52570,286.77185,763.76184,1053.62443,133,2203.90329,,,
1990,Indirect migration background,female,79,510.82687,437.95832,583.69543,245.97827,435.00000,818.00000,0,1278,,,
1991,No migration background,male,3787,1267.77936,1243.81561,1291.74311,730.08761,1176.00000,1596.85791,0,2897.01336,,,
1991,No migration background,female,2965,707.47608,691.14914,723.80301,383.00000,614.00000,949.16526,0,1798.41316,,,
1991,Direct migration background,male,1085,1276.18304,1236.72122,1315.64486,932.13044,1207.00000,1483.00000,105.82611,2309.30433,,,
1991,Direct migration background,female,647,691.41454,664.21356,718.61552,409.00000,665.00000,920.00000,0,1686.50000,,,
