year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,1st Quintile,462,660.752793608884,622.5904828969163,698.9151043208516,272.3704331995723,716.0,920.0,0.0,1891.4443502006416,716.0,665.0,818.0
1984,No migration background,2nd Quintile,762,741.8295933336584,712.9385046983094,770.7206819690074,358.0,775.5058084728852,1023.0,0.0,2020.5,776.0,720.6999999999999,836.0
1984,No migration background,3rd Quintile,952,843.1732368088295,813.5196423029693,872.8268313146898,511.0,818.0,1099.0,0.0,1981.0,818.0,767.0,849.05
1984,No migration background,4th Quintile,1177,915.406563230504,886.5431023549127,944.2700241060954,562.0,869.0,1176.0,0.0,2097.0,869.0,843.0,879.0
1984,No migration background,5th Quintile,1446,1164.105378490127,1124.3112161889069,1203.899540791347,716.0,1023.0,1483.0,0.0,2633.5,1023.0,1023.0,1049.0
1984,Direct migration background,1st Quintile,481,743.9414919356508,703.0559336699826,784.827050201319,511.0,767.0,971.0,26.0,1661.0,767.0,716.0,818.0
1984,Direct migration background,2nd Quintile,473,773.3576508439569,743.0377055596549,803.6775961282589,512.7602079979406,818.0,1023.0,0.0,1788.359688003089,818.0,767.0,920.0
1984,Direct migration background,3rd Quintile,470,811.6194986747226,773.8583831318057,849.3806142176396,548.0843318207304,803.0,1023.0,0.0,1735.3735022689043,803.0,734.0,839.525
1984,Direct migration background,4th Quintile,495,858.4954025015709,826.0325792613314,890.9582257418103,665.0,863.4942954067898,1023.0,128.0,1560.0,864.0,808.0,961.0
1984,Direct migration background,5th Quintile,326,1154.681816443633,1066.9508701731258,1242.41276271414,691.1369984348597,971.0,1341.467668336343,123.0,2316.9636731885676,971.0,868.0,1073.0
1984,Indirect migration background,1st Quintile,,,,,,,,,,,,
1984,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1984,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1984,Indirect migration background,4th Quintile,,,,,,,,,,,,
1984,Indirect migration background,5th Quintile,,,,,,,,,,,,
1985,No migration background,1st Quintile,475,614.2657280084708,573.4564992590153,655.0749567579262,256.0,591.185699899801,895.0,0.0,1853.5,588.0,561.6249999999999,639.0
1985,No migration background,2nd Quintile,690,762.4172824814156,732.7922292198222,792.042335743009,409.0,827.400399174519,1048.0,0.0,1841.0,827.0,785.0,887.0
1985,No migration background,3rd Quintile,893,827.1829251252689,796.2282861475326,858.1375641030052,457.0,816.5710529362347,1121.571042155761,0.0,2118.4276053894027,816.0,814.0,865.0
1985,No migration background,4th Quintile,1114,924.644139878066,894.4578773860032,954.8304023701287,562.0,878.2353647944294,1174.5268942873856,0.0,2093.317235718464,879.0,838.0,889.0
1985,No migration background,5th Quintile,1325,1197.116191872233,1150.3580566764763,1243.8743270679897,718.7433472785601,1023.0,1534.0,0.0,2756.8849790821596,1023.0,972.0,1023.0
