"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1984","(Fach-)Abitur","maennlich","1101.17","1022.5","295","266","652","1483","1892","2812","1035.08","1167.26","0","5113","920","1023"
"1984","(Fach-)Abitur","weiblich","644.03","626.5","168","171","307","869","1171","1850","585.81","702.25","51","2045","537","708"
"1984","(noch) kein Abschluss","maennlich","825.06","871","390","224","716","1023","1125","1585","794.67","855.45","56","4090","895","920"
"1984","(noch) kein Abschluss","weiblich","565.06","613","264","205","435","716","844","1048","538.25","591.87","0","1278","595","647"
"1984","AkademikerIn","maennlich","1702.06","1674.5","455","792","1278","2048","2563","3835","1632.71","1771.41","0","5157","1585","1699"
"1984","AkademikerIn","weiblich","989.49","1022.5","165","310","716","1278","1534","2147","922.73","1056.25","33","2147","920","1074"
"1984","Hauptschule","maennlich","1020.5","970.5","2692","585","818","1176","1483","2542","1002.25","1038.75","0","10737","946","971"
"1984","Hauptschule","weiblich","511.45","459","1457","179","273","715","895","1406","496.66","526.24","0","2454","481","511"
"1984","Realschule","maennlich","1133.57","1043","585","281","763","1429","1822","3579","1077.31","1189.83","26","6135","1023","1125"
"1984","Realschule","weiblich","611.74","613.5","592","199","330","818","1023","1534","585.37","638.11","0","2458","562","665"
"1985","(Fach-)Abitur","maennlich","1014.45","908","266","247","562","1329","1943","2888","944.61","1084.29","31","4602","869","1023"
"1985","(Fach-)Abitur","weiblich","603.44","602.5","170","142","230","892","1074","1636","545.79","661.09","0","1841","511","690"
"1985","(noch) kein Abschluss","maennlich","803.61","856.5","298","192","690","1023","1176","1790","771.56","835.66","31","2555","915","920"
"1985","(noch) kein Abschluss","weiblich","572.53","606","217","160","460","741","818","1023","543.2","601.86","31","1125","588","665"
"1985","AkademikerIn","maennlich","1709.72","1717","426","726","1227","2147","2563","3868","1638.26","1781.18","63","5113","1636","1790"
"1985","AkademikerIn","weiblich","1015.2","1015.5","165","291","707","1329","1636","1933","942.75","1087.65","72","2555","921","1074"
"1985","Hauptschule","maennlich","1028.81","970","2381","588","818","1221","1534","2556","1011.18","1046.44","0","6647","951","971"
"1985","Hauptschule","weiblich","519.6","509.5","1344","179","270","716","895","1278","504.4","534.8","0","2301","509","529"
"1985","Realschule","maennlich","1186.19","1062.5","566","272","767","1483","1892","3605","1105.62","1266.76","77","17895","1023","1125"
"1985","Realschule","weiblich","640.56","621","576","205","363","869","1025","1534","612.45","668.67","0","2556","565","665"
"1986","(Fach-)Abitur","maennlich","1053.21","1017.5","256","261","635","1400","1789","2969","986.51","1119.91","153","4193","920","1023"
"1986","(Fach-)Abitur","weiblich","649.87","611.5","185","205","256","920","1227","2045","591.02","708.72","15","2489","511","716"
"1986","(noch) kein Abschluss","maennlich","856.58","862.5","281","460","716","1023","1227","1611","823.72","889.44","0","2045","920","971"
"1986","(noch) kein Abschluss","weiblich","572.58","597","199","132","383","767","869","1175","534.41","610.75","31","2556","562","665"
"1986","AkademikerIn","maennlich","1810.37","1784.5","430","920","1278","2224","2773","3835","1736.57","1884.17","0","5624","1644","1841"
"1986","AkademikerIn","weiblich","1114.22","1110.5","155","409","803","1432","1720","2122","1039.53","1188.91","72","2301","971","1176"
"1986","Hauptschule","maennlich","1060.51","1022.5","2282","614","844","1227","1534","2480","1038.93","1082.09","0","16361","977","1023"
"1986","Hauptschule","weiblich","536.53","510.5","1283","197","304","721","920","1329","520.53","552.53","0","2045","511","557"
"1986","Realschule","maennlich","1140.52","1069.5","550","261","767","1483","1907","3323","1084.42","1196.62","0","5113","1023","1125"
"1986","Realschule","weiblich","698.71","652.5","565","212","398","920","1099","1841","660.64","736.78","51","7669","614","690"
"1987","(Fach-)Abitur","maennlich","1049.65","990.5","259","270","613","1432","1841","2965","980.11","1119.19","36","4346","920","1023"
"1987","(Fach-)Abitur","weiblich","664.44","601","182","205","266","910","1227","2045","605.18","723.7","36","2556","561","690"
"1987","(noch) kein Abschluss","maennlich","895.01","907.5","268","326","767","1099","1278","2045","847.05","942.97","51","5113","920","971"
"1987","(noch) kein Abschluss","weiblich","545.16","569","201","179","322","767","869","1074","510.46","579.86","21","1534","562","654"
"1987","AkademikerIn","maennlich","1866.44","1864","418","895","1380","2301","2761","4295","1788.98","1943.9","43","6033","1790","1943"
"1987","AkademikerIn","weiblich","1077.52","1066","163","307","767","1392","1687","2505","995.12","1159.92","51","3323","946","1125"
