year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,4755,929.1038147680819,920.8902705029651,937.3173590331986,537.0,869.0,1176.0,0.0,2134.5,869.0,843.0,869.0
1984,Direct migration background,2229,868.0227702264087,857.6421850498562,878.4033554029613,562.853169869705,846.2431210739254,1023.0,0.0,1713.2202451954427,846.0,823.0,874.0
1984,Indirect migration background,59,651.8408535313557,605.8254129282191,697.8562941344924,324.15582753333996,614.295839784449,833.0559698387727,61.0,1596.4061832969219,614.0,504.0,883.0
1985,No migration background,4454,933.9681950347527,924.809719327787,943.1266707417185,537.0,869.0,1176.0,0.0,2134.5,869.0,847.875,869.0
1985,Direct migration background,1910,866.6070716499456,856.8813991325607,876.3327441673306,588.0,844.0,1049.1498806729198,0.0,1740.8747016822995,844.0,819.0,870.0
1985,Indirect migration background,60,645.0990512617791,599.4263232952785,690.7717792282797,311.39264562877025,683.0692270699028,825.280166683951,38.0,1584.0,690.0,661.0,1022.0
1986,No migration background,4289,967.2523590381074,957.7077849793974,976.7969330968175,562.0,920.0,1227.0,0.0,2224.5,920.0,920.0,938.025
1986,Direct migration background,1838,894.480118349319,884.0874573315186,904.8727793671194,614.0,869.0,1074.0,0.0,1764.0,869.0,818.0,874.0
1986,Indirect migration background,85,747.5864261426213,700.1014344018397,795.071417883403,356.76735712387205,716.0,961.4614619812521,49.0,1868.5026192673222,716.0,563.0,870.0
1987,No migration background,4281,983.8663731084354,974.8485943290389,992.8841518878319,562.0,920.0,1274.772255217523,0.0,2343.9306380438074,920.0,920.0,920.025
1987,Direct migration background,1833,910.6781705619998,900.4266122808206,920.929728843179,614.0,895.0,1125.0,31.0,1891.5,895.0,870.0,921.0
1987,Indirect migration background,88,662.7729511985315,626.0081519187595,699.5377504783035,377.6026605302395,716.0,915.0642843726527,118.0,1721.2567201362722,716.0,614.0,1023.0
1988,No migration background,4074,1022.0980074013327,1012.6181130084915,1031.5779017941738,614.0,971.0,1278.0,0.0,2274.0,971.0,971.0,1004.175
1988,Direct migration background,1719,954.1264321197485,940.0502892044638,968.2025750350333,614.0,920.0,1125.0,0.0,1891.5,920.0,909.0,953.05
1988,Indirect migration background,104,688.7097248155026,651.0607385619146,726.3587110690905,369.2614327761801,732.769162401984,1023.0,0.0,2003.60785083573,741.0,611.7249999999997,1022.0
1989,No migration background,4019,1066.408271523116,1056.26945468962,1076.5470883566118,642.0,997.0,1329.0,0.0,2359.5,997.0,971.0,1023.0
1989,Direct migration background,1677,998.2308533920603,986.2330295085466,1010.2286772755741,682.8336203636543,971.0,1227.0,0.0,2043.2495694545187,971.0,919.0,1001.25
1989,Indirect migration background,129,720.6362806925841,683.7970736113213,757.475487773847,365.135502779884,665.0,971.0,0.0,1879.796745830174,665.0,548.0,870.0
1990,No migration background,7222,957.5100434844406,949.9040820796833,965.1160048891979,460.0,844.0,1278.0,0.0,2505.0,844.0,819.0,870.0
1990,Direct migration background,1732,1011.3215849676386,997.913007967452,1024.730161967825,614.0,971.0,1275.7692061162306,0.0,2268.4230152905766,971.0,919.0,1022.0
1990,Indirect migration background,156,651.9130247066428,614.5018194038792,689.3242300094064,286.0,614.0,948.0207770468006,0.0,1941.0519426170017,614.0,436.975,819.0
1991,No migration background,6710,1034.6272486770672,1026.5022999056316,1042.7521974485028,533.0,920.0,1337.3977671569617,0.0,2543.9944178924043,920.0,910.0,945.0
1991,Direct migration background,1725,1058.416490811653,1043.9499178927085,1072.8830637305973,643.7565886356738,1023.0,1304.0,0.0,2294.365117046489,1023.0,1023.0,1075.0
1991,Indirect migration background,198,673.9964711470017,643.2149550793268,704.7779872146765,311.5083489399771,562.15135559041,973.9047475681915,51.0,1967.4993455105132,563.0,419.75,743.0
1992,No migration background,6241,1135.5462613019226,1127.1590786157683,1143.933443988077,665.0,1023.0,1432.0,0.0,2582.5,1023.0,996.95,1023.0
1992,Direct migration background,1600,1129.3549370853993,1114.4375626120307,1144.272311558768,741.0,1074.0,1380.3384904735199,0.0,2339.3462261837994,1074.0,1023.0,1119.15
1992,Indirect migration background,215,746.929716307599,714.5930979391596,779.2663346760385,346.31960199649967,665.0,1025.886250527874,0.0,2045.2362233249355,665.0,512.0,819.25
1993,No migration background,6055,1239.3807696863396,1229.2390487014814,1249.5224906711978,732.0353660929861,1125.0,1552.0,0.0,2781.9469508605207,1125.0,1116.9,1135.175
1993,Direct migration background,1513,1218.2015007627433,1201.0207328283518,1235.3822686971348,818.0,1125.0,1471.0726982674703,0.0,2450.681745668676,1125.0,1074.0,1153.0
1993,Indirect migration background,262,759.6885933324263,732.0353934498609,787.3417932149918,383.0,716.0,1023.0,0.0,1983.0,716.0,614.0,958.0
1994,No migration background,5881,1276.480351366457,1266.8532859880272,1286.1074167448867,780.0,1176.0,1585.0,0.0,2792.5,1176.0,1176.0,1223.1
1994,Direct migration background,1355,1233.6846294373463,1210.878189980071,1256.4910688946215,818.0,1125.0,1432.0,0.0,2353.0,1125.0,1074.0,1176.0
1994,Indirect migration background,279,812.5631078342335,782.9694314403519,842.1567842281152,394.0,665.0,1134.6769600035511,51.0,2245.6924000088775,665.0,435.0,778.0
1995,No migration background,5974,1302.2362119718464,1291.7234964021698,1312.748927541523,789.5612821032759,1176.0,1625.29291849859,0.0,2878.8903730915617,1176.0,1152.95,1176.0
1995,Direct migration background,1541,1234.451874570254,1209.1085047149868,1259.795244425521,767.0,1125.0,1493.1193597640531,0.0,2582.298399410133,1125.0,1074.0,1176.0
1995,Indirect migration background,293,797.078704370596,770.0783208052494,824.0790879359427,415.8699786203079,671.8292828807466,1082.8646768111719,0.0,2083.356724097468,673.0,445.4999999999999,784.0
1996,No migration background,5853,1340.8247115951583,1330.426605726524,1351.2228174637926,818.4672132047425,1227.0,1670.915770810335,44.0,2949.588607218724,1227.0,1227.0,1265.05
