year,age_gr,regtyp,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Urban regions,Statutory health insurance,0.90017,1761,1904,0.88670,0.91364
1999,17-29 y.,Urban regions,Private health insurance,0.08700,143,1904,0.07434,0.09966
1999,17-29 y.,Rural regions,Statutory health insurance,0.93304,984,1033,0.91779,0.94829
1999,17-29 y.,Rural regions,Private health insurance,0.05385,49,1033,0.04008,0.06762
1999,30-45 y.,Urban regions,Statutory health insurance,0.85337,2707,3091,0.84090,0.86584
1999,30-45 y.,Urban regions,Private health insurance,0.13184,351,3091,0.11991,0.14376
1999,30-45 y.,Urban regions,No insurance,0.01365,33,3091,0.00956,0.01775
1999,30-45 y.,Rural regions,Statutory health insurance,0.89692,1480,1609,0.88206,0.91178
1999,30-45 y.,Rural regions,Private health insurance,0.09311,129,1609,0.07891,0.10731
1999,46-65 y.,Urban regions,Statutory health insurance,0.86291,2359,2663,0.84984,0.87597
1999,46-65 y.,Urban regions,Private health insurance,0.13216,304,2663,0.11930,0.14503
1999,46-65 y.,Rural regions,Statutory health insurance,0.90068,1388,1501,0.88554,0.91581
1999,46-65 y.,Rural regions,Private health insurance,0.09322,113,1501,0.07851,0.10794
1999,66 and older,Urban regions,Statutory health insurance,0.90816,1085,1177,0.89165,0.92466
1999,66 and older,Urban regions,Private health insurance,0.08657,92,1177,0.07050,0.10264
1999,66 and older,Rural regions,Statutory health insurance,0.93752,585,585,0.91789,0.95715
2000,17-29 y.,Urban regions,Statutory health insurance,0.89383,2619,2876,0.88257,0.90509
2000,17-29 y.,Urban regions,Private health insurance,0.09379,257,2876,0.08313,0.10444
2000,17-29 y.,Rural regions,Statutory health insurance,0.92691,1557,1648,0.91433,0.93948
2000,17-29 y.,Rural regions,Private health insurance,0.05746,91,1648,0.04622,0.06870
2000,30-45 y.,Urban regions,Statutory health insurance,0.85943,4677,5373,0.85014,0.86873
2000,30-45 y.,Urban regions,Private health insurance,0.13201,662,5373,0.12296,0.14106
2000,30-45 y.,Urban regions,No insurance,0.00673,34,5373,0.00454,0.00892
2000,30-45 y.,Rural regions,Statutory health insurance,0.89699,2515,2774,0.88567,0.90830
2000,30-45 y.,Rural regions,Private health insurance,0.09946,259,2774,0.08832,0.11060
2000,46-65 y.,Urban regions,Statutory health insurance,0.85517,4355,5053,0.84547,0.86488
2000,46-65 y.,Urban regions,Private health insurance,0.13781,698,5053,0.12831,0.14732
2000,46-65 y.,Rural regions,Statutory health insurance,0.88842,2397,2664,0.87647,0.90038
2000,46-65 y.,Rural regions,Private health insurance,0.10475,267,2664,0.09312,0.11638
2000,66 and older,Urban regions,Statutory health insurance,0.89975,2112,2332,0.88756,0.91194
2000,66 and older,Urban regions,Private health insurance,0.09710,220,2332,0.08508,0.10912
2000,66 and older,Rural regions,Statutory health insurance,0.94359,1191,1256,0.93083,0.95635
2000,66 and older,Rural regions,Private health insurance,0.05422,65,1256,0.04169,0.06675
2001,17-29 y.,Urban regions,Statutory health insurance,0.89468,2358,2588,0.88285,0.90651
2001,17-29 y.,Urban regions,Private health insurance,0.09264,230,2588,0.08147,0.10381
2001,17-29 y.,Rural regions,Statutory health insurance,0.92676,1372,1458,0.91338,0.94014
2001,17-29 y.,Rural regions,Private health insurance,0.05426,86,1458,0.04263,0.06589
2001,30-45 y.,Urban regions,Statutory health insurance,0.85936,4220,4849,0.84957,0.86915
2001,30-45 y.,Urban regions,Private health insurance,0.13435,598,4849,0.12475,0.14395
