year,age_gr,migback,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,No migration background,Statutory health insurance,0.89586,1925,2095,0.88277,0.90894
1999,17-29 y.,No migration background,Private health insurance,0.08871,170,2095,0.07653,0.10089
1999,17-29 y.,Direct migration background,Statutory health insurance,0.96084,360,360,0.94077,0.98090
1999,17-29 y.,Indirect migration background,Statutory health insurance,0.95049,460,460,0.93064,0.97033
1999,30-45 y.,No migration background,Statutory health insurance,0.85517,3385,3873,0.84408,0.86625
1999,30-45 y.,No migration background,Private health insurance,0.13028,445,3873,0.11968,0.14089
1999,30-45 y.,No migration background,No insurance,0.01362,43,3873,0.00997,0.01728
1999,30-45 y.,Direct migration background,Statutory health insurance,0.93495,713,713,0.91683,0.95306
1999,30-45 y.,Indirect migration background,Statutory health insurance,0.94187,89,89,0.89298,0.99076
1999,46-65 y.,No migration background,Statutory health insurance,0.86280,2911,3303,0.85107,0.87454
1999,46-65 y.,No migration background,Private health insurance,0.13173,392,3303,0.12019,0.14327
1999,46-65 y.,Direct migration background,Statutory health insurance,0.93656,818,818,0.91985,0.95328
1999,66 and older,No migration background,Statutory health insurance,0.91523,1427,1541,0.90131,0.92914
1999,66 and older,No migration background,Private health insurance,0.08209,114,1541,0.06838,0.09580
1999,66 and older,Direct migration background,Statutory health insurance,0.94030,238,238,0.91013,0.97046
2000,17-29 y.,No migration background,Statutory health insurance,0.88931,3026,3368,0.87871,0.89990
2000,17-29 y.,No migration background,Private health insurance,0.09626,307,3368,0.08630,0.10622
2000,17-29 y.,No migration background,No insurance,0.01023,35,3368,0.00683,0.01363
2000,17-29 y.,Direct migration background,Statutory health insurance,0.94849,563,563,0.93022,0.96676
2000,17-29 y.,Indirect migration background,Statutory health insurance,0.95372,587,587,0.93671,0.97073
2000,30-45 y.,No migration background,Statutory health insurance,0.85887,5921,6821,0.85061,0.86713
2000,30-45 y.,No migration background,Private health insurance,0.13406,861,6821,0.12597,0.14214
2000,30-45 y.,No migration background,No insurance,0.00547,39,6821,0.00372,0.00722
2000,30-45 y.,Direct migration background,Statutory health insurance,0.94240,1127,1173,0.92906,0.95574
2000,30-45 y.,Direct migration background,Private health insurance,0.05213,46,1173,0.03940,0.06485
2000,30-45 y.,Indirect migration background,Statutory health insurance,0.90832,144,144,0.86102,0.95562
2000,46-65 y.,No migration background,Statutory health insurance,0.85533,5606,6547,0.84680,0.86385
2000,46-65 y.,No migration background,Private health insurance,0.13809,910,6547,0.12973,0.14645
2000,46-65 y.,No migration background,No insurance,0.00533,31,6547,0.00356,0.00709
2000,46-65 y.,Direct migration background,Statutory health insurance,0.92776,1120,1173,0.91294,0.94258
2000,46-65 y.,Direct migration background,Private health insurance,0.06279,53,1173,0.04890,0.07667
2000,66 and older,No migration background,Statutory health insurance,0.91197,2951,3219,0.90218,0.92176
2000,66 and older,No migration background,Private health insurance,0.08608,268,3219,0.07639,0.09577
2000,66 and older,Direct migration background,Statutory health insurance,0.93985,337,337,0.91443,0.96527
2001,17-29 y.,No migration background,Statutory health insurance,0.89163,2737,3053,0.88060,0.90266
2001,17-29 y.,No migration background,Private health insurance,0.09161,273,3053,0.08138,0.10185
2001,17-29 y.,No migration background,No insurance,0.01591,43,3053,0.01147,0.02034
2001,17-29 y.,Direct migration background,Statutory health insurance,0.95578,476,476,0.93729,0.97426
2001,17-29 y.,Indirect migration background,Statutory health insurance,0.93183,517,517,0.91009,0.95358
2001,30-45 y.,No migration background,Statutory health insurance,0.85844,5314,6120,0.84971,0.86718
2001,30-45 y.,No migration background,Private health insurance,0.13552,772,6120,0.12694,0.14410
2001,30-45 y.,No migration background,No insurance,0.00604,34,6120,0.00410,0.00798
2001,30-45 y.,Direct migration background,Statutory health insurance,0.93523,985,1033,0.92022,0.95025
2001,30-45 y.,Direct migration background,Private health insurance,0.05792,48,1033,0.04367,0.07218
2001,30-45 y.,Indirect migration background,Statutory health insurance,0.92991,156,156,0.88972,0.97010
2001,46-65 y.,No migration background,Statutory health insurance,0.85114,5145,5987,0.84212,0.86016
2001,46-65 y.,No migration background,Private health insurance,0.14183,842,5987,0.13299,0.15067
2001,46-65 y.,Direct migration background,Statutory health insurance,0.92174,989,1039,0.90541,0.93808
2001,46-65 y.,Direct migration background,Private health insurance,0.06861,50,1039,0.05323,0.08399
2001,66 and older,No migration background,Statutory health insurance,0.90753,2776,3044,0.89724,0.91782
