year,pgisced97,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Pre-primary Level,Statutory health insurance,0.78811,267,316,0.74298,0.83324
1999,Pre-primary Level,Private health insurance,0.20669,49,316,0.16197,0.25141
1999,Primary Level,Statutory health insurance,0.99546,423,423,0.98905,1.00187
1999,Lower Secondary Level,Statutory health insurance,0.95810,2349,2425,0.95013,0.96608
1999,Lower Secondary Level,Private health insurance,0.03550,76,2425,0.02813,0.04287
1999,Upper Secondary Level,Statutory health insurance,0.91005,6382,6928,0.90331,0.91678
1999,Upper Secondary Level,Private health insurance,0.07960,482,6928,0.07322,0.08597
1999,Upper Secondary Level,No insurance,0.00969,64,6928,0.00739,0.01200
1999,Post-secondary Non-tertiary Level,Statutory health insurance,0.89620,455,498,0.86938,0.92301
1999,Post-secondary Non-tertiary Level,Private health insurance,0.09140,43,498,0.06606,0.11673
1999,First Stage of Tertiary Education,Statutory health insurance,0.82860,697,805,0.80255,0.85465
1999,First Stage of Tertiary Education,Private health insurance,0.15998,108,805,0.13464,0.18532
1999,Second Stage of Tertiary Education,Statutory health insurance,0.73100,1519,1945,0.71129,0.75071
1999,Second Stage of Tertiary Education,Private health insurance,0.26284,426,1945,0.24327,0.28240
2000,Pre-primary Level,Statutory health insurance,0.81222,410,492,0.77767,0.84676
2000,Pre-primary Level,Private health insurance,0.18159,82,492,0.14749,0.21569
2000,Primary Level,Statutory health insurance,0.98428,398,398,0.97204,0.99652
2000,Lower Secondary Level,Statutory health insurance,0.96259,3435,3535,0.95634,0.96885
2000,Lower Secondary Level,Private health insurance,0.03181,100,3535,0.02602,0.03760
2000,Upper Secondary Level,Statutory health insurance,0.91348,11727,12784,0.90861,0.91835
2000,Upper Secondary Level,Private health insurance,0.07955,983,12784,0.07486,0.08425
2000,Upper Secondary Level,No insurance,0.00594,74,12784,0.00461,0.00727
2000,Post-secondary Non-tertiary Level,Statutory health insurance,0.88978,1009,1109,0.87134,0.90822
2000,Post-secondary Non-tertiary Level,Private health insurance,0.10041,100,1109,0.08271,0.11811
2000,First Stage of Tertiary Education,Statutory health insurance,0.87571,1649,1867,0.86074,0.89068
2000,First Stage of Tertiary Education,Private health insurance,0.11687,218,1867,0.10229,0.13144
2000,Second Stage of Tertiary Education,Statutory health insurance,0.70546,2760,3792,0.69095,0.71997
2000,Second Stage of Tertiary Education,Private health insurance,0.28685,1032,3792,0.27246,0.30125
2001,Pre-primary Level,Statutory health insurance,0.80498,442,536,0.77141,0.83855
2001,Pre-primary Level,Private health insurance,0.18452,94,536,0.15165,0.21739
2001,Primary Level,Statutory health insurance,0.98801,310,310,0.97587,1.00014
2001,Lower Secondary Level,Statutory health insurance,0.96619,2988,3069,0.95980,0.97259
2001,Lower Secondary Level,Private health insurance,0.02888,81,3069,0.02295,0.03480
2001,Upper Secondary Level,Statutory health insurance,0.91264,10610,11569,0.90750,0.91779
2001,Upper Secondary Level,Private health insurance,0.07941,881,11569,0.07449,0.08434
2001,Upper Secondary Level,No insurance,0.00723,78,11569,0.00568,0.00877
2001,Post-secondary Non-tertiary Level,Statutory health insurance,0.88890,965,1064,0.87001,0.90780
2001,Post-secondary Non-tertiary Level,Private health insurance,0.10649,99,1064,0.08795,0.12503
2001,First Stage of Tertiary Education,Statutory health insurance,0.86869,1469,1666,0.85247,0.88491
2001,First Stage of Tertiary Education,Private health insurance,0.12430,197,1666,0.10846,0.14015
2001,Second Stage of Tertiary Education,Statutory health insurance,0.70244,2562,3531,0.68735,0.71752
2001,Second Stage of Tertiary Education,Private health insurance,0.29170,969,3531,0.27670,0.30669
2002,Pre-primary Level,Statutory health insurance,0.86043,495,609,0.83288,0.88798
2002,Pre-primary Level,Private health insurance,0.13715,114,609,0.10980,0.16449
2002,Primary Level,Statutory health insurance,0.97257,281,281,0.95344,0.99170
2002,Lower Secondary Level,Statutory health insurance,0.96730,2784,2885,0.96081,0.97379
2002,Lower Secondary Level,Private health insurance,0.03112,101,2885,0.02478,0.03745
2002,Upper Secondary Level,Statutory health insurance,0.91637,10478,11577,0.91133,0.92142
2002,Upper Secondary Level,Private health insurance,0.07844,1038,11577,0.07355,0.08334
2002,Upper Secondary Level,No insurance,0.00471,61,11577,0.00346,0.00596
2002,Post-secondary Non-tertiary Level,Statutory health insurance,0.90495,1034,1160,0.88806,0.92183
2002,Post-secondary Non-tertiary Level,Private health insurance,0.08741,126,1160,0.07115,0.10367
