year,age_gr,pgisced97,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Pre-primary Level,Statutory health insurance,0.78781,264,313,0.74244,0.83317
1999,17-29 y.,Pre-primary Level,Private health insurance,0.20992,49,313,0.16473,0.25511
1999,17-29 y.,Primary Level,Statutory health insurance,0.98624,47,47,0.95259,1.01990
1999,17-29 y.,Lower Secondary Level,Statutory health insurance,0.96766,691,691,0.95446,0.98086
1999,17-29 y.,Upper Secondary Level,Statutory health insurance,0.92094,1261,1333,0.90644,0.93543
1999,17-29 y.,Upper Secondary Level,Private health insurance,0.05943,72,1333,0.04674,0.07213
1999,17-29 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.97897,141,141,0.95520,1.00274
1999,17-29 y.,First Stage of Tertiary Education,Statutory health insurance,0.80847,90,90,0.72672,0.89023
1999,17-29 y.,Second Stage of Tertiary Education,Statutory health insurance,0.78982,108,108,0.71261,0.86702
1999,30-45 y.,Primary Level,Statutory health insurance,0.99799,110,110,0.98959,1.00640
1999,30-45 y.,Lower Secondary Level,Statutory health insurance,0.95509,440,440,0.93571,0.97446
1999,30-45 y.,Upper Secondary Level,Statutory health insurance,0.90168,2316,2507,0.89002,0.91334
1999,30-45 y.,Upper Secondary Level,Private health insurance,0.08437,191,2507,0.07349,0.09525
1999,30-45 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.88731,232,232,0.84653,0.92809
1999,30-45 y.,First Stage of Tertiary Education,Statutory health insurance,0.77252,295,355,0.72885,0.81619
1999,30-45 y.,First Stage of Tertiary Education,Private health insurance,0.20567,60,355,0.16356,0.24777
1999,30-45 y.,Second Stage of Tertiary Education,Statutory health insurance,0.75631,720,901,0.72827,0.78436
1999,30-45 y.,Second Stage of Tertiary Education,Private health insurance,0.23451,181,901,0.20683,0.26220
1999,46-65 y.,Primary Level,Statutory health insurance,0.99488,209,209,0.98518,1.00458
1999,46-65 y.,Lower Secondary Level,Statutory health insurance,0.95483,689,689,0.93931,0.97035
1999,46-65 y.,Upper Secondary Level,Statutory health insurance,0.90095,1987,2158,0.88835,0.91356
1999,46-65 y.,Upper Secondary Level,Private health insurance,0.09298,171,2158,0.08072,0.10523
1999,46-65 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.82062,55,55,0.71829,0.92295
1999,46-65 y.,First Stage of Tertiary Education,Statutory health insurance,0.86431,236,268,0.82324,0.90539
1999,46-65 y.,First Stage of Tertiary Education,Private health insurance,0.13569,32,268,0.09461,0.17676
1999,46-65 y.,Second Stage of Tertiary Education,Statutory health insurance,0.69473,538,710,0.66083,0.72863
1999,46-65 y.,Second Stage of Tertiary Education,Private health insurance,0.30011,172,710,0.26638,0.33385
1999,66 and older,Lower Secondary Level,Statutory health insurance,0.95612,529,529,0.93865,0.97359
1999,66 and older,Upper Secondary Level,Statutory health insurance,0.93172,818,866,0.91491,0.94853
1999,66 and older,Upper Secondary Level,Private health insurance,0.06418,48,866,0.04785,0.08051
1999,66 and older,First Stage of Tertiary Education,Statutory health insurance,0.90399,76,76,0.83731,0.97066
1999,66 and older,Second Stage of Tertiary Education,Statutory health insurance,0.72683,153,196,0.66429,0.78937
1999,66 and older,Second Stage of Tertiary Education,Private health insurance,0.27317,43,196,0.21063,0.33571
2000,17-29 y.,Pre-primary Level,Statutory health insurance,0.81343,402,484,0.77869,0.84818
2000,17-29 y.,Pre-primary Level,Private health insurance,0.18458,82,484,0.14999,0.21918
2000,17-29 y.,Primary Level,Statutory health insurance,0.97714,68,68,0.94136,1.01293
2000,17-29 y.,Lower Secondary Level,Statutory health insurance,0.97186,1028,1028,0.96174,0.98197
2000,17-29 y.,Upper Secondary Level,Statutory health insurance,0.91147,1980,2130,0.89940,0.92354
2000,17-29 y.,Upper Secondary Level,Private health insurance,0.07339,150,2130,0.06231,0.08447
2000,17-29 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.91881,305,305,0.88811,0.94951
2000,17-29 y.,First Stage of Tertiary Education,Statutory health insurance,0.86604,184,184,0.81669,0.91539
2000,17-29 y.,Second Stage of Tertiary Education,Statutory health insurance,0.78913,204,261,0.73954,0.83871
2000,17-29 y.,Second Stage of Tertiary Education,Private health insurance,0.20270,57,261,0.15383,0.25156
2000,30-45 y.,Primary Level,Statutory health insurance,0.98484,103,103,0.96112,1.00855
2000,30-45 y.,Lower Secondary Level,Statutory health insurance,0.96101,570,570,0.94510,0.97691
2000,30-45 y.,Upper Secondary Level,Statutory health insurance,0.90797,4104,4453,0.89947,0.91646
2000,30-45 y.,Upper Secondary Level,Private health insurance,0.08459,349,4453,0.07642,0.09277
2000,30-45 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.91027,464,508,0.88539,0.93515
2000,30-45 y.,Post-secondary Non-tertiary Level,Private health insurance,0.08759,44,508,0.06298,0.11220
2000,30-45 y.,First Stage of Tertiary Education,Statutory health insurance,0.85077,670,781,0.82576,0.87577
2000,30-45 y.,First Stage of Tertiary Education,Private health insurance,0.14281,111,781,0.11826,0.16736
2000,30-45 y.,Second Stage of Tertiary Education,Statutory health insurance,0.73599,1270,1671,0.71485,0.75713
2000,30-45 y.,Second Stage of Tertiary Education,Private health insurance,0.25856,401,1671,0.23756,0.27956
2000,46-65 y.,Lower Secondary Level,Statutory health insurance,0.95927,956,956,0.94674,0.97181
2000,46-65 y.,Upper Secondary Level,Statutory health insurance,0.90411,3891,4272,0.89528,0.91294
2000,46-65 y.,Upper Secondary Level,Private health insurance,0.09004,381,4272,0.08146,0.09863
2000,46-65 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.84849,159,159,0.79259,0.90440
2000,46-65 y.,First Stage of Tertiary Education,Statutory health insurance,0.88138,573,647,0.85644,0.90631
2000,46-65 y.,First Stage of Tertiary Education,Private health insurance,0.11289,74,647,0.08849,0.13730
2000,46-65 y.,Second Stage of Tertiary Education,Statutory health insurance,0.66223,987,1445,0.63784,0.68663
2000,46-65 y.,Second Stage of Tertiary Education,Private health insurance,0.32750,458,1445,0.30330,0.35171
2000,66 and older,Primary Level,Statutory health insurance,0.95803,60,60,0.90686,1.00920
2000,66 and older,Lower Secondary Level,Statutory health insurance,0.96216,881,912,0.94977,0.97455
2000,66 and older,Lower Secondary Level,Private health insurance,0.03692,31,912,0.02468,0.04917
2000,66 and older,Upper Secondary Level,Statutory health insurance,0.94089,1752,1855,0.93016,0.95163
2000,66 and older,Upper Secondary Level,Private health insurance,0.05756,103,1855,0.04696,0.06816
2000,66 and older,Post-secondary Non-tertiary Level,Statutory health insurance,0.80047,81,81,0.71290,0.88805
2000,66 and older,First Stage of Tertiary Education,Statutory health insurance,0.92401,222,222,0.88908,0.95895
2000,66 and older,Second Stage of Tertiary Education,Statutory health insurance,0.69399,299,415,0.64960,0.73838
2000,66 and older,Second Stage of Tertiary Education,Private health insurance,0.30279,116,415,0.25853,0.34705
2001,17-29 y.,Pre-primary Level,Statutory health insurance,0.80483,441,535,0.77121,0.83844
2001,17-29 y.,Pre-primary Level,Private health insurance,0.18466,94,535,0.15175,0.21757
2001,17-29 y.,Primary Level,Statutory health insurance,0.97724,52,52,0.93631,1.01817
2001,17-29 y.,Lower Secondary Level,Statutory health insurance,0.96808,914,914,0.95667,0.97948
2001,17-29 y.,Upper Secondary Level,Statutory health insurance,0.90453,1675,1842,0.89111,0.91796
2001,17-29 y.,Upper Secondary Level,Private health insurance,0.07541,133,1842,0.06335,0.08748
2001,17-29 y.,Upper Secondary Level,No insurance,0.02005,34,1842,0.01365,0.02646
2001,17-29 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.93837,254,254,0.90873,0.96800
2001,17-29 y.,First Stage of Tertiary Education,Statutory health insurance,0.87741,129,129,0.82059,0.93422
2001,17-29 y.,Second Stage of Tertiary Education,Statutory health insurance,0.83039,183,224,0.78114,0.87965
2001,17-29 y.,Second Stage of Tertiary Education,Private health insurance,0.16628,41,224,0.11741,0.21515
2001,30-45 y.,Primary Level,Statutory health insurance,0.96949,80,80,0.93157,1.00742
2001,30-45 y.,Lower Secondary Level,Statutory health insurance,0.96610,498,498,0.95019,0.98201
2001,30-45 y.,Upper Secondary Level,Statutory health insurance,0.91064,3671,3975,0.90177,0.91951
2001,30-45 y.,Upper Secondary Level,Private health insurance,0.08184,304,3975,0.07332,0.09036
2001,30-45 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.91573,465,506,0.89150,0.93996
2001,30-45 y.,Post-secondary Non-tertiary Level,Private health insurance,0.08427,41,506,0.06004,0.10850
2001,30-45 y.,First Stage of Tertiary Education,Statutory health insurance,0.83279,608,711,0.80534,0.86024
2001,30-45 y.,First Stage of Tertiary Education,Private health insurance,0.16345,103,711,0.13625,0.19065
2001,30-45 y.,Second Stage of Tertiary Education,Statutory health insurance,0.73304,1120,1490,0.71057,0.75551
2001,30-45 y.,Second Stage of Tertiary Education,Private health insurance,0.26288,370,1490,0.24052,0.28524
2001,46-65 y.,Lower Secondary Level,Statutory health insurance,0.96580,798,798,0.95319,0.97842
2001,46-65 y.,Upper Secondary Level,Statutory health insurance,0.90443,3598,3935,0.89525,0.91362
2001,46-65 y.,Upper Secondary Level,Private health insurance,0.08889,337,3935,0.08000,0.09778
2001,46-65 y.,Post-secondary Non-tertiary Level,Statutory health insurance,0.83773,164,164,0.78113,0.89433
2001,46-65 y.,First Stage of Tertiary Education,Statutory health insurance,0.87330,516,585,0.84632,0.90028
