year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,No migration background,4th Quintile,,,,,,,,,,,,
1996,No migration background,5th Quintile,,,,,,,,,,,,
1996,Direct migration background,1st Quintile,,,,,,,,,,,,
1996,Direct migration background,2nd Quintile,,,,,,,,,,,,
1996,Direct migration background,3rd Quintile,,,,,,,,,,,,
1996,Direct migration background,4th Quintile,,,,,,,,,,,,
1996,Direct migration background,5th Quintile,,,,,,,,,,,,
1996,Indirect migration background,1st Quintile,,,,,,,,,,,,
1996,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1996,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1996,Indirect migration background,4th Quintile,,,,,,,,,,,,
1996,Indirect migration background,5th Quintile,,,,,,,,,,,,
1997,No migration background,1st Quintile,,,,,,,,,,,,
1997,No migration background,2nd Quintile,,,,,,,,,,,,
1997,No migration background,3rd Quintile,,,,,,,,,,,,
1997,No migration background,4th Quintile,,,,,,,,,,,,
1997,No migration background,5th Quintile,,,,,,,,,,,,
1997,Direct migration background,1st Quintile,,,,,,,,,,,,
1997,Direct migration background,2nd Quintile,,,,,,,,,,,,
1997,Direct migration background,3rd Quintile,,,,,,,,,,,,
1997,Direct migration background,4th Quintile,,,,,,,,,,,,
1997,Direct migration background,5th Quintile,,,,,,,,,,,,
1997,Indirect migration background,1st Quintile,,,,,,,,,,,,
1997,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1997,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1997,Indirect migration background,4th Quintile,,,,,,,,,,,,
1997,Indirect migration background,5th Quintile,,,,,,,,,,,,
1998,No migration background,1st Quintile,,,,,,,,,,,,
1998,No migration background,2nd Quintile,,,,,,,,,,,,
1998,No migration background,3rd Quintile,,,,,,,,,,,,
1998,No migration background,4th Quintile,,,,,,,,,,,,
1998,No migration background,5th Quintile,,,,,,,,,,,,
1998,Direct migration background,1st Quintile,,,,,,,,,,,,
1998,Direct migration background,2nd Quintile,,,,,,,,,,,,
1998,Direct migration background,3rd Quintile,,,,,,,,,,,,
1998,Direct migration background,4th Quintile,,,,,,,,,,,,
1998,Direct migration background,5th Quintile,,,,,,,,,,,,
1998,Indirect migration background,1st Quintile,,,,,,,,,,,,
1998,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1998,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1998,Indirect migration background,4th Quintile,,,,,,,,,,,,
1998,Indirect migration background,5th Quintile,,,,,,,,,,,,
1999,No migration background,1st Quintile,,,,,,,,,,,,
1999,No migration background,2nd Quintile,,,,,,,,,,,,
1999,No migration background,3rd Quintile,,,,,,,,,,,,
1999,No migration background,4th Quintile,,,,,,,,,,,,
1999,No migration background,5th Quintile,,,,,,,,,,,,
1999,Direct migration background,1st Quintile,,,,,,,,,,,,
1999,Direct migration background,2nd Quintile,,,,,,,,,,,,
1999,Direct migration background,3rd Quintile,,,,,,,,,,,,
1999,Direct migration background,4th Quintile,,,,,,,,,,,,
1999,Direct migration background,5th Quintile,,,,,,,,,,,,
1999,Indirect migration background,1st Quintile,,,,,,,,,,,,
1999,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1999,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1999,Indirect migration background,4th Quintile,,,,,,,,,,,,
1999,Indirect migration background,5th Quintile,,,,,,,,,,,,
2000,No migration background,1st Quintile,,,,,,,,,,,,
2000,No migration background,2nd Quintile,,,,,,,,,,,,
2000,No migration background,3rd Quintile,,,,,,,,,,,,
2000,No migration background,4th Quintile,,,,,,,,,,,,
2000,No migration background,5th Quintile,,,,,,,,,,,,
2000,Direct migration background,1st Quintile,,,,,,,,,,,,
2000,Direct migration background,2nd Quintile,,,,,,,,,,,,
2000,Direct migration background,3rd Quintile,,,,,,,,,,,,
2000,Direct migration background,4th Quintile,,,,,,,,,,,,
2000,Direct migration background,5th Quintile,,,,,,,,,,,,
2000,Indirect migration background,1st Quintile,,,,,,,,,,,,
2000,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2000,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2000,Indirect migration background,4th Quintile,,,,,,,,,,,,
2000,Indirect migration background,5th Quintile,,,,,,,,,,,,
2001,No migration background,1st Quintile,,,,,,,,,,,,
2001,No migration background,2nd Quintile,,,,,,,,,,,,
2001,No migration background,3rd Quintile,,,,,,,,,,,,
2001,No migration background,4th Quintile,,,,,,,,,,,,
2001,No migration background,5th Quintile,,,,,,,,,,,,
2001,Direct migration background,1st Quintile,,,,,,,,,,,,
2001,Direct migration background,2nd Quintile,,,,,,,,,,,,
2001,Direct migration background,3rd Quintile,,,,,,,,,,,,
2001,Direct migration background,4th Quintile,,,,,,,,,,,,
2001,Direct migration background,5th Quintile,,,,,,,,,,,,
2001,Indirect migration background,1st Quintile,,,,,,,,,,,,
2001,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2001,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2001,Indirect migration background,4th Quintile,,,,,,,,,,,,
2001,Indirect migration background,5th Quintile,,,,,,,,,,,,
2002,No migration background,1st Quintile,,,,,,,,,,,,
2002,No migration background,2nd Quintile,,,,,,,,,,,,
2002,No migration background,3rd Quintile,,,,,,,,,,,,
2002,No migration background,4th Quintile,,,,,,,,,,,,
2002,No migration background,5th Quintile,,,,,,,,,,,,
2002,Direct migration background,1st Quintile,,,,,,,,,,,,
2002,Direct migration background,2nd Quintile,,,,,,,,,,,,
2002,Direct migration background,3rd Quintile,,,,,,,,,,,,
2002,Direct migration background,4th Quintile,,,,,,,,,,,,
2002,Direct migration background,5th Quintile,,,,,,,,,,,,
2002,Indirect migration background,1st Quintile,,,,,,,,,,,,
2002,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2002,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2002,Indirect migration background,4th Quintile,,,,,,,,,,,,
2002,Indirect migration background,5th Quintile,,,,,,,,,,,,
2003,No migration background,1st Quintile,,,,,,,,,,,,
2003,No migration background,2nd Quintile,,,,,,,,,,,,
2003,No migration background,3rd Quintile,,,,,,,,,,,,
2003,No migration background,4th Quintile,,,,,,,,,,,,
2003,No migration background,5th Quintile,,,,,,,,,,,,
2003,Direct migration background,1st Quintile,,,,,,,,,,,,
2003,Direct migration background,2nd Quintile,,,,,,,,,,,,
2003,Direct migration background,3rd Quintile,,,,,,,,,,,,
2003,Direct migration background,4th Quintile,,,,,,,,,,,,
2003,Direct migration background,5th Quintile,,,,,,,,,,,,
2003,Indirect migration background,1st Quintile,,,,,,,,,,,,
2003,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2003,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2003,Indirect migration background,4th Quintile,,,,,,,,,,,,
2003,Indirect migration background,5th Quintile,,,,,,,,,,,,
2004,No migration background,1st Quintile,,,,,,,,,,,,
2004,No migration background,2nd Quintile,,,,,,,,,,,,
2004,No migration background,3rd Quintile,,,,,,,,,,,,
2004,No migration background,4th Quintile,,,,,,,,,,,,
2004,No migration background,5th Quintile,,,,,,,,,,,,
2004,Direct migration background,1st Quintile,,,,,,,,,,,,
2004,Direct migration background,2nd Quintile,,,,,,,,,,,,
2004,Direct migration background,3rd Quintile,,,,,,,,,,,,
2004,Direct migration background,4th Quintile,,,,,,,,,,,,
2004,Direct migration background,5th Quintile,,,,,,,,,,,,
2004,Indirect migration background,1st Quintile,,,,,,,,,,,,
2004,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2004,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2004,Indirect migration background,4th Quintile,,,,,,,,,,,,
2004,Indirect migration background,5th Quintile,,,,,,,,,,,,
2005,No migration background,1st Quintile,,,,,,,,,,,,
2005,No migration background,2nd Quintile,,,,,,,,,,,,
2005,No migration background,3rd Quintile,,,,,,,,,,,,
2005,No migration background,4th Quintile,,,,,,,,,,,,
2005,No migration background,5th Quintile,,,,,,,,,,,,
2005,Direct migration background,1st Quintile,,,,,,,,,,,,
2005,Direct migration background,2nd Quintile,,,,,,,,,,,,
2005,Direct migration background,3rd Quintile,,,,,,,,,,,,
2005,Direct migration background,4th Quintile,,,,,,,,,,,,
2005,Direct migration background,5th Quintile,,,,,,,,,,,,
2005,Indirect migration background,1st Quintile,,,,,,,,,,,,
2005,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2005,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2005,Indirect migration background,4th Quintile,,,,,,,,,,,,
2005,Indirect migration background,5th Quintile,,,,,,,,,,,,
2006,No migration background,1st Quintile,,,,,,,,,,,,
2006,No migration background,2nd Quintile,,,,,,,,,,,,
2006,No migration background,3rd Quintile,,,,,,,,,,,,
2006,No migration background,4th Quintile,,,,,,,,,,,,
2006,No migration background,5th Quintile,,,,,,,,,,,,
2006,Direct migration background,1st Quintile,,,,,,,,,,,,
2006,Direct migration background,2nd Quintile,,,,,,,,,,,,
2006,Direct migration background,3rd Quintile,,,,,,,,,,,,
2006,Direct migration background,4th Quintile,,,,,,,,,,,,
2006,Direct migration background,5th Quintile,,,,,,,,,,,,
2006,Indirect migration background,1st Quintile,,,,,,,,,,,,
2006,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2006,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2006,Indirect migration background,4th Quintile,,,,,,,,,,,,
2006,Indirect migration background,5th Quintile,,,,,,,,,,,,
2007,No migration background,1st Quintile,,,,,,,,,,,,
2007,No migration background,2nd Quintile,,,,,,,,,,,,
2007,No migration background,3rd Quintile,,,,,,,,,,,,
2007,No migration background,4th Quintile,,,,,,,,,,,,
2007,No migration background,5th Quintile,,,,,,,,,,,,
2007,Direct migration background,1st Quintile,,,,,,,,,,,,
2007,Direct migration background,2nd Quintile,,,,,,,,,,,,
2007,Direct migration background,3rd Quintile,,,,,,,,,,,,
2007,Direct migration background,4th Quintile,,,,,,,,,,,,
2007,Direct migration background,5th Quintile,,,,,,,,,,,,
2007,Indirect migration background,1st Quintile,,,,,,,,,,,,
2007,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2007,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2007,Indirect migration background,4th Quintile,,,,,,,,,,,,
2007,Indirect migration background,5th Quintile,,,,,,,,,,,,
2008,No migration background,1st Quintile,2173,7.07728,7.01817,7.13638,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,No migration background,2nd Quintile,2808,7.10056,7.05399,7.14713,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,No migration background,3rd Quintile,3270,7.06699,7.02570,7.10828,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,No migration background,4th Quintile,3458,7.05062,7.01167,7.08957,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,No migration background,5th Quintile,4874,7.04459,7.01523,7.07396,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,Direct migration background,1st Quintile,597,6.98259,6.86956,7.09561,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,Direct migration background,2nd Quintile,409,7.05328,6.92959,7.17696,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,Direct migration background,3rd Quintile,369,7.08547,6.97779,7.19315,7.00000,7.00000,8.00000,5.50000,9.50000,7.00000,7.00000,7.00000
2008,Direct migration background,4th Quintile,284,6.98369,6.84982,7.11756,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2008,Direct migration background,5th Quintile,244,7.00269,6.84942,7.15596,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,Indirect migration background,1st Quintile,189,7.09368,6.88883,7.29853,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2008,Indirect migration background,2nd Quintile,144,6.92550,6.76123,7.08976,6.00000,7.00000,7.00000,4.50000,8.50000,7.00000,7.00000,7.00000
2008,Indirect migration background,3rd Quintile,167,7.06925,6.87994,7.25856,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2008,Indirect migration background,4th Quintile,127,7.06380,6.86798,7.25961,6.00000,7.00000,8.00000,4.00000,11.00000,7.00000,7.00000,7.00000
2008,Indirect migration background,5th Quintile,139,7.15318,6.96634,7.34001,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2009,No migration background,1st Quintile,2156,7.02207,6.96351,7.08063,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2009,No migration background,2nd Quintile,2615,7.05352,7.00650,7.10055,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2009,No migration background,3rd Quintile,2985,7.00210,6.96147,7.04273,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2009,No migration background,4th Quintile,3366,6.98945,6.95329,7.02562,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2009,No migration background,5th Quintile,4453,7.01297,6.98337,7.04257,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2009,Direct migration background,1st Quintile,515,6.99712,6.88419,7.11004,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2009,Direct migration background,2nd Quintile,374,6.98268,6.86548,7.09988,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2009,Direct migration background,3rd Quintile,285,7.14561,6.98774,7.30349,6.98408,7.00000,8.00000,5.46020,9.52388,7.00000,7.00000,7.00000
2009,Direct migration background,4th Quintile,262,7.00037,6.87227,7.12846,6.00000,7.00000,8.00000,4.00000,10.00000,7.00000,7.00000,7.00000
2009,Direct migration background,5th Quintile,216,7.06632,6.91418,7.21846,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2009,Indirect migration background,1st Quintile,177,7.20188,7.02660,7.37715,7.00000,7.00000,8.00000,5.50000,9.50000,7.00000,7.00000,8.00000
2009,Indirect migration background,2nd Quintile,149,7.21346,7.03607,7.39085,7.00000,7.00000,8.00000,5.50000,9.50000,7.00000,7.00000,8.00000
2009,Indirect migration background,3rd Quintile,121,6.84797,6.67239,7.02355,6.00000,7.00000,7.00000,4.50000,8.50000,7.00000,7.00000,7.00000
2009,Indirect migration background,4th Quintile,131,6.79946,6.57563,7.02329,6.00000,7.00000,7.34247,3.98630,9.35617,7.00000,6.00000,7.00000
2009,Indirect migration background,5th Quintile,128,7.04792,6.88814,7.20771,6.00000,7.00000,8.00000,5.00000,10.00000,7.00000,7.00000,7.00000
2010,No migration background,1st Quintile,1940,6.99604,6.93172,7.06035,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2010,No migration background,2nd Quintile,2541,7.04209,6.99203,7.09214,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2010,No migration background,3rd Quintile,2793,6.97518,6.93241,7.01795,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2010,No migration background,4th Quintile,3147,6.96163,6.92229,7.00097,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2010,No migration background,5th Quintile,4041,7.01189,6.97916,7.04461,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2010,Direct migration background,1st Quintile,454,6.91407,6.77850,7.04965,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2010,Direct migration background,2nd Quintile,333,7.01129,6.86858,7.15400,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2010,Direct migration background,3rd Quintile,262,6.93651,6.78260,7.09041,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2010,Direct migration background,4th Quintile,218,6.88107,6.72023,7.04190,6.00000,7.00000,8.00000,3.00000,11.00000,7.00000,7.00000,7.00000
2010,Direct migration background,5th Quintile,196,7.18387,7.03159,7.33614,7.00000,7.00000,8.00000,5.50000,9.50000,7.00000,7.00000,7.00000
2010,Indirect migration background,1st Quintile,166,7.16780,6.98497,7.35063,6.00000,7.00000,8.00000,4.00000,10.00000,7.00000,7.00000,8.00000
2010,Indirect migration background,2nd Quintile,131,6.90207,6.67704,7.12709,6.00000,7.00000,8.00000,4.00000,10.00000,7.00000,7.00000,7.00000
2010,Indirect migration background,3rd Quintile,139,7.27628,7.07524,7.47731,7.00000,7.00000,8.00000,5.50000,9.50000,7.00000,7.00000,7.00000
2010,Indirect migration background,4th Quintile,98,6.53029,6.27217,6.78841,6.00000,7.00000,7.00000,4.50000,8.50000,7.00000,6.00000,7.00000
2010,Indirect migration background,5th Quintile,121,6.94074,6.72768,7.15381,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
