year,age_gr,pgisced97,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,No answer / don't know,Agree,0.47589,34,34,0.30549,0.64628
1992,17-29 y.,Pre-primary Level,Agree completely,0.23404,33,116,0.15666,0.31143
1992,17-29 y.,Pre-primary Level,Agree,0.55616,83,116,0.46536,0.64697
1992,17-29 y.,Lower Secondary Level,Agree completely,0.18033,115,543,0.14796,0.21270
1992,17-29 y.,Lower Secondary Level,Agree,0.55023,301,543,0.50835,0.59211
1992,17-29 y.,Lower Secondary Level,Disagree,0.23183,127,543,0.19630,0.26736
1992,17-29 y.,Upper Secondary Level,Agree completely,0.16778,251,1482,0.14875,0.18681
1992,17-29 y.,Upper Secondary Level,Agree,0.52725,808,1482,0.50182,0.55267
1992,17-29 y.,Upper Secondary Level,Disagree,0.25634,359,1482,0.23411,0.27858
1992,17-29 y.,Upper Secondary Level,Disagree completely,0.04863,64,1482,0.03767,0.05958
1992,17-29 y.,Post-secondary Non-tertiary Level,Agree,0.57967,82,82,0.47217,0.68716
1992,17-29 y.,First Stage of Tertiary Education,Agree,0.57403,54,54,0.44091,0.70716
1992,17-29 y.,Second Stage of Tertiary Education,Agree,0.57254,91,127,0.48616,0.65892
1992,17-29 y.,Second Stage of Tertiary Education,Disagree,0.19545,36,127,0.12621,0.26469
1992,30-45 y.,Lower Secondary Level,Agree,0.42251,108,244,0.36041,0.48462
1992,30-45 y.,Lower Secondary Level,Disagree,0.36168,100,244,0.30127,0.42210
1992,30-45 y.,Lower Secondary Level,Disagree completely,0.11360,36,244,0.07370,0.15350
1992,30-45 y.,Upper Secondary Level,Agree completely,0.13878,274,2053,0.12383,0.15374
1992,30-45 y.,Upper Secondary Level,Agree,0.47678,973,2053,0.45517,0.49839
1992,30-45 y.,Upper Secondary Level,Disagree,0.32641,685,2053,0.30612,0.34670
1992,30-45 y.,Upper Secondary Level,Disagree completely,0.05803,121,2053,0.04791,0.06815
1992,30-45 y.,Post-secondary Non-tertiary Level,Agree,0.53736,51,84,0.43009,0.64463
1992,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.25361,33,84,0.16001,0.34722
1992,30-45 y.,First Stage of Tertiary Education,Agree completely,0.16725,51,293,0.12444,0.21006
1992,30-45 y.,First Stage of Tertiary Education,Agree,0.48148,152,293,0.42417,0.53879
1992,30-45 y.,First Stage of Tertiary Education,Disagree,0.32365,90,293,0.26999,0.37732
1992,30-45 y.,Second Stage of Tertiary Education,Agree completely,0.17722,129,810,0.15091,0.20354
1992,30-45 y.,Second Stage of Tertiary Education,Agree,0.53464,438,810,0.50026,0.56901
1992,30-45 y.,Second Stage of Tertiary Education,Disagree,0.25348,211,810,0.22351,0.28346
1992,30-45 y.,Second Stage of Tertiary Education,Disagree completely,0.03466,32,810,0.02205,0.04726
1992,46-65 y.,Lower Secondary Level,Agree completely,0.09507,68,635,0.07224,0.11790
1992,46-65 y.,Lower Secondary Level,Agree,0.40726,262,635,0.36901,0.44550
1992,46-65 y.,Lower Secondary Level,Disagree,0.38449,237,635,0.34662,0.42236
1992,46-65 y.,Lower Secondary Level,Disagree completely,0.11318,68,635,0.08852,0.13784
1992,46-65 y.,Upper Secondary Level,Agree completely,0.13215,235,1784,0.11643,0.14787
1992,46-65 y.,Upper Secondary Level,Agree,0.43198,758,1784,0.40899,0.45497
1992,46-65 y.,Upper Secondary Level,Disagree,0.34980,628,1784,0.32767,0.37194
1992,46-65 y.,Upper Secondary Level,Disagree completely,0.08607,163,1784,0.07305,0.09909
1992,46-65 y.,First Stage of Tertiary Education,Agree completely,0.12133,36,226,0.07867,0.16400
1992,46-65 y.,First Stage of Tertiary Education,Agree,0.43604,107,226,0.37125,0.50084
1992,46-65 y.,First Stage of Tertiary Education,Disagree,0.32410,83,226,0.26295,0.38526
1992,46-65 y.,Second Stage of Tertiary Education,Agree completely,0.14437,62,533,0.11450,0.17423
1992,46-65 y.,Second Stage of Tertiary Education,Agree,0.45331,230,533,0.41101,0.49561
1992,46-65 y.,Second Stage of Tertiary Education,Disagree,0.31433,182,533,0.27488,0.35378
1992,46-65 y.,Second Stage of Tertiary Education,Disagree completely,0.08800,59,533,0.06393,0.11207
1992,66 and older,Lower Secondary Level,Agree completely,0.11182,50,465,0.08315,0.14050
1992,66 and older,Lower Secondary Level,Agree,0.36132,175,465,0.31761,0.40503
1992,66 and older,Lower Secondary Level,Disagree,0.41744,192,465,0.37257,0.46231
1992,66 and older,Lower Secondary Level,Disagree completely,0.10942,48,465,0.08102,0.13782
1992,66 and older,Upper Secondary Level,Agree completely,0.09518,73,700,0.07343,0.11694
1992,66 and older,Upper Secondary Level,Agree,0.41284,297,700,0.37634,0.44934
1992,66 and older,Upper Secondary Level,Disagree,0.39036,262,700,0.35419,0.42652
1992,66 and older,Upper Secondary Level,Disagree completely,0.10162,68,700,0.07922,0.12402
1992,66 and older,First Stage of Tertiary Education,Disagree,0.49921,44,44,0.34976,0.64866
1992,66 and older,Second Stage of Tertiary Education,Agree,0.37379,41,81,0.26777,0.47981
1992,66 and older,Second Stage of Tertiary Education,Disagree,0.37753,40,81,0.27130,0.48376
1993,17-29 y.,No answer / don't know,Agree,0.46797,58,58,0.33843,0.59751
1993,17-29 y.,Pre-primary Level,Agree completely,0.18410,34,176,0.12668,0.24152
1993,17-29 y.,Pre-primary Level,Agree,0.55394,102,176,0.48029,0.62759
1993,17-29 y.,Pre-primary Level,Disagree,0.20779,40,176,0.14768,0.26790
1993,17-29 y.,Primary Level,Agree,0.42619,58,100,0.32877,0.52360
1993,17-29 y.,Primary Level,Disagree,0.36455,42,100,0.26974,0.45936
1993,17-29 y.,Lower Secondary Level,Agree completely,0.14586,134,876,0.12247,0.16925
1993,17-29 y.,Lower Secondary Level,Agree,0.45236,417,876,0.41938,0.48534
1993,17-29 y.,Lower Secondary Level,Disagree,0.32000,258,876,0.28909,0.35091
1993,17-29 y.,Lower Secondary Level,Disagree completely,0.08178,67,876,0.06362,0.09994
1993,17-29 y.,Upper Secondary Level,Agree completely,0.14844,252,1727,0.13167,0.16521
1993,17-29 y.,Upper Secondary Level,Agree,0.47357,831,1727,0.45002,0.49713
1993,17-29 y.,Upper Secondary Level,Disagree,0.30992,520,1727,0.28811,0.33174
1993,17-29 y.,Upper Secondary Level,Disagree completely,0.06806,124,1727,0.05618,0.07995
1993,17-29 y.,Post-secondary Non-tertiary Level,Agree,0.59449,98,130,0.50976,0.67922
1993,17-29 y.,Post-secondary Non-tertiary Level,Disagree,0.15223,32,130,0.09024,0.21423
1993,17-29 y.,First Stage of Tertiary Education,Agree,0.55079,53,53,0.41559,0.68599
1993,17-29 y.,Second Stage of Tertiary Education,Agree,0.51790,85,127,0.43066,0.60515
1993,17-29 y.,Second Stage of Tertiary Education,Disagree,0.25907,42,127,0.18257,0.33557
1993,30-45 y.,Primary Level,Agree,0.34353,79,127,0.26061,0.42645
1993,30-45 y.,Primary Level,Disagree,0.29691,48,127,0.21713,0.37668
1993,30-45 y.,Lower Secondary Level,Agree completely,0.09765,51,462,0.07055,0.12475
1993,30-45 y.,Lower Secondary Level,Agree,0.38799,189,462,0.34351,0.43248
1993,30-45 y.,Lower Secondary Level,Disagree,0.41778,178,462,0.37276,0.46281
1993,30-45 y.,Lower Secondary Level,Disagree completely,0.09657,44,462,0.06961,0.12354
1993,30-45 y.,Upper Secondary Level,Agree completely,0.09329,214,2246,0.08126,0.10532
1993,30-45 y.,Upper Secondary Level,Agree,0.41720,972,2246,0.39681,0.43760
1993,30-45 y.,Upper Secondary Level,Disagree,0.39462,853,2246,0.37440,0.41484
1993,30-45 y.,Upper Secondary Level,Disagree completely,0.09489,207,2246,0.08276,0.10701
1993,30-45 y.,Post-secondary Non-tertiary Level,Agree,0.55679,74,109,0.46310,0.65049
1993,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.24627,35,109,0.16501,0.32753
1993,30-45 y.,First Stage of Tertiary Education,Agree completely,0.07943,33,291,0.04831,0.11055
1993,30-45 y.,First Stage of Tertiary Education,Agree,0.42235,131,291,0.36550,0.47920
1993,30-45 y.,First Stage of Tertiary Education,Disagree,0.41108,127,291,0.35445,0.46772
1993,30-45 y.,Second Stage of Tertiary Education,Agree completely,0.10889,80,805,0.08735,0.13042
1993,30-45 y.,Second Stage of Tertiary Education,Agree,0.53841,441,805,0.50395,0.57287
1993,30-45 y.,Second Stage of Tertiary Education,Disagree,0.29405,232,805,0.26256,0.32555
1993,30-45 y.,Second Stage of Tertiary Education,Disagree completely,0.05865,52,805,0.04241,0.07489
1993,46-65 y.,Primary Level,Agree,0.34094,101,261,0.28332,0.39856
1993,46-65 y.,Primary Level,Disagree,0.48993,126,261,0.42917,0.55070
1993,46-65 y.,Primary Level,Disagree completely,0.11768,34,261,0.07851,0.15685
1993,46-65 y.,Lower Secondary Level,Agree completely,0.08166,79,838,0.06311,0.10021
1993,46-65 y.,Lower Secondary Level,Agree,0.33488,301,838,0.30291,0.36685
1993,46-65 y.,Lower Secondary Level,Disagree,0.43472,345,838,0.40113,0.46830
1993,46-65 y.,Lower Secondary Level,Disagree completely,0.14874,113,838,0.12463,0.17285
1993,46-65 y.,Upper Secondary Level,Agree completely,0.08745,168,1940,0.07488,0.10003
1993,46-65 y.,Upper Secondary Level,Agree,0.36060,710,1940,0.33923,0.38197
1993,46-65 y.,Upper Secondary Level,Disagree,0.41627,816,1940,0.39433,0.43821
1993,46-65 y.,Upper Secondary Level,Disagree completely,0.13568,246,1940,0.12044,0.15092
1993,46-65 y.,First Stage of Tertiary Education,Agree,0.38874,95,196,0.32032,0.45716
1993,46-65 y.,First Stage of Tertiary Education,Disagree,0.42844,101,196,0.35898,0.49789
1993,46-65 y.,Second Stage of Tertiary Education,Agree completely,0.08111,41,549,0.05825,0.10396
1993,46-65 y.,Second Stage of Tertiary Education,Agree,0.42122,216,549,0.37988,0.46256
1993,46-65 y.,Second Stage of Tertiary Education,Disagree,0.34912,205,549,0.30921,0.38903
1993,46-65 y.,Second Stage of Tertiary Education,Disagree completely,0.14855,87,549,0.11878,0.17833
1993,66 and older,Lower Secondary Level,Agree completely,0.09619,48,482,0.06984,0.12254
1993,66 and older,Lower Secondary Level,Agree,0.30993,153,482,0.26860,0.35126
1993,66 and older,Lower Secondary Level,Disagree,0.43328,204,482,0.38899,0.47756
1993,66 and older,Lower Secondary Level,Disagree completely,0.16060,77,482,0.12778,0.19341
1993,66 and older,Upper Secondary Level,Agree completely,0.09641,68,722,0.07487,0.11796
1993,66 and older,Upper Secondary Level,Agree,0.34603,259,722,0.31130,0.38075
1993,66 and older,Upper Secondary Level,Disagree,0.40191,287,722,0.36612,0.43769
1993,66 and older,Upper Secondary Level,Disagree completely,0.15565,108,722,0.12919,0.18212
1993,66 and older,First Stage of Tertiary Education,Disagree,0.44197,38,38,0.28195,0.60199
1993,66 and older,Second Stage of Tertiary Education,Agree,0.33090,38,87,0.23145,0.43035
1993,66 and older,Second Stage of Tertiary Education,Disagree,0.43107,49,87,0.32640,0.53574
1995,17-29 y.,No answer / don't know,Agree completely,0.18710,38,155,0.12550,0.24869
1995,17-29 y.,No answer / don't know,Agree,0.51963,83,155,0.44072,0.59854
1995,17-29 y.,No answer / don't know,Disagree,0.25582,34,155,0.18691,0.32473
1995,17-29 y.,Pre-primary Level,Agree completely,0.21989,60,276,0.17093,0.26884
1995,17-29 y.,Pre-primary Level,Agree,0.59797,164,276,0.54002,0.65592
1995,17-29 y.,Pre-primary Level,Disagree,0.16385,52,276,0.12011,0.20760
1995,17-29 y.,Primary Level,Agree,0.49623,40,40,0.33930,0.65315
1995,17-29 y.,Lower Secondary Level,Agree completely,0.19219,148,733,0.16365,0.22074
1995,17-29 y.,Lower Secondary Level,Agree,0.58591,428,733,0.55023,0.62159
1995,17-29 y.,Lower Secondary Level,Disagree,0.19654,157,733,0.16775,0.22533
1995,17-29 y.,Upper Secondary Level,Agree completely,0.20205,330,1605,0.18240,0.22170
1995,17-29 y.,Upper Secondary Level,Agree,0.57037,927,1605,0.54614,0.59460
1995,17-29 y.,Upper Secondary Level,Disagree,0.20533,315,1605,0.18556,0.22510
1995,17-29 y.,Upper Secondary Level,Disagree completely,0.02225,33,1605,0.01503,0.02947
1995,17-29 y.,Post-secondary Non-tertiary Level,Agree completely,0.22574,39,147,0.15793,0.29356
1995,17-29 y.,Post-secondary Non-tertiary Level,Agree,0.60723,108,147,0.52802,0.68645
1995,17-29 y.,First Stage of Tertiary Education,Agree,0.66426,68,68,0.55118,0.77734
1995,17-29 y.,Second Stage of Tertiary Education,Agree completely,0.23669,40,142,0.16653,0.30685
1995,17-29 y.,Second Stage of Tertiary Education,Agree,0.59821,102,142,0.51729,0.67913
1995,30-45 y.,No answer / don't know,Agree,0.61094,33,33,0.44202,0.77987
1995,30-45 y.,Primary Level,Agree,0.49025,75,113,0.39767,0.58283
1995,30-45 y.,Primary Level,Disagree,0.23965,38,113,0.16059,0.31871
1995,30-45 y.,Lower Secondary Level,Agree completely,0.12538,60,438,0.09433,0.15643
1995,30-45 y.,Lower Secondary Level,Agree,0.48511,243,438,0.43825,0.53197
1995,30-45 y.,Lower Secondary Level,Disagree,0.34435,135,438,0.29980,0.38890
1995,30-45 y.,Upper Secondary Level,Agree completely,0.14427,334,2381,0.13015,0.15838
1995,30-45 y.,Upper Secondary Level,Agree,0.54505,1302,2381,0.52504,0.56506
1995,30-45 y.,Upper Secondary Level,Disagree,0.28000,653,2381,0.26197,0.29804
1995,30-45 y.,Upper Secondary Level,Disagree completely,0.03068,92,2381,0.02375,0.03761
1995,30-45 y.,Post-secondary Non-tertiary Level,Agree,0.62188,126,177,0.55024,0.69352
1995,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.21608,51,177,0.15527,0.27688
1995,30-45 y.,First Stage of Tertiary Education,Agree completely,0.15343,50,316,0.11363,0.19323
1995,30-45 y.,First Stage of Tertiary Education,Agree,0.57037,177,316,0.51570,0.62504
1995,30-45 y.,First Stage of Tertiary Education,Disagree,0.24781,89,316,0.20013,0.29549
