year,age_gr,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Agree completely,0.17639,196,1133,0.15419,0.19860
1990,17-29 y.,Agree,0.47979,546,1133,0.45069,0.50890
1990,17-29 y.,Disagree,0.28421,322,1133,0.25794,0.31049
1990,17-29 y.,Disagree completely,0.05960,69,1133,0.04581,0.07339
1990,30-45 y.,Agree completely,0.17711,261,1508,0.15784,0.19639
1990,30-45 y.,Agree,0.44223,668,1508,0.41716,0.46731
1990,30-45 y.,Disagree,0.30016,464,1508,0.27702,0.32330
1990,30-45 y.,Disagree completely,0.08050,115,1508,0.06676,0.09423
1990,46-65 y.,Agree completely,0.17113,237,1344,0.15099,0.19127
1990,46-65 y.,Agree,0.42134,565,1344,0.39494,0.44775
1990,46-65 y.,Disagree,0.32863,438,1344,0.30351,0.35376
1990,46-65 y.,Disagree completely,0.07889,104,1344,0.06448,0.09331
1990,66 and older,Agree completely,0.20630,85,419,0.16750,0.24509
1990,66 and older,Agree,0.43765,181,419,0.39009,0.48521
1990,66 and older,Disagree,0.26919,119,419,0.22667,0.31171
1990,66 and older,Disagree completely,0.08686,34,419,0.05986,0.11386
1991,17-29 y.,Agree completely,0.16705,160,1002,0.14394,0.19015
1991,17-29 y.,Agree,0.46192,469,1002,0.43103,0.49280
1991,17-29 y.,Disagree,0.29364,297,1002,0.26543,0.32186
1991,17-29 y.,Disagree completely,0.07739,76,1002,0.06084,0.09395
1991,30-45 y.,Agree completely,0.14551,222,1493,0.12761,0.16340
1991,30-45 y.,Agree,0.41917,628,1493,0.39413,0.44420
1991,30-45 y.,Disagree,0.34546,513,1493,0.32133,0.36959
1991,30-45 y.,Disagree completely,0.08987,130,1493,0.07536,0.10438
1991,46-65 y.,Agree completely,0.14426,193,1272,0.12495,0.16358
1991,46-65 y.,Agree,0.36934,466,1272,0.34280,0.39587
1991,46-65 y.,Disagree,0.35742,447,1272,0.33107,0.38376
1991,46-65 y.,Disagree completely,0.12899,166,1272,0.11056,0.14741
