year,migback,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,Agree completely,0.13797,1458,10295,0.13131,0.14464
1992,No migration background,Agree,0.45895,4840,10295,0.44933,0.46858
1992,No migration background,Disagree,0.32712,3250,10295,0.31806,0.33619
1992,No migration background,Disagree completely,0.07595,747,10295,0.07083,0.08107
1992,Direct migration background,Agree completely,0.15223,87,572,0.12277,0.18170
1992,Direct migration background,Agree,0.47923,276,572,0.43825,0.52020
1992,Direct migration background,Disagree,0.29171,170,572,0.25443,0.32900
1992,Direct migration background,Disagree completely,0.07683,39,572,0.05498,0.09867
1992,Indirect migration background,Agree,0.48012,35,35,0.31219,0.64806
1993,No migration background,Agree completely,0.10067,1030,10110,0.09480,0.10654
1993,No migration background,Agree,0.40655,4289,10110,0.39698,0.41613
1993,No migration background,Disagree,0.38034,3738,10110,0.37087,0.38980
1993,No migration background,Disagree completely,0.11244,1053,10110,0.10628,0.11860
1993,Direct migration background,Agree completely,0.13572,315,2455,0.12217,0.14927
1993,Direct migration background,Agree,0.40472,1070,2455,0.38530,0.42414
1993,Direct migration background,Disagree,0.34950,818,2455,0.33064,0.36837
1993,Direct migration background,Disagree completely,0.11006,252,2455,0.09768,0.12244
1993,Indirect migration background,Agree completely,0.15391,91,463,0.12101,0.18682
1993,Indirect migration background,Agree,0.44678,209,463,0.40145,0.49212
1993,Indirect migration background,Disagree,0.31182,131,463,0.26957,0.35406
1993,Indirect migration background,Disagree completely,0.08749,32,463,0.06173,0.11326
1995,No migration background,Agree completely,0.13330,1319,9964,0.12663,0.13997
1995,No migration background,Agree,0.51386,5286,9964,0.50404,0.52367
1995,No migration background,Disagree,0.29531,2873,9964,0.28635,0.30427
1995,No migration background,Disagree completely,0.05754,486,9964,0.05296,0.06211
1995,Direct migration background,Agree completely,0.18584,479,2761,0.17133,0.20035
1995,Direct migration background,Agree,0.47960,1401,2761,0.46096,0.49824
1995,Direct migration background,Disagree,0.27425,728,2761,0.25760,0.29089
1995,Direct migration background,Disagree completely,0.06031,153,2761,0.05143,0.06920
1995,Indirect migration background,Agree completely,0.20023,119,482,0.16447,0.23600
1995,Indirect migration background,Agree,0.54270,253,482,0.49818,0.58722
1995,Indirect migration background,Disagree,0.24747,110,482,0.20890,0.28604
1996,No migration background,Agree completely,0.12327,1212,9881,0.11679,0.12976
1996,No migration background,Agree,0.48149,4894,9881,0.47164,0.49134
1996,No migration background,Disagree,0.33466,3212,9881,0.32535,0.34396
1996,No migration background,Disagree completely,0.06058,563,9881,0.05588,0.06528
1996,Direct migration background,Agree completely,0.14990,407,2584,0.13613,0.16366
1996,Direct migration background,Agree,0.48665,1260,2584,0.46738,0.50593
1996,Direct migration background,Disagree,0.29809,751,2584,0.28045,0.31573
1996,Direct migration background,Disagree completely,0.06536,166,2584,0.05583,0.07489
1996,Indirect migration background,Agree completely,0.20476,126,516,0.16991,0.23961
1996,Indirect migration background,Agree,0.49087,267,516,0.44769,0.53405
1996,Indirect migration background,Disagree,0.25818,123,516,0.22038,0.29597
1997,No migration background,Agree completely,0.08125,782,9757,0.07583,0.08667
1997,No migration background,Agree,0.39945,3942,9757,0.38973,0.40917
1997,No migration background,Disagree,0.40569,4027,9757,0.39594,0.41543
1997,No migration background,Disagree completely,0.11362,1006,9757,0.10732,0.11991
1997,Direct migration background,Agree completely,0.09107,228,2455,0.07968,0.10245
1997,Direct migration background,Agree,0.44021,1135,2455,0.42057,0.45985
1997,Direct migration background,Disagree,0.36455,865,2455,0.34551,0.38359
1997,Direct migration background,Disagree completely,0.10417,227,2455,0.09209,0.11626
1997,Indirect migration background,Agree completely,0.14807,92,531,0.11783,0.17830
1997,Indirect migration background,Agree,0.50287,263,531,0.46030,0.54544
1997,Indirect migration background,Disagree,0.28822,176,531,0.24966,0.32678
2008,No migration background,Agree completely,0.09521,1712,16593,0.09074,0.09967
2008,No migration background,Agree,0.46264,7756,16593,0.45505,0.47023
2008,No migration background,Disagree,0.36752,5996,16593,0.36018,0.37485
2008,No migration background,Disagree completely,0.07463,1129,16593,0.07064,0.07863
2008,Direct migration background,Agree completely,0.10069,210,1889,0.08712,0.11426
2008,Direct migration background,Agree,0.45610,893,1889,0.43364,0.47857
2008,Direct migration background,Disagree,0.35361,641,1889,0.33205,0.37518
2008,Direct migration background,Disagree completely,0.08960,145,1889,0.07671,0.10248
2008,Indirect migration background,Agree completely,0.18986,155,740,0.16158,0.21814
2008,Indirect migration background,Agree,0.51625,405,740,0.48022,0.55228
2008,Indirect migration background,Disagree,0.26343,180,740,0.23167,0.29519
2013,No migration background,Agree completely,0.15151,2540,16356,0.14602,0.15701
2013,No migration background,Agree,0.56752,9531,16356,0.55993,0.57511
2013,No migration background,Disagree,0.24455,3737,16356,0.23796,0.25114
2013,No migration background,Disagree completely,0.03641,548,16356,0.03354,0.03928
2013,Direct migration background,Agree completely,0.17055,306,1734,0.15285,0.18826
2013,Direct migration background,Agree,0.56102,988,1734,0.53765,0.58438
2013,Direct migration background,Disagree,0.23806,387,1734,0.21801,0.25811
2013,Direct migration background,Disagree completely,0.03037,53,1734,0.02229,0.03845
2013,Indirect migration background,Agree completely,0.21149,157,678,0.18073,0.24226
2013,Indirect migration background,Agree,0.60513,417,678,0.56830,0.64195
2013,Indirect migration background,Disagree,0.14891,104,678,0.12209,0.17572
2018,No migration background,Agree completely,0.14899,2950,19333,0.14397,0.15401
2018,No migration background,Agree,0.50739,10158,19333,0.50034,0.51443
2018,No migration background,Disagree,0.29129,5265,19333,0.28488,0.29769
2018,No migration background,Disagree completely,0.05234,960,19333,0.04920,0.05548
2018,Direct migration background,Agree completely,0.20258,998,4529,0.19088,0.21429
2018,Direct migration background,Agree,0.55789,2487,4529,0.54342,0.57235
2018,Direct migration background,Disagree,0.19472,837,4529,0.18319,0.20625
2018,Direct migration background,Disagree completely,0.04481,207,4529,0.03878,0.05083
2018,Indirect migration background,Agree completely,0.20453,362,1596,0.18474,0.22433
2018,Indirect migration background,Agree,0.60571,906,1596,0.58173,0.62969
2018,Indirect migration background,Disagree,0.15651,274,1596,0.13868,0.17434
2018,Indirect migration background,Disagree completely,0.03325,54,1596,0.02445,0.04205
