"plh0188","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Staedtischer Raum","1","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Laendlicher Raum","6","0.185566241414634","0.0529280808966986","0.318204401932569"
"Stimmt ganz u.gar","1990","Hauptschule","Staedtischer Raum","96","0.201222716827102","0.165833089589544","0.236612344064659"
"Stimmt ganz u.gar","1990","Hauptschule","Laendlicher Raum","226","","",""
"Stimmt ganz u.gar","1990","Realschule","Staedtischer Raum","95","0.195102874326228","0.160263373914822","0.229942374737634"
"Stimmt ganz u.gar","1990","Realschule","Laendlicher Raum","192","","",""
"Stimmt ganz u.gar","1990","(Fach-)Abitur","Staedtischer Raum","11","","",""
"Stimmt ganz u.gar","1990","(Fach-)Abitur","Laendlicher Raum","13","","",""
"Stimmt ganz u.gar","1990","AkademikerIn","Staedtischer Raum","39","0.0997320051256632","0.0700315644499797","0.129432445801347"
"Stimmt ganz u.gar","1990","AkademikerIn","Laendlicher Raum","82","0.135621283335541","0.107732808360794","0.163509758310289"
"Stimmt eher","1990","(noch) kein Abschluss","Staedtischer Raum","7","0.582479873508835","0.291052113629922","0.873907633387748"
"Stimmt eher","1990","(noch) kein Abschluss","Laendlicher Raum","18","","",""
"Stimmt eher","1990","Hauptschule","Staedtischer Raum","219","","",""
"Stimmt eher","1990","Hauptschule","Laendlicher Raum","497","0.428764307375364","0.400098622115658","0.457429992635071"
"Stimmt eher","1990","Realschule","Staedtischer Raum","241","","",""
"Stimmt eher","1990","Realschule","Laendlicher Raum","471","0.459153655041685","0.428691017284837","0.489616292798532"
"Stimmt eher","1990","(Fach-)Abitur","Staedtischer Raum","22","","",""
"Stimmt eher","1990","(Fach-)Abitur","Laendlicher Raum","30","0.433767712018303","0.318490134192166","0.54904528984444"
"Stimmt eher","1990","AkademikerIn","Staedtischer Raum","160","","",""
"Stimmt eher","1990","AkademikerIn","Laendlicher Raum","254","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","Staedtischer Raum","2","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","Laendlicher Raum","7","0.20876917120767","0.0701012819941084","0.347437060421232"
"Stimmt eher nicht","1990","Hauptschule","Staedtischer Raum","146","","",""
"Stimmt eher nicht","1990","Hauptschule","Laendlicher Raum","336","0.291880410486767","0.265547362756447","0.318213458217087"
"Stimmt eher nicht","1990","Realschule","Staedtischer Raum","130","","",""
"Stimmt eher nicht","1990","Realschule","Laendlicher Raum","298","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","Staedtischer Raum","23","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","Laendlicher Raum","26","","",""
"Stimmt eher nicht","1990","AkademikerIn","Staedtischer Raum","137","","",""
"Stimmt eher nicht","1990","AkademikerIn","Laendlicher Raum","207","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","Staedtischer Raum","1","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","Staedtischer Raum","32","0.0751901440219011","0.0519129131294416","0.0984673749143606"
"Stimmt ganz u.gar nicht","1990","Hauptschule","Laendlicher Raum","86","0.0804260774463319","0.0646740262359721","0.0961781286566916"
"Stimmt ganz u.gar nicht","1990","Realschule","Staedtischer Raum","31","0.0550276428546515","0.034979695931945","0.075075589777358"
"Stimmt ganz u.gar nicht","1990","Realschule","Laendlicher Raum","67","0.0661051166421471","0.0509165052848004","0.0812937279994937"
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","Staedtischer Raum","1","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","Laendlicher Raum","2","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","Staedtischer Raum","55","0.146087777943648","0.111079296826048","0.181096259061248"
"Stimmt ganz u.gar nicht","1990","AkademikerIn","Laendlicher Raum","36","0.063088031499168","0.0432849994258857","0.0828910635724503"
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","Staedtischer Raum","3","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","Laendlicher Raum","4","0.126943864656168","0.0210957236634032","0.232792005648933"
"Stimmt ganz u.gar","1991","Hauptschule","Staedtischer Raum","66","0.167237220374178","0.131673676566091","0.202800764182265"
"Stimmt ganz u.gar","1991","Hauptschule","Laendlicher Raum","167","","",""
"Stimmt ganz u.gar","1991","Realschule","Staedtischer Raum","81","0.177222422302809","0.142918389995253","0.211526454610364"
"Stimmt ganz u.gar","1991","Realschule","Laendlicher Raum","159","","",""
"Stimmt ganz u.gar","1991","(Fach-)Abitur","Staedtischer Raum","7","0.159899324741917","0.0562142000993855","0.263584449384448"
"Stimmt ganz u.gar","1991","(Fach-)Abitur","Laendlicher Raum","15","","",""
"Stimmt ganz u.gar","1991","AkademikerIn","Staedtischer Raum","38","0.0986029783287357","0.0683884815236578","0.128817475133814"
"Stimmt ganz u.gar","1991","AkademikerIn","Laendlicher Raum","72","0.111128154185158","0.0851438220417899","0.137112486328527"
"Stimmt eher","1991","(noch) kein Abschluss","Staedtischer Raum","6","0.435803282374414","0.184867272761386","0.686739291987442"
"Stimmt eher","1991","(noch) kein Abschluss","Laendlicher Raum","20","","",""
"Stimmt eher","1991","Hauptschule","Staedtischer Raum","158","","",""
"Stimmt eher","1991","Hauptschule","Laendlicher Raum","408","0.389423667125616","0.359887379786072","0.41895995446516"
"Stimmt eher","1991","Realschule","Staedtischer Raum","217","","",""
"Stimmt eher","1991","Realschule","Laendlicher Raum","435","0.432700283673198","0.401853411276513","0.463547156069882"
"Stimmt eher","1991","(Fach-)Abitur","Staedtischer Raum","25","","",""
"Stimmt eher","1991","(Fach-)Abitur","Laendlicher Raum","32","0.504526125932636","0.389038872562217","0.620013379303055"
"Stimmt eher","1991","AkademikerIn","Staedtischer Raum","149","","",""
"Stimmt eher","1991","AkademikerIn","Laendlicher Raum","223","","",""
"Stimmt eher nicht","1991","(noch) kein Abschluss","Staedtischer Raum","5","0.257889233219164","0.0365015613628683","0.47927690507546"
"Stimmt eher nicht","1991","(noch) kein Abschluss","Laendlicher Raum","13","","",""
"Stimmt eher nicht","1991","Hauptschule","Staedtischer Raum","147","","",""
