year,pgisced97,sampreg,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No answer / don't know,West,Agree,0.48376,41,41,0.32889,0.63863
1992,Pre-primary Level,West,Agree,0.52088,51,51,0.38241,0.65935
1992,Pre-primary Level,East,Agree,0.74391,32,32,0.59025,0.89756
1992,Lower Secondary Level,West,Agree completely,0.11904,191,1483,0.10255,0.13552
1992,Lower Secondary Level,West,Agree,0.42724,652,1483,0.40206,0.45243
1992,Lower Secondary Level,West,Disagree,0.35938,508,1483,0.33495,0.38380
1992,Lower Secondary Level,West,Disagree completely,0.09435,132,1483,0.07946,0.10923
1992,Lower Secondary Level,East,Agree completely,0.12366,66,450,0.09321,0.15410
1992,Lower Secondary Level,East,Agree,0.41146,194,450,0.36594,0.45698
1992,Lower Secondary Level,East,Disagree,0.36013,148,450,0.31572,0.40453
1992,Lower Secondary Level,East,Disagree completely,0.10476,42,450,0.07643,0.13308
1992,Upper Secondary Level,West,Agree completely,0.13463,539,3810,0.12379,0.14547
1992,Upper Secondary Level,West,Agree,0.46625,1827,3810,0.45040,0.48209
1992,Upper Secondary Level,West,Disagree,0.33048,1200,3810,0.31555,0.34542
1992,Upper Secondary Level,West,Disagree completely,0.06864,244,3810,0.06061,0.07667
1992,Upper Secondary Level,East,Agree completely,0.13802,294,2209,0.12363,0.15241
1992,Upper Secondary Level,East,Agree,0.44906,1009,2209,0.42832,0.46981
1992,Upper Secondary Level,East,Disagree,0.32729,734,2209,0.30772,0.34686
1992,Upper Secondary Level,East,Disagree completely,0.08563,172,2209,0.07395,0.09730
1992,Post-secondary Non-tertiary Level,West,Agree completely,0.15685,39,215,0.10812,0.20557
1992,Post-secondary Non-tertiary Level,West,Agree,0.54544,122,215,0.47872,0.61215
1992,Post-secondary Non-tertiary Level,West,Disagree,0.25789,54,215,0.19928,0.31651
1992,Post-secondary Non-tertiary Level,East,Agree,0.48901,33,33,0.31581,0.66221
1992,First Stage of Tertiary Education,West,Agree completely,0.13162,71,514,0.10236,0.16088
1992,First Stage of Tertiary Education,West,Agree,0.44604,238,514,0.40303,0.48906
1992,First Stage of Tertiary Education,West,Disagree,0.34985,171,514,0.30858,0.39112
1992,First Stage of Tertiary Education,West,Disagree completely,0.07249,34,514,0.05005,0.09492
1992,First Stage of Tertiary Education,East,Agree completely,0.17556,44,216,0.12470,0.22641
1992,First Stage of Tertiary Education,East,Agree,0.43618,104,216,0.36989,0.50246
1992,First Stage of Tertiary Education,East,Disagree,0.29303,68,216,0.23219,0.35387
1992,Second Stage of Tertiary Education,West,Agree completely,0.18780,122,672,0.15824,0.21735
1992,Second Stage of Tertiary Education,West,Agree,0.52223,381,672,0.48444,0.56003
1992,Second Stage of Tertiary Education,West,Disagree,0.25763,169,672,0.22454,0.29072
1992,Second Stage of Tertiary Education,East,Agree completely,0.12319,110,915,0.10189,0.14450
1992,Second Stage of Tertiary Education,East,Agree,0.44484,419,915,0.41262,0.47706
1992,Second Stage of Tertiary Education,East,Disagree,0.32293,300,915,0.29262,0.35325
1992,Second Stage of Tertiary Education,East,Disagree completely,0.10903,86,915,0.08883,0.12924
1993,No answer / don't know,West,Agree completely,0.15513,36,167,0.10005,0.21020
1993,No answer / don't know,West,Agree,0.49657,89,167,0.42051,0.57263
1993,No answer / don't know,West,Disagree,0.28923,42,167,0.22025,0.35820
1993,Pre-primary Level,West,Agree,0.55196,69,69,0.43376,0.67016
1993,Pre-primary Level,East,Agree,0.56244,33,33,0.39055,0.73432
1993,Primary Level,West,Agree completely,0.11769,52,584,0.09153,0.14385
1993,Primary Level,West,Agree,0.34428,233,584,0.30571,0.38285
1993,Primary Level,West,Disagree,0.39790,225,584,0.35817,0.43763
1993,Primary Level,West,Disagree completely,0.14013,74,584,0.11195,0.16831
1993,Lower Secondary Level,West,Agree completely,0.10342,263,2234,0.09079,0.11605
1993,Lower Secondary Level,West,Agree,0.35662,884,2234,0.33676,0.37649
1993,Lower Secondary Level,West,Disagree,0.40953,832,2234,0.38913,0.42993
1993,Lower Secondary Level,West,Disagree completely,0.13043,255,2234,0.11646,0.14439
1993,Lower Secondary Level,East,Agree completely,0.09946,49,424,0.07094,0.12798
1993,Lower Secondary Level,East,Agree,0.39811,176,424,0.35146,0.44475
1993,Lower Secondary Level,East,Disagree,0.37664,153,424,0.33047,0.42282
1993,Lower Secondary Level,East,Disagree completely,0.12579,46,424,0.09419,0.15740
1993,Upper Secondary Level,West,Agree completely,0.10669,504,4498,0.09767,0.11571
1993,Upper Secondary Level,West,Agree,0.39172,1840,4498,0.37745,0.40599
1993,Upper Secondary Level,West,Disagree,0.38981,1687,4498,0.37556,0.40407
1993,Upper Secondary Level,West,Disagree completely,0.11178,467,4498,0.10257,0.12099
1993,Upper Secondary Level,East,Agree completely,0.09179,198,2137,0.07955,0.10404
1993,Upper Secondary Level,East,Agree,0.42625,932,2137,0.40528,0.44722
1993,Upper Secondary Level,East,Disagree,0.36701,789,2137,0.34657,0.38745
1993,Upper Secondary Level,East,Disagree completely,0.11495,218,2137,0.10142,0.12848
1993,Post-secondary Non-tertiary Level,West,Agree completely,0.14204,48,290,0.10179,0.18228
1993,Post-secondary Non-tertiary Level,West,Agree,0.55263,167,290,0.49530,0.60996
1993,Post-secondary Non-tertiary Level,West,Disagree,0.22589,75,290,0.17767,0.27410
1993,Post-secondary Non-tertiary Level,East,Agree,0.52233,41,41,0.36754,0.67713
1993,First Stage of Tertiary Education,West,Agree completely,0.09063,59,513,0.06576,0.11550
1993,First Stage of Tertiary Education,West,Agree,0.39983,204,513,0.35740,0.44226
1993,First Stage of Tertiary Education,West,Disagree,0.40702,202,513,0.36446,0.44957
1993,First Stage of Tertiary Education,West,Disagree completely,0.10252,48,513,0.07625,0.12880
1993,First Stage of Tertiary Education,East,Agree,0.42397,103,190,0.35351,0.49443
1993,First Stage of Tertiary Education,East,Disagree,0.41129,87,190,0.34114,0.48145
1993,Second Stage of Tertiary Education,West,Agree completely,0.10782,78,762,0.08578,0.12986
1993,Second Stage of Tertiary Education,West,Agree,0.50132,393,762,0.46580,0.53685
1993,Second Stage of Tertiary Education,West,Disagree,0.30779,226,762,0.27500,0.34059
1993,Second Stage of Tertiary Education,West,Disagree completely,0.08307,65,762,0.06346,0.10268
1993,Second Stage of Tertiary Education,East,Agree completely,0.09491,81,868,0.07540,0.11441
1993,Second Stage of Tertiary Education,East,Agree,0.42291,387,868,0.39002,0.45579
1993,Second Stage of Tertiary Education,East,Disagree,0.35423,302,868,0.32239,0.38607
1993,Second Stage of Tertiary Education,East,Disagree completely,0.12796,98,868,0.10572,0.15019
1995,No answer / don't know,West,Agree completely,0.13337,48,234,0.08971,0.17702
1995,No answer / don't know,West,Agree,0.55643,131,234,0.49263,0.62022
1995,No answer / don't know,West,Disagree,0.28044,55,234,0.22276,0.33812
1995,Pre-primary Level,West,Agree completely,0.24278,51,153,0.17461,0.31094
1995,Pre-primary Level,West,Agree,0.58752,102,153,0.50925,0.66578
1995,Pre-primary Level,East,Agree,0.65469,63,63,0.53633,0.77304
1995,Primary Level,West,Agree completely,0.13889,63,517,0.10905,0.16873
1995,Primary Level,West,Agree,0.47660,256,517,0.43351,0.51970
1995,Primary Level,West,Disagree,0.29883,162,517,0.25933,0.33832
1995,Primary Level,West,Disagree completely,0.08568,36,517,0.06153,0.10983
1995,Lower Secondary Level,West,Agree completely,0.13152,288,2101,0.11706,0.14597
1995,Lower Secondary Level,West,Agree,0.46554,1038,2101,0.44421,0.48688
1995,Lower Secondary Level,West,Disagree,0.32286,628,2101,0.30286,0.34286
1995,Lower Secondary Level,West,Disagree completely,0.08008,147,2101,0.06847,0.09168
1995,Lower Secondary Level,East,Agree completely,0.13264,53,353,0.09721,0.16808
1995,Lower Secondary Level,East,Agree,0.47161,190,353,0.41946,0.52375
1995,Lower Secondary Level,East,Disagree,0.32192,110,353,0.27311,0.37073
1995,Upper Secondary Level,West,Agree completely,0.14733,760,4649,0.13714,0.15752
1995,Upper Secondary Level,West,Agree,0.51241,2469,4649,0.49804,0.52678
