year,age_gr,sex,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,male,Agree completely,0.18581,259,1329,0.16489,0.20673
1992,17-29 y.,male,Agree,0.54717,728,1329,0.52040,0.57394
1992,17-29 y.,male,Disagree,0.21941,281,1329,0.19716,0.24167
1992,17-29 y.,male,Disagree completely,0.04761,61,1329,0.03616,0.05906
1992,17-29 y.,female,Agree completely,0.16854,235,1368,0.14869,0.18838
1992,17-29 y.,female,Agree,0.53103,745,1368,0.50457,0.55748
1992,17-29 y.,female,Disagree,0.25415,336,1368,0.23107,0.27723
1992,17-29 y.,female,Disagree completely,0.04628,52,1368,0.03514,0.05742
1992,30-45 y.,male,Agree completely,0.15664,269,1759,0.13965,0.17363
1992,30-45 y.,male,Agree,0.49658,879,1759,0.47321,0.51995
1992,30-45 y.,male,Disagree,0.28917,513,1759,0.26797,0.31036
1992,30-45 y.,male,Disagree completely,0.05762,98,1759,0.04673,0.06851
1992,30-45 y.,female,Agree completely,0.13598,235,1840,0.12031,0.15165
1992,30-45 y.,female,Agree,0.47399,867,1840,0.45116,0.49681
1992,30-45 y.,female,Disagree,0.33680,625,1840,0.31520,0.35840
1992,30-45 y.,female,Disagree completely,0.05324,113,1840,0.04298,0.06350
1992,46-65 y.,male,Agree completely,0.14573,228,1590,0.12838,0.16307
1992,46-65 y.,male,Agree,0.44936,695,1590,0.42490,0.47382
1992,46-65 y.,male,Disagree,0.31236,512,1590,0.28957,0.33515
1992,46-65 y.,male,Disagree completely,0.09255,155,1590,0.07830,0.10680
1992,46-65 y.,female,Agree completely,0.10815,185,1663,0.09322,0.12308
1992,46-65 y.,female,Agree,0.41028,681,1663,0.38664,0.43393
1992,46-65 y.,female,Disagree,0.38162,625,1663,0.35826,0.40497
1992,46-65 y.,female,Disagree completely,0.09995,172,1663,0.08553,0.11437
1992,66 and older,male,Agree completely,0.10791,60,526,0.08137,0.13445
1992,66 and older,male,Agree,0.39940,216,526,0.35751,0.44130
1992,66 and older,male,Disagree,0.40248,201,526,0.36053,0.44443
1992,66 and older,male,Disagree completely,0.09020,49,526,0.06570,0.11471
1992,66 and older,female,Agree completely,0.10147,88,869,0.08139,0.12156
1992,66 and older,female,Agree,0.37498,340,869,0.34278,0.40719
