year,bula_h,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Berlin,Agree completely,0.03143,32,296,0.01152,0.05134
1990,Berlin,Agree,0.11451,116,296,0.07818,0.15085
1990,Berlin,Disagree,0.10851,113,296,0.07301,0.14400
1990,Berlin,Disagree completely,0.03305,35,296,0.01265,0.05345
1990,Brandenburg,Agree completely,0.14144,131,727,0.11609,0.16679
1990,Brandenburg,Agree,0.30692,288,727,0.27337,0.34047
1990,Brandenburg,Disagree,0.24399,234,727,0.21275,0.27524
1990,Brandenburg,Disagree completely,0.07881,74,727,0.05921,0.09841
1990,Mecklenburg-Western Pomerania,Agree completely,0.13259,80,507,0.10304,0.16214
1990,Mecklenburg-Western Pomerania,Agree,0.30992,204,507,0.26963,0.35022
1990,Mecklenburg-Western Pomerania,Disagree,0.28098,179,507,0.24182,0.32014
1990,Mecklenburg-Western Pomerania,Disagree completely,0.06236,44,507,0.04129,0.08343
1990,Saxony,Agree completely,0.14801,251,1330,0.12892,0.16711
1990,Saxony,Agree,0.37130,628,1330,0.34533,0.39728
1990,Saxony,Disagree,0.21910,380,1330,0.19686,0.24134
1990,Saxony,Disagree completely,0.04490,71,1330,0.03376,0.05603
1990,Saxony-Anhalt,Agree completely,0.13155,129,803,0.10815,0.15494
1990,Saxony-Anhalt,Agree,0.37581,377,803,0.34229,0.40933
1990,Saxony-Anhalt,Disagree,0.23310,247,803,0.20384,0.26236
1990,Saxony-Anhalt,Disagree completely,0.05095,50,803,0.03573,0.06617
1990,Thuringa,Agree completely,0.16366,156,741,0.13701,0.19032
1990,Thuringa,Agree,0.35366,347,741,0.31921,0.38811
1990,Thuringa,Disagree,0.19469,190,741,0.16616,0.22322
1990,Thuringa,Disagree completely,0.05686,48,741,0.04018,0.07355
1991,Berlin,Agree,0.10876,105,243,0.06953,0.14799
1991,Berlin,Disagree,0.10866,98,243,0.06945,0.14787
1991,Berlin,Disagree completely,0.04493,40,243,0.01883,0.07103
1991,Brandenburg,Agree completely,0.11498,104,676,0.09091,0.13905
1991,Brandenburg,Agree,0.29288,252,676,0.25855,0.32722
1991,Brandenburg,Disagree,0.30016,239,676,0.26559,0.33474
1991,Brandenburg,Disagree completely,0.09543,81,676,0.07327,0.11760
1991,Mecklenburg-Western Pomerania,Agree completely,0.09729,57,467,0.07039,0.12420
1991,Mecklenburg-Western Pomerania,Agree,0.29789,184,467,0.25637,0.33942
1991,Mecklenburg-Western Pomerania,Disagree,0.28371,168,467,0.24278,0.32464
1991,Mecklenburg-Western Pomerania,Disagree completely,0.10290,58,467,0.07531,0.13049
1991,Saxony,Agree completely,0.12134,189,1224,0.10304,0.13965
1991,Saxony,Agree,0.34712,526,1224,0.32044,0.37380
1991,Saxony,Disagree,0.26433,402,1224,0.23962,0.28905
1991,Saxony,Disagree completely,0.07846,107,1224,0.06339,0.09354
1991,Saxony-Anhalt,Agree completely,0.15305,142,788,0.12790,0.17820
1991,Saxony-Anhalt,Agree,0.35031,328,788,0.31698,0.38365
1991,Saxony-Anhalt,Disagree,0.24792,248,788,0.21775,0.27809
1991,Saxony-Anhalt,Disagree completely,0.06874,70,788,0.05106,0.08641
1991,Thuringa,Agree completely,0.11156,94,694,0.08812,0.13500
1991,Thuringa,Agree,0.34255,312,694,0.30722,0.37788
1991,Thuringa,Disagree,0.26362,228,694,0.23082,0.29643
1991,Thuringa,Disagree completely,0.07425,60,694,0.05473,0.09377
1992,Schleswig-Holstein,Agree completely,0.14201,51,226,0.09640,0.18762
1992,Schleswig-Holstein,Agree,0.34807,111,226,0.28583,0.41032
1992,Schleswig-Holstein,Disagree,0.21575,64,226,0.16200,0.26950
1992,Hamburg,Agree,0.29510,45,80,0.19453,0.39568
1992,Hamburg,Disagree,0.27278,35,80,0.17456,0.37099
1992,Lower Saxony,Agree completely,0.13524,144,833,0.11200,0.15847
1992,Lower Saxony,Agree,0.38149,418,833,0.34848,0.41450
