year,sampreg,sex,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,East,male,Agree completely,0.19448,406,2100,0.17755,0.21142
1990,East,male,Agree,0.45379,951,2100,0.43249,0.47509
1990,East,male,Disagree,0.28663,610,2100,0.26729,0.30598
1990,East,male,Disagree completely,0.06509,133,2100,0.05454,0.07565
1990,East,female,Agree completely,0.16596,373,2304,0.15076,0.18115
1990,East,female,Agree,0.43556,1009,2304,0.41531,0.45581
1990,East,female,Disagree,0.31325,733,2304,0.29431,0.33219
1990,East,female,Disagree completely,0.08523,189,2304,0.07382,0.09663
1991,East,male,Agree completely,0.16205,331,1970,0.14577,0.17832
1991,East,male,Agree,0.42508,846,1970,0.40324,0.44692
1991,East,male,Disagree,0.31896,612,1970,0.29837,0.33955
1991,East,male,Disagree completely,0.09391,181,1970,0.08103,0.10679
1991,East,female,Agree completely,0.13551,284,2149,0.12104,0.14999
1991,East,female,Agree,0.39207,860,2149,0.37142,0.41272
1991,East,female,Disagree,0.35570,770,2149,0.33546,0.37595
1991,East,female,Disagree completely,0.11671,235,2149,0.10313,0.13029
1992,West,male,Agree completely,0.15441,533,3319,0.14211,0.16670
1992,West,male,Agree,0.48684,1650,3319,0.46983,0.50384
1992,West,male,Disagree,0.29283,923,3319,0.27734,0.30831
1992,West,male,Disagree completely,0.06593,213,3319,0.05748,0.07437
1992,West,female,Agree completely,0.12533,483,3665,0.11461,0.13605
1992,West,female,Agree,0.44431,1691,3665,0.42822,0.46040
1992,West,female,Disagree,0.35432,1237,3665,0.33883,0.36981
1992,West,female,Disagree completely,0.07603,254,3665,0.06745,0.08462
1992,East,male,Agree completely,0.14783,283,1885,0.13181,0.16386
1992,East,male,Agree,0.45198,868,1885,0.42951,0.47445
1992,East,male,Disagree,0.30982,584,1885,0.28894,0.33071
1992,East,male,Disagree completely,0.09036,150,1885,0.07742,0.10331
1992,East,female,Agree completely,0.12840,260,2075,0.11400,0.14280
1992,East,female,Agree,0.43845,942,2075,0.41710,0.45981
1992,East,female,Disagree,0.33838,699,2075,0.31801,0.35874
1992,East,female,Disagree completely,0.09477,174,2075,0.08216,0.10738
1993,West,male,Agree completely,0.11318,542,4519,0.10394,0.12242
1993,West,male,Agree,0.41645,1964,4519,0.40208,0.43083
1993,West,male,Disagree,0.36416,1553,4519,0.35013,0.37819
1993,West,male,Disagree completely,0.10621,460,4519,0.09723,0.11519
1993,West,female,Agree completely,0.10388,527,4693,0.09515,0.11261
1993,West,female,Agree,0.38961,1915,4693,0.37565,0.40356
1993,West,female,Disagree,0.39146,1758,4693,0.37749,0.40542
1993,West,female,Disagree completely,0.11506,493,4693,0.10593,0.12419
1993,East,male,Agree completely,0.09454,175,1814,0.08107,0.10800
1993,East,male,Agree,0.46060,860,1814,0.43766,0.48355
1993,East,male,Disagree,0.33824,618,1814,0.31647,0.36002
1993,East,male,Disagree completely,0.10662,161,1814,0.09241,0.12082
1993,East,female,Agree completely,0.09484,192,2002,0.08200,0.10768
1993,East,female,Agree,0.39181,829,2002,0.37042,0.41320
1993,East,female,Disagree,0.38957,758,2002,0.36820,0.41094
1993,East,female,Disagree completely,0.12378,223,2002,0.10935,0.13821
1995,West,male,Agree completely,0.15170,771,4632,0.14137,0.16204
1995,West,male,Agree,0.51902,2448,4632,0.50463,0.53341
1995,West,male,Disagree,0.27831,1198,4632,0.26541,0.29122
1995,West,male,Disagree completely,0.05096,215,4632,0.04462,0.05729
