year,pgisced97,quintil_oecd,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,1st Quintile,Agree completely,0.10535,65,534,0.07928,0.13141
1992,Lower Secondary Level,1st Quintile,Agree,0.38808,209,534,0.34671,0.42945
1992,Lower Secondary Level,1st Quintile,Disagree,0.37163,190,534,0.33060,0.41265
1992,Lower Secondary Level,1st Quintile,Disagree completely,0.13495,70,534,0.10594,0.16395
1992,Lower Secondary Level,2nd Quintile,Agree completely,0.12965,60,407,0.09697,0.16232
1992,Lower Secondary Level,2nd Quintile,Agree,0.41226,196,407,0.36438,0.46014
1992,Lower Secondary Level,2nd Quintile,Disagree,0.39182,151,407,0.34433,0.43930
1992,Lower Secondary Level,3rd Quintile,Agree completely,0.13332,50,365,0.09840,0.16824
1992,Lower Secondary Level,3rd Quintile,Agree,0.45937,172,365,0.40818,0.51057
1992,Lower Secondary Level,3rd Quintile,Disagree,0.28740,102,365,0.24091,0.33389
1992,Lower Secondary Level,3rd Quintile,Disagree completely,0.11991,41,365,0.08653,0.15328
1992,Lower Secondary Level,4th Quintile,Agree completely,0.12656,56,341,0.09122,0.16190
1992,Lower Secondary Level,4th Quintile,Agree,0.40694,149,341,0.35472,0.45916
1992,Lower Secondary Level,4th Quintile,Disagree,0.38941,136,341,0.33757,0.44124
1992,Lower Secondary Level,5th Quintile,Agree,0.50813,120,197,0.43814,0.57812
1992,Lower Secondary Level,5th Quintile,Disagree,0.34615,77,197,0.27955,0.41276
1992,Upper Secondary Level,1st Quintile,Agree completely,0.10574,129,1274,0.08885,0.12263
1992,Upper Secondary Level,1st Quintile,Agree,0.42305,555,1274,0.39591,0.45019
1992,Upper Secondary Level,1st Quintile,Disagree,0.37170,466,1274,0.34515,0.39825
1992,Upper Secondary Level,1st Quintile,Disagree completely,0.09951,124,1274,0.08307,0.11596
1992,Upper Secondary Level,2nd Quintile,Agree completely,0.14680,191,1295,0.12752,0.16608
1992,Upper Secondary Level,2nd Quintile,Agree,0.42251,573,1295,0.39560,0.44942
1992,Upper Secondary Level,2nd Quintile,Disagree,0.34548,436,1295,0.31957,0.37139
1992,Upper Secondary Level,2nd Quintile,Disagree completely,0.08521,95,1295,0.07000,0.10042
1992,Upper Secondary Level,3rd Quintile,Agree completely,0.12771,156,1132,0.10826,0.14716
1992,Upper Secondary Level,3rd Quintile,Agree,0.48632,545,1132,0.45719,0.51545
1992,Upper Secondary Level,3rd Quintile,Disagree,0.31401,353,1132,0.28696,0.34106
1992,Upper Secondary Level,3rd Quintile,Disagree completely,0.07197,78,1132,0.05690,0.08703
1992,Upper Secondary Level,4th Quintile,Agree completely,0.12342,170,1206,0.10485,0.14200
1992,Upper Secondary Level,4th Quintile,Agree,0.46662,582,1206,0.43845,0.49479
1992,Upper Secondary Level,4th Quintile,Disagree,0.34185,379,1206,0.31507,0.36864
1992,Upper Secondary Level,4th Quintile,Disagree completely,0.06810,75,1206,0.05388,0.08233
1992,Upper Secondary Level,5th Quintile,Agree completely,0.16998,187,1111,0.14788,0.19208
1992,Upper Secondary Level,5th Quintile,Agree,0.50406,581,1111,0.47465,0.53348
1992,Upper Secondary Level,5th Quintile,Disagree,0.28239,299,1111,0.25591,0.30887
1992,Upper Secondary Level,5th Quintile,Disagree completely,0.04357,44,1111,0.03156,0.05558
1992,Post-secondary Non-tertiary Level,4th Quintile,Agree,0.56204,39,39,0.40429,0.71979
1992,Post-secondary Non-tertiary Level,5th Quintile,Agree,0.46707,44,44,0.31795,0.61619
1992,First Stage of Tertiary Education,1st Quintile,Agree,0.41082,40,71,0.29556,0.52607
1992,First Stage of Tertiary Education,1st Quintile,Disagree,0.41708,31,71,0.30157,0.53259
1992,First Stage of Tertiary Education,2nd Quintile,Agree,0.45022,64,107,0.35550,0.54493
1992,First Stage of Tertiary Education,2nd Quintile,Disagree,0.29135,43,107,0.20484,0.37785
1992,First Stage of Tertiary Education,3rd Quintile,Agree,0.46231,75,125,0.37455,0.55007
1992,First Stage of Tertiary Education,3rd Quintile,Disagree,0.34344,50,125,0.25986,0.42702
1992,First Stage of Tertiary Education,4th Quintile,Agree,0.42152,63,110,0.32882,0.51422
1992,First Stage of Tertiary Education,4th Quintile,Disagree,0.35398,47,110,0.26421,0.44376
