year,pgisced97,sex,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No answer / don't know,male,Agree,0.59400,31,31,0.41827,0.76974
1992,Pre-primary Level,male,Agree,0.59295,43,43,0.44437,0.74154
1992,Pre-primary Level,female,Agree,0.51372,40,40,0.35685,0.67059
1992,Lower Secondary Level,male,Agree completely,0.15044,91,521,0.11971,0.18117
1992,Lower Secondary Level,male,Agree,0.45819,245,521,0.41537,0.50102
1992,Lower Secondary Level,male,Disagree,0.30084,142,521,0.26142,0.34026
1992,Lower Secondary Level,male,Disagree completely,0.09053,43,521,0.06587,0.11519
1992,Lower Secondary Level,female,Agree completely,0.10956,166,1412,0.09326,0.12586
1992,Lower Secondary Level,female,Agree,0.41426,601,1412,0.38855,0.43996
1992,Lower Secondary Level,female,Disagree,0.37872,514,1412,0.35341,0.40403
1992,Lower Secondary Level,female,Disagree completely,0.09746,131,1412,0.08199,0.11294
1992,Upper Secondary Level,male,Agree completely,0.14783,453,2996,0.13512,0.16054
1992,Upper Secondary Level,male,Agree,0.47402,1440,2996,0.45614,0.49191
1992,Upper Secondary Level,male,Disagree,0.30547,892,2996,0.28898,0.32197
1992,Upper Secondary Level,male,Disagree completely,0.07267,211,2996,0.06337,0.08197
1992,Upper Secondary Level,female,Agree completely,0.12255,380,3023,0.11086,0.13424
1992,Upper Secondary Level,female,Agree,0.45048,1396,3023,0.43274,0.46821
1992,Upper Secondary Level,female,Disagree,0.35483,1042,3023,0.33777,0.37188
1992,Upper Secondary Level,female,Disagree completely,0.07215,205,3023,0.06292,0.08137
1992,Post-secondary Non-tertiary Level,male,Agree,0.55399,86,123,0.46578,0.64219
1992,Post-secondary Non-tertiary Level,male,Disagree,0.24304,37,123,0.16693,0.31916
1992,Post-secondary Non-tertiary Level,female,Agree,0.51839,69,107,0.42327,0.61351
1992,Post-secondary Non-tertiary Level,female,Disagree,0.29268,38,107,0.20607,0.37930
1992,First Stage of Tertiary Education,male,Agree completely,0.13767,75,482,0.10688,0.16846
1992,First Stage of Tertiary Education,male,Agree,0.45110,223,482,0.40663,0.49557
1992,First Stage of Tertiary Education,male,Disagree,0.33867,153,482,0.29638,0.38097
1992,First Stage of Tertiary Education,male,Disagree completely,0.07256,31,482,0.04938,0.09574
1992,First Stage of Tertiary Education,female,Agree completely,0.14356,40,245,0.09956,0.18755
1992,First Stage of Tertiary Education,female,Agree,0.43329,119,245,0.37111,0.49546
1992,First Stage of Tertiary Education,female,Disagree,0.33968,86,245,0.28026,0.39911
1992,Second Stage of Tertiary Education,male,Agree completely,0.17346,136,879,0.14841,0.19850
1992,Second Stage of Tertiary Education,male,Agree,0.49816,431,879,0.46509,0.53123
1992,Second Stage of Tertiary Education,male,Disagree,0.27400,257,879,0.24449,0.30350
1992,Second Stage of Tertiary Education,male,Disagree completely,0.05439,55,879,0.03939,0.06939
1992,Second Stage of Tertiary Education,female,Agree completely,0.14994,96,729,0.12400,0.17587
1992,Second Stage of Tertiary Education,female,Agree,0.48714,369,729,0.45083,0.52345
1992,Second Stage of Tertiary Education,female,Disagree,0.29311,212,729,0.26005,0.32618
1992,Second Stage of Tertiary Education,female,Disagree completely,0.06981,52,729,0.05130,0.08832
1993,No answer / don't know,male,Agree,0.51631,49,49,0.37493,0.65768
1993,No answer / don't know,female,Agree,0.43859,45,45,0.29197,0.58521
1993,Pre-primary Level,male,Agree,0.55307,49,49,0.41241,0.69372
1993,Pre-primary Level,female,Agree,0.55487,53,53,0.41979,0.68995
1993,Primary Level,male,Agree,0.32957,95,219,0.26717,0.39197
1993,Primary Level,male,Disagree,0.38983,93,219,0.32508,0.45457
1993,Primary Level,male,Disagree completely,0.15103,31,219,0.10349,0.19856
1993,Primary Level,female,Agree,0.37112,150,328,0.31876,0.42348
1993,Primary Level,female,Disagree,0.39592,135,328,0.34292,0.44893
1993,Primary Level,female,Disagree completely,0.12167,43,328,0.08624,0.15710
1993,Lower Secondary Level,male,Agree completely,0.13454,136,936,0.11267,0.15641
1993,Lower Secondary Level,male,Agree,0.42356,421,936,0.39189,0.45524
1993,Lower Secondary Level,male,Disagree,0.33448,293,936,0.30424,0.36472
1993,Lower Secondary Level,male,Disagree completely,0.10742,86,936,0.08757,0.12726
1993,Lower Secondary Level,female,Agree completely,0.09020,176,1722,0.07667,0.10374
1993,Lower Secondary Level,female,Agree,0.33656,639,1722,0.31424,0.35889
1993,Lower Secondary Level,female,Disagree,0.43430,692,1722,0.41088,0.45772
1993,Lower Secondary Level,female,Disagree completely,0.13893,215,1722,0.12259,0.15527
1993,Upper Secondary Level,male,Agree completely,0.10443,359,3378,0.09412,0.11475
1993,Upper Secondary Level,male,Agree,0.40693,1453,3378,0.39036,0.42350
1993,Upper Secondary Level,male,Disagree,0.37460,1212,3378,0.35827,0.39092
1993,Upper Secondary Level,male,Disagree completely,0.11404,354,3378,0.10332,0.12476
1993,Upper Secondary Level,female,Agree completely,0.10257,343,3257,0.09215,0.11299
1993,Upper Secondary Level,female,Agree,0.39081,1319,3257,0.37405,0.40757
1993,Upper Secondary Level,female,Disagree,0.39582,1264,3257,0.37902,0.41262
1993,Upper Secondary Level,female,Disagree completely,0.11079,331,3257,0.10001,0.12157
1993,Post-secondary Non-tertiary Level,male,Agree,0.50971,117,171,0.43457,0.58486
1993,Post-secondary Non-tertiary Level,male,Disagree,0.26123,54,171,0.19519,0.32726
1993,Post-secondary Non-tertiary Level,female,Agree,0.59726,91,129,0.51230,0.68223
1993,Post-secondary Non-tertiary Level,female,Disagree,0.17958,38,129,0.11308,0.24607
1993,First Stage of Tertiary Education,male,Agree completely,0.09769,52,470,0.07082,0.12456
1993,First Stage of Tertiary Education,male,Agree,0.38924,193,470,0.34511,0.43336
1993,First Stage of Tertiary Education,male,Disagree,0.43718,192,470,0.39228,0.48207
1993,First Stage of Tertiary Education,male,Disagree completely,0.07589,33,470,0.05192,0.09986
1993,First Stage of Tertiary Education,female,Agree,0.42786,114,211,0.36094,0.49478
1993,First Stage of Tertiary Education,female,Disagree,0.36290,97,211,0.29786,0.42793
1993,Second Stage of Tertiary Education,male,Agree completely,0.10086,84,906,0.08124,0.12048
1993,Second Stage of Tertiary Education,male,Agree,0.48972,447,906,0.45715,0.52229
1993,Second Stage of Tertiary Education,male,Disagree,0.31362,286,906,0.28339,0.34385
1993,Second Stage of Tertiary Education,male,Disagree completely,0.09579,89,906,0.07662,0.11497
1993,Second Stage of Tertiary Education,female,Agree completely,0.10698,75,724,0.08445,0.12951
1993,Second Stage of Tertiary Education,female,Agree,0.44920,333,724,0.41295,0.48546
1993,Second Stage of Tertiary Education,female,Disagree,0.34025,242,724,0.30571,0.37479
1993,Second Stage of Tertiary Education,female,Disagree completely,0.10357,74,724,0.08136,0.12578
1995,No answer / don't know,male,Agree,0.57343,68,68,0.45500,0.69186
1995,No answer / don't know,female,Agree,0.53564,74,114,0.44368,0.62759
1995,No answer / don't know,female,Disagree,0.28847,40,114,0.20493,0.37200
1995,Pre-primary Level,male,Agree completely,0.23020,35,120,0.15456,0.30583
1995,Pre-primary Level,male,Agree,0.62916,85,120,0.54237,0.71595
1995,Pre-primary Level,female,Agree,0.56734,80,114,0.47599,0.65869
1995,Pre-primary Level,female,Disagree,0.20064,34,114,0.12680,0.27448
1995,Primary Level,male,Agree,0.43055,91,164,0.35454,0.50657
1995,Primary Level,male,Disagree,0.32835,73,164,0.25625,0.40044
1995,Primary Level,female,Agree completely,0.15513,38,298,0.11396,0.19631
1995,Primary Level,female,Agree,0.49463,168,298,0.43777,0.55149
1995,Primary Level,female,Disagree,0.28089,92,298,0.22978,0.33200
1995,Lower Secondary Level,male,Agree completely,0.15535,151,862,0.13116,0.17955
1995,Lower Secondary Level,male,Agree,0.49730,453,862,0.46391,0.53070
1995,Lower Secondary Level,male,Disagree,0.27936,204,862,0.24939,0.30933
1995,Lower Secondary Level,male,Disagree completely,0.06798,54,862,0.05117,0.08479
1995,Lower Secondary Level,female,Agree completely,0.12247,190,1616,0.10649,0.13846
1995,Lower Secondary Level,female,Agree,0.45419,775,1616,0.42991,0.47848
1995,Lower Secondary Level,female,Disagree,0.33954,534,1616,0.31644,0.36263
1995,Lower Secondary Level,female,Disagree completely,0.08379,117,1616,0.07028,0.09731
1995,Upper Secondary Level,male,Agree completely,0.14533,512,3382,0.13345,0.15721
1995,Upper Secondary Level,male,Agree,0.50770,1769,3382,0.49085,0.52455
1995,Upper Secondary Level,male,Disagree,0.28986,935,3382,0.27457,0.30516
1995,Upper Secondary Level,male,Disagree completely,0.05711,166,3382,0.04929,0.06493
1995,Upper Secondary Level,female,Agree completely,0.13535,465,3313,0.12370,0.14700
1995,Upper Secondary Level,female,Agree,0.50306,1722,3313,0.48603,0.52009
1995,Upper Secondary Level,female,Disagree,0.30363,968,3313,0.28797,0.31929
1995,Upper Secondary Level,female,Disagree completely,0.05796,158,3313,0.05000,0.06592
1995,Post-secondary Non-tertiary Level,male,Agree completely,0.16160,35,240,0.11494,0.20827
1995,Post-secondary Non-tertiary Level,male,Agree,0.58361,151,240,0.52111,0.64611
1995,Post-secondary Non-tertiary Level,male,Disagree,0.21803,54,240,0.16568,0.27037
1995,Post-secondary Non-tertiary Level,female,Agree completely,0.17988,44,216,0.12854,0.23123
