"plh0188","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","maennlich","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","weiblich","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","maennlich","152","0.21500618321101","0.185080959845658","0.244931406576363"
"Stimmt ganz u.gar","1990","Hauptschule","weiblich","178","0.190242614261331","0.165191698519755","0.215293530002907"
"Stimmt ganz u.gar","1990","Realschule","maennlich","176","0.213676978463159","0.185706462411583","0.241647494514734"
"Stimmt ganz u.gar","1990","Realschule","weiblich","117","0.158657101184967","0.132297660890589","0.185016541479345"
"Stimmt ganz u.gar","1990","(Fach-)Abitur","maennlich","","","",""
"Stimmt ganz u.gar","1990","(Fach-)Abitur","weiblich","","","",""
"Stimmt ganz u.gar","1990","AkademikerIn","maennlich","62","0.129103753667386","0.0982255779644165","0.159981929370356"
"Stimmt ganz u.gar","1990","AkademikerIn","weiblich","61","0.111345037050406","0.0847152487719682","0.137974825328844"
"Stimmt eher","1990","(noch) kein Abschluss","maennlich","","","",""
"Stimmt eher","1990","(noch) kein Abschluss","weiblich","","","",""
"Stimmt eher","1990","Hauptschule","maennlich","314","0.430958530355336","0.394886672797038","0.467030387913635"
"Stimmt eher","1990","Hauptschule","weiblich","411","0.43268756761786","0.401065475201198","0.464309660034522"
"Stimmt eher","1990","Realschule","maennlich","396","0.47862781615882","0.444540405506688","0.512715226810952"
"Stimmt eher","1990","Realschule","weiblich","338","0.464501857536335","0.428519250828116","0.500484464244555"
"Stimmt eher","1990","(Fach-)Abitur","maennlich","32","0.467915284054119","0.350182462231277","0.585648105876961"
"Stimmt eher","1990","(Fach-)Abitur","weiblich","","","",""
"Stimmt eher","1990","AkademikerIn","maennlich","193","0.441019465393838","0.395297360927769","0.486741569859908"
"Stimmt eher","1990","AkademikerIn","weiblich","227","0.412918210915945","0.371236357767168","0.454600064064723"
"Stimmt eher nicht","1990","(noch) kein Abschluss","maennlich","","","",""
"Stimmt eher nicht","1990","(noch) kein Abschluss","weiblich","","","",""
"Stimmt eher nicht","1990","Hauptschule","maennlich","210","0.284979707640303","0.252098711976055","0.317860703304551"
"Stimmt eher nicht","1990","Hauptschule","weiblich","282","0.291845518048733","0.262829837392471","0.320861198704996"
"Stimmt eher nicht","1990","Realschule","maennlich","208","0.253257246653662","0.223582462709308","0.282932030598016"
"Stimmt eher nicht","1990","Realschule","weiblich","228","0.305299352954734","0.272073074243693","0.338525631665774"
"Stimmt eher nicht","1990","(Fach-)Abitur","maennlich","","","",""
"Stimmt eher nicht","1990","(Fach-)Abitur","weiblich","","","",""
"Stimmt eher nicht","1990","AkademikerIn","maennlich","163","0.348197031161669","0.304326823609682","0.392067238713655"
"Stimmt eher nicht","1990","AkademikerIn","weiblich","189","0.360445077551478","0.319798482705436","0.40109167239752"
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","maennlich","","","",""
"Stimmt ganz u.gar nicht","1990","(noch) kein Abschluss","weiblich","","","",""
"Stimmt ganz u.gar nicht","1990","Hauptschule","maennlich","48","0.0690555787933505","0.0505867196265956","0.0875244379601054"
"Stimmt ganz u.gar nicht","1990","Hauptschule","weiblich","72","0.0852243000720756","0.0674033326623787","0.103045267481772"
"Stimmt ganz u.gar nicht","1990","Realschule","maennlich","45","0.054437958724359","0.038956315763411","0.0699196016853071"
"Stimmt ganz u.gar nicht","1990","Realschule","weiblich","55","0.0715416883239637","0.0529473509374647","0.0901360257104627"
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","maennlich","","","",""
"Stimmt ganz u.gar nicht","1990","(Fach-)Abitur","weiblich","","","",""
"Stimmt ganz u.gar nicht","1990","AkademikerIn","maennlich","35","0.0816797497771067","0.0564592743030473","0.106900225251166"
"Stimmt ganz u.gar nicht","1990","AkademikerIn","weiblich","59","0.115291674482171","0.0882542869001242","0.142329062064218"
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","maennlich","","","",""
"Stimmt ganz u.gar","1991","(noch) kein Abschluss","weiblich","","","",""
"Stimmt ganz u.gar","1991","Hauptschule","maennlich","103","0.154708260073882","0.127014144229708","0.182402375918057"
"Stimmt ganz u.gar","1991","Hauptschule","weiblich","135","0.163942299684285","0.138920777288933","0.188963822079636"
"Stimmt ganz u.gar","1991","Realschule","maennlich","152","0.189789507449209","0.162513998019043","0.217065016879375"
"Stimmt ganz u.gar","1991","Realschule","weiblich","91","0.130845906939972","0.106110022354306","0.155581791525638"
"Stimmt ganz u.gar","1991","(Fach-)Abitur","maennlich","","","",""
"Stimmt ganz u.gar","1991","(Fach-)Abitur","weiblich","","","",""
"Stimmt ganz u.gar","1991","AkademikerIn","maennlich","64","0.133568783713602","0.101782388132863","0.16535517929434"
"Stimmt ganz u.gar","1991","AkademikerIn","weiblich","48","0.0805786663470952","0.0570936662627287","0.104063666431462"
"Stimmt eher","1991","(noch) kein Abschluss","maennlich","","","",""
"Stimmt eher","1991","(noch) kein Abschluss","weiblich","","","",""
"Stimmt eher","1991","Hauptschule","maennlich","257","0.396342097886362","0.358882941885643","0.433801253887081"
"Stimmt eher","1991","Hauptschule","weiblich","319","0.373942385895113","0.341241494493814","0.406643277296411"
"Stimmt eher","1991","Realschule","maennlich","373","0.457899610530962","0.423244855237547","0.492554365824376"
"Stimmt eher","1991","Realschule","weiblich","302","0.419955412267741","0.383753520478066","0.456157304057415"
