"plh0188","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","62","0.155694171944316","0.123191413945271","0.188196929943361"
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","2","39","0.170084442710326","0.120325025845356","0.219843859575295"
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","3","17","","",""
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","4","13","","",""
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt ganz u.gar","1995","Hauptschule","1 Einkommensschwächstes Quintil","315","0.120594754629649","0.107872466760161","0.133317042499138"
"Stimmt ganz u.gar","1995","Hauptschule","2","260","0.119707320886344","0.105049090529716","0.134365551242972"
"Stimmt ganz u.gar","1995","Hauptschule","3","124","0.129661993968996","0.10830025466181","0.151023733276182"
"Stimmt ganz u.gar","1995","Hauptschule","4","88","0.161792264123952","0.131373007114085","0.19221152113382"
"Stimmt ganz u.gar","1995","Hauptschule","5 Einkommensstärkstes Quintil","28","","",""
"Stimmt ganz u.gar","1995","Realschule","1 Einkommensschwächstes Quintil","121","0.120978425144189","0.101547736564311","0.140409113724067"
"Stimmt ganz u.gar","1995","Realschule","2","133","0.135903214861475","0.113699092915974","0.158107336806976"
"Stimmt ganz u.gar","1995","Realschule","3","82","0.143631890131902","0.114187299489586","0.173076480774218"
"Stimmt ganz u.gar","1995","Realschule","4","70","0.154971165644152","0.118729352404098","0.191212978884206"
"Stimmt ganz u.gar","1995","Realschule","5 Einkommensstärkstes Quintil","41","0.221270629150133","0.160460386217297","0.282080872082969"
"Stimmt ganz u.gar","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","72","0.184173879321183","0.14540392405649","0.222943834585876"
"Stimmt ganz u.gar","1995","(Fach-)Abitur","2","62","0.214156451903224","0.166276118673447","0.262036785133001"
"Stimmt ganz u.gar","1995","(Fach-)Abitur","3","37","0.226301394494424","0.165342325480382","0.287260463508466"
"Stimmt ganz u.gar","1995","(Fach-)Abitur","4","26","","",""
"Stimmt ganz u.gar","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","17","","",""
"Stimmt ganz u.gar","1995","AkademikerIn","1 Einkommensschwächstes Quintil","48","0.171951352495326","0.13302665785943","0.210876047131222"
"Stimmt ganz u.gar","1995","AkademikerIn","2","50","0.1204707358305","0.0905283713127744","0.150413100348225"
"Stimmt ganz u.gar","1995","AkademikerIn","3","54","0.134856454869698","0.100239230321144","0.169473679418251"
"Stimmt ganz u.gar","1995","AkademikerIn","4","45","0.143597996591654","0.104560651682738","0.18263534150057"
"Stimmt ganz u.gar","1995","AkademikerIn","5 Einkommensstärkstes Quintil","44","0.169994255701544","0.12361695232776","0.216371559075328"
"Stimmt eher","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","243","0.509807727259656","0.464993018325085","0.554622436194228"
"Stimmt eher","1995","(noch) kein Abschluss","2","117","0.561755521424436","0.496041516640914","0.627469526207958"
"Stimmt eher","1995","(noch) kein Abschluss","3","53","0.560948105347792","0.462693181422823","0.659203029272761"
"Stimmt eher","1995","(noch) kein Abschluss","4","26","","",""
"Stimmt eher","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","15","","",""
"Stimmt eher","1995","Hauptschule","1 Einkommensschwächstes Quintil","1138","0.422875677739546","0.403576112515358","0.442175242963733"
"Stimmt eher","1995","Hauptschule","2","928","0.467711701078304","0.44518123276217","0.490242169394439"
"Stimmt eher","1995","Hauptschule","3","515","0.529785052681653","0.498046702022639","0.561523403340667"
"Stimmt eher","1995","Hauptschule","4","293","0.509500620663825","0.468206760441879","0.55079448088577"
"Stimmt eher","1995","Hauptschule","5 Einkommensstärkstes Quintil","109","0.570018029840238","0.497492485922576","0.6425435737579"
"Stimmt eher","1995","Realschule","1 Einkommensschwächstes Quintil","574","0.524750465352306","0.49499465877586","0.554506271928752"
"Stimmt eher","1995","Realschule","2","517","0.540150128562329","0.507857542878851","0.572442714245807"
"Stimmt eher","1995","Realschule","3","326","0.591820383778744","0.550556466323789","0.633084301233699"
"Stimmt eher","1995","Realschule","4","209","0.540916356250506","0.491009562346995","0.590823150154016"
"Stimmt eher","1995","Realschule","5 Einkommensstärkstes Quintil","104","0.553511512179135","0.480684911767178","0.626338112591091"
"Stimmt eher","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","196","0.523610903528535","0.473657196083058","0.573564610974012"
"Stimmt eher","1995","(Fach-)Abitur","2","168","0.587073823617832","0.529608467489533","0.644539179746131"
"Stimmt eher","1995","(Fach-)Abitur","3","108","0.520861139493298","0.448083078637391","0.593639200349205"
"Stimmt eher","1995","(Fach-)Abitur","4","87","0.652093424485804","0.571144981522812","0.733041867448797"
"Stimmt eher","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","48","0.65787603156522","0.553259979263113","0.762492083867327"
"Stimmt eher","1995","AkademikerIn","1 Einkommensschwächstes Quintil","169","0.450373124123583","0.399049808686168","0.501696439560997"
"Stimmt eher","1995","AkademikerIn","2","242","0.5060743966137","0.460084957060351","0.552063836167049"
"Stimmt eher","1995","AkademikerIn","3","219","0.579768881070474","0.529744255665544","0.629793506475404"
"Stimmt eher","1995","AkademikerIn","4","186","0.601526017329629","0.547026276439325","0.656025758219932"
"Stimmt eher","1995","AkademikerIn","5 Einkommensstärkstes Quintil","166","0.623815123392471","0.564004760656781","0.683625486128162"
"Stimmt eher nicht","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","139","0.274787791570595","0.234768867074724","0.314806716066466"
"Stimmt eher nicht","1995","(noch) kein Abschluss","2","56","0.223606255801383","0.168422783749075","0.278789727853691"
"Stimmt eher nicht","1995","(noch) kein Abschluss","3","24","","",""
"Stimmt eher nicht","1995","(noch) kein Abschluss","4","14","","",""
"Stimmt eher nicht","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Stimmt eher nicht","1995","Hauptschule","1 Einkommensschwächstes Quintil","860","0.361382168488809","0.342614498274655","0.380149838702964"
"Stimmt eher nicht","1995","Hauptschule","2","592","0.336233129475673","0.314900927872621","0.357565331078724"
"Stimmt eher nicht","1995","Hauptschule","3","263","0.282647079090756","0.254013543636395","0.311280614545117"
"Stimmt eher nicht","1995","Hauptschule","4","151","0.279347523626907","0.24228548979707","0.316409557456744"
"Stimmt eher nicht","1995","Hauptschule","5 Einkommensstärkstes Quintil","36","0.237596693492827","0.175247023759811","0.299946363225843"
"Stimmt eher nicht","1995","Realschule","1 Einkommensschwächstes Quintil","336","0.303303665296446","0.275913474796297","0.330693855796595"
"Stimmt eher nicht","1995","Realschule","2","233","0.281343426371755","0.25220831843554","0.31047853430797"
"Stimmt eher nicht","1995","Realschule","3","125","0.228908022608973","0.193635750264789","0.264180294953157"
"Stimmt eher nicht","1995","Realschule","4","89","0.262333321376313","0.218277275462473","0.306389367290153"
"Stimmt eher nicht","1995","Realschule","5 Einkommensstärkstes Quintil","31","0.209560994243561","0.149938384413229","0.269183604073893"
"Stimmt eher nicht","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","97","0.246183385042751","0.203096539376277","0.289270230709225"
"Stimmt eher nicht","1995","(Fach-)Abitur","2","50","0.190296062655343","0.144481709027218","0.236110416283469"
"Stimmt eher nicht","1995","(Fach-)Abitur","3","34","0.229116087890421","0.167890764556146","0.290341411224695"
"Stimmt eher nicht","1995","(Fach-)Abitur","4","17","","",""
"Stimmt eher nicht","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"Stimmt eher nicht","1995","AkademikerIn","1 Einkommensschwächstes Quintil","124","0.317891068064329","0.269855766552613","0.365926369576045"
"Stimmt eher nicht","1995","AkademikerIn","2","141","0.318915081954665","0.276044604005684","0.361785559903646"
"Stimmt eher nicht","1995","AkademikerIn","3","92","0.250185375452716","0.206289854962195","0.294080895943237"
"Stimmt eher nicht","1995","AkademikerIn","4","71","0.220823750876394","0.174648635605428","0.26699886614736"
"Stimmt eher nicht","1995","AkademikerIn","5 Einkommensstärkstes Quintil","41","0.201019101715711","0.151538532976331","0.250499670455091"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","34","0.0597103092254326","0.0384685911666931","0.0809520272841721"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","2","7","","",""
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","3","4","","",""
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","4","3","","",""
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar nicht","1995","Hauptschule","1 Einkommensschwächstes Quintil","204","0.0951473991419955","0.0836845160421805","0.106610282241811"
"Stimmt ganz u.gar nicht","1995","Hauptschule","2","104","0.0763478485596793","0.0643567142738631","0.0883389828454955"
"Stimmt ganz u.gar nicht","1995","Hauptschule","3","48","0.0579058742585952","0.043053538867809","0.0727582096493814"
"Stimmt ganz u.gar nicht","1995","Hauptschule","4","31","0.0493595915853156","0.0314664001767821","0.0672527829938492"
"Stimmt ganz u.gar nicht","1995","Hauptschule","5 Einkommensstärkstes Quintil","6","","",""
"Stimmt ganz u.gar nicht","1995","Realschule","1 Einkommensschwächstes Quintil","51","0.0509674442070594","0.0378629143659202","0.0640719740481985"
"Stimmt ganz u.gar nicht","1995","Realschule","2","32","0.0426032302044406","0.0295172943432062","0.055689166065675"
"Stimmt ganz u.gar nicht","1995","Realschule","3","12","","",""
"Stimmt ganz u.gar nicht","1995","Realschule","4","15","","",""
"Stimmt ganz u.gar nicht","1995","Realschule","5 Einkommensstärkstes Quintil","3","","",""
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","19","","",""
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","2","2","","",""
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","3","2","","",""
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","4","3","","",""
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar nicht","1995","AkademikerIn","1 Einkommensschwächstes Quintil","20","","",""
"Stimmt ganz u.gar nicht","1995","AkademikerIn","2","21","","",""
"Stimmt ganz u.gar nicht","1995","AkademikerIn","3","9","","",""
"Stimmt ganz u.gar nicht","1995","AkademikerIn","4","8","","",""
"Stimmt ganz u.gar nicht","1995","AkademikerIn","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.13422153394642","0.101264989500509","0.16717807839233"
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","2","35","0.152279157925752","0.107918856923204","0.196639458928301"
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","3","9","","",""
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","4","8","","",""
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Stimmt ganz u.gar","1996","Hauptschule","1 Einkommensschwächstes Quintil","276","0.102997469351238","0.090578089997626","0.115416848704849"
"Stimmt ganz u.gar","1996","Hauptschule","2","210","0.0959365709737747","0.0824691306604305","0.109404011287119"
"Stimmt ganz u.gar","1996","Hauptschule","3","133","0.129282174148294","0.108329569562032","0.150234778734555"
"Stimmt ganz u.gar","1996","Hauptschule","4","101","0.166576496404517","0.13661285422394","0.196540138585094"
"Stimmt ganz u.gar","1996","Hauptschule","5 Einkommensstärkstes Quintil","35","0.168972105365918","0.117675754761163","0.220268455970674"
"Stimmt ganz u.gar","1996","Realschule","1 Einkommensschwächstes Quintil","112","0.128372314215402","0.107503839468796","0.149240788962008"
"Stimmt ganz u.gar","1996","Realschule","2","110","0.125443208571326","0.103946683721423","0.146939733421229"
"Stimmt ganz u.gar","1996","Realschule","3","104","0.153542009159685","0.124909740599029","0.182174277720341"
"Stimmt ganz u.gar","1996","Realschule","4","69","0.157043407859815","0.121071433353623","0.193015382366008"
"Stimmt ganz u.gar","1996","Realschule","5 Einkommensstärkstes Quintil","36","0.18179079679256","0.129378336041951","0.234203257543168"
"Stimmt ganz u.gar","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","46","0.139260160988807","0.10207451135613","0.176445810621483"
"Stimmt ganz u.gar","1996","(Fach-)Abitur","2","37","0.12396056203898","0.0857019457871793","0.162219178290781"
"Stimmt ganz u.gar","1996","(Fach-)Abitur","3","36","0.170514156512936","0.119769353244761","0.221258959781111"
"Stimmt ganz u.gar","1996","(Fach-)Abitur","4","27","","",""
"Stimmt ganz u.gar","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","10","","",""
"Stimmt ganz u.gar","1996","AkademikerIn","1 Einkommensschwächstes Quintil","35","0.125420863432621","0.0875627580877024","0.163278968777539"
"Stimmt ganz u.gar","1996","AkademikerIn","2","43","0.0921633960155237","0.0659569430194096","0.118369849011638"
"Stimmt ganz u.gar","1996","AkademikerIn","3","44","0.112331980830496","0.0796673418921112","0.14499661976888"
"Stimmt ganz u.gar","1996","AkademikerIn","4","38","0.118509428378733","0.0838469074330361","0.15317194932443"
"Stimmt ganz u.gar","1996","AkademikerIn","5 Einkommensstärkstes Quintil","59","0.177337454976497","0.134471819202289","0.220203090750705"
"Stimmt eher","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","200","0.501814595971336","0.453475967445793","0.550153224496878"
"Stimmt eher","1996","(noch) kein Abschluss","2","131","0.518111146807261","0.456418595795417","0.579803697819105"
"Stimmt eher","1996","(noch) kein Abschluss","3","51","0.554005990793244","0.450150730625937","0.657861250960551"
"Stimmt eher","1996","(noch) kein Abschluss","4","23","","",""
"Stimmt eher","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","15","","",""
"Stimmt eher","1996","Hauptschule","1 Einkommensschwächstes Quintil","975","0.393509055501045","0.373548192794252","0.413469918207838"
"Stimmt eher","1996","Hauptschule","2","805","0.421191700739032","0.398612904191285","0.443770497286779"
"Stimmt eher","1996","Hauptschule","3","456","0.454110848287361","0.423017811110512","0.48520388546421"
"Stimmt eher","1996","Hauptschule","4","275","0.470469131448367","0.430330175087475","0.510608087809258"
"Stimmt eher","1996","Hauptschule","5 Einkommensstärkstes Quintil","106","0.539863898737025","0.471636870043372","0.608090927430677"
"Stimmt eher","1996","Realschule","1 Einkommensschwächstes Quintil","507","0.498760260535524","0.467567185923082","0.529953335147966"
"Stimmt eher","1996","Realschule","2","496","0.525712045864227","0.493304534399211","0.558119557329244"
"Stimmt eher","1996","Realschule","3","308","0.506594862360522","0.466887442422962","0.546302282298082"
"Stimmt eher","1996","Realschule","4","209","0.514556300058525","0.465143700725619","0.563968899391431"
"Stimmt eher","1996","Realschule","5 Einkommensstärkstes Quintil","118","0.50798630497294","0.440045447886163","0.575927162059716"
"Stimmt eher","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","189","0.577887533552911","0.524840423813605","0.630934643292217"
"Stimmt eher","1996","(Fach-)Abitur","2","165","0.597173227792936","0.540230929912474","0.654115525673399"
"Stimmt eher","1996","(Fach-)Abitur","3","126","0.605477925172902","0.539531436778224","0.671424413567579"
"Stimmt eher","1996","(Fach-)Abitur","4","75","0.61796777555413","0.534444151869604","0.701491399238657"
"Stimmt eher","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","48","0.699337545350328","0.591918301035672","0.806756789664984"
"Stimmt eher","1996","AkademikerIn","1 Einkommensschwächstes Quintil","127","0.435937551751075","0.379254899884906","0.492620203617243"
"Stimmt eher","1996","AkademikerIn","2","241","0.508419599251913","0.463126338647397","0.553712859856428"
"Stimmt eher","1996","AkademikerIn","3","198","0.548404125334609","0.496925587109333","0.599882663559885"
"Stimmt eher","1996","AkademikerIn","4","214","0.604283749047284","0.55184078158975","0.656726716504819"
"Stimmt eher","1996","AkademikerIn","5 Einkommensstärkstes Quintil","191","0.636178636880192","0.582186339108026","0.690170934652358"
"Stimmt eher nicht","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","124","0.294855218529331","0.250772259599084","0.338938177459578"
