year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,in school,Westdeutschland,,,,,,,,,,,,
1984,inadequately,Westdeutschland,573,8.005906813527808,7.7746429143913005,8.237170712664316,3.0,7.0,12.0,0.0,25.5,7.0,6.0,8.0
1984,general elemantary,Westdeutschland,1550,9.608482020914083,9.37730687256961,9.839657169258556,2.0,6.0,14.0,0.0,32.0,6.0,5.0,6.0
1984,middle vocational,Westdeutschland,3536,11.181388641903949,11.021952810944093,11.340824472863805,4.0,8.0,16.0,0.0,34.0,8.0,7.0,8.0
1984,vocational + Abi,Westdeutschland,209,8.620798554906932,8.015503737743797,9.226093372070066,3.0,5.0,11.907801152309672,0.0,25.269502880774176,5.0,3.0,6.0
1984,higher vocational,Westdeutschland,449,12.468795969079022,11.975948470356244,12.9616434678018,4.0,9.0,19.0,0.0,41.5,9.0,8.0,10.0
1984,higher education,Westdeutschland,618,11.245307825988306,10.87574513562309,11.614870516353522,3.0,9.0,17.0,0.0,38.0,9.0,8.0,11.0
1985,in school,Westdeutschland,,,,,,,,,,,,
1985,inadequately,Westdeutschland,448,8.916210226890087,8.65131466673835,9.181105787041824,4.0,8.0,13.0,0.0,26.5,8.0,7.0,9.0
1985,general elemantary,Westdeutschland,1380,9.218037043360647,8.976763704110379,9.459310382610916,2.0,6.0,14.0,0.0,32.0,6.0,5.0,7.0
1985,middle vocational,Westdeutschland,3140,10.87994839771584,10.717811822562888,11.04208497286879,3.0,8.0,16.0,0.0,35.5,8.0,8.0,8.024999999999999
1985,vocational + Abi,Westdeutschland,171,9.144458470210335,8.470192774304808,9.818724166115862,3.0,6.0,12.518353294311483,0.0,26.79588323577871,6.0,4.0,8.0
1985,higher vocational,Westdeutschland,402,12.58243025541043,12.060467745642107,13.104392765178751,4.0,9.0,19.0,0.0,41.5,9.0,7.0,10.0
1985,higher education,Westdeutschland,563,10.902403602611448,10.528135801765893,11.276671403457003,3.0,8.0,17.0,0.0,38.0,8.0,6.0,9.0
1986,in school,Westdeutschland,,,,,,,,,,,,
1986,inadequately,Westdeutschland,,,,,,,,,,,,
1986,general elemantary,Westdeutschland,175,2.5075858049968556,2.17483059019146,2.840341019802251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986,middle vocational,Westdeutschland,457,3.5664411028152383,3.2856871567091765,3.8471950489213,1.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0
1986,vocational + Abi,Westdeutschland,32,1.5747222795326696,1.036186473328106,2.1132580857372334,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1986,higher vocational,Westdeutschland,46,6.529688456670054,5.362503690937128,7.69687322240298,1.0,4.161303559950466,8.03525001315562,0.0,18.588125032889053,4.0,2.0,7.0
1986,higher education,Westdeutschland,97,3.3349223111245987,2.837943037252937,3.8319015849962605,0.7549138592390465,1.0,4.0,0.0,8.86762921114143,1.0,1.0,1.0
1987,in school,Westdeutschland,,,,,,,,,,,,
1987,inadequately,Westdeutschland,45,2.1146205793757926,1.5598658656925544,2.669375293059031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,general elemantary,Westdeutschland,250,1.6201117746031275,1.4095861987681388,1.8306373504381162,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1987,middle vocational,Westdeutschland,605,2.807637858760936,2.5958717132748585,3.019404004247013,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1987,vocational + Abi,Westdeutschland,46,1.8038807864565947,1.3940730676297985,2.2136885052833906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,higher vocational,Westdeutschland,72,3.9798555079082076,3.2580316670830536,4.701679348733362,1.0,1.0,5.0,0.0,11.0,1.0,1.0,1.0
1987,higher education,Westdeutschland,115,3.7280761403092257,3.1946135206508988,4.261538759967553,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
1988,in school,Westdeutschland,,,,,,,,,,,,
1988,inadequately,Westdeutschland,350,9.157043543474627,8.809863227483632,9.504223859465622,2.0,8.593721102883594,15.0,0.0,28.0,8.0,6.0,9.0
1988,general elemantary,Westdeutschland,1304,9.821445137544451,9.564937165255575,10.077953109833327,2.0,6.0,15.0,0.0,34.5,6.0,4.0,6.0
1988,middle vocational,Westdeutschland,2904,11.158096538565614,10.98257641662641,11.333616660504818,3.0,8.0,17.0,0.0,38.0,8.0,7.0,8.0
1988,vocational + Abi,Westdeutschland,174,7.130201973262157,6.485280493519885,7.775123453004428,1.1497212970558226,4.0,10.0,0.0,23.275418054416264,4.0,3.0,5.0
1988,higher vocational,Westdeutschland,352,11.778817774127308,11.273105089643575,12.28453045861104,4.0,9.0,18.0,0.0,39.0,9.0,8.0,10.0
1988,higher education,Westdeutschland,536,11.242750528725534,10.845009580580106,11.640491476870961,3.0,9.0,18.0,0.0,40.5,9.0,8.0,10.0
1989,in school,Westdeutschland,,,,,,,,,,,,
1989,inadequately,Westdeutschland,,,,,,,,,,,,
1989,general elemantary,Westdeutschland,,,,,,,,,,,,
1989,middle vocational,Westdeutschland,,,,,,,,,,,,
1989,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1989,higher vocational,Westdeutschland,,,,,,,,,,,,
1989,higher education,Westdeutschland,,,,,,,,,,,,
1990,in school,Westdeutschland,,,,,,,,,,,,
1990,in school,Ostdeutschland,,,,,,,,,,,,
1990,inadequately,Westdeutschland,321,9.016712757598269,8.606704050713171,9.426721464483366,2.0,6.0,16.0,0.0,29.0,6.0,2.0,8.0
1990,inadequately,Ostdeutschland,,,,,,,,,,,,
1990,general elemantary,Westdeutschland,1234,9.516662016826324,9.253120815621605,9.780203218031042,2.0,5.0,16.0,0.0,37.0,5.0,3.0,6.0
1990,general elemantary,Ostdeutschland,230,10.034039049881848,9.351509186762167,10.71656891300153,2.0,3.0072035632173657,17.0,0.0,39.5,3.0,-1.0250000000000057,4.0
1990,middle vocational,Westdeutschland,2801,11.165702050675272,10.984117306819506,11.347286794531037,3.0,8.0,18.0,0.0,40.5,8.0,7.0,8.0
1990,middle vocational,Ostdeutschland,2009,12.136383404250102,11.912270588451515,12.36049622004869,3.0,10.0,18.0,0.0,40.5,10.0,10.0,11.0
1990,vocational + Abi,Westdeutschland,176,7.194744593576621,6.550481413470412,7.839007773682829,1.0,4.0,9.0,0.0,21.0,4.0,3.0,5.0
1990,vocational + Abi,Ostdeutschland,65,8.706684495754127,7.732758854188403,9.680610137319851,2.0,6.0,14.0,0.0,32.0,6.0,2.0,9.0
1990,higher vocational,Westdeutschland,327,12.40714197442657,11.853166076469412,12.96111787238373,4.0,10.0,19.0,0.0,41.5,10.0,9.0,11.0
1990,higher vocational,Ostdeutschland,219,18.270128971242897,17.49904686586107,19.041211076624723,8.0,17.0,28.435428286821697,0.0,45.0,17.0,14.0,19.0
1990,higher education,Westdeutschland,528,10.6511912942059,10.247655258873372,11.054727329538427,2.0,8.0,18.0,0.0,42.0,8.0,7.0,10.0
