year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,unter 18 J.,in school,,,,,,,,,,,,
1984,unter 18 J.,inadequately,,,,,,,,,,,,
1984,unter 18 J.,general elemantary,,,,,,,,,,,,
1984,unter 18 J.,middle vocational,,,,,,,,,,,,
1984,18-29 J.,in school,,,,,,,,,,,,
1984,18-29 J.,inadequately,86,4.061877211916958,3.7581345603612597,4.365619863472656,2.0,3.0,6.025626426137381,0.0,11.0,3.0,1.0,4.0
1984,18-29 J.,general elemantary,552,2.8712901217525832,2.756663643390023,2.9859166001151434,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
1984,18-29 J.,middle vocational,1078,4.458233362550205,4.353041509856787,4.5634252152436225,2.0,4.0,6.0,0.0,12.0,4.0,4.0,5.0
1984,18-29 J.,vocational + Abi,75,3.288119531792777,2.9545701578493992,3.6216689057361546,1.0,3.0,4.0,0.0,8.5,3.0,3.0,3.0249999999999995
1984,18-29 J.,higher vocational,103,4.240184371436756,3.8978318795986677,4.582536863274845,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0249999999999995
1984,18-29 J.,higher education,91,1.815039694801624,1.6393820211378718,1.9906973684653764,1.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0
1984,30-45 J.,inadequately,248,8.056372951770008,7.736747747248642,8.375998156291375,4.0,8.0,12.0,0.0,23.0,8.0,6.0,11.0
1984,30-45 J.,general elemantary,512,9.395169747236558,9.099150371078752,9.691189123394365,4.0,8.0,14.0,0.0,29.0,8.0,6.0,9.0
1984,30-45 J.,middle vocational,1468,10.402000025253304,10.219625897672884,10.584374152833725,4.0,10.0,15.0,0.0,31.5,10.0,9.974999999999994,11.0
1984,30-45 J.,vocational + Abi,83,7.338402394184511,6.808002614853364,7.868802173515658,3.0,7.0,11.0,0.0,23.0,7.0,5.974999999999994,9.0
1984,30-45 J.,higher vocational,200,10.14460536239984,9.661573024478315,10.627637700321365,4.0,8.062384683285549,15.0,0.0,30.0,8.0,6.0,9.0
1984,30-45 J.,higher education,340,8.084933019861323,7.771617515355778,8.398248524366869,3.0,7.0,13.0,0.0,28.0,7.0,6.0,8.0
1984,46-65 J.,inadequately,239,11.304631966252089,10.91876622537658,11.690497707127598,6.0,11.0,16.0,0.0,30.0,11.0,9.0,12.0
1984,46-65 J.,general elemantary,473,15.353917476740426,14.909092257000298,15.798742696480554,8.0,14.0,21.254258104445608,0.0,41.13564526111402,14.0,13.0,16.0
1984,46-65 J.,middle vocational,971,18.210331495243928,17.8615428150628,18.559120175425054,9.0,16.0,27.0,0.0,54.0,16.0,14.0,17.0
1984,46-65 J.,vocational + Abi,49,17.798819849108575,16.30350080113442,19.294138897082732,8.0,14.0,28.371889516242547,0.0,36.0,14.0,4.0,16.025
1984,46-65 J.,higher vocational,141,19.310982686135844,18.35491738590611,20.26704798636558,9.613571576759352,19.0,30.0,0.0,48.0,19.0,16.0,22.0
1984,46-65 J.,higher education,179,19.737585372841135,19.08160798173342,20.39356276394885,13.268905083151829,20.0,26.0,0.0,40.0,20.0,18.0,22.0
1984,66 und älter,inadequately,,,,,,,,,,,,
1984,66 und älter,general elemantary,,,,,,,,,,,,
1984,66 und älter,middle vocational,,,,,,,,,,,,
1984,66 und älter,vocational + Abi,,,,,,,,,,,,
1984,66 und älter,higher vocational,,,,,,,,,,,,
1984,66 und älter,higher education,,,,,,,,,,,,
1985,unter 18 J.,in school,,,,,,,,,,,,
1985,unter 18 J.,inadequately,,,,,,,,,,,,
1985,unter 18 J.,general elemantary,,,,,,,,,,,,
1985,unter 18 J.,middle vocational,,,,,,,,,,,,
1985,18-29 J.,in school,,,,,,,,,,,,
1985,18-29 J.,inadequately,62,4.7890475412168465,4.387939324073996,5.190155758359697,2.0,4.0,7.279487476367507,1.0,12.0,4.0,2.0,5.0
1985,18-29 J.,general elemantary,508,2.7189155984639144,2.613968848007049,2.82386234892078,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
1985,18-29 J.,middle vocational,971,4.302445819351814,4.200821387191034,4.404070251512593,1.1755371321965138,4.0,6.0,0.0,13.23669430170523,4.0,4.0,5.0
1985,18-29 J.,vocational + Abi,63,3.5614259422689556,3.2312304039288433,3.891621480609068,1.0,4.0,5.0,0.0,11.0,4.0,4.0,6.0
1985,18-29 J.,higher vocational,81,3.9119113395628022,3.577713498768402,4.246109180357203,1.0,4.0,5.0,0.0,11.0,4.0,4.0,5.0
1985,18-29 J.,higher education,86,1.9540576311827453,1.736805282397792,2.1713099799676985,1.0,1.0,2.086336265329955,0.0,3.7158406633248875,1.0,0.9749999999999943,1.0
1985,30-45 J.,inadequately,182,9.13055026639655,8.755630948826687,9.505469583966415,5.0,9.0,13.0,0.0,24.0,9.0,7.0,10.0
1985,30-45 J.,general elemantary,434,9.33633216530829,9.028174065348296,9.644490265268285,4.0,8.0,13.0,0.0,26.5,8.0,6.0,9.0
1985,30-45 J.,middle vocational,1288,10.23806441805761,10.04340383997918,10.43272499613604,4.0,9.0,15.0,0.0,31.0,9.0,8.0,9.0
1985,30-45 J.,vocational + Abi,67,7.605745485801843,7.103637364221885,8.107853607381802,4.0,8.0,11.159267365964634,0.0,17.0,8.0,8.0,11.0
1985,30-45 J.,higher vocational,186,9.88566324911356,9.389577645394645,10.381748852832473,4.0,8.0,15.0,0.0,31.0,8.0,6.0,9.0
1985,30-45 J.,higher education,304,8.064056598273162,7.729285153902725,8.398828042643597,3.0,6.0,12.0,0.0,25.5,6.0,5.0,6.0
1985,46-65 J.,inadequately,204,12.11156719474208,11.704802772256947,12.518331617227211,7.0,12.0,16.0,0.0,29.0,12.0,10.0,13.0
1985,46-65 J.,general elemantary,428,15.122841866898934,14.670790011266849,15.57489372253102,7.0,14.0,22.0,0.0,44.0,14.0,13.0,15.0
1985,46-65 J.,middle vocational,868,17.891097769887573,17.535668040478907,18.24652749929624,9.0,16.0,26.0,0.0,49.0,16.0,14.0,17.0
1985,46-65 J.,vocational + Abi,40,21.350471714125522,19.773036323069267,22.927907105181777,13.637787677108113,18.787943290895218,31.629310434704315,1.0,39.0,18.0,7.0,21.025
1985,46-65 J.,higher vocational,129,19.920162763921056,18.94059722716969,20.89972830067242,10.0,19.0,30.0,1.0,47.0,19.0,15.0,21.0
1985,46-65 J.,higher education,169,18.93199585551683,18.274629200559485,19.589362510474178,12.0,19.556021617664793,25.0,1.0,36.0,20.0,19.0,22.0
1985,66 und älter,inadequately,,,,,,,,,,,,
1985,66 und älter,general elemantary,,,,,,,,,,,,
1985,66 und älter,middle vocational,,,,,,,,,,,,
1985,66 und älter,vocational + Abi,,,,,,,,,,,,
1985,66 und älter,higher vocational,,,,,,,,,,,,
1985,66 und älter,higher education,,,,,,,,,,,,
1986,unter 18 J.,in school,,,,,,,,,,,,
1986,unter 18 J.,inadequately,,,,,,,,,,,,
1986,unter 18 J.,general elemantary,,,,,,,,,,,,
1986,unter 18 J.,middle vocational,,,,,,,,,,,,
1986,18-29 J.,in school,,,,,,,,,,,,
1986,18-29 J.,inadequately,,,,,,,,,,,,
1986,18-29 J.,general elemantary,131,1.3824173736226748,1.2357111659083317,1.5291235813370179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986,18-29 J.,middle vocational,278,1.5657394080522904,1.4464598631809498,1.685018952923631,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1986,18-29 J.,vocational + Abi,,,,,,,,,,,,
1986,18-29 J.,higher vocational,,,,,,,,,,,,
1986,18-29 J.,higher education,,,,,,,,,,,,
1986,30-45 J.,inadequately,,,,,,,,,,,,
1986,30-45 J.,general elemantary,,,,,,,,,,,,
1986,30-45 J.,middle vocational,151,5.572467564474027,5.02022589701297,6.124709231935085,1.0,1.0,11.0,0.0,26.0,1.0,1.0,1.0
1986,30-45 J.,vocational + Abi,,,,,,,,,,,,
1986,30-45 J.,higher vocational,,,,,,,,,,,,
1986,30-45 J.,higher education,62,3.9456359321124634,3.295002799913462,4.596269064311465,1.0,1.0,5.247572108610672,0.0,11.618930271526681,1.0,0.0,1.0
1986,46-65 J.,inadequately,,,,,,,,,,,,
1986,46-65 J.,general elemantary,,,,,,,,,,,,
1986,46-65 J.,middle vocational,,,,,,,,,,,,
1986,46-65 J.,vocational + Abi,,,,,,,,,,,,
1986,46-65 J.,higher vocational,,,,,,,,,,,,
1986,46-65 J.,higher education,,,,,,,,,,,,
1986,66 und älter,inadequately,,,,,,,,,,,,
1986,66 und älter,general elemantary,,,,,,,,,,,,
1986,66 und älter,middle vocational,,,,,,,,,,,,
1986,66 und älter,vocational + Abi,,,,,,,,,,,,
1986,66 und älter,higher vocational,,,,,,,,,,,,
1986,66 und älter,higher education,,,,,,,,,,,,
1987,unter 18 J.,in school,,,,,,,,,,,,
1987,unter 18 J.,inadequately,,,,,,,,,,,,
1987,unter 18 J.,general elemantary,,,,,,,,,,,,
1987,unter 18 J.,middle vocational,,,,,,,,,,,,
1987,18-29 J.,in school,,,,,,,,,,,,
1987,18-29 J.,inadequately,,,,,,,,,,,,
1987,18-29 J.,general elemantary,175,0.9317076417688627,0.8366221645014362,1.0267931190362891,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1987,18-29 J.,middle vocational,378,1.624161486217609,1.5095662463280046,1.7387567261072134,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1987,18-29 J.,vocational + Abi,,,,,,,,,,,,
1987,18-29 J.,higher vocational,,,,,,,,,,,,
1987,18-29 J.,higher education,35,1.088711942470437,0.935248081784492,1.242175803156382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,30-45 J.,inadequately,,,,,,,,,,,,
1987,30-45 J.,general elemantary,51,2.154030788996333,1.6393873375366932,2.6686742404559727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,30-45 J.,middle vocational,170,4.16287579041163,3.6793390397611248,4.646412541062135,0.0,1.0,4.0,0.0,10.0,1.0,1.0,1.0
1987,30-45 J.,vocational + Abi,,,,,,,,,,,,
1987,30-45 J.,higher vocational,35,3.7017171232915866,2.831606517983937,4.571827728599236,1.0,1.0,5.0,0.0,11.0,1.0,0.0,1.0
1987,30-45 J.,higher education,67,2.710912330011085,2.229490727054647,3.1923339329675233,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
1987,46-65 J.,inadequately,,,,,,,,,,,,
1987,46-65 J.,general elemantary,,,,,,,,,,,,
1987,46-65 J.,middle vocational,57,6.074766878717137,4.724216830383451,7.425316927050822,0.0,1.0,7.0,0.0,17.5,1.0,1.0,1.0
1987,46-65 J.,vocational + Abi,,,,,,,,,,,,
1987,46-65 J.,higher vocational,,,,,,,,,,,,
1987,46-65 J.,higher education,,,,,,,,,,,,
1987,66 und älter,inadequately,,,,,,,,,,,,
1987,66 und älter,general elemantary,,,,,,,,,,,,
1987,66 und älter,middle vocational,,,,,,,,,,,,
1987,66 und älter,vocational + Abi,,,,,,,,,,,,
1987,66 und älter,higher vocational,,,,,,,,,,,,
1987,66 und älter,higher education,,,,,,,,,,,,
1988,unter 18 J.,in school,,,,,,,,,,,,
1988,unter 18 J.,inadequately,,,,,,,,,,,,
1988,unter 18 J.,general elemantary,,,,,,,,,,,,
1988,unter 18 J.,middle vocational,,,,,,,,,,,,
1988,18-29 J.,in school,,,,,,,,,,,,
1988,18-29 J.,inadequately,50,3.3556467213425187,2.980591171634058,3.7307022710509794,1.0161436097190648,2.0,5.0,0.0,10.975784585421403,2.0,1.0,2.0
1988,18-29 J.,general elemantary,513,2.720872902725806,2.624681827630528,2.817063977821084,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
1988,18-29 J.,middle vocational,919,4.0206663120077755,3.914347288092891,4.12698533592266,1.0,3.0,6.0,0.0,13.5,3.0,3.0,3.0
1988,18-29 J.,vocational + Abi,74,3.0352717026864497,2.745018525818878,3.3255248795540213,1.0,2.0,4.7502852098894826,0.0,10.375713024723705,2.0,1.0,3.0
1988,18-29 J.,higher vocational,59,3.7262658662731223,3.378775823430817,4.073755909115428,1.0,3.9251162277336675,6.0,0.0,11.0,4.0,3.0,6.0
1988,18-29 J.,higher education,61,2.053170330348409,1.7680921694994163,2.338248491197401,1.0,2.0,2.5578182552689395,0.0,4.894545638172349,2.0,2.0,3.0
1988,30-45 J.,inadequately,142,9.824252993095149,9.32970930356053,10.318796682629767,3.0,10.0,15.0,0.0,27.0,10.0,7.0,12.0
1988,30-45 J.,general elemantary,347,9.060777407041707,8.712251236582127,9.409303577501287,3.0,9.0,14.0,0.0,29.0,9.0,8.0,11.0
1988,30-45 J.,middle vocational,1116,10.341658509801936,10.134422323257642,10.548894696346231,4.0,9.0,16.0,0.0,31.0,9.0,8.0,9.0
1988,30-45 J.,vocational + Abi,71,6.322440289899525,5.695496707622618,6.9493838721764325,2.0,4.0,11.0,0.0,20.0,4.0,1.0,6.0
1988,30-45 J.,higher vocational,164,8.778086783697747,8.300107549342757,9.256066018052737,3.0,8.0,13.0,0.0,28.0,8.0,6.0,10.0
1988,30-45 J.,higher education,292,7.424669492235955,7.083110646917369,7.766228337554541,2.0,6.0,11.059146685203505,0.0,24.64786671300876,6.0,5.0,7.0
1988,46-65 J.,inadequately,158,13.100912819570615,12.588320643641598,13.613504995499632,8.0,14.0,18.0,0.0,28.0,14.0,13.0,16.0
1988,46-65 J.,general elemantary,438,15.62480037145971,15.154659664739095,16.094941078180327,8.0,15.0,22.0,0.0,43.0,15.0,14.0,17.0
1988,46-65 J.,middle vocational,859,18.624318486892605,18.261498937286827,18.987138036498383,9.0,18.0,27.0,0.0,50.0,18.0,17.0,19.0
1988,46-65 J.,vocational + Abi,,,,,,,,,,,,
1988,46-65 J.,higher vocational,127,18.270173467552013,17.33363545357321,19.206711481530817,9.0,19.34159619090596,26.0,0.0,45.0,20.0,18.0,26.0
1988,46-65 J.,higher education,176,19.068822980685567,18.44057207364856,19.697073887722574,13.0,20.0,25.0,1.0,39.0,20.0,18.0,22.0
1988,66 und älter,inadequately,,,,,,,,,,,,
1988,66 und älter,general elemantary,,,,,,,,,,,,
1988,66 und älter,middle vocational,,,,,,,,,,,,
1988,66 und älter,vocational + Abi,,,,,,,,,,,,
1988,66 und älter,higher vocational,,,,,,,,,,,,
1988,66 und älter,higher education,,,,,,,,,,,,
1989,unter 18 J.,in school,,,,,,,,,,,,
1989,unter 18 J.,inadequately,,,,,,,,,,,,
1989,unter 18 J.,general elemantary,,,,,,,,,,,,
1989,unter 18 J.,middle vocational,,,,,,,,,,,,
1989,18-29 J.,in school,,,,,,,,,,,,
1989,18-29 J.,inadequately,,,,,,,,,,,,
1989,18-29 J.,general elemantary,,,,,,,,,,,,
1989,18-29 J.,middle vocational,,,,,,,,,,,,
1989,18-29 J.,vocational + Abi,,,,,,,,,,,,
1989,18-29 J.,higher vocational,,,,,,,,,,,,
1989,18-29 J.,higher education,,,,,,,,,,,,
1989,30-45 J.,inadequately,,,,,,,,,,,,
1989,30-45 J.,general elemantary,,,,,,,,,,,,
1989,30-45 J.,middle vocational,,,,,,,,,,,,
1989,30-45 J.,vocational + Abi,,,,,,,,,,,,
1989,30-45 J.,higher vocational,,,,,,,,,,,,
1989,30-45 J.,higher education,,,,,,,,,,,,
1989,46-65 J.,inadequately,,,,,,,,,,,,
1989,46-65 J.,general elemantary,,,,,,,,,,,,
1989,46-65 J.,middle vocational,,,,,,,,,,,,
1989,46-65 J.,vocational + Abi,,,,,,,,,,,,
1989,46-65 J.,higher vocational,,,,,,,,,,,,
1989,46-65 J.,higher education,,,,,,,,,,,,
1989,66 und älter,inadequately,,,,,,,,,,,,
1989,66 und älter,general elemantary,,,,,,,,,,,,
1989,66 und älter,middle vocational,,,,,,,,,,,,
1989,66 und älter,vocational + Abi,,,,,,,,,,,,
1989,66 und älter,higher vocational,,,,,,,,,,,,
1989,66 und älter,higher education,,,,,,,,,,,,
1990,unter 18 J.,in school,,,,,,,,,,,,
1990,unter 18 J.,inadequately,,,,,,,,,,,,
1990,unter 18 J.,general elemantary,,,,,,,,,,,,
1990,unter 18 J.,middle vocational,,,,,,,,,,,,
1990,unter 18 J.,vocational + Abi,,,,,,,,,,,,
1990,18-29 J.,in school,,,,,,,,,,,,
1990,18-29 J.,inadequately,52,2.8716906325293814,2.5673015861909247,3.176079678867838,1.0,2.0,4.0,0.0,8.5,2.0,1.0,3.0
1990,18-29 J.,general elemantary,594,2.3420363227059866,2.2605181067402795,2.4235545386716937,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
1990,18-29 J.,middle vocational,1445,4.129664688408387,4.042810309610326,4.216519067206448,1.0,3.0,6.0,0.0,13.5,3.0,3.0,3.0
1990,18-29 J.,vocational + Abi,97,2.812229208980035,2.5569061915806994,3.0675522263793704,1.0,2.0,5.0,0.0,11.0,2.0,1.9749999999999943,3.0
1990,18-29 J.,higher vocational,75,4.359653444315362,3.964240713199407,4.755066175431317,1.0,3.0,7.0,0.0,13.0,3.0,1.0,4.0
1990,18-29 J.,higher education,175,2.7309081428531656,2.545920069005682,2.9158962167006495,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0249999999999995
1990,30-45 J.,inadequately,126,9.361504117216388,8.780279555793943,9.942728678638833,2.0,10.0,16.0,0.0,24.0,10.0,6.974999999999994,15.0
1990,30-45 J.,general elemantary,386,8.971746178147388,8.629842587405037,9.31364976888974,2.0,8.0,14.0,0.0,31.0,8.0,6.0,9.024999999999999
1990,30-45 J.,middle vocational,1915,10.125296133405266,9.963921175682676,10.286671091127856,3.0,9.0,16.0,0.0,35.5,9.0,8.0,9.0
1990,30-45 J.,vocational + Abi,103,7.50399103334394,6.928619622736065,8.079362443951815,3.0,5.0,13.0,0.0,28.0,5.0,1.0,6.0
1990,30-45 J.,higher vocational,259,9.757065532342082,9.351709263223302,10.162421801460862,4.0,9.0,14.0,0.0,29.0,9.0,8.0,10.0
1990,30-45 J.,higher education,741,7.96058477316486,7.732884426917489,8.18828511941223,2.0,6.0,12.0,0.0,27.0,6.0,5.0,7.0
1990,46-65 J.,inadequately,148,14.92183682693695,14.29658391051368,15.54708974336022,10.0,16.0,20.639009396637785,0.0,36.597523491594465,16.0,14.0,18.025
1990,46-65 J.,general elemantary,480,16.414880007488954,15.959737257950339,16.870022757027566,8.78418861118717,16.0,22.0,0.0,41.82371708321924,16.0,14.0,18.0
1990,46-65 J.,middle vocational,1429,18.63538927357265,18.345974279006402,18.924804268138896,9.0,19.0,28.0,0.0,47.0,19.0,18.0,20.0
1990,46-65 J.,vocational + Abi,37,19.396979218575122,17.863899364093445,20.9300590730568,11.966367904361046,20.0,25.550646427101793,0.0,38.0,20.0,18.0,22.0
1990,46-65 J.,higher vocational,206,20.890225411187362,20.11103204892441,21.669418773450314,11.0,21.524036612228183,30.0,0.0,47.0,21.0,18.0,23.0
