year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Urban regions,3275,10.619551084265895,10.459710074469758,10.779392094062032,3.0,8.0,16.0,0.0,35.5,8.0,8.0,9.0
1985,No migration background,Rural regions,1028,11.146247057365693,10.836470113652164,11.456024001079223,3.0,7.504014777958487,17.0,0.0,38.0,8.0,8.0,9.0
1985,Direct migration background,Urban regions,1643,8.354735045041041,8.188239222984905,8.521230867097177,3.0,6.0,13.0,0.0,28.0,6.0,5.0,6.0
1985,Direct migration background,Rural regions,225,9.910636318131655,9.361136224527494,10.460136411735816,3.0,7.0,14.0,0.0,30.5,7.0,3.0,9.0
1985,Indirect migration background,Urban regions,52,4.762124001473738,3.982894662304858,5.541353340642617,1.0,2.0,6.0802359143637075,0.0,13.70058978590927,2.0,-2.0,3.0
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,545,3.2005995121864905,2.968927139491828,3.432271884881153,1.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0
1986,No migration background,Rural regions,143,4.354340724343502,3.789334224946523,4.919347223740481,1.0,1.0,4.0,0.0,8.5,1.0,1.0,1.0
1986,Direct migration background,Urban regions,167,2.3899397582282287,2.094691557945116,2.6851879585113414,0.0,1.0,1.6801769841739786,0.0,4.200442460434946,1.0,1.0,1.0
1986,Direct migration background,Rural regions,,,,,,,,,,,,
1986,Indirect migration background,Urban regions,,,,,,,,,,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,657,2.6176189057132797,2.4431533773076817,2.7920844341188777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,No migration background,Rural regions,245,3.0180456285764548,2.619567812519651,3.4165234446332584,0.8267428063835377,1.0,1.0,0.5668570159588442,1.2598857904246934,1.0,1.0,1.0
1987,Direct migration background,Urban regions,244,1.9608255376685313,1.7359287666280778,2.1857223087089848,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1987,Direct migration background,Rural regions,41,1.300715829491677,0.8372398836801487,1.7641917753032053,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,3033,10.805218660384917,10.63305893786606,10.977378382903773,2.0,8.0,17.0,0.0,39.5,8.0,8.0,9.0
1988,No migration background,Rural regions,944,11.013868469013417,10.693907081954428,11.333829856072406,3.0,8.0,17.0,0.0,38.0,8.0,7.974999999999994,9.0
1988,Direct migration background,Urban regions,1471,9.005274545471924,8.818013274368425,9.192535816575422,3.0,7.0,14.0,0.0,30.5,7.0,6.0,8.0
1988,Direct migration background,Rural regions,213,11.182088225457791,10.604007886546357,11.760168564369225,3.0,9.0,16.0,0.0,35.0,9.0,5.0,11.0
1988,Indirect migration background,Urban regions,97,4.479257807337535,3.9367877868909105,5.02172782778416,1.0,2.0,5.363037460632315,0.0,11.907593651580786,2.0,0.0,2.0
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,,,,,,,,,,,,
1989,No migration background,Rural regions,,,,,,,,,,,,
1989,Direct migration background,Urban regions,,,,,,,,,,,,
1989,Direct migration background,Rural regions,,,,,,,,,,,,
1989,Indirect migration background,Urban regions,,,,,,,,,,,,
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,Urban regions,3963,10.969777686063892,10.815484200613875,11.12407117151391,2.0,8.0,17.0,0.0,39.5,8.0,7.0,9.0
1990,No migration background,Rural regions,3041,11.858169684571438,11.671949415577483,12.044389953565393,3.0,9.0,18.0,0.0,40.5,9.0,8.0,10.0
1990,Direct migration background,Urban regions,1392,9.676726360759378,9.467035499603933,9.886417221914824,3.0,8.0,15.0,0.0,33.0,8.0,7.0,9.0
1990,Direct migration background,Rural regions,274,11.742756458619173,11.166330734661479,12.319182182576867,2.0,11.0,18.0,0.0,42.0,11.0,9.0,16.0
1990,Indirect migration background,Urban regions,127,4.775979922933534,4.346140863127634,5.205818982739433,1.0,3.0,7.0,0.0,16.0,3.0,2.9749999999999943,4.0
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
