year,pgisced97,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Pre-primary Level,Very concerned,0.13706,73,303,0.09827,0.17585
2009,Pre-primary Level,Somewhat concerned,0.33951,157,303,0.28610,0.39292
2009,Pre-primary Level,Not concerned at all,0.13768,73,303,0.09881,0.17654
2009,Primary Level,Very concerned,0.41504,64,162,0.33893,0.49115
2009,Primary Level,Somewhat concerned,0.38808,63,162,0.31281,0.46336
2009,Primary Level,Not concerned at all,0.18420,35,162,0.12432,0.24408
2009,Lower Secondary Level,Very concerned,0.43797,760,1747,0.41470,0.46125
2009,Lower Secondary Level,Somewhat concerned,0.37556,731,1747,0.35284,0.39827
2009,Lower Secondary Level,Not concerned at all,0.13561,256,1747,0.11955,0.15167
2009,Upper Secondary Level,Very concerned,0.48285,4408,8995,0.47252,0.49317
2009,Upper Secondary Level,Somewhat concerned,0.41385,3756,8995,0.40367,0.42403
2009,Upper Secondary Level,Not concerned at all,0.09355,831,8995,0.08753,0.09957
2009,Post-secondary Non-tertiary Level,Very concerned,0.49280,477,995,0.46172,0.52388
2009,Post-secondary Non-tertiary Level,Somewhat concerned,0.43850,445,995,0.40766,0.46935
2009,Post-secondary Non-tertiary Level,Not concerned at all,0.06752,73,995,0.05192,0.08312
2009,First Stage of Tertiary Education,Very concerned,0.54847,723,1322,0.52164,0.57531
2009,First Stage of Tertiary Education,Somewhat concerned,0.36779,507,1322,0.34179,0.39380
2009,First Stage of Tertiary Education,Not concerned at all,0.07424,92,1322,0.06010,0.08838
2009,Second Stage of Tertiary Education,Very concerned,0.52067,2124,4011,0.50521,0.53613
2009,Second Stage of Tertiary Education,Somewhat concerned,0.39097,1609,4011,0.37587,0.40608
2009,Second Stage of Tertiary Education,Not concerned at all,0.07785,278,4011,0.06955,0.08614
2010,Pre-primary Level,Very concerned,0.09688,51,268,0.06140,0.13236
2010,Pre-primary Level,Somewhat concerned,0.28533,134,268,0.23116,0.33949
2010,Pre-primary Level,Not concerned at all,0.15518,83,268,0.11175,0.19861
2010,Primary Level,Very concerned,0.28259,47,132,0.20548,0.35969
2010,Primary Level,Somewhat concerned,0.31683,53,132,0.23716,0.39650
2010,Primary Level,Not concerned at all,0.11583,32,132,0.06103,0.17064
2010,Lower Secondary Level,Very concerned,0.29632,511,1579,0.27379,0.31885
2010,Lower Secondary Level,Somewhat concerned,0.41022,780,1579,0.38595,0.43449
2010,Lower Secondary Level,Not concerned at all,0.14473,288,1579,0.12737,0.16209
2010,Upper Secondary Level,Very concerned,0.35695,3231,8234,0.34660,0.36730
2010,Upper Secondary Level,Somewhat concerned,0.43319,3980,8234,0.42249,0.44389
2010,Upper Secondary Level,Not concerned at all,0.11553,1023,8234,0.10862,0.12243
2010,Post-secondary Non-tertiary Level,Very concerned,0.30268,340,938,0.27326,0.33210
2010,Post-secondary Non-tertiary Level,Somewhat concerned,0.44506,492,938,0.41324,0.47688
2010,Post-secondary Non-tertiary Level,Not concerned at all,0.09317,106,938,0.07456,0.11179
2010,First Stage of Tertiary Education,Very concerned,0.40375,553,1252,0.37656,0.43094
2010,First Stage of Tertiary Education,Somewhat concerned,0.43742,585,1252,0.40993,0.46491
2010,First Stage of Tertiary Education,Not concerned at all,0.09564,114,1252,0.07935,0.11194
2010,Second Stage of Tertiary Education,Very concerned,0.34774,1543,3817,0.33263,0.36285
2010,Second Stage of Tertiary Education,Somewhat concerned,0.43768,1897,3817,0.42194,0.45342
2010,Second Stage of Tertiary Education,Not concerned at all,0.11134,377,3817,0.10136,0.12132
2011,Pre-primary Level,Very concerned,0.07050,50,309,0.04191,0.09909
2011,Pre-primary Level,Somewhat concerned,0.23136,153,309,0.18427,0.27846
2011,Pre-primary Level,Not concerned at all,0.16131,106,309,0.12024,0.20239
2011,Primary Level,Very concerned,0.12894,43,210,0.08350,0.17437
2011,Primary Level,Somewhat concerned,0.40269,99,210,0.33620,0.46918
2011,Primary Level,Not concerned at all,0.24802,68,210,0.18947,0.30657
2011,Lower Secondary Level,Very concerned,0.22637,533,2085,0.20841,0.24434
2011,Lower Secondary Level,Somewhat concerned,0.43011,1029,2085,0.40886,0.45137
2011,Lower Secondary Level,Not concerned at all,0.20744,523,2085,0.19003,0.22485
2011,Upper Secondary Level,Very concerned,0.28753,3232,10304,0.27879,0.29627
2011,Upper Secondary Level,Somewhat concerned,0.47364,5344,10304,0.46400,0.48328
2011,Upper Secondary Level,Not concerned at all,0.14735,1728,10304,0.14051,0.15420
2011,Post-secondary Non-tertiary Level,Very concerned,0.23301,321,1189,0.20897,0.25705
2011,Post-secondary Non-tertiary Level,Somewhat concerned,0.50129,676,1189,0.47286,0.52973
2011,Post-secondary Non-tertiary Level,Not concerned at all,0.12885,192,1189,0.10980,0.14790
