year,age_gr,regtyp,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Urban regions,Very concerned,0.31760,585,1857,0.29642,0.33878
2009,17-29 y.,Urban regions,Somewhat concerned,0.46055,954,1857,0.43787,0.48322
2009,17-29 y.,Urban regions,Not concerned at all,0.14058,318,1857,0.12477,0.15639
2009,17-29 y.,Rural regions,Very concerned,0.28606,304,965,0.25753,0.31459
2009,17-29 y.,Rural regions,Somewhat concerned,0.45680,486,965,0.42535,0.48824
2009,17-29 y.,Rural regions,Not concerned at all,0.17802,175,965,0.15388,0.20217
2009,30-45 y.,Urban regions,Very concerned,0.43197,1372,3051,0.41439,0.44955
2009,30-45 y.,Urban regions,Somewhat concerned,0.47212,1427,3051,0.45440,0.48983
2009,30-45 y.,Urban regions,Not concerned at all,0.08564,252,3051,0.07571,0.09557
2009,30-45 y.,Rural regions,Very concerned,0.47973,721,1595,0.45521,0.50426
2009,30-45 y.,Rural regions,Somewhat concerned,0.42502,738,1595,0.40075,0.44929
2009,30-45 y.,Rural regions,Not concerned at all,0.08916,136,1595,0.07517,0.10315
2009,46-65 y.,Urban regions,Very concerned,0.54663,2200,4016,0.53123,0.56203
2009,46-65 y.,Urban regions,Somewhat concerned,0.37980,1569,4016,0.36479,0.39481
2009,46-65 y.,Urban regions,Not concerned at all,0.06636,247,4016,0.05866,0.07406
2009,46-65 y.,Rural regions,Very concerned,0.55766,1244,2280,0.53727,0.57805
2009,46-65 y.,Rural regions,Somewhat concerned,0.36254,855,2280,0.34280,0.38228
2009,46-65 y.,Rural regions,Not concerned at all,0.07447,181,2280,0.06369,0.08525
2009,66 and older,Urban regions,Very concerned,0.54940,1480,2644,0.53043,0.56837
2009,66 and older,Urban regions,Somewhat concerned,0.32408,922,2644,0.30624,0.34193
2009,66 and older,Urban regions,Not concerned at all,0.10235,242,2644,0.09079,0.11390
2009,66 and older,Rural regions,Very concerned,0.52871,812,1451,0.50302,0.55440
2009,66 and older,Rural regions,Somewhat concerned,0.34945,477,1451,0.32491,0.37400
2009,66 and older,Rural regions,Not concerned at all,0.11117,162,1451,0.09499,0.12735
2010,17-29 y.,Urban regions,Very concerned,0.17971,365,1680,0.16134,0.19807
2010,17-29 y.,Urban regions,Somewhat concerned,0.44514,918,1680,0.42137,0.46892
2010,17-29 y.,Urban regions,Not concerned at all,0.19389,397,1680,0.17498,0.21281
2010,17-29 y.,Rural regions,Very concerned,0.19075,185,818,0.16380,0.21769
2010,17-29 y.,Rural regions,Somewhat concerned,0.45875,453,818,0.42458,0.49292
2010,17-29 y.,Rural regions,Not concerned at all,0.16844,180,818,0.14277,0.19410
2010,30-45 y.,Urban regions,Very concerned,0.24993,899,2709,0.23363,0.26624
2010,30-45 y.,Urban regions,Somewhat concerned,0.40272,1458,2709,0.38425,0.42119
2010,30-45 y.,Urban regions,Not concerned at all,0.11114,352,2709,0.09930,0.12298
2010,30-45 y.,Rural regions,Very concerned,0.23851,437,1378,0.21600,0.26102
2010,30-45 y.,Rural regions,Somewhat concerned,0.40787,762,1378,0.38192,0.43383
2010,30-45 y.,Rural regions,Not concerned at all,0.09991,179,1378,0.08407,0.11575
2010,46-65 y.,Urban regions,Very concerned,0.39439,1657,3842,0.37893,0.40985
2010,46-65 y.,Urban regions,Somewhat concerned,0.46140,1832,3842,0.44564,0.47717
2010,46-65 y.,Urban regions,Not concerned at all,0.09980,353,3842,0.09032,0.10928
2010,46-65 y.,Rural regions,Very concerned,0.44265,956,2143,0.42161,0.46368
2010,46-65 y.,Rural regions,Somewhat concerned,0.43036,970,2143,0.40939,0.45133
2010,46-65 y.,Rural regions,Not concerned at all,0.08731,217,2143,0.07536,0.09927
2010,66 and older,Urban regions,Very concerned,0.46240,1213,2561,0.44308,0.48171
2010,66 and older,Urban regions,Somewhat concerned,0.39896,1083,2561,0.37999,0.41793
2010,66 and older,Urban regions,Not concerned at all,0.11400,265,2561,0.10169,0.12631
2010,66 and older,Rural regions,Very concerned,0.44411,634,1381,0.41789,0.47032
2010,66 and older,Rural regions,Somewhat concerned,0.41949,580,1381,0.39346,0.44553
2010,66 and older,Rural regions,Not concerned at all,0.11762,167,1381,0.10062,0.13462
2011,17-29 y.,Urban regions,Very concerned,0.15760,371,1981,0.14155,0.17365
2011,17-29 y.,Urban regions,Somewhat concerned,0.44552,1026,1981,0.42362,0.46741
2011,17-29 y.,Urban regions,Not concerned at all,0.22835,584,1981,0.20986,0.24684
2011,17-29 y.,Rural regions,Very concerned,0.14631,161,969,0.12405,0.16858
2011,17-29 y.,Rural regions,Somewhat concerned,0.43490,525,969,0.40367,0.46613
2011,17-29 y.,Rural regions,Not concerned at all,0.22328,283,969,0.19704,0.24951
2011,30-45 y.,Urban regions,Very concerned,0.19638,775,3152,0.18251,0.21025
2011,30-45 y.,Urban regions,Somewhat concerned,0.45606,1832,3152,0.43867,0.47345
2011,30-45 y.,Urban regions,Not concerned at all,0.12950,545,3152,0.11778,0.14122
2011,30-45 y.,Rural regions,Very concerned,0.21011,437,1640,0.19039,0.22984
