year,age_gr,quintil_oecd,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,Very concerned,0.27271,205,707,0.23985,0.30556
2009,17-29 y.,1st Quintile,Somewhat concerned,0.45399,346,707,0.41726,0.49071
2009,17-29 y.,1st Quintile,Not concerned at all,0.19445,156,707,0.16526,0.22365
2009,17-29 y.,2nd Quintile,Very concerned,0.28666,144,481,0.24621,0.32712
2009,17-29 y.,2nd Quintile,Somewhat concerned,0.42832,240,481,0.38405,0.47259
2009,17-29 y.,2nd Quintile,Not concerned at all,0.16549,97,481,0.13225,0.19874
2009,17-29 y.,3rd Quintile,Very concerned,0.34606,183,550,0.30627,0.38585
2009,17-29 y.,3rd Quintile,Somewhat concerned,0.44280,279,550,0.40125,0.48435
2009,17-29 y.,3rd Quintile,Not concerned at all,0.14472,88,550,0.11529,0.17415
2009,17-29 y.,4th Quintile,Very concerned,0.31007,183,580,0.27240,0.34775
2009,17-29 y.,4th Quintile,Somewhat concerned,0.49408,307,580,0.45335,0.53480
2009,17-29 y.,4th Quintile,Not concerned at all,0.12456,90,580,0.09766,0.15146
2009,17-29 y.,5th Quintile,Very concerned,0.34105,172,502,0.29953,0.38256
2009,17-29 y.,5th Quintile,Somewhat concerned,0.50153,268,502,0.45775,0.54532
2009,17-29 y.,5th Quintile,Not concerned at all,0.09402,62,502,0.06846,0.11957
2009,30-45 y.,1st Quintile,Very concerned,0.41746,277,650,0.37952,0.45540
2009,30-45 y.,1st Quintile,Somewhat concerned,0.45790,298,650,0.41957,0.49623
2009,30-45 y.,1st Quintile,Not concerned at all,0.11111,75,650,0.08693,0.13529
2009,30-45 y.,2nd Quintile,Very concerned,0.41258,326,833,0.37913,0.44604
2009,30-45 y.,2nd Quintile,Somewhat concerned,0.48181,424,833,0.44786,0.51576
2009,30-45 y.,2nd Quintile,Not concerned at all,0.10140,83,833,0.08089,0.12191
2009,30-45 y.,3rd Quintile,Very concerned,0.41502,422,964,0.38390,0.44614
2009,30-45 y.,3rd Quintile,Somewhat concerned,0.47919,472,964,0.44763,0.51074
2009,30-45 y.,3rd Quintile,Not concerned at all,0.09095,70,964,0.07279,0.10911
