year,hhtyp,hlc0119_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,Single-person household,Yes,0.5876851130163678,6603,0.5758117902116919,0.5995584358210437
1992,Single-person household,No,0.4123148869836321,6603,0.40044156417895627,0.42418820978830796
1992,Couple without children,Yes,0.7299226650803093,6603,0.7192131965976175,0.7406321335630012
1992,Couple without children,No,0.27007733491969066,6603,0.25936786643699883,0.2807868034023825
1992,Single parent,No,0.5230769230769231,6603,0.5110295496683768,0.5351242964854694
1992,Single parent,Yes,0.47692307692307695,6603,0.46487570351453067,0.48897045033162323
1992,Couple with children,Yes,0.6585365853658537,6603,0.6470986545342086,0.6699745161974988
1992,Couple with children,No,0.34146341463414637,6603,0.33002548380250124,0.3529013454657915
1992,Multi-generational household,Yes,0.6382978723404256,6603,0.6267081601058353,0.6498875845750158
1992,Multi-generational household,No,0.3617021276595745,6603,0.3501124154249842,0.37329183989416476
1992,Other Combinations,Yes,0.6242424242424243,6603,0.6125604583042135,0.6359243901806351
1992,Other Combinations,No,0.37575757575757573,6603,0.364075609819365,0.3874395416957865
1993,Single-person household,Yes,0.5935868754660701,6570,0.58171007681912,0.6054636741130203
1993,Single-person household,No,0.4064131245339299,6570,0.39453632588697973,0.4182899231808801
1993,Couple without children,Yes,0.7379269729093051,6570,0.7272931054818873,0.7485608403367229
1993,Couple without children,No,0.2620730270906949,6570,0.2514391596632771,0.2727068945181127
1993,Single parent,No,0.5066666666666667,6570,0.49457726565683197,0.5187560676765015
1993,Single parent,Yes,0.49333333333333335,6570,0.4812439323234986,0.5054227343431681
1993,Couple with children,Yes,0.6698147475481293,6570,0.6584429380650509,0.6811865570312077
1993,Couple with children,No,0.3301852524518707,6570,0.3188134429687923,0.34155706193494906
1993,Multi-generational household,Yes,0.6714285714285714,6570,0.6600709289523371,0.6827862139048057
1993,Multi-generational household,No,0.32857142857142857,6570,0.31721378609519435,0.3399290710476628
1993,Other Combinations,Yes,0.5843373493975904,6570,0.5724201087007139,0.5962545900944669
1993,Other Combinations,No,0.41566265060240964,6570,0.40374540990553315,0.42757989129928614
1994,Single-person household,Yes,0.5909428359317,6496,0.5789865084766418,0.6028991633867583
