year,pgisced97,quintil_oecd,plb0050,proportion,n,lower_confidence,upper_confidence
2001,middle vocational,3. Quintil,Ja,0.08336712350985322,27798,0.08011741491196145,0.08661683210774498
2001,middle vocational,4. Quintil,Ja,0.07915010948017193,27798,0.07597638313889418,0.08232383582144967
2001,middle vocational,3. Quintil,Nein,0.07663612034709269,27798,0.07350894313792611,0.07976329755625927
2001,middle vocational,2. Quintil,Nein,0.06544481388370772,27798,0.06253751694845854,0.06835211081895691
2001,middle vocational,4. Quintil,Nein,0.06309301759792393,27798,0.06023484676199955,0.06595118843384833
2001,higher education,5. Quintil,Ja,0.049712107696050604,27798,0.04715700722279712,0.05226720816930409
2001,middle vocational,2. Quintil,Ja,0.04841456491768713,27798,0.04589130954988577,0.05093782028548849
2001,higher education,4. Quintil,Ja,0.040791501094801716,27798,0.038466138679204835,0.0431168635103986
2001,middle vocational,5. Quintil,Ja,0.03649339064147271,27798,0.03428902439142469,0.038697756891520725
2001,middle vocational,5. Quintil,Nein,0.036331197794177275,27798,0.034131550474261516,0.038530845114093035
2001,higher education,5. Quintil,Nein,0.032357473035439135,27798,0.03027732583574292,0.03443762023513535
2001,middle vocational,1. Quintil,Nein,0.030978833833427945,27798,0.028942033486278086,0.033015634180577805
2001,higher education,3. Quintil,Ja,0.023599059281485688,27798,0.021814583179169872,0.025383535383801503
2001,higher education,4. Quintil,Nein,0.022463709350417648,27798,0.020721675954709338,0.02420574274612596
2001,higher vocational,4. Quintil,Ja,0.01727353823696375,27798,0.015741899738154947,0.01880517673577255
2001,general elemantary,2. Quintil,Nein,0.015813802611304842,27798,0.014347221497837783,0.0172803837247719
2001,general elemantary,3. Quintil,Nein,0.01557051334036169,27798,0.014115077489687045,0.017025949191036335
2001,middle vocational,1. Quintil,Ja,0.014921741951179953,27798,0.013496480872302704,0.016347003030057202
2001,higher vocational,3. Quintil,Ja,0.014921741951179953,27798,0.013496480872302704,0.016347003030057202
2001,higher education,3. Quintil,Nein,0.014840645527532236,27798,0.013419204210920922,0.016262086844143552
2001,general elemantary,2. Quintil,Ja,0.012894331359987025,27798,0.011568065677380397,0.014220597042593652
2001,higher vocational,3. Quintil,Nein,0.012813234936339308,27798,0.011491092171376492,0.014135377701302123
2001,general elemantary,3. Quintil,Ja,0.012732138512691591,27798,0.011414132251975786,0.014050144773407396
2001,higher vocational,4. Quintil,Nein,0.01159678858162355,27798,0.010338195790733138,0.012855381372513961
2001,general elemantary,1. Quintil,Nein,0.010948017192441813,27798,0.009724735178202954,0.012171299206680673
2001,general elemantary,4. Quintil,Ja,0.010055956532316924,27798,0.008883042145878567,0.011228870918755282
2001,higher education,2. Quintil,Nein,0.009569377990430622,27798,0.008424911238314093,0.01071384474254715
2001,vocational + Abi,4. Quintil,Ja,0.009244992295839754,27798,0.008119906320870826,0.010370078270808682
2001,higher vocational,2. Quintil,Nein,0.009001703024896602,27798,0.007891383209226147,0.010112022840567057
2001,vocational + Abi,3. Quintil,Ja,0.008596220906658016,27798,0.007510974479228192,0.00968146733408784
2001,higher vocational,5. Quintil,Ja,0.008515124483010299,27798,0.007434965097520327,0.009595283868500271
2001,higher vocational,5. Quintil,Nein,0.008028545941123996,27798,0.006979444866689651,0.00907764701555834
2001,general elemantary,4. Quintil,Nein,0.007704160246533128,27798,0.006676303631805983,0.008732016861260272
2001,higher education,2. Quintil,Ja,0.0070553888573513905,27798,0.006071440545197442,0.00803933716950534
2001,vocational + Abi,5. Quintil,Ja,0.006812099586408239,27798,0.005845146285585524,0.007779052887230954
2001,vocational + Abi,4. Quintil,Nein,0.006649906739112805,27798,0.005694456129580984,0.007605357348644627
2001,general elemantary,1. Quintil,Ja,0.006406617468169654,27798,0.005468692627832356,0.007344542308506952
2001,vocational + Abi,3. Quintil,Nein,0.006244424620874219,27798,0.005318372781075291,0.0071704764606731475
2001,vocational + Abi,5. Quintil,Nein,0.006082231773578785,27798,0.005168211126708926,0.0069962524204486435
2001,higher vocational,2. Quintil,Ja,0.004784688995215311,27798,0.003973476414271078,0.005595901576159544
2001,vocational + Abi,2. Quintil,Nein,0.004298110453329008,27798,0.0035290636918795795,0.0050671572147784364
2001,vocational + Abi,2. Quintil,Ja,0.004298110453329008,27798,0.0035290636918795795,0.0050671572147784364
2001,higher education,1. Quintil,Nein,0.004217014029681291,27798,0.0034552259549268226,0.00497880210443576
2001,general elemantary,5. Quintil,Ja,0.003162760522260968,27798,0.0025026835567026518,0.0038228374878192845
2001,higher education,1. Quintil,Ja,0.0029194712513178167,27798,0.002285212431320413,0.0035537300713152204
2001,vocational + Abi,1. Quintil,Nein,0.0026761819803746653,27798,0.0020688513114967234,0.003283512649252607
2001,general elemantary,5. Quintil,Nein,0.0026761819803746653,27798,0.0020688513114967234,0.003283512649252607
2001,higher vocational,1. Quintil,Nein,0.002513989133079231,27798,0.001925302193301299,0.0031026760728571634
2001,vocational + Abi,1. Quintil,Ja,0.0015408320493066256,27798,0.0010797352557186007,0.002001928842894651
2001,inadequately,2. Quintil,Ja,0.0014597356256589083,27798,0.0010109187371543037,0.001908552514163513
2001,higher vocational,1. Quintil,Ja,0.0013786392020111913,27798,0.0009424498761264366,0.0018148285278959458
2001,inadequately,3. Quintil,Ja,0.0013786392020111913,27798,0.0009424498761264366,0.0018148285278959458
2001,inadequately,1. Quintil,Nein,0.0012975427783634742,27798,0.0008743597932569323,0.0017207257634700161
2001,inadequately,3. Quintil,Nein,0.0012975427783634742,27798,0.0008743597932569323,0.0017207257634700161
2001,inadequately,2. Quintil,Nein,0.0010542535074203228,27798,0.0006727550604488902,0.0014357519543917554
2001,inadequately,4. Quintil,Ja,0.0009731570837726056,27798,0.0006066103542200394,0.0013397038133251718
2001,in school,3. Quintil,Nein,0.0008109642364771714,27798,0.0004763272218912899,0.0011456012510630527
2001,in school,2. Quintil,Nein,0.0007298678128294542,27798,0.00041239038337634543,0.0010473452422825628
2001,in school,4. Quintil,Nein,0.0006487713891817371,27798,0.00034943865266198905,0.0009481041257014852
2001,in school,5. Quintil,Nein,0.0005676749655340199,27798,0.0002876634687134551,0.0008476864623545848
2001,inadequately,1. Quintil,Ja,0.0005676749655340199,27798,0.0002876634687134551,0.0008476864623545848
2001,in school,1. Quintil,Nein,0.0004054821182385857,27798,0.00016881000850147947,0.0006421542279756919
2001,inadequately,4. Quintil,Nein,0.00032438569459086855,27798,0.00011269113749541506,0.000536080251686322
2001,in school,4. Quintil,Ja,0.00032438569459086855,27798,0.00011269113749541506,0.000536080251686322
2001,in school,5. Quintil,Ja,0.00032438569459086855,27798,0.00011269113749541506,0.000536080251686322
2001,in school,3. Quintil,Ja,0.00016219284729543428,27798,1.2490047609422898e-05,0.00031189564698144565
2001,in school,1. Quintil,Ja,8.109642364771714e-05,27798,-2.4763734048143633e-05,0.0001869565813435779
2006,higher education,5. Quintil,Ja,0.10015060240963855,27321,0.09659085261366585,0.10371035220561126
2006,middle vocational,4. Quintil,Ja,0.07680722891566265,27321,0.07364964412390981,0.07996481370741548
2006,middle vocational,4. Quintil,Nein,0.06567938420348059,27321,0.06274193559201498,0.0686168328149462
