syear,age_gr,sampreg,plb0050,proportion,n,lower_confidence,upper_confidence
2001,30-45 J.,West,1.0,0.19570980959267292,21921,0.19045764202663096,0.2009619771587149
2001,30-45 J.,West,2.0,0.17040250662810316,21921,0.1654251633370479,0.17537984991915842
2001,46-65 J.,West,1.0,0.14413111593154976,21921,0.13948159311094444,0.14878063875215508
2001,46-65 J.,West,2.0,0.10412147505422993,21921,0.10007831801995222,0.10816463208850764
2001,17-29 J.,West,2.0,0.0794568972443159,21921,0.07587664392931483,0.08303715055931697
2001,17-29 J.,West,1.0,0.064352856109906,21921,0.061104483411617075,0.06760122880819493
2001,30-45 J.,East,2.0,0.05776492327468466,21921,0.05467649425450539,0.06085335229486393
2001,30-45 J.,East,1.0,0.04796336466618462,21921,0.045134530155998324,0.05079219917637092
2001,46-65 J.,East,1.0,0.03976861894432393,21921,0.03718169242763441,0.04235554546101345
2001,46-65 J.,East,2.0,0.038643849923676386,21921,0.03609227551192134,0.041195424335431434
2001,17-29 J.,East,2.0,0.030931148067807505,21921,0.02863921871007636,0.03322307742553865
2001,17-29 J.,East,1.0,0.019442435928336145,21921,0.017614597617923257,0.021270274238749033
2001,66 und älter,West,2.0,0.005623845103237728,21921,0.004633884489463542,0.006613805717011914
2001,66 und älter,West,1.0,0.0008837470876516429,21921,0.0004903801090447033,0.0012771140662585826
2001,66 und älter,East,2.0,0.0007230657989877079,21921,0.0003672233686441886,0.0010789082293312271
2001,66 und älter,East,1.0,8.034064433196755e-05,21921,-3.8311638712821815e-05,0.00019899292737675693
2006,46-65 J.,West,1.0,0.17450218953978353,22269,0.16951720154385388,0.17948717753571317
2006,30-45 J.,West,1.0,0.17284970668429314,22269,0.1678834146808215,0.1778159986877648
2006,30-45 J.,West,2.0,0.15649012641493845,22269,0.1517181941586525,0.1612620586712244
2006,46-65 J.,West,2.0,0.13236387672477898,22269,0.1279128595962896,0.13681489385326837
2006,17-29 J.,West,2.0,0.06899115921672312,22269,0.06566242333601675,0.07231989509742949
2006,17-29 J.,West,1.0,0.05725853094274147,22269,0.05420696949219444,0.0603100923932885
2006,46-65 J.,East,1.0,0.04775675452367182,22269,0.04495585798626479,0.05055765106107885
2006,46-65 J.,East,2.0,0.04626951995373048,22269,0.043510428844445316,0.04902861106301564
2006,30-45 J.,East,2.0,0.045112781954887216,22269,0.042386746133161,0.04783881777661343
2006,30-45 J.,East,1.0,0.04023795753119062,22269,0.03765685377566626,0.04281906128671498
2006,17-29 J.,East,2.0,0.027431215401140213,22269,0.02528591357652469,0.029576517225755737
2006,17-29 J.,East,1.0,0.015698587127158554,22269,0.014065910965346477,0.01733126328897063
2006,66 und älter,West,2.0,0.011980500702305214,22269,0.010551521341808897,0.013409480062801531
2006,66 und älter,West,1.0,0.0015698587127158557,22269,0.0010498688953412823,0.002089848530090429
2006,66 und älter,East,2.0,0.001156737998843262,22269,0.0007102889653972386,0.0016031870322892852
2006,66 und älter,East,1.0,0.00033049657109807487,22269,9.176084516496281e-05,0.0005692322970311869
