"plh0166","year","sex","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","74","0.0130262164145968","0.0101342043985259","0.0159182284306676"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","62","0.00997869626768162","0.00749479459806135","0.0124625979373019"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","41","0.00780607640240773","0.00560674888604799","0.0100054039187675"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","82","0.0137518232144032","0.0107814474890905","0.0167221989397158"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","73","0.0126146905889976","0.00982563699589129","0.015403744182104"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","119","0.0180399727798619","0.0146452604042501","0.0214346851554738"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","113","0.0175171024996345","0.01423865024919","0.020795554750079"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","182","0.0313781747456298","0.0269315640947126","0.035824785396547"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","184","0.0321605401798232","0.0277515558300853","0.0365695245295612"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","621","0.104669812939701","0.096861800837778","0.112477825041624"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","696","0.116745727640683","0.108720846676431","0.124770608604934"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","509","0.0877444636640778","0.0805283019736705","0.0949606253544852"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","503","0.0824127028258797","0.0755404994637808","0.0892849061879786"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","862","0.151257350787933","0.142118651270752","0.160396050305113"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","881","0.140046986091309","0.13137438297141","0.148719589211209"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","1459","0.250014320046634","0.23896979440449","0.261058845688777"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","1420","0.234917905413991","0.224323238522284","0.245512572305697"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","871","0.148380040700501","0.139313350038891","0.157446731362111"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","926","0.144495108876371","0.135708666822611","0.153281550930131"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","maennlich","1098","0.177008554186367","0.167273622057306","0.186743486315428"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","weiblich","1252","0.201304463213222","0.191283890166488","0.211325036259956"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","47","0.0102454904652328","0.0075611339701267","0.0129298469603389"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","35","0.00631755842281492","0.00423175155509958","0.00840336529053027"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","35","0.00796722239090936","0.00562681138036","0.0103076334014587"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","67","0.0133439364605152","0.0102852500919097","0.0164026228291208"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","61","0.0106196050811363","0.00792117303880607","0.0133180371234666"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","114","0.0212400970188236","0.0173966012878464","0.0250835927498009"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","126","0.0249876603979374","0.0208785907245092","0.0290967300713657"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","195","0.0328154124520911","0.0280663958528479","0.0375644290513343"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","164","0.0280329851626002","0.0236875218398785","0.032378448485322"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","523","0.104017803128547","0.0958798797014105","0.112155726555683"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","604","0.112905394586695","0.104573994944719","0.12123679422867"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","477","0.0920201073734725","0.084314807348242","0.0997254073987029"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","486","0.0911409792334089","0.0835642676089275","0.0987176908578903"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","870","0.16049712210654","0.150712258198455","0.170281986014626"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","849","0.148904736872792","0.139533023550987","0.158276450194597"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","1503","0.279936275824759","0.267968178098475","0.291904373551042"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","1434","0.262054728495825","0.250478056484121","0.273631400507529"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","845","0.149644991237389","0.14013584995506","0.159154132519718"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","888","0.15352899425841","0.144038760768614","0.163019227748205"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","maennlich","744","0.131817176238413","0.122799354063369","0.140834998413457"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","weiblich","861","0.153540135097472","0.144049619739678","0.163030650455266"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","maennlich","","","",""
