"plh0164","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","50","0.0369195263762601","0.0236094590785339","0.0502295936739863"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","83","0.0133417144022415","0.0100905292040258","0.0165928996004572"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","41","0.0319104263240253","0.0195040492552955","0.0443168033927551"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","60","0.0073927911469643","0.00496536829232739","0.0098202140016012"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","59","0.0539897137789046","0.0380373757452973","0.0699420518125119"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","115","0.0199517695993507","0.0159892909018664","0.023914248296835"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","75","0.0669891491305932","0.0493423281456395","0.084635970115547"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","258","0.051880921295379","0.0455961744555248","0.0581656681352332"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
