"plh0164","year","migback","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","kein Migrationshintergrund","54","0.00874019339196484","0.00641729518872664","0.011063091595203"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","direkter Migrationshintergrund","94","0.0262648552004171","0.0196481072313609","0.0328816031694733"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","kein Migrationshintergrund","36","0.00499310698592278","0.00323407235774758","0.00675214161409797"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","direkter Migrationshintergrund","71","0.0171462522712915","0.0117751215986826","0.0225173829439003"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","indirekter Migrationshintergrund","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","kein Migrationshintergrund","95","0.0145582672283156","0.0115691274283447","0.0175474070282866"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","direkter Migrationshintergrund","122","0.046512822278346","0.0377995669732546","0.0552260775834374"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","indirekter Migrationshintergrund","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","kein Migrationshintergrund","206","0.0345406565120618","0.0299833504367878","0.0390979625873359"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","direkter Migrationshintergrund","180","0.0668482007801839","0.0565144573394774","0.0771819442208904"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","indirekter Migrationshintergrund","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","kein Migrationshintergrund","242","0.0406084230088313","0.035682564631821","0.0455342813858416"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","direkter Migrationshintergrund","170","0.0664787438888208","0.0561715564760522","0.0767859313015894"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","indirekter Migrationshintergrund","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","kein Migrationshintergrund","923","0.153597138248332","0.14459893016211","0.162595346334553"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","direkter Migrationshintergrund","394","0.186608648602367","0.170489120497744","0.20272817670699"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","indirekter Migrationshintergrund","","","",""
