"plh0164","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","51","0.00858535023521761","0.00553453651754245","0.0116361639528928"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","91","0.0123116987875977","0.00901688128997058","0.0156065162852249"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","30","0.00666983723088475","0.00397821909725187","0.00936145536451764"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","75","0.00727051710502616","0.00473211436259665","0.00980891984745568"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","87","0.0196780165423739","0.0150851476567077","0.02427088542804"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","130","0.0207239862507462","0.0164674961836451","0.0249804763178473"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","113","0.0252597897288603","0.0200709731055419","0.0304486063521788"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","246","0.0455371266220517","0.0393080345590999","0.0517662186850035"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","36","0.0425127952960339","0.0287953290749199","0.0562302615171479"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","144","0.0357930790798551","0.0296498930307277","0.0419362651289826"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","246","0.0514511219914974","0.0448504264660562","0.0580518175169385"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","430","0.116580249687426","0.105968058662731","0.127192440712121"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","775","0.181585538296695","0.170067203590727","0.193103873002663"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","137","0.169300165084565","0.143802622135363","0.194797708033767"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","330","0.0865924846789776","0.0772925176870908","0.0958924516708644"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","457","0.103174455720714","0.0940857404925768","0.112263170948851"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","92","0.106263622859584","0.0853107003994236","0.127216545319745"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","575","0.169351899938632","0.156949304124168","0.181754495753095"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","606","0.14775727587134","0.137154526225184","0.158360025517497"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","114","0.130119594626222","0.107245247677251","0.152993941575194"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","808","0.244482020808151","0.230270031197494","0.258694010418809"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","801","0.204211787479767","0.192166932586754","0.216256642372781"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Westdeutschland, alte Bundeslaender","159","0.202552332242853","0.175226883715365","0.22987778077034"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","463","0.146354861304547","0.134666563238915","0.158043159370179"
