"plh0164","year","sex","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","58","0.00833036043304522","0.00561531614594366","0.0110454047201468"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","94","0.0127062697226099","0.00937480356379094","0.0160377358814289"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","45","0.0053038646128703","0.00313414835465185","0.00747358087108874"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","65","0.00717016715877591","0.00466056296766274","0.00967977134988909"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","96","0.0161427971551424","0.0123782135837108","0.019907380726574"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","124","0.0193145063236167","0.0152208642918008","0.0234081483554326"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","165","0.0279014939799706","0.0229818873284843","0.0328211006314568"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","230","0.0473224537255581","0.0410069241426153","0.053637983308501"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","179","0.0371031657558188","0.0314569577195206","0.0427493737921169"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","240","0.048884209544858","0.0424705754996311","0.0552978435900848"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","590","0.134856165238195","0.124652855402711","0.14505947507368"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","752","0.177259488040297","0.165900507171604","0.18861846890899"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","452","0.100953116109685","0.0919537369958043","0.109952495223565"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","427","0.0949354004494989","0.0862165934544164","0.103654207444581"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","710","0.169835553758119","0.158619040247326","0.181052067268912"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","585","0.136099966426109","0.125900817438524","0.146299115413694"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","933","0.229649568045935","0.217085262340861","0.242213873751009"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","835","0.207235504814682","0.195179390453829","0.219291619175536"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","maennlich","497","0.129649100515583","0.119614653170146","0.139683547861019"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1989","weiblich","420","0.0995869986412097","0.0906801231372894","0.10849387414513"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","maennlich","580","0.140274814395636","0.129901173993716","0.150648454797557"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1989","weiblich","570","0.149485035152785","0.138879245237792","0.160090825067777"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoc","1990","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","maennlich","","","",""
