year,age_gr,regtyp,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Urban regions,Very concerned,0.26195,551,2082,0.24306,0.28084
2008,17-29 y.,Urban regions,Somewhat concerned,0.47037,1108,2082,0.44892,0.49181
2008,17-29 y.,Urban regions,Not concerned at all,0.19274,423,2082,0.17580,0.20969
2008,17-29 y.,Rural regions,Very concerned,0.25917,281,1066,0.23285,0.28549
2008,17-29 y.,Rural regions,Somewhat concerned,0.47035,557,1066,0.44037,0.50032
2008,17-29 y.,Rural regions,Not concerned at all,0.19234,228,1066,0.16866,0.21601
2008,30-45 y.,Urban regions,Very concerned,0.30556,1055,3436,0.29016,0.32097
2008,30-45 y.,Urban regions,Somewhat concerned,0.52851,1837,3436,0.51182,0.54520
2008,30-45 y.,Urban regions,Not concerned at all,0.16250,544,3436,0.15016,0.17484
2008,30-45 y.,Rural regions,Very concerned,0.31094,514,1713,0.28901,0.33286
2008,30-45 y.,Rural regions,Somewhat concerned,0.55076,955,1713,0.52720,0.57433
2008,30-45 y.,Rural regions,Not concerned at all,0.13178,244,1713,0.11575,0.14780
2008,46-65 y.,Urban regions,Very concerned,0.37891,1581,4311,0.36443,0.39340
2008,46-65 y.,Urban regions,Somewhat concerned,0.48844,2154,4311,0.47352,0.50337
2008,46-65 y.,Urban regions,Not concerned at all,0.12692,576,4311,0.11698,0.13686
2008,46-65 y.,Rural regions,Very concerned,0.38150,857,2352,0.36186,0.40113
2008,46-65 y.,Rural regions,Somewhat concerned,0.46571,1176,2352,0.44555,0.48588
2008,46-65 y.,Rural regions,Not concerned at all,0.14244,319,2352,0.12831,0.15657
2008,66 and older,Urban regions,Very concerned,0.46785,1295,2778,0.44929,0.48641
2008,66 and older,Urban regions,Somewhat concerned,0.42884,1216,2778,0.41043,0.44725
2008,66 and older,Urban regions,Not concerned at all,0.09302,267,2778,0.08222,0.10382
2008,66 and older,Rural regions,Very concerned,0.45083,679,1487,0.42553,0.47613
2008,66 and older,Rural regions,Somewhat concerned,0.42993,647,1487,0.40476,0.45510
2008,66 and older,Rural regions,Not concerned at all,0.10626,161,1487,0.09059,0.12192
2009,17-29 y.,Urban regions,Very concerned,0.25322,473,1865,0.23348,0.27296
2009,17-29 y.,Urban regions,Somewhat concerned,0.47236,983,1865,0.44970,0.49503
2009,17-29 y.,Urban regions,Not concerned at all,0.19639,409,1865,0.17836,0.21443
2009,17-29 y.,Rural regions,Very concerned,0.22026,222,970,0.19417,0.24635
2009,17-29 y.,Rural regions,Somewhat concerned,0.50599,539,970,0.47451,0.53747
2009,17-29 y.,Rural regions,Not concerned at all,0.20911,209,970,0.18351,0.23472
2009,30-45 y.,Urban regions,Very concerned,0.29453,881,3057,0.27837,0.31070
2009,30-45 y.,Urban regions,Somewhat concerned,0.53934,1660,3057,0.52166,0.55701
2009,30-45 y.,Urban regions,Not concerned at all,0.16008,516,3057,0.14708,0.17308
2009,30-45 y.,Rural regions,Very concerned,0.30063,480,1597,0.27814,0.32313
2009,30-45 y.,Rural regions,Somewhat concerned,0.53971,864,1597,0.51526,0.56416
2009,30-45 y.,Rural regions,Not concerned at all,0.15421,253,1597,0.13649,0.17193
2009,46-65 y.,Urban regions,Very concerned,0.37553,1405,4025,0.36057,0.39049
2009,46-65 y.,Urban regions,Somewhat concerned,0.49549,2087,4025,0.48004,0.51093
2009,46-65 y.,Urban regions,Not concerned at all,0.12395,533,4025,0.11376,0.13413
2009,46-65 y.,Rural regions,Very concerned,0.36878,779,2280,0.34897,0.38859
2009,46-65 y.,Rural regions,Somewhat concerned,0.51308,1215,2280,0.49256,0.53360
2009,46-65 y.,Rural regions,Not concerned at all,0.11436,286,2280,0.10130,0.12743
2009,66 and older,Urban regions,Very concerned,0.44787,1185,2674,0.42901,0.46672
2009,66 and older,Urban regions,Somewhat concerned,0.44880,1256,2674,0.42995,0.46766
2009,66 and older,Urban regions,Not concerned at all,0.09051,233,2674,0.07963,0.10138
2009,66 and older,Rural regions,Very concerned,0.43857,649,1454,0.41306,0.46409
2009,66 and older,Rural regions,Somewhat concerned,0.43989,641,1454,0.41437,0.46542
2009,66 and older,Rural regions,Not concerned at all,0.11160,164,1454,0.09541,0.12779
2010,17-29 y.,Urban regions,Very concerned,0.18700,369,1684,0.16837,0.20563
2010,17-29 y.,Urban regions,Somewhat concerned,0.43888,918,1684,0.41517,0.46258
2010,17-29 y.,Urban regions,Not concerned at all,0.19595,397,1684,0.17699,0.21492
2010,17-29 y.,Rural regions,Very concerned,0.19414,184,818,0.16701,0.22126
2010,17-29 y.,Rural regions,Somewhat concerned,0.45848,464,818,0.42431,0.49264
2010,17-29 y.,Rural regions,Not concerned at all,0.16532,170,818,0.13985,0.19079
2010,30-45 y.,Urban regions,Very concerned,0.21380,741,2714,0.19837,0.22923
2010,30-45 y.,Urban regions,Somewhat concerned,0.38894,1471,2714,0.37060,0.40729
2010,30-45 y.,Urban regions,Not concerned at all,0.16349,502,2714,0.14958,0.17741
2010,30-45 y.,Rural regions,Very concerned,0.21486,392,1377,0.19315,0.23656
2010,30-45 y.,Rural regions,Somewhat concerned,0.39316,765,1377,0.36735,0.41897
2010,30-45 y.,Rural regions,Not concerned at all,0.13809,220,1377,0.11986,0.15632
2010,46-65 y.,Urban regions,Very concerned,0.35398,1349,3847,0.33887,0.36910
2010,46-65 y.,Urban regions,Somewhat concerned,0.46705,1954,3847,0.45128,0.48282
2010,46-65 y.,Urban regions,Not concerned at all,0.13372,544,3847,0.12297,0.14448
2010,46-65 y.,Rural regions,Very concerned,0.36426,780,2139,0.34386,0.38466
2010,46-65 y.,Rural regions,Somewhat concerned,0.47676,1073,2139,0.45558,0.49793
2010,46-65 y.,Rural regions,Not concerned at all,0.11832,286,2139,0.10463,0.13201
2010,66 and older,Urban regions,Very concerned,0.46378,1177,2591,0.44457,0.48298
2010,66 and older,Urban regions,Somewhat concerned,0.43819,1174,2591,0.41908,0.45730
2010,66 and older,Urban regions,Not concerned at all,0.08664,240,2591,0.07580,0.09747
2010,66 and older,Rural regions,Very concerned,0.46049,641,1388,0.43426,0.48672
2010,66 and older,Rural regions,Somewhat concerned,0.42943,602,1388,0.40338,0.45548
2010,66 and older,Rural regions,Not concerned at all,0.09723,145,1388,0.08163,0.11282
2011,17-29 y.,Urban regions,Very concerned,0.22044,478,1986,0.20220,0.23867
2011,17-29 y.,Urban regions,Somewhat concerned,0.40360,1015,1986,0.38202,0.42519
2011,17-29 y.,Urban regions,Not concerned at all,0.20877,493,1986,0.19089,0.22665
2011,17-29 y.,Rural regions,Very concerned,0.20085,230,974,0.17567,0.22602
2011,17-29 y.,Rural regions,Somewhat concerned,0.42456,508,974,0.39351,0.45562
2011,17-29 y.,Rural regions,Not concerned at all,0.18505,236,974,0.16065,0.20945
2011,30-45 y.,Urban regions,Very concerned,0.21218,922,3160,0.19792,0.22644
2011,30-45 y.,Urban regions,Somewhat concerned,0.42161,1663,3160,0.40439,0.43883
2011,30-45 y.,Urban regions,Not concerned at all,0.15091,575,3160,0.13843,0.16339
2011,30-45 y.,Rural regions,Very concerned,0.24106,516,1645,0.22038,0.26174
2011,30-45 y.,Rural regions,Somewhat concerned,0.40123,837,1645,0.37754,0.42492
2011,30-45 y.,Rural regions,Not concerned at all,0.11997,292,1645,0.10426,0.13568
2011,46-65 y.,Urban regions,Very concerned,0.33556,1651,4824,0.32223,0.34889
2011,46-65 y.,Urban regions,Somewhat concerned,0.48885,2486,4824,0.47475,0.50296
2011,46-65 y.,Urban regions,Not concerned at all,0.12600,687,4824,0.11664,0.13537
2011,46-65 y.,Rural regions,Very concerned,0.35036,1026,2876,0.33292,0.36780
2011,46-65 y.,Rural regions,Somewhat concerned,0.47552,1465,2876,0.45726,0.49377
2011,46-65 y.,Rural regions,Not concerned at all,0.12022,385,2876,0.10833,0.13210
2011,66 and older,Urban regions,Very concerned,0.42486,1397,3253,0.40787,0.44185
2011,66 and older,Urban regions,Somewhat concerned,0.44594,1519,3253,0.42885,0.46302
2011,66 and older,Urban regions,Not concerned at all,0.10878,337,3253,0.09807,0.11948
2011,66 and older,Rural regions,Very concerned,0.40413,708,1747,0.38111,0.42715
2011,66 and older,Rural regions,Somewhat concerned,0.44687,811,1747,0.42355,0.47020
2011,66 and older,Rural regions,Not concerned at all,0.11341,228,1747,0.09854,0.12829
2012,17-29 y.,Urban regions,Very concerned,0.14831,370,1910,0.13237,0.16426
2012,17-29 y.,Urban regions,Somewhat concerned,0.46559,1028,1910,0.44322,0.48797
2012,17-29 y.,Urban regions,Not concerned at all,0.22610,512,1910,0.20734,0.24487
2012,17-29 y.,Rural regions,Very concerned,0.17219,201,953,0.14821,0.19617
2012,17-29 y.,Rural regions,Somewhat concerned,0.43544,483,953,0.40395,0.46694
2012,17-29 y.,Rural regions,Not concerned at all,0.21128,269,953,0.18535,0.23721
2012,30-45 y.,Urban regions,Very concerned,0.19788,788,3013,0.18366,0.21211
2012,30-45 y.,Urban regions,Somewhat concerned,0.41226,1554,3013,0.39468,0.42984
2012,30-45 y.,Urban regions,Not concerned at all,0.18894,671,3013,0.17496,0.20292
2012,30-45 y.,Rural regions,Very concerned,0.19813,403,1559,0.17834,0.21793
2012,30-45 y.,Rural regions,Somewhat concerned,0.42112,852,1559,0.39660,0.44563
2012,30-45 y.,Rural regions,Not concerned at all,0.14956,304,1559,0.13185,0.16727
2012,46-65 y.,Urban regions,Very concerned,0.29722,1481,4783,0.28427,0.31018
2012,46-65 y.,Urban regions,Somewhat concerned,0.48598,2500,4783,0.47181,0.50014
2012,46-65 y.,Urban regions,Not concerned at all,0.16376,802,4783,0.15327,0.17425
2012,46-65 y.,Rural regions,Very concerned,0.32354,1003,3018,0.30685,0.34023
2012,46-65 y.,Rural regions,Somewhat concerned,0.48409,1535,3018,0.46626,0.50193
2012,46-65 y.,Rural regions,Not concerned at all,0.14273,480,3018,0.13025,0.15521
2012,66 and older,Urban regions,Very concerned,0.41375,1370,3261,0.39684,0.43066
2012,66 and older,Urban regions,Somewhat concerned,0.46688,1560,3261,0.44975,0.48401
2012,66 and older,Urban regions,Not concerned at all,0.10427,331,3261,0.09378,0.11476
2012,66 and older,Rural regions,Very concerned,0.38374,718,1867,0.36167,0.40580
2012,66 and older,Rural regions,Somewhat concerned,0.46913,894,1867,0.44648,0.49177
2012,66 and older,Rural regions,Not concerned at all,0.13503,255,1867,0.11953,0.15054
2013,17-29 y.,Urban regions,Very concerned,0.14814,369,1701,0.13125,0.16503
2013,17-29 y.,Urban regions,Somewhat concerned,0.33800,847,1701,0.31552,0.36049
2013,17-29 y.,Urban regions,Not concerned at all,0.19005,485,1701,0.17140,0.20870
2013,17-29 y.,Rural regions,Very concerned,0.12940,159,822,0.10644,0.15236
2013,17-29 y.,Rural regions,Somewhat concerned,0.36997,424,822,0.33694,0.40299
2013,17-29 y.,Rural regions,Not concerned at all,0.21849,239,822,0.19022,0.24675
2013,30-45 y.,Urban regions,Very concerned,0.14653,678,2659,0.13309,0.15997
2013,30-45 y.,Urban regions,Somewhat concerned,0.35516,1383,2659,0.33697,0.37335
2013,30-45 y.,Urban regions,Not concerned at all,0.16783,598,2659,0.15362,0.18204
2013,30-45 y.,Rural regions,Very concerned,0.17559,345,1395,0.15562,0.19557
2013,30-45 y.,Rural regions,Somewhat concerned,0.36286,729,1395,0.33762,0.38810
2013,30-45 y.,Rural regions,Not concerned at all,0.15901,321,1395,0.13982,0.17821
2013,46-65 y.,Urban regions,Very concerned,0.27673,1366,4473,0.26362,0.28985
2013,46-65 y.,Urban regions,Somewhat concerned,0.46253,2327,4473,0.44792,0.47715
2013,46-65 y.,Urban regions,Not concerned at all,0.14701,780,4473,0.13663,0.15739
2013,46-65 y.,Rural regions,Very concerned,0.30646,917,2819,0.28943,0.32348
2013,46-65 y.,Rural regions,Somewhat concerned,0.46369,1417,2819,0.44528,0.48211
2013,46-65 y.,Rural regions,Not concerned at all,0.15231,485,2819,0.13904,0.16558
2013,66 and older,Urban regions,Very concerned,0.42057,1323,3155,0.40334,0.43779
2013,66 and older,Urban regions,Somewhat concerned,0.45247,1484,3155,0.43509,0.46984
2013,66 and older,Urban regions,Not concerned at all,0.11126,348,3155,0.10028,0.12223
2013,66 and older,Rural regions,Very concerned,0.37098,646,1731,0.34821,0.39374
2013,66 and older,Rural regions,Somewhat concerned,0.45814,828,1731,0.43467,0.48162
2013,66 and older,Rural regions,Not concerned at all,0.13997,257,1731,0.12362,0.15632
2018,17-29 y.,Urban regions,Very concerned,0.26581,858,2906,0.24975,0.28188
2018,17-29 y.,Urban regions,Somewhat concerned,0.46172,1474,2906,0.44359,0.47985
2018,17-29 y.,Urban regions,Not concerned at all,0.18806,574,2906,0.17385,0.20227
2018,17-29 y.,Rural regions,Very concerned,0.27494,421,1342,0.25104,0.29883
2018,17-29 y.,Rural regions,Somewhat concerned,0.45964,656,1342,0.43297,0.48632
2018,17-29 y.,Rural regions,Not concerned at all,0.16018,265,1342,0.14055,0.17982
2018,30-45 y.,Urban regions,Very concerned,0.31206,1516,4508,0.29853,0.32559
2018,30-45 y.,Urban regions,Somewhat concerned,0.49218,2230,4508,0.47759,0.50678
2018,30-45 y.,Urban regions,Not concerned at all,0.18041,762,4508,0.16918,0.19163
2018,30-45 y.,Rural regions,Very concerned,0.38675,857,2210,0.36644,0.40706
2018,30-45 y.,Rural regions,Somewhat concerned,0.47203,1051,2210,0.45121,0.49285
2018,30-45 y.,Rural regions,Not concerned at all,0.12521,302,2210,0.11141,0.13902
2018,46-65 y.,Urban regions,Very concerned,0.41442,2385,6058,0.40202,0.42683
2018,46-65 y.,Urban regions,Somewhat concerned,0.47441,2943,6058,0.46183,0.48698
2018,46-65 y.,Urban regions,Not concerned at all,0.10681,730,6058,0.09903,0.11459
2018,46-65 y.,Rural regions,Very concerned,0.45663,1538,3551,0.44024,0.47301
2018,46-65 y.,Rural regions,Somewhat concerned,0.43171,1597,3551,0.41542,0.44800
2018,46-65 y.,Rural regions,Not concerned at all,0.10649,416,3551,0.09634,0.11663
2018,66 and older,Urban regions,Very concerned,0.52141,1620,3138,0.50393,0.53889
2018,66 and older,Urban regions,Somewhat concerned,0.40299,1300,3138,0.38583,0.42016
2018,66 and older,Urban regions,Not concerned at all,0.07006,218,3138,0.06113,0.07899
2018,66 and older,Rural regions,Very concerned,0.51350,932,1832,0.49061,0.53639
2018,66 and older,Rural regions,Somewhat concerned,0.37236,699,1832,0.35022,0.39451
2018,66 and older,Rural regions,Not concerned at all,0.11108,201,1832,0.09669,0.12548
