year,age_gr,quintil_oecd,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,1st Quintile,Very concerned,0.25406,213,783,0.22354,0.28457
2008,17-29 y.,1st Quintile,Somewhat concerned,0.45151,385,783,0.41663,0.48639
2008,17-29 y.,1st Quintile,Not concerned at all,0.21081,185,783,0.18222,0.23939
2008,17-29 y.,2nd Quintile,Very concerned,0.24796,148,571,0.21251,0.28341
2008,17-29 y.,2nd Quintile,Somewhat concerned,0.43785,287,571,0.39712,0.47858
2008,17-29 y.,2nd Quintile,Not concerned at all,0.23021,136,571,0.19565,0.26477
2008,17-29 y.,3rd Quintile,Very concerned,0.31506,200,634,0.27887,0.35124
2008,17-29 y.,3rd Quintile,Somewhat concerned,0.43524,314,634,0.39662,0.47387
2008,17-29 y.,3rd Quintile,Not concerned at all,0.18038,120,634,0.15042,0.21033
2008,17-29 y.,4th Quintile,Very concerned,0.24220,144,604,0.20800,0.27639
2008,17-29 y.,4th Quintile,Somewhat concerned,0.54579,357,604,0.50605,0.58553
2008,17-29 y.,4th Quintile,Not concerned at all,0.14609,103,604,0.11790,0.17428
2008,17-29 y.,5th Quintile,Very concerned,0.23844,126,555,0.20295,0.27392
2008,17-29 y.,5th Quintile,Somewhat concerned,0.51056,322,555,0.46894,0.55219
2008,17-29 y.,5th Quintile,Not concerned at all,0.17982,107,555,0.14784,0.21180
2008,30-45 y.,1st Quintile,Very concerned,0.33244,235,718,0.29796,0.36692
2008,30-45 y.,1st Quintile,Somewhat concerned,0.48454,354,718,0.44796,0.52112
2008,30-45 y.,1st Quintile,Not concerned at all,0.17220,129,718,0.14456,0.19983
2008,30-45 y.,2nd Quintile,Very concerned,0.37733,347,913,0.34587,0.40878
2008,30-45 y.,2nd Quintile,Somewhat concerned,0.47326,441,913,0.44086,0.50566
2008,30-45 y.,2nd Quintile,Not concerned at all,0.14786,125,913,0.12483,0.17090
2008,30-45 y.,3rd Quintile,Very concerned,0.31664,339,1087,0.28898,0.34431
2008,30-45 y.,3rd Quintile,Somewhat concerned,0.54974,599,1087,0.52014,0.57933
2008,30-45 y.,3rd Quintile,Not concerned at all,0.12907,149,1087,0.10913,0.14901
2008,30-45 y.,4th Quintile,Very concerned,0.29962,331,1133,0.27293,0.32631
2008,30-45 y.,4th Quintile,Somewhat concerned,0.55954,640,1133,0.53062,0.58846
2008,30-45 y.,4th Quintile,Not concerned at all,0.13675,162,1133,0.11673,0.15676
2008,30-45 y.,5th Quintile,Very concerned,0.23144,317,1298,0.20849,0.25440
2008,30-45 y.,5th Quintile,Somewhat concerned,0.58452,758,1298,0.55770,0.61134
2008,30-45 y.,5th Quintile,Not concerned at all,0.18180,223,1298,0.16081,0.20279
2008,46-65 y.,1st Quintile,Very concerned,0.41017,325,792,0.37589,0.44445
2008,46-65 y.,1st Quintile,Somewhat concerned,0.42832,338,792,0.39383,0.46280
2008,46-65 y.,1st Quintile,Not concerned at all,0.15000,129,792,0.12512,0.17488
2008,46-65 y.,2nd Quintile,Very concerned,0.37708,310,826,0.34400,0.41015
2008,46-65 y.,2nd Quintile,Somewhat concerned,0.46454,394,826,0.43051,0.49857
2008,46-65 y.,2nd Quintile,Not concerned at all,0.14931,122,826,0.12499,0.17363
2008,46-65 y.,3rd Quintile,Very concerned,0.38399,414,1099,0.35522,0.41276
2008,46-65 y.,3rd Quintile,Somewhat concerned,0.48310,540,1099,0.45354,0.51266
2008,46-65 y.,3rd Quintile,Not concerned at all,0.12345,145,1099,0.10399,0.14290
2008,46-65 y.,4th Quintile,Very concerned,0.40833,578,1478,0.38326,0.43340
2008,46-65 y.,4th Quintile,Somewhat concerned,0.48143,730,1478,0.45594,0.50691
2008,46-65 y.,4th Quintile,Not concerned at all,0.10589,170,1478,0.09020,0.12158
2008,46-65 y.,5th Quintile,Very concerned,0.33808,810,2467,0.31941,0.35675
2008,46-65 y.,5th Quintile,Somewhat concerned,0.51728,1328,2467,0.49756,0.53700
2008,46-65 y.,5th Quintile,Not concerned at all,0.13972,329,2467,0.12604,0.15341
2008,66 and older,1st Quintile,Very concerned,0.45447,317,701,0.41759,0.49136
2008,66 and older,1st Quintile,Somewhat concerned,0.40247,294,701,0.36614,0.43880
2008,66 and older,1st Quintile,Not concerned at all,0.12072,90,701,0.09659,0.14486
2008,66 and older,2nd Quintile,Very concerned,0.46642,495,1031,0.43595,0.49689
2008,66 and older,2nd Quintile,Somewhat concerned,0.41853,428,1031,0.38840,0.44866
2008,66 and older,2nd Quintile,Not concerned at all,0.10959,108,1031,0.09052,0.12867
2008,66 and older,3rd Quintile,Very concerned,0.49900,469,932,0.46688,0.53112
2008,66 and older,3rd Quintile,Somewhat concerned,0.41067,382,932,0.37907,0.44227
2008,66 and older,3rd Quintile,Not concerned at all,0.08098,81,932,0.06345,0.09850
2008,66 and older,4th Quintile,Very concerned,0.44375,316,703,0.40699,0.48050
2008,66 and older,4th Quintile,Somewhat concerned,0.46160,323,703,0.42472,0.49848
2008,66 and older,4th Quintile,Not concerned at all,0.08051,64,703,0.06038,0.10063
2008,66 and older,5th Quintile,Very concerned,0.43543,377,898,0.40298,0.46788
2008,66 and older,5th Quintile,Somewhat concerned,0.47219,436,898,0.43952,0.50486
2008,66 and older,5th Quintile,Not concerned at all,0.08689,85,898,0.06846,0.10533
2009,17-29 y.,1st Quintile,Very concerned,0.24101,184,710,0.20952,0.27249
2009,17-29 y.,1st Quintile,Somewhat concerned,0.48210,372,710,0.44532,0.51888
2009,17-29 y.,1st Quintile,Not concerned at all,0.20003,154,710,0.17058,0.22947
2009,17-29 y.,2nd Quintile,Very concerned,0.25792,118,485,0.21894,0.29690
2009,17-29 y.,2nd Quintile,Somewhat concerned,0.44661,258,485,0.40232,0.49090
2009,17-29 y.,2nd Quintile,Not concerned at all,0.19390,109,485,0.15867,0.22912
2009,17-29 y.,3rd Quintile,Very concerned,0.25272,143,551,0.21640,0.28904
