year,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,male,Very concerned,0.27499,3035,9165,0.26584,0.28413
2008,male,Somewhat concerned,0.41069,4596,9165,0.40062,0.42076
2008,male,Not concerned at all,0.14083,1534,9165,0.13371,0.14796
2008,female,Very concerned,0.33308,3778,10060,0.32387,0.34229
2008,female,Somewhat concerned,0.40954,5054,10060,0.39993,0.41915
2008,female,Not concerned at all,0.09944,1228,10060,0.09359,0.10528
2009,male,Very concerned,0.26718,2683,8564,0.25781,0.27655
2009,male,Somewhat concerned,0.41963,4396,8564,0.40918,0.43008
2009,male,Not concerned at all,0.14461,1485,8564,0.13716,0.15206
2009,female,Very concerned,0.32268,3391,9358,0.31321,0.33216
2009,female,Somewhat concerned,0.42587,4849,9358,0.41586,0.43589
2009,female,Not concerned at all,0.09462,1118,9358,0.08869,0.10055
2010,male,Very concerned,0.24611,2481,7901,0.23661,0.25560
2010,male,Somewhat concerned,0.37446,3988,7901,0.36379,0.38514
2010,male,Not concerned at all,0.14217,1432,7901,0.13447,0.14987
2010,female,Very concerned,0.29176,3152,8657,0.28218,0.30133
2010,female,Somewhat concerned,0.37097,4433,8657,0.36080,0.38115
2010,female,Not concerned at all,0.09200,1072,8657,0.08591,0.09809
2011,male,Very concerned,0.23809,3001,9669,0.22960,0.24658
2011,male,Somewhat concerned,0.37763,4845,9669,0.36797,0.38730
2011,male,Not concerned at all,0.14034,1823,9669,0.13341,0.14726
2011,female,Very concerned,0.28218,3927,10796,0.27369,0.29067
2011,female,Somewhat concerned,0.37793,5459,10796,0.36878,0.38707
2011,female,Not concerned at all,0.09582,1410,10796,0.09027,0.10137
2012,male,Very concerned,0.21195,2692,9606,0.20377,0.22012
2012,male,Somewhat concerned,0.38448,4838,9606,0.37475,0.39421
2012,male,Not concerned at all,0.16964,2076,9606,0.16214,0.17715
2012,female,Very concerned,0.25878,3642,10758,0.25050,0.26706
2012,female,Somewhat concerned,0.39542,5568,10758,0.38618,0.40466
2012,female,Not concerned at all,0.10802,1548,10758,0.10216,0.11389
2013,male,Very concerned,0.19921,2497,8795,0.19086,0.20756
2013,male,Somewhat concerned,0.34817,4377,8795,0.33821,0.35813
2013,male,Not concerned at all,0.15660,1921,8795,0.14900,0.16419
2013,female,Very concerned,0.24100,3306,9960,0.23260,0.24940
2013,female,Somewhat concerned,0.35981,5062,9960,0.35039,0.36924
2013,female,Not concerned at all,0.10748,1592,9960,0.10140,0.11356
2018,male,Very concerned,0.30425,4207,11770,0.29594,0.31256
2018,male,Somewhat concerned,0.38572,5542,11770,0.37693,0.39451
2018,male,Not concerned at all,0.13558,2021,11770,0.12940,0.14177
2018,female,Very concerned,0.37935,5920,13775,0.37124,0.38745
2018,female,Somewhat concerned,0.38148,6408,13775,0.37336,0.38959
2018,female,Not concerned at all,0.08154,1447,13775,0.07697,0.08611
