year,age_gr,migback,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,No migration background,Very concerned,0.24878,619,2493,0.23181,0.26575
2008,17-29 y.,No migration background,Somewhat concerned,0.47914,1341,2493,0.45953,0.49876
2008,17-29 y.,No migration background,Not concerned at all,0.19857,533,2493,0.18290,0.21423
2008,17-29 y.,Direct migration background,Very concerned,0.33364,78,223,0.27162,0.39567
2008,17-29 y.,Direct migration background,Somewhat concerned,0.48882,112,223,0.42307,0.55458
2008,17-29 y.,Direct migration background,Not concerned at all,0.15731,33,223,0.10941,0.20520
2008,17-29 y.,Indirect migration background,Very concerned,0.27194,135,432,0.22993,0.31395
2008,17-29 y.,Indirect migration background,Somewhat concerned,0.42099,212,432,0.37438,0.46760
2008,17-29 y.,Indirect migration background,Not concerned at all,0.18733,85,432,0.15049,0.22416
2008,30-45 y.,No migration background,Very concerned,0.29454,1242,4281,0.28089,0.30820
2008,30-45 y.,No migration background,Somewhat concerned,0.53966,2352,4281,0.52473,0.55459
2008,30-45 y.,No migration background,Not concerned at all,0.16174,687,4281,0.15071,0.17277
2008,30-45 y.,Direct migration background,Very concerned,0.35582,224,601,0.31751,0.39413
2008,30-45 y.,Direct migration background,Somewhat concerned,0.50721,304,601,0.46721,0.54722
2008,30-45 y.,Direct migration background,Not concerned at all,0.13170,73,601,0.10464,0.15876
2008,30-45 y.,Indirect migration background,Very concerned,0.36591,103,239,0.30471,0.42711
2008,30-45 y.,Indirect migration background,Somewhat concerned,0.54081,136,239,0.47750,0.60412
2008,46-65 y.,No migration background,Very concerned,0.37121,2139,5910,0.35889,0.38352
2008,46-65 y.,No migration background,Somewhat concerned,0.48755,2980,5910,0.47480,0.50029
2008,46-65 y.,No migration background,Not concerned at all,0.13376,791,5910,0.12508,0.14244
2008,46-65 y.,Direct migration background,Very concerned,0.42591,281,703,0.38933,0.46248
2008,46-65 y.,Direct migration background,Somewhat concerned,0.45057,327,703,0.41376,0.48737
2008,46-65 y.,Direct migration background,Not concerned at all,0.11764,95,703,0.09381,0.14148
2008,66 and older,No migration background,Very concerned,0.46907,1809,3890,0.45339,0.48475
2008,66 and older,No migration background,Somewhat concerned,0.42558,1697,3890,0.41004,0.44112
2008,66 and older,No migration background,Not concerned at all,0.09429,384,3890,0.08510,0.10347
2008,66 and older,Direct migration background,Very concerned,0.40524,162,364,0.35474,0.45575
2008,66 and older,Direct migration background,Somewhat concerned,0.45474,158,364,0.40352,0.50597
2008,66 and older,Direct migration background,Not concerned at all,0.12762,44,364,0.09330,0.16195
2009,17-29 y.,No migration background,Very concerned,0.22602,524,2281,0.20885,0.24319
2009,17-29 y.,No migration background,Somewhat concerned,0.50156,1250,2281,0.48104,0.52209
2009,17-29 y.,No migration background,Not concerned at all,0.20280,507,2281,0.18629,0.21930
2009,17-29 y.,Direct migration background,Very concerned,0.34284,56,173,0.27190,0.41377
2009,17-29 y.,Direct migration background,Somewhat concerned,0.42697,80,173,0.35305,0.50090
2009,17-29 y.,Direct migration background,Not concerned at all,0.17196,37,173,0.11556,0.22835
2009,17-29 y.,Indirect migration background,Very concerned,0.26235,115,381,0.21812,0.30658
2009,17-29 y.,Indirect migration background,Somewhat concerned,0.43181,192,381,0.38201,0.48161
2009,17-29 y.,Indirect migration background,Not concerned at all,0.20553,74,381,0.16490,0.24616
2009,30-45 y.,No migration background,Very concerned,0.28653,1094,3857,0.27226,0.30080
2009,30-45 y.,No migration background,Somewhat concerned,0.53933,2105,3857,0.52360,0.55506
2009,30-45 y.,No migration background,Not concerned at all,0.16776,658,3857,0.15596,0.17955
2009,30-45 y.,Direct migration background,Very concerned,0.34038,172,529,0.29996,0.38080
2009,30-45 y.,Direct migration background,Somewhat concerned,0.53374,279,529,0.49118,0.57629
2009,30-45 y.,Direct migration background,Not concerned at all,0.12445,78,529,0.09629,0.15260
2009,30-45 y.,Indirect migration background,Very concerned,0.32019,95,268,0.26423,0.37616
2009,30-45 y.,Indirect migration background,Somewhat concerned,0.55258,140,268,0.49293,0.61222
2009,30-45 y.,Indirect migration background,Not concerned at all,0.11821,33,268,0.07949,0.15694
2009,46-65 y.,No migration background,Very concerned,0.36642,1921,5641,0.35384,0.37899
2009,46-65 y.,No migration background,Somewhat concerned,0.50843,2987,5641,0.49538,0.52147
2009,46-65 y.,No migration background,Not concerned at all,0.11989,733,5641,0.11141,0.12837
2009,46-65 y.,Direct migration background,Very concerned,0.42315,252,618,0.38417,0.46214
2009,46-65 y.,Direct migration background,Somewhat concerned,0.45688,289,618,0.41758,0.49619
2009,46-65 y.,Direct migration background,Not concerned at all,0.11894,77,618,0.09339,0.14448
2009,66 and older,No migration background,Very concerned,0.44571,1699,3789,0.42988,0.46154
2009,66 and older,No migration background,Somewhat concerned,0.44675,1732,3789,0.43092,0.46258
2009,66 and older,No migration background,Not concerned at all,0.09510,358,3789,0.08576,0.10444
2009,66 and older,Direct migration background,Very concerned,0.43529,132,333,0.38196,0.48862
2009,66 and older,Direct migration background,Somewhat concerned,0.43777,162,333,0.38441,0.49114
2009,66 and older,Direct migration background,Not concerned at all,0.12023,39,333,0.08524,0.15521
2010,17-29 y.,No migration background,Very concerned,0.18614,438,2040,0.16924,0.20303
2010,17-29 y.,No migration background,Somewhat concerned,0.46054,1121,2040,0.43891,0.48218
2010,17-29 y.,No migration background,Not concerned at all,0.20006,481,2040,0.18269,0.21742
2010,17-29 y.,Direct migration background,Very concerned,0.16869,32,103,0.09602,0.24137
2010,17-29 y.,Direct migration background,Somewhat concerned,0.29659,71,103,0.20795,0.38523
2010,17-29 y.,Indirect migration background,Very concerned,0.22267,83,331,0.17778,0.26756
2010,17-29 y.,Indirect migration background,Somewhat concerned,0.47086,190,331,0.41700,0.52472
2010,17-29 y.,Indirect migration background,Not concerned at all,0.12459,58,331,0.08896,0.16022
2010,30-45 y.,No migration background,Very concerned,0.21464,905,3379,0.20079,0.22848
2010,30-45 y.,No migration background,Somewhat concerned,0.39868,1847,3379,0.38217,0.41520
2010,30-45 y.,No migration background,Not concerned at all,0.17268,627,3379,0.15993,0.18542
2010,30-45 y.,Direct migration background,Very concerned,0.20153,147,457,0.16471,0.23835
2010,30-45 y.,Direct migration background,Somewhat concerned,0.35549,253,457,0.31155,0.39942
2010,30-45 y.,Direct migration background,Not concerned at all,0.08397,57,457,0.05851,0.10943
2010,30-45 y.,Indirect migration background,Very concerned,0.24361,81,255,0.19082,0.29640
2010,30-45 y.,Indirect migration background,Somewhat concerned,0.38067,136,255,0.32096,0.44039
2010,30-45 y.,Indirect migration background,Not concerned at all,0.15144,38,255,0.10735,0.19553
2010,46-65 y.,No migration background,Very concerned,0.35774,1891,5368,0.34492,0.37057
2010,46-65 y.,No migration background,Somewhat concerned,0.47391,2735,5368,0.46055,0.48727
2010,46-65 y.,No migration background,Not concerned at all,0.12681,742,5368,0.11791,0.13571
2010,46-65 y.,Direct migration background,Very concerned,0.37125,227,560,0.33120,0.41130
2010,46-65 y.,Direct migration background,Somewhat concerned,0.44514,256,560,0.40394,0.48634
2010,46-65 y.,Direct migration background,Not concerned at all,0.13166,77,560,0.10363,0.15968
2010,46-65 y.,Indirect migration background,Somewhat concerned,0.53329,36,36,0.36801,0.69858
2010,66 and older,No migration background,Very concerned,0.46819,1687,3664,0.45203,0.48435
2010,66 and older,No migration background,Somewhat concerned,0.42968,1625,3664,0.41365,0.44571
2010,66 and older,No migration background,Not concerned at all,0.09048,352,3664,0.08119,0.09977
2010,66 and older,Direct migration background,Very concerned,0.41193,128,309,0.35697,0.46690
2010,66 and older,Direct migration background,Somewhat concerned,0.48652,148,309,0.43070,0.54234
2010,66 and older,Direct migration background,Not concerned at all,0.08760,33,309,0.05603,0.11918
2011,17-29 y.,No migration background,Very concerned,0.20056,535,2372,0.18444,0.21668
2011,17-29 y.,No migration background,Somewhat concerned,0.41838,1212,2372,0.39852,0.43824
2011,17-29 y.,No migration background,Not concerned at all,0.22333,625,2372,0.20657,0.24010
2011,17-29 y.,Direct migration background,Very concerned,0.23589,63,209,0.17819,0.29358
2011,17-29 y.,Direct migration background,Somewhat concerned,0.38478,110,209,0.31866,0.45091
