year,age_gr,pgisced97,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Pre-primary Level,Very concerned,0.18567,92,353,0.14505,0.22629
2008,17-29 y.,Pre-primary Level,Somewhat concerned,0.30235,193,353,0.25437,0.35033
2008,17-29 y.,Pre-primary Level,Not concerned at all,0.10541,68,353,0.07333,0.13749
2008,17-29 y.,Lower Secondary Level,Very concerned,0.28584,160,534,0.24749,0.32420
2008,17-29 y.,Lower Secondary Level,Somewhat concerned,0.42825,255,534,0.38624,0.47026
2008,17-29 y.,Lower Secondary Level,Not concerned at all,0.19622,119,534,0.16250,0.22993
2008,17-29 y.,Upper Secondary Level,Very concerned,0.26090,356,1411,0.23798,0.28383
2008,17-29 y.,Upper Secondary Level,Somewhat concerned,0.53752,773,1411,0.51149,0.56354
2008,17-29 y.,Upper Secondary Level,Not concerned at all,0.19574,282,1411,0.17503,0.21645
2008,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.28823,58,226,0.22904,0.34741
2008,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.57053,127,226,0.50585,0.63521
2008,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.14124,41,226,0.09573,0.18675
2008,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.20226,47,237,0.15101,0.25351
2008,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.56182,138,237,0.49851,0.62512
2008,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.23592,52,237,0.18175,0.29009
2008,30-45 y.,Lower Secondary Level,Very concerned,0.44815,133,309,0.39261,0.50369
2008,30-45 y.,Lower Secondary Level,Somewhat concerned,0.39091,139,309,0.33641,0.44540
2008,30-45 y.,Lower Secondary Level,Not concerned at all,0.14689,37,309,0.10735,0.18642
2008,30-45 y.,Upper Secondary Level,Very concerned,0.32971,853,2603,0.31164,0.34777
2008,30-45 y.,Upper Secondary Level,Somewhat concerned,0.52978,1387,2603,0.51060,0.54896
2008,30-45 y.,Upper Secondary Level,Not concerned at all,0.13743,363,2603,0.12420,0.15066
2008,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.27122,130,477,0.23128,0.31117
2008,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.57512,269,477,0.53071,0.61953
2008,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.15366,78,477,0.12126,0.18605
2008,30-45 y.,First Stage of Tertiary Education,Very concerned,0.29592,144,475,0.25482,0.33701
2008,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.58167,272,475,0.53726,0.62608
