year,pli0095_h,migback,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1985,At least once per week,No migration background,1st Quintile,0.34527687296416937,14443,0.33752262023452106,0.35303112569381767
1985,At least once per week,Direct migration background,1st Quintile,0.31596091205211724,14443,0.30837889940075824,0.32354292470347623
1985,At least once per week,No migration background,2nd Quintile,0.13843648208469056,14443,0.13280404572382576,0.14406891844555536
1985,At least once per week,Direct migration background,2nd Quintile,0.07736156351791532,14443,0.07300438095951231,0.08171874607631832
1985,At least once per week,No migration background,3rd Quintile,0.05211726384364821,14443,0.04849236846875238,0.05574215921854404
1985,At least once per week,No migration background,4th Quintile,0.03013029315960912,14443,0.027342338274469462,0.03291824804474878
1985,At least once per week,Direct migration background,3rd Quintile,0.018729641693811076,14443,0.01651865341425003,0.02094062997337212
1985,At least once per week,Indirect migration background,1st Quintile,0.012214983713355049,14443,0.010423532321058176,0.014006435105651922
1985,At least once per week,No migration background,5th Quintile,0.004885993485342019,14443,0.003748784645110625,0.006023202325573414
1985,At least once per week,Indirect migration background,2nd Quintile,0.003257328990228013,14443,0.0023280423288567333,0.004186615651599293
1985,At least once per week,Direct migration background,4th Quintile,0.0016286644951140066,14443,0.0009710229639063868,0.0022863060263216264
1985,At least once per month,No migration background,1st Quintile,0.3801233224519405,14443,0.37220665736990594,0.3880399875339751
1985,At least once per month,Direct migration background,1st Quintile,0.21944142183532825,14443,0.2126916449027938,0.2261911987678627
1985,At least once per month,No migration background,2nd Quintile,0.18643453028654333,14443,0.18008287681875232,0.19278618375433434
1985,At least once per month,No migration background,3rd Quintile,0.08596300326441784,14443,0.08139143674930319,0.0905345697795325
1985,At least once per month,Direct migration background,2nd Quintile,0.06746463547334058,14443,0.0633739309589025,0.07155533998777867
1985,At least once per month,No migration background,4th Quintile,0.022488211824446862,14443,0.020070158749606624,0.0249062648992871
1985,At least once per month,Direct migration background,3rd Quintile,0.018498367791077257,14443,0.01630081364884365,0.020695921933310865
1985,At least once per month,No migration background,5th Quintile,0.007254261878853826,14443,0.005870239870654019,0.008638283887053634
1985,At least once per month,Indirect migration background,1st Quintile,0.004352557127312296,14443,0.003278932667977098,0.005426181586647494
1985,At least once per month,Direct migration background,4th Quintile,0.003989844033369605,14443,0.0029617396550455167,0.005017948411693693
1985,At least once per month,Indirect migration background,2nd Quintile,0.0025389916575988395,14443,0.0017182509647619489,0.00335973235043573
1985,At least once per month,Direct migration background,5th Quintile,0.0007254261878853826,14443,0.00028632319315251834,0.001164529182618247
1985,At least once per month,Indirect migration background,4th Quintile,0.0003627130939426913,14443,5.2164043077136744e-05,0.0006732621448082459
1985,At least once per month,Indirect migration background,3rd Quintile,0.0003627130939426913,14443,5.2164043077136744e-05,0.0006732621448082459
1985,Seldom,No migration background,1st Quintile,0.40190677966101696,14443,0.39391074861608305,0.40990281070595086
1985,Seldom,No migration background,2nd Quintile,0.21800847457627118,14443,0.21127459916228353,0.22474234999025883
1985,Seldom,Direct migration background,1st Quintile,0.1440677966101695,14443,0.13834075279131985,0.14979484042901914
1985,Seldom,No migration background,3rd Quintile,0.10932203389830508,14443,0.1042329270219392,0.11441114077467096
1985,Seldom,Direct migration background,2nd Quintile,0.04576271186440678,14443,0.042354618893310506,0.049170804835503054
1985,Seldom,No migration background,4th Quintile,0.03792372881355932,14443,0.03480851662398238,0.041038941003136264
1985,Seldom,Direct migration background,3rd Quintile,0.017161016949152542,14443,0.015042948149830631,0.019279085748474454
1985,Seldom,No migration background,5th Quintile,0.011864406779661017,14443,0.010098537092769293,0.013630276466552741
1985,Seldom,Indirect migration background,1st Quintile,0.007203389830508475,14443,0.005824193897750812,0.008582585763266138
1985,Seldom,Indirect migration background,2nd Quintile,0.0029661016949152543,14443,0.002079200282840382,0.0038530031069901266
1985,Seldom,Direct migration background,4th Quintile,0.00211864406779661,14443,0.0013687570748707118,0.0028685310607225083
1985,Seldom,Direct migration background,5th Quintile,0.001271186440677966,14443,0.0006900798763275339,0.0018522930050283981
1985,Seldom,Indirect migration background,3rd Quintile,0.000423728813559322,14443,8.808446956474087e-05,0.0007593731575539031
1985,Never,No migration background,1st Quintile,0.42997416020671836,14443,0.42190002875433424,0.4380482916591025
1985,Never,Direct migration background,1st Quintile,0.17881136950904392,14443,0.17256185336369492,0.1850608856543929
1985,Never,No migration background,2nd Quintile,0.16847545219638244,14443,0.1623711894537685,0.17457971493899638
1985,Never,No migration background,3rd Quintile,0.08475452196382428,14443,0.08021220327534047,0.0892968406523081
1985,Never,Direct migration background,2nd Quintile,0.04599483204134367,14443,0.04257852223134447,0.04941114185134287
1985,Never,No migration background,4th Quintile,0.03875968992248062,14443,0.03561169879108701,0.04190768105387423
1985,Never,No migration background,5th Quintile,0.026873385012919897,14443,0.024236001856784924,0.02951076816905487
1985,Never,Direct migration background,3rd Quintile,0.012919896640826873,14443,0.011078136438270244,0.014761656843383502
1985,Never,Indirect migration background,1st Quintile,0.006718346253229974,14443,0.005386068536131569,0.00805062397032838
1985,Never,Direct migration background,5th Quintile,0.002583979328165375,14443,0.001756017999024256,0.0034119406573064935
1985,Never,Direct migration background,4th Quintile,0.0020671834625322996,14443,0.0013264405088737068,0.002807926416190892
1985,Never,Indirect migration background,2nd Quintile,0.0010335917312661498,14443,0.0005095361854985454,0.0015576472770337541
1985,Never,Indirect migration background,3rd Quintile,0.0010335917312661498,14443,0.0005095361854985454,0.0015576472770337541
1986,At least once per week,No migration background,1st Quintile,0.3573844419391206,13742,0.349371822093454,0.3653970617847872
1986,At least once per week,Direct migration background,1st Quintile,0.2762119503945885,13742,0.2687361441726623,0.28368775661651474
1986,At least once per week,No migration background,2nd Quintile,0.14543404735062007,13742,0.13953968354517413,0.15132841115606602
1986,At least once per week,No migration background,3rd Quintile,0.07215332581736189,13742,0.06782721755090534,0.07647943408381844
1986,At least once per week,Direct migration background,2nd Quintile,0.06989853438556934,13742,0.06563538747994611,0.07416168129119256
1986,At least once per week,No migration background,4th Quintile,0.040586245772266064,13742,0.03728693283609852,0.04388555870843361
1986,At least once per week,Direct migration background,3rd Quintile,0.013528748590755355,13742,0.011597215606116717,0.015460281575393992
1986,At least once per week,Indirect migration background,1st Quintile,0.007891770011273957,13742,0.006412328380059125,0.009371211642488789
1986,At least once per week,No migration background,5th Quintile,0.006764374295377677,13742,0.005393899480905774,0.00813484910984958
1986,At least once per week,Direct migration background,5th Quintile,0.0033821871476888386,13742,0.0024114665627711354,0.004352907732606542
1986,At least once per week,Direct migration background,4th Quintile,0.002254791431792559,13742,0.0014617532223472536,0.0030478296412378646
1986,At least once per week,Indirect migration background,2nd Quintile,0.002254791431792559,13742,0.0014617532223472536,0.0030478296412378646
1986,At least once per week,Indirect migration background,5th Quintile,0.0011273957158962795,13742,0.0005663162946204436,0.0016884751371721155
1986,At least once per week,Indirect migration background,4th Quintile,0.0011273957158962795,13742,0.0005663162946204436,0.0016884751371721155
1986,At least once per month,No migration background,1st Quintile,0.3302325581395349,13742,0.3223692904658728,0.33809582581319697
1986,At least once per month,Direct migration background,1st Quintile,0.2211416490486258,13742,0.21420266943519956,0.22808062866205203
1986,At least once per month,No migration background,2nd Quintile,0.20422832980972516,13742,0.19748796613999423,0.2109686934794561
1986,At least once per month,No migration background,3rd Quintile,0.08498942917547568,13742,0.08032684579736034,0.08965201255359102
1986,At least once per month,Direct migration background,2nd Quintile,0.07949260042283299,13742,0.07496979303050792,0.08401540781515805
1986,At least once per month,No migration background,4th Quintile,0.03044397463002114,13742,0.02757142044353404,0.03331652881650824
1986,At least once per month,Direct migration background,3rd Quintile,0.02241014799154334,13742,0.019935395308028323,0.024884900675058354
1986,At least once per month,Indirect migration background,1st Quintile,0.010570824524312896,13742,0.008860896275094234,0.012280752773531559
1986,At least once per month,No migration background,5th Quintile,0.00718816067653277,13742,0.0057757094465378895,0.008600611906527651
1986,At least once per month,Indirect migration background,2nd Quintile,0.004651162790697674,13742,0.0035135367464746974,0.005788788834920651
1986,At least once per month,Direct migration background,4th Quintile,0.0033826638477801266,13742,0.002411875088665822,0.004353452606894431
1986,At least once per month,Indirect migration background,3rd Quintile,0.0008456659619450317,13742,0.0003596541629571764,0.0013316777609328869
1986,At least once per month,Indirect migration background,4th Quintile,0.00042283298097251583,13742,7.909803250419779e-05,0.0007665679294408339
1986,Seldom,No migration background,1st Quintile,0.3680881452764742,13742,0.36002442849137045,0.37615186206157797
