syear,migback,regtyp,pli0095_h,proportion,n,lower_confidence,upper_confidence
1985,No migration background,Urban regions,4.0,0.25598459139686325,11026,0.2478385811051939,0.2641306016885326
1985,No migration background,Urban regions,3.0,0.1329909199302944,11026,0.12665266219285323,0.1393291776677356
1985,No migration background,Urban regions,5.0,0.10189856002934972,11026,0.09625187196412803,0.1075452480945714
1985,No migration background,Rural regions,4.0,0.08896633953957626,11026,0.08365227101796269,0.09428040806118984
1985,Direct migration background,Urban regions,4.0,0.08236265248096854,11026,0.07723111175465845,0.08749419320727862
1985,Direct migration background,Urban regions,3.0,0.06979730349445107,11026,0.06504115728694645,0.07455344970195568
1985,No migration background,Urban regions,2.0,0.05117857470420985,11026,0.047065340750216796,0.0552918086582029
1985,No migration background,Rural regions,3.0,0.04356599101164817,11026,0.03975578567245618,0.04737619635084015
1985,Direct migration background,Urban regions,2.0,0.040814454737228285,11026,0.03712123294549579,0.04450767652896078
1985,Direct migration background,Urban regions,5.0,0.039163532972576354,11026,0.03554266451536691,0.0427844014297858
1985,No migration background,Rural regions,5.0,0.03411904980280657,11026,0.03073055096107629,0.03750754864453685
1985,No migration background,Rural regions,2.0,0.014491424378611392,11026,0.012260767260206657,0.016722081497016126
1985,Direct migration background,Rural regions,3.0,0.010822709346051545,11026,0.008891398659576277,0.012754020032526812
1985,Direct migration background,Rural regions,4.0,0.010455837842795562,11026,0.008557191454777935,0.012354484230813189
1985,Direct migration background,Rural regions,2.0,0.006328533431165734,11026,0.004848334704774132,0.007808732157557337
1985,Indirect migration background,Urban regions,4.0,0.005227918921397781,11026,0.00388183141598371,0.006574006426811852
1985,Direct migration background,Rural regions,5.0,0.004402458039071815,11026,0.003166691027189466,0.005638225050954164
1985,Indirect migration background,Urban regions,3.0,0.0022012290195359075,11026,0.0013264443279580843,0.0030760137111137307
1985,Indirect migration background,Urban regions,5.0,0.0019260753920939191,11026,0.0011076764235451036,0.0027444743606427346
1985,Indirect migration background,Urban regions,2.0,0.0016509217646519306,11026,0.0008931271153653204,0.0024087164139385405
1985,Indirect migration background,Rural regions,5.0,0.0004585893790699807,11026,5.895810357583e-05,0.0008582206545641314
1985,Indirect migration background,Rural regions,4.0,0.0004585893790699807,11026,5.895810357583e-05,0.0008582206545641314
1985,Indirect migration background,Rural regions,3.0,0.0003668715032559846,11026,9.414025067381454e-06,0.0007243289814445877
1985,Indirect migration background,Rural regions,2.0,0.0003668715032559846,11026,9.414025067381454e-06,0.0007243289814445877
1986,No migration background,Urban regions,4.0,0.2722428394709297,10583,0.263762306444635,0.2807233724972244
1986,No migration background,Urban regions,3.0,0.1155200304500904,10583,0.109429931882778,0.12161012901740281
1986,No migration background,Urban regions,5.0,0.11114282995527643,10583,0.10515446322763822,0.11713119668291463
1986,Direct migration background,Urban regions,4.0,0.09344371491102864,10583,0.08789842689602495,0.09898900292603233
1986,No migration background,Rural regions,4.0,0.09315824531354078,10583,0.08762056248979294,0.09869592813728861
1986,Direct migration background,Urban regions,3.0,0.06461128556475403,10583,0.059927446900357305,0.06929512422915074
1986,Direct migration background,Urban regions,5.0,0.04738795318298601,10583,0.04333992354727115,0.051435982818700876
1986,No migration background,Urban regions,2.0,0.042344656960700354,10583,0.03850797676093681,0.046181337160463895
1986,No migration background,Rural regions,5.0,0.03654010847844705,10583,0.03296529481350399,0.0401149221433901
1986,No migration background,Rural regions,3.0,0.03549338662099153,10583,0.03196823340223151,0.03901853983975155
1986,Direct migration background,Urban regions,2.0,0.027595394423827194,10583,0.024474396499853827,0.03071639234780056
1986,Direct migration background,Rural regions,4.0,0.012941288419449996,10583,0.010787951808160202,0.01509462503073979
1986,Direct migration background,Rural regions,3.0,0.011609096964506613,10583,0.009568227337453097,0.013649966591560128
1986,No migration background,Rural regions,2.0,0.011513940432010657,10583,0.0094813543994202,0.013546526464601114
1986,Indirect migration background,Urban regions,4.0,0.0058997050147492625,10583,0.004440615544356664,0.007358794485141861
1986,Direct migration background,Rural regions,5.0,0.0058997050147492625,10583,0.004440615544356664,0.007358794485141861
1986,Direct migration background,Rural regions,2.0,0.0040917308973261015,10583,0.0028755032425439603,0.005307958552108243
