"pli0095_h","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1985","(noch) kein Abschluss","157","0.110395914079091","0.0916798241298643","0.129112004028318"
"Min 1x pro Woche","1985","Hauptschule","716","0.0970825751157378","0.089813639993098","0.104351510238378"
"Min 1x pro Woche","1985","Realschule","165","0.0935699498680365","0.080086083673416","0.107053816062657"
"Min 1x pro Woche","1985","(Fach-)Abitur","116","0.13981462467842","0.115430346202008","0.164198903154832"
"Min 1x pro Woche","1985","AkademikerIn","72","0.0928482735304564","0.0719943150137059","0.113702232047207"
"Min 1x pro Monat","1985","(noch) kein Abschluss","291","0.233182682698119","0.207928440415897","0.25843692498034"
"Min 1x pro Monat","1985","Hauptschule","1639","0.235745911224476","0.22532472631876","0.246167096130192"
"Min 1x pro Monat","1985","Realschule","476","0.253374968729892","0.233237159824021","0.273512777635762"
"Min 1x pro Monat","1985","(Fach-)Abitur","228","0.276778688827377","0.245320080018767","0.308237297635987"
"Min 1x pro Monat","1985","AkademikerIn","169","0.228144153666545","0.19799088520482","0.25829742212827"
"Seltener","1985","(noch) kein Abschluss","412","0.450389602578956","0.420675550004745","0.480103655153167"
"Seltener","1985","Hauptschule","2767","0.434642271763324","0.422471901829381","0.446812641697267"
"Seltener","1985","Realschule","886","0.484965325706052","0.461825895166029","0.508104756246076"
"Seltener","1985","(Fach-)Abitur","324","0.423993031922243","0.389244952150368","0.458741111694119"
"Seltener","1985","AkademikerIn","393","0.513634193231698","0.477719670087183","0.549548716376213"
"Nie","1985","(noch) kein Abschluss","217","0.206031800643834","0.181876696044028","0.23018690524364"
"Nie","1985","Hauptschule","1251","0.232529241896462","0.222157640006259","0.242900843786665"
"Nie","1985","Realschule","265","0.168089755696019","0.150776133059646","0.185403378332393"
"Nie","1985","(Fach-)Abitur","109","0.15941365457196","0.133674664273553","0.185152644870367"
"Nie","1985","AkademikerIn","110","0.165373379571301","0.138677727077487","0.192069032065115"
"Min 1x pro Woche","1986","(noch) kein Abschluss","123","0.083405894141632","0.0664377280536464","0.100374060229618"
"Min 1x pro Woche","1986","Hauptschule","524","0.0796737090548917","0.0728463895738059","0.0865010285359775"
"Min 1x pro Woche","1986","Realschule","113","0.0709632783526247","0.058981202177363","0.0829453545278863"
"Min 1x pro Woche","1986","(Fach-)Abitur","77","0.0934557129970685","0.0732985562391325","0.113612869755005"
"Min 1x pro Woche","1986","AkademikerIn","64","0.0788070024237324","0.0594723488263053","0.0981416560211595"
"Min 1x pro Monat","1986","(noch) kein Abschluss","250","0.218956774548484","0.193578345607283","0.244335203489685"
"Min 1x pro Monat","1986","Hauptschule","1359","0.196984770488587","0.186957101021844","0.20701243995533"
"Min 1x pro Monat","1986","Realschule","418","0.216179553114682","0.196970126480094","0.23538897974927"
"Min 1x pro Monat","1986","(Fach-)Abitur","225","0.270482230161647","0.239719906317442","0.301244554005853"
"Min 1x pro Monat","1986","AkademikerIn","146","0.194980216465622","0.16655019235017","0.223410240581073"
