year,pgisced97,sex,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Pre-primary Level,male,Seldom,0.5675675675675675,14443,0.5594878667363238,0.5756472683988113
1985,Pre-primary Level,male,At least once per month,0.27927927927927926,14443,0.27196232691982386,0.28659623163873466
1985,Pre-primary Level,male,Never,0.09009009009009009,14443,0.08542064713836948,0.09475953304181069
1985,Pre-primary Level,male,At least once per week,0.06306306306306306,14443,0.059098730529006674,0.06702739559711944
1985,Pre-primary Level,female,Seldom,0.5466666666666666,14443,0.5385477611151133,0.55478557221822
1985,Pre-primary Level,female,At least once per month,0.2,14443,0.1934763995042116,0.2065236004957884
1985,Pre-primary Level,female,Never,0.18666666666666668,14443,0.18031196688635817,0.19302136644697518
1985,Pre-primary Level,female,At least once per week,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,Primary Level,male,Seldom,0.3460410557184751,14443,0.3382827583460325,0.3537993530909177
1985,Primary Level,male,At least once per month,0.2991202346041056,14443,0.2916527897671441,0.3065876794410671
1985,Primary Level,male,Never,0.17888563049853373,14443,0.17263509940526126,0.1851361615918062
1985,Primary Level,male,At least once per week,0.17595307917888564,14443,0.16974293373138755,0.18216322462638374
1985,Primary Level,female,Seldom,0.35876288659793815,14443,0.3509404789273583,0.366585294268518
1985,Primary Level,female,At least once per month,0.24742268041237114,14443,0.24038511114576758,0.2544602496789747
1985,Primary Level,female,Never,0.24329896907216494,14443,0.23630119909228683,0.2502967390520431
1985,Primary Level,female,At least once per week,0.15051546391752577,14443,0.14468375732810101,0.15634717050695052
1985,Lower Secondary Level,male,Seldom,0.40707964601769914,14443,0.3990671977329725,0.4150920943024258
1985,Lower Secondary Level,male,At least once per month,0.3087512291052114,14443,0.3012168251799558,0.31628563303046703
1985,Lower Secondary Level,male,Never,0.16420845624385447,14443,0.15816654819870005,0.1702503642890089
1985,Lower Secondary Level,male,At least once per week,0.119960668633235,14443,0.11466162072677916,0.12525971653969084
1985,Lower Secondary Level,female,Seldom,0.4145490782262083,14443,0.4065145461357269,0.4225836103166897
1985,Lower Secondary Level,female,Never,0.2501245640259093,14443,0.24306138682793216,0.2571877412238865
1985,Lower Secondary Level,female,At least once per month,0.2142501245640259,14443,0.20755852309703982,0.22094172603101198
1985,Lower Secondary Level,female,At least once per week,0.1210762331838565,14443,0.1157559785281003,0.12639648783961271
1985,Upper Secondary Level,male,Seldom,0.44001423994304023,14443,0.43191863655990625,0.4481098433261742
1985,Upper Secondary Level,male,At least once per month,0.29761480954076186,14443,0.29015818445019415,0.3050714346313296
1985,Upper Secondary Level,male,Never,0.14738341046635814,14443,0.14160206986694931,0.15316475106576696
1985,Upper Secondary Level,male,At least once per week,0.1149875400498398,14443,0.10978485603452084,0.12019022406515875
1985,Upper Secondary Level,female,Seldom,0.48748921484037966,14443,0.4793372673010345,0.49564116237972483
1985,Upper Secondary Level,female,At least once per month,0.2372735116479724,14443,0.23033547788106898,0.2442115454148758
1985,Upper Secondary Level,female,Never,0.17558239861949956,14443,0.16937740295704654,0.1817873942819526
1985,Upper Secondary Level,female,At least once per week,0.0996548748921484,14443,0.09476968838867217,0.10454006139562463
1985,Post-secondary Non-tertiary Level,male,Seldom,0.4226190476190476,14443,0.4145627940796324,0.4306753011584628
1985,Post-secondary Non-tertiary Level,male,At least once per month,0.2976190476190476,14443,0.2901623919331818,0.30507570330491346
1985,Post-secondary Non-tertiary Level,male,At least once per week,0.17857142857142858,14443,0.17232519450556624,0.1848176626372909
1985,Post-secondary Non-tertiary Level,male,Never,0.10119047619047619,14443,0.09627199496073675,0.10610895742021563
1985,Post-secondary Non-tertiary Level,female,At least once per month,0.33663366336633666,14443,0.32892670785840766,0.34434061887426565
1985,Post-secondary Non-tertiary Level,female,Seldom,0.31683168316831684,14443,0.3092440639742384,0.32441930236239525
1985,Post-secondary Non-tertiary Level,female,Never,0.19801980198019803,14443,0.19152054814357883,0.20451905581681723
1985,Post-secondary Non-tertiary Level,female,At least once per week,0.1485148514851485,14443,0.14271521401466047,0.15431448895563654
1985,First Stage of Tertiary Education,male,Seldom,0.47619047619047616,14443,0.46804522628344036,0.48433572609751196
1985,First Stage of Tertiary Education,male,At least once per month,0.2773109243697479,14443,0.27000985289736473,0.2846119958421311
1985,First Stage of Tertiary Education,male,Never,0.17366946778711484,14443,0.16749121032539774,0.17984772524883194
1985,First Stage of Tertiary Education,male,At least once per week,0.07282913165266107,14443,0.06859114269794475,0.07706712060737739
1985,First Stage of Tertiary Education,female,Seldom,0.45525291828793774,14443,0.4471311388523247,0.4633746977235508
1985,First Stage of Tertiary Education,female,At least once per month,0.22568093385214008,14443,0.21886328266778848,0.23249858503649168
1985,First Stage of Tertiary Education,female,Never,0.2140077821011673,14443,0.20731893495003198,0.22069662925230263
1985,First Stage of Tertiary Education,female,At least once per week,0.10505836575875487,14443,0.10005755934969018,0.11005917216781955
1985,Second Stage of Tertiary Education,male,Seldom,0.5346534653465347,14443,0.5265185731728137,0.5427883575202557
1985,Second Stage of Tertiary Education,male,At least once per month,0.22574257425742575,14443,0.21892426348677035,0.23256088502808114
1985,Second Stage of Tertiary Education,male,Never,0.15841584158415842,14443,0.15246092823836246,0.16437075492995437
1985,Second Stage of Tertiary Education,male,At least once per week,0.08118811881188119,14443,0.07673374247739521,0.08564249514636717
1985,Second Stage of Tertiary Education,female,Seldom,0.5146443514644351,14443,0.5064933491750672,0.522795353753803
1985,Second Stage of Tertiary Education,female,At least once per month,0.2301255230125523,14443,0.22326085212001784,0.23699019390508674
1985,Second Stage of Tertiary Education,female,At least once per week,0.1297071129707113,14443,0.12422759974913095,0.13518662619229166
1985,Second Stage of Tertiary Education,female,Never,0.12552301255230125,14443,0.12011966086664219,0.1309263642379603
1986,Pre-primary Level,male,Seldom,0.5267857142857143,13742,0.5184378185294786,0.53513361004195
1986,Pre-primary Level,male,At least once per month,0.23214285714285715,13742,0.22508376296205243,0.23920195132366187
1986,Pre-primary Level,male,Never,0.15178571428571427,13742,0.14578643141244926,0.15778499715897928
1986,Pre-primary Level,male,At least once per week,0.08928571428571429,13742,0.08451796771481891,0.09405346085660966
1986,Pre-primary Level,female,Seldom,0.5342465753424658,13742,0.5259063074383235,0.5425868432466081
1986,Pre-primary Level,female,At least once per month,0.2465753424657534,13742,0.239368818480291,0.2537818664512158
1986,Pre-primary Level,female,Never,0.1780821917808219,13742,0.17168549830073734,0.18447888526090647
