year,age_gr,regtyp,pli0095_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,Urban regions,At least once per week,0.02235977002982507,323,10884,0.02231866406567959,0.022400875993970552
1985,17-29 y.,Urban regions,At least once per month,0.06049082185491022,765,10884,0.0604245427100213,0.060557100999799135
1985,17-29 y.,Urban regions,Seldom,0.09104264151350047,1101,10884,0.09096266254099568,0.09112262048600527
1985,17-29 y.,Urban regions,Never,0.01922762862146918,270,10884,0.01918944926404428,0.019265807978894076
1985,17-29 y.,Rural regions,At least once per week,0.004891058613862765,67,10884,0.004871662336378286,0.004910454891347243
1985,17-29 y.,Rural regions,At least once per month,0.01782457211082838,194,10884,0.01778778584291153,0.017861358378745234
1985,17-29 y.,Rural regions,Seldom,0.03138866192916497,311,10884,0.03134018413883354,0.0314371397194964
1985,17-29 y.,Rural regions,Never,0.007619480550188152,74,10884,0.007595304606345797,0.007643656494030506
1985,30-45 y.,Urban regions,At least once per week,0.018423235001818878,310,10884,0.018385847476398827,0.01846062252723893
1985,30-45 y.,Urban regions,At least once per month,0.05878326731023397,799,10884,0.058717870988619456,0.058848663631848486
1985,30-45 y.,Urban regions,Seldom,0.09777501332834469,1261,10884,0.0976924374869182,0.09785758916977119
1985,30-45 y.,Urban regions,Never,0.02372813680442177,362,10884,0.023685821365909857,0.02377045224293368
1985,30-45 y.,Rural regions,At least once per week,0.005941402773942363,78,10884,0.005920036335754864,0.005962769212129861
1985,30-45 y.,Rural regions,At least once per month,0.016284143400367882,201,10884,0.016248955047727977,0.016319331753007787
1985,30-45 y.,Rural regions,Seldom,0.03251994290449937,359,10884,0.03247062807470103,0.0325692577342977
1985,30-45 y.,Rural regions,Never,0.006604906426566334,79,10884,0.006582386032764313,0.006627426820368355
1985,46-65 y.,Urban regions,At least once per week,0.02479114738121615,309,10884,0.024747918024628363,0.024834376737803934
1985,46-65 y.,Urban regions,At least once per month,0.05074591613731794,582,10884,0.05068489596546916,0.05080693630916672
1985,46-65 y.,Urban regions,Seldom,0.11421521255215171,1166,10884,0.11412678090274977,0.11430364420155364
