year,age_gr,quintil_oecd,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,1st Quintile,At least once per week,0.12174,125,759,0.09846,0.14502
1985,17-29 y.,1st Quintile,At least once per month,0.29457,210,759,0.26212,0.32702
1985,17-29 y.,1st Quintile,Seldom,0.45922,327,759,0.42374,0.49469
1985,17-29 y.,1st Quintile,Never,0.12447,97,759,0.10097,0.14798
1985,17-29 y.,2nd Quintile,At least once per week,0.11984,73,579,0.09336,0.14632
1985,17-29 y.,2nd Quintile,At least once per month,0.30710,181,579,0.26950,0.34471
1985,17-29 y.,2nd Quintile,Seldom,0.46288,263,579,0.42223,0.50353
1985,17-29 y.,2nd Quintile,Never,0.11017,62,579,0.08465,0.13570
1985,17-29 y.,3rd Quintile,At least once per week,0.11795,83,641,0.09296,0.14294
1985,17-29 y.,3rd Quintile,At least once per month,0.30621,203,641,0.27050,0.34192
1985,17-29 y.,3rd Quintile,Seldom,0.48551,292,641,0.44679,0.52423
1985,17-29 y.,3rd Quintile,Never,0.09033,63,641,0.06812,0.11253
1985,17-29 y.,4th Quintile,At least once per week,0.09396,67,626,0.07109,0.11684
1985,17-29 y.,4th Quintile,At least once per month,0.33697,213,626,0.29991,0.37403
1985,17-29 y.,4th Quintile,Seldom,0.48621,288,626,0.44702,0.52539
1985,17-29 y.,4th Quintile,Never,0.08286,58,626,0.06124,0.10447
1985,17-29 y.,5th Quintile,At least once per week,0.07998,42,497,0.05611,0.10386
1985,17-29 y.,5th Quintile,At least once per month,0.28716,151,497,0.24734,0.32697
1985,17-29 y.,5th Quintile,Seldom,0.50824,240,497,0.46424,0.55223
1985,17-29 y.,5th Quintile,Never,0.12462,64,497,0.09556,0.15369
1985,30-45 y.,1st Quintile,At least once per week,0.13375,106,683,0.10820,0.15929
1985,30-45 y.,1st Quintile,At least once per month,0.29598,211,683,0.26172,0.33024
1985,30-45 y.,1st Quintile,Seldom,0.44136,273,683,0.40409,0.47863
1985,30-45 y.,1st Quintile,Never,0.12891,93,683,0.10376,0.15406
1985,30-45 y.,2nd Quintile,At least once per week,0.11131,91,745,0.08871,0.13391
1985,30-45 y.,2nd Quintile,At least once per month,0.33837,246,745,0.30437,0.37237
1985,30-45 y.,2nd Quintile,Seldom,0.44956,315,745,0.41382,0.48531
1985,30-45 y.,2nd Quintile,Never,0.10076,93,745,0.07913,0.12239
1985,30-45 y.,3rd Quintile,At least once per week,0.09808,77,637,0.07496,0.12119
1985,30-45 y.,3rd Quintile,At least once per month,0.26691,169,637,0.23253,0.30129
1985,30-45 y.,3rd Quintile,Seldom,0.51955,306,637,0.48072,0.55838
1985,30-45 y.,3rd Quintile,Never,0.11546,85,637,0.09062,0.14030
1985,30-45 y.,4th Quintile,At least once per week,0.07817,63,676,0.05792,0.09842
1985,30-45 y.,4th Quintile,At least once per month,0.30213,195,676,0.26749,0.33677
1985,30-45 y.,4th Quintile,Seldom,0.50850,335,676,0.47078,0.54621
1985,30-45 y.,4th Quintile,Never,0.11120,83,676,0.08749,0.13492
1985,30-45 y.,5th Quintile,At least once per week,0.06297,50,706,0.04504,0.08090
1985,30-45 y.,5th Quintile,At least once per month,0.24975,179,706,0.21780,0.28171
1985,30-45 y.,5th Quintile,Seldom,0.56042,390,706,0.52378,0.59706
1985,30-45 y.,5th Quintile,Never,0.12686,87,706,0.10229,0.15142
1985,46-65 y.,1st Quintile,At least once per week,0.10919,78,526,0.08251,0.13587
1985,46-65 y.,1st Quintile,At least once per month,0.22474,129,526,0.18904,0.26045
1985,46-65 y.,1st Quintile,Seldom,0.42150,197,526,0.37926,0.46374
1985,46-65 y.,1st Quintile,Never,0.24457,122,526,0.20780,0.28134
1985,46-65 y.,2nd Quintile,At least once per week,0.10428,62,553,0.07879,0.12978
1985,46-65 y.,2nd Quintile,At least once per month,0.22552,129,553,0.19066,0.26039
1985,46-65 y.,2nd Quintile,Seldom,0.43462,238,553,0.39327,0.47598
1985,46-65 y.,2nd Quintile,Never,0.23557,124,553,0.20017,0.27097
1985,46-65 y.,3rd Quintile,At least once per week,0.11734,85,692,0.09334,0.14133
1985,46-65 y.,3rd Quintile,At least once per month,0.20850,156,692,0.17821,0.23879
1985,46-65 y.,3rd Quintile,Seldom,0.48964,319,692,0.45237,0.52692
1985,46-65 y.,3rd Quintile,Never,0.18452,132,692,0.15560,0.21344
1985,46-65 y.,4th Quintile,At least once per week,0.09343,68,697,0.07181,0.11505
1985,46-65 y.,4th Quintile,At least once per month,0.22960,171,697,0.19836,0.26085
1985,46-65 y.,4th Quintile,Seldom,0.51207,348,697,0.47494,0.54921
1985,46-65 y.,4th Quintile,Never,0.16490,110,697,0.13733,0.19247
1985,46-65 y.,5th Quintile,At least once per week,0.09242,82,790,0.07221,0.11263
1985,46-65 y.,5th Quintile,At least once per month,0.19821,155,790,0.17039,0.22602
1985,46-65 y.,5th Quintile,Seldom,0.51650,394,790,0.48163,0.55137
1985,46-65 y.,5th Quintile,Never,0.19287,159,790,0.16534,0.22040
1985,66 and older,1st Quintile,Seldom,0.23356,61,206,0.17565,0.29148
1985,66 and older,1st Quintile,Never,0.56790,145,206,0.50009,0.63571
1985,66 and older,2nd Quintile,Seldom,0.29099,74,198,0.22756,0.35442
1985,66 and older,2nd Quintile,Never,0.48493,124,198,0.41514,0.55472
1985,66 and older,3rd Quintile,At least once per month,0.17020,35,198,0.11772,0.22268
1985,66 and older,3rd Quintile,Seldom,0.29417,68,198,0.23054,0.35780
1985,66 and older,3rd Quintile,Never,0.45338,95,198,0.38386,0.52289
1985,66 and older,4th Quintile,Seldom,0.27606,56,148,0.20379,0.34833
1985,66 and older,4th Quintile,Never,0.48331,92,148,0.40253,0.56409
1985,66 and older,5th Quintile,Seldom,0.27603,48,142,0.20224,0.34982
1985,66 and older,5th Quintile,Never,0.57635,94,142,0.49479,0.65792
1986,17-29 y.,1st Quintile,At least once per week,0.10856,84,660,0.08481,0.13231
1986,17-29 y.,1st Quintile,At least once per month,0.27722,198,660,0.24304,0.31140
1986,17-29 y.,1st Quintile,Seldom,0.48420,283,660,0.44605,0.52236
1986,17-29 y.,1st Quintile,Never,0.13002,95,660,0.10434,0.15570
1986,17-29 y.,2nd Quintile,At least once per week,0.08596,62,608,0.06366,0.10826
1986,17-29 y.,2nd Quintile,At least once per month,0.27901,178,608,0.24333,0.31469
1986,17-29 y.,2nd Quintile,Seldom,0.49850,273,608,0.45873,0.53828
1986,17-29 y.,2nd Quintile,Never,0.13652,95,608,0.10921,0.16384
1986,17-29 y.,3rd Quintile,At least once per week,0.09381,65,615,0.07075,0.11687
1986,17-29 y.,3rd Quintile,At least once per month,0.25505,165,615,0.22057,0.28953
1986,17-29 y.,3rd Quintile,Seldom,0.52402,307,615,0.48452,0.56353
1986,17-29 y.,3rd Quintile,Never,0.12712,78,615,0.10077,0.15346
1986,17-29 y.,4th Quintile,At least once per week,0.06011,47,660,0.04196,0.07826
1986,17-29 y.,4th Quintile,At least once per month,0.35532,226,660,0.31878,0.39187
1986,17-29 y.,4th Quintile,Seldom,0.46895,300,660,0.43085,0.50705
1986,17-29 y.,4th Quintile,Never,0.11561,87,660,0.09120,0.14003
1986,17-29 y.,5th Quintile,At least once per month,0.25417,136,465,0.21455,0.29379
1986,17-29 y.,5th Quintile,Seldom,0.55183,266,465,0.50658,0.59708
1986,17-29 y.,5th Quintile,Never,0.13443,63,465,0.10339,0.16547
1986,30-45 y.,1st Quintile,At least once per week,0.09984,58,604,0.07591,0.12377
1986,30-45 y.,1st Quintile,At least once per month,0.26214,166,604,0.22703,0.29724
1986,30-45 y.,1st Quintile,Seldom,0.48151,278,604,0.44162,0.52139
1986,30-45 y.,1st Quintile,Never,0.15651,102,604,0.12751,0.18552
1986,30-45 y.,2nd Quintile,At least once per week,0.07207,66,687,0.05272,0.09142
1986,30-45 y.,2nd Quintile,At least once per month,0.24380,169,687,0.21167,0.27594
1986,30-45 y.,2nd Quintile,Seldom,0.54566,345,687,0.50840,0.58292
1986,30-45 y.,2nd Quintile,Never,0.13846,107,687,0.11261,0.16431
1986,30-45 y.,3rd Quintile,At least once per week,0.06663,56,648,0.04742,0.08585
1986,30-45 y.,3rd Quintile,At least once per month,0.22353,139,648,0.19142,0.25563
1986,30-45 y.,3rd Quintile,Seldom,0.60890,379,648,0.57130,0.64651
1986,30-45 y.,3rd Quintile,Never,0.10094,74,648,0.07772,0.12415
1986,30-45 y.,4th Quintile,At least once per week,0.05446,36,638,0.03683,0.07208
1986,30-45 y.,4th Quintile,At least once per month,0.22666,154,638,0.19414,0.25917
1986,30-45 y.,4th Quintile,Seldom,0.59110,361,638,0.55292,0.62927
1986,30-45 y.,4th Quintile,Never,0.12779,87,638,0.10187,0.15372
1986,30-45 y.,5th Quintile,At least once per week,0.06953,46,678,0.05037,0.08869
1986,30-45 y.,5th Quintile,At least once per month,0.20712,145,678,0.17660,0.23765
1986,30-45 y.,5th Quintile,Seldom,0.61757,403,678,0.58096,0.65417
1986,30-45 y.,5th Quintile,Never,0.10579,84,678,0.08262,0.12895
1986,46-65 y.,1st Quintile,At least once per week,0.11042,62,547,0.08413,0.13671
1986,46-65 y.,1st Quintile,At least once per month,0.20312,128,547,0.16937,0.23687
1986,46-65 y.,1st Quintile,Seldom,0.41279,204,547,0.37150,0.45409
1986,46-65 y.,1st Quintile,Never,0.27366,153,547,0.23627,0.31106
1986,46-65 y.,2nd Quintile,At least once per week,0.07047,45,541,0.04889,0.09206
1986,46-65 y.,2nd Quintile,At least once per month,0.17798,114,541,0.14572,0.21024
1986,46-65 y.,2nd Quintile,Seldom,0.51340,263,541,0.47124,0.55555
1986,46-65 y.,2nd Quintile,Never,0.23815,119,541,0.20222,0.27408
1986,46-65 y.,3rd Quintile,At least once per week,0.08019,55,616,0.05872,0.10165
1986,46-65 y.,3rd Quintile,At least once per month,0.22363,142,616,0.19070,0.25656
1986,46-65 y.,3rd Quintile,Seldom,0.51818,303,616,0.47869,0.55767
1986,46-65 y.,3rd Quintile,Never,0.17800,116,616,0.14776,0.20823
1986,46-65 y.,4th Quintile,At least once per week,0.08010,56,740,0.06053,0.09967
1986,46-65 y.,4th Quintile,At least once per month,0.18706,149,740,0.15894,0.21518
1986,46-65 y.,4th Quintile,Seldom,0.52334,377,740,0.48733,0.55936
1986,46-65 y.,4th Quintile,Never,0.20949,158,740,0.18015,0.23883
1986,46-65 y.,5th Quintile,At least once per week,0.08651,68,751,0.06639,0.10663
1986,46-65 y.,5th Quintile,At least once per month,0.16067,122,751,0.13439,0.18695
1986,46-65 y.,5th Quintile,Seldom,0.52897,390,751,0.49325,0.56469
1986,46-65 y.,5th Quintile,Never,0.22385,171,751,0.19402,0.25368
1986,66 and older,1st Quintile,Seldom,0.20487,56,206,0.14962,0.26012
1986,66 and older,1st Quintile,Never,0.61504,150,206,0.54843,0.68165
1986,66 and older,2nd Quintile,Seldom,0.26605,72,201,0.20481,0.32729
1986,66 and older,2nd Quintile,Never,0.55691,129,201,0.48806,0.62575
1986,66 and older,3rd Quintile,Seldom,0.30579,65,157,0.23349,0.37809
1986,66 and older,3rd Quintile,Never,0.47778,92,157,0.39939,0.55616
1986,66 and older,4th Quintile,Seldom,0.31299,53,146,0.23751,0.38846
1986,66 and older,4th Quintile,Never,0.55326,93,146,0.47234,0.63418
1986,66 and older,5th Quintile,Seldom,0.32041,50,129,0.23957,0.40125
1986,66 and older,5th Quintile,Never,0.53978,79,129,0.45343,0.62612
1988,17-29 y.,1st Quintile,At least once per week,0.10266,77,649,0.07929,0.12603
1988,17-29 y.,1st Quintile,At least once per month,0.25285,152,649,0.21939,0.28632
1988,17-29 y.,1st Quintile,Seldom,0.44742,278,649,0.40914,0.48570
1988,17-29 y.,1st Quintile,Never,0.19706,142,649,0.16644,0.22769
1988,17-29 y.,2nd Quintile,At least once per week,0.07780,62,562,0.05564,0.09997
1988,17-29 y.,2nd Quintile,At least once per month,0.31759,169,562,0.27907,0.35612
1988,17-29 y.,2nd Quintile,Seldom,0.48045,250,562,0.43911,0.52180
1988,17-29 y.,2nd Quintile,Never,0.12415,81,562,0.09687,0.15144
1988,17-29 y.,3rd Quintile,At least once per week,0.08093,60,603,0.05915,0.10272
1988,17-29 y.,3rd Quintile,At least once per month,0.28581,174,603,0.24972,0.32190
1988,17-29 y.,3rd Quintile,Seldom,0.51575,292,603,0.47583,0.55567
1988,17-29 y.,3rd Quintile,Never,0.11751,77,603,0.09178,0.14323
1988,17-29 y.,4th Quintile,At least once per week,0.07839,57,614,0.05711,0.09967
1988,17-29 y.,4th Quintile,At least once per month,0.31807,186,614,0.28120,0.35494
1988,17-29 y.,4th Quintile,Seldom,0.48928,286,614,0.44971,0.52886
1988,17-29 y.,4th Quintile,Never,0.11426,85,614,0.08907,0.13944
1988,17-29 y.,5th Quintile,At least once per month,0.24688,115,410,0.20509,0.28867
1988,17-29 y.,5th Quintile,Seldom,0.58941,242,410,0.54173,0.63709
1988,17-29 y.,5th Quintile,Never,0.11076,53,410,0.08034,0.14117
1988,30-45 y.,1st Quintile,At least once per week,0.08370,55,535,0.06021,0.10719
1988,30-45 y.,1st Quintile,At least once per month,0.25246,144,535,0.21561,0.28930
1988,30-45 y.,1st Quintile,Seldom,0.46827,227,535,0.42595,0.51059
1988,30-45 y.,1st Quintile,Never,0.19558,109,535,0.16194,0.22922
1988,30-45 y.,2nd Quintile,At least once per week,0.07485,62,635,0.05437,0.09534
1988,30-45 y.,2nd Quintile,At least once per month,0.25332,167,635,0.21946,0.28717
1988,30-45 y.,2nd Quintile,Seldom,0.56937,326,635,0.53083,0.60792
1988,30-45 y.,2nd Quintile,Never,0.10246,80,635,0.07885,0.12606
1988,30-45 y.,3rd Quintile,At least once per week,0.06816,52,604,0.04805,0.08828
1988,30-45 y.,3rd Quintile,At least once per month,0.23752,146,604,0.20355,0.27148
1988,30-45 y.,3rd Quintile,Seldom,0.58492,326,604,0.54559,0.62425
1988,30-45 y.,3rd Quintile,Never,0.10940,80,604,0.08449,0.13431
