"hlf0188","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Ja","2001","1-Pers.- Haushalt","1","244","0.30078615118159","0.268623154709511","0.33294914765367"
"Ja","2001","1-Pers.- Haushalt","2","340","0.473289622371601","0.436434066897153","0.51014517784605"
"Ja","2001","1-Pers.- Haushalt","3","350","0.618223336560204","0.577841312647698","0.658605360472709"
"Ja","2001","1-Pers.- Haushalt","4","345","0.702906561105287","0.662361915468996","0.743451206741578"
"Ja","2001","1-Pers.- Haushalt","5","296","0.77808244733929","0.736025175900713","0.820139718777866"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","1","420","0.409708979943302","0.380047899850784","0.439370060035819"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","2","834","0.598019469625529","0.572318194154968","0.623720745096091"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","3","1304","0.727578700822593","0.706802826044973","0.748354575600213"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","4","1352","0.83107418463702","0.812929097826305","0.849219271447736"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","5","1174","0.909921437285167","0.89432254980748","0.925520324762854"
"Ja","2001","Alleinerziehende","1","183","0.213111318509137","0.184962334423941","0.241260302594333"
"Ja","2001","Alleinerziehende","2","212","0.474628076451358","0.427430031912075","0.521826120990641"
"Ja","2001","Alleinerziehende","3","161","0.54733295068978","0.491194573015937","0.603471328363623"
"Ja","2001","Alleinerziehende","4","97","0.634626270812962","0.560013051003965","0.70923949062196"
"Ja","2001","Alleinerziehende","5","42","0.817490202907194","0.708217460721655","0.926762945092733"
"Ja","2001","Paar mit Kind(ern)","1","1718","0.40383817865739","0.389034227865989","0.41864212944879"
"Ja","2001","Paar mit Kind(ern)","2","2958","0.610093328861868","0.596259580418997","0.623927077304738"
"Ja","2001","Paar mit Kind(ern)","3","2587","0.729958059027403","0.715194272797381","0.744721845257426"
"Ja","2001","Paar mit Kind(ern)","4","1894","0.86726623987697","0.853053031296962","0.881479448456978"
"Ja","2001","Paar mit Kind(ern)","5","994","0.937854054913384","0.923408898168522","0.952299211658247"
"Ja","2001","Sonstige","1","134","0.331644717081191","0.282600625534216","0.380688808628165"
"Ja","2001","Sonstige","2","132","0.435549204527442","0.379720386424355","0.491378022630529"
"Ja","2001","Sonstige","3","122","0.590160063961661","0.522000761145949","0.658319366777373"
"Ja","2001","Sonstige","4","97","0.623357751853094","0.543661642951139","0.703053860755048"
"Ja","2001","Sonstige","5","53","0.839750166048718","0.751248801568795","0.92825153052864"
"Nein","2001","1-Pers.- Haushalt","1","537","0.69921384881841","0.66705085234633","0.731376845290489"
"Nein","2001","1-Pers.- Haushalt","2","365","0.526710377628398","0.48985482215395","0.563565933102847"
"Nein","2001","1-Pers.- Haushalt","3","206","0.381776663439796","0.341394639527291","0.422158687352302"
"Nein","2001","1-Pers.- Haushalt","4","143","0.297093438894713","0.256548793258422","0.337638084531004"
"Nein","2001","1-Pers.- Haushalt","5","79","0.221917552660711","0.179860281222134","0.263974824099287"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","1","636","0.590291020056698","0.560629939964181","0.619952100149216"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","2","564","0.401980530374471","0.376279254903909","0.427681805845032"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","3","460","0.272421299177407","0.251645424399787","0.293197173955027"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","4","286","0.16892581536298","0.150780728552264","0.187070902173695"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","5","120","0.0900785627148326","0.0744796752371455","0.10567745019252"
"Nein","2001","Alleinerziehende","1","630","0.786888681490863","0.758739697405667","0.815037665576059"
"Nein","2001","Alleinerziehende","2","218","0.525371923548642","0.47817387900936","0.572569968087925"
"Nein","2001","Alleinerziehende","3","141","0.45266704931022","0.396528671636377","0.508805426984063"
"Nein","2001","Alleinerziehende","4","63","0.365373729187038","0.29076050937804","0.439986948996035"
"Nein","2001","Alleinerziehende","5","","","",""
"Nein","2001","Paar mit Kind(ern)","1","2502","0.59616182134261","0.581357870551209","0.610965772134011"
"Nein","2001","Paar mit Kind(ern)","2","1817","0.389906671138132","0.376072922695262","0.403740419581003"
"Nein","2001","Paar mit Kind(ern)","3","887","0.270041940972597","0.255278154742574","0.284805727202619"
"Nein","2001","Paar mit Kind(ern)","4","295","0.13273376012303","0.118520551543022","0.146946968703038"
