year,age_gr,quintil_oecd,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,1st Quintile,Catholic,0.32886,177,515,0.28824,0.36947
1990,17-29 y.,1st Quintile,Protestant,0.42589,153,515,0.38314,0.46864
1990,17-29 y.,1st Quintile,Islamic community,0.12276,185,515,0.09439,0.15113
1990,17-29 y.,2nd Quintile,Catholic,0.45290,223,495,0.40900,0.49680
1990,17-29 y.,2nd Quintile,Protestant,0.41936,171,495,0.37585,0.46288
1990,17-29 y.,2nd Quintile,Islamic community,0.05739,101,495,0.03688,0.07790
1990,17-29 y.,3rd Quintile,Catholic,0.41378,228,481,0.36972,0.45784
1990,17-29 y.,3rd Quintile,Protestant,0.45137,180,481,0.40686,0.49589
1990,17-29 y.,3rd Quintile,Islamic community,0.03974,73,481,0.02226,0.05721
1990,17-29 y.,4th Quintile,Catholic,0.44439,266,543,0.40256,0.48623
1990,17-29 y.,4th Quintile,Protestant,0.43045,229,543,0.38877,0.47214
1990,17-29 y.,4th Quintile,Non-denominational,0.08679,48,543,0.06309,0.11050
1990,17-29 y.,5th Quintile,Catholic,0.42241,185,354,0.37088,0.47394
1990,17-29 y.,5th Quintile,Protestant,0.46226,169,354,0.41025,0.51427
1990,30-45 y.,1st Quintile,Catholic,0.44674,216,444,0.40044,0.49303
1990,30-45 y.,1st Quintile,Protestant,0.35833,122,444,0.31368,0.40298
1990,30-45 y.,1st Quintile,Islamic community,0.09114,106,444,0.06434,0.11794
1990,30-45 y.,2nd Quintile,Catholic,0.45521,286,600,0.41533,0.49509
1990,30-45 y.,2nd Quintile,Protestant,0.37006,180,600,0.33140,0.40873
1990,30-45 y.,2nd Quintile,Other Christian community,0.03512,35,600,0.02038,0.04987
1990,30-45 y.,2nd Quintile,Islamic community,0.03589,54,600,0.02099,0.05078
1990,30-45 y.,2nd Quintile,Non-denominational,0.09448,45,600,0.07106,0.11791
1990,30-45 y.,3rd Quintile,Catholic,0.44939,265,561,0.40819,0.49059
1990,30-45 y.,3rd Quintile,Protestant,0.35180,166,561,0.31225,0.39135
1990,30-45 y.,3rd Quintile,Other Christian community,0.03246,35,561,0.01778,0.04714
1990,30-45 y.,3rd Quintile,Islamic community,0.02775,35,561,0.01415,0.04136
1990,30-45 y.,3rd Quintile,Non-denominational,0.12351,60,561,0.09626,0.15076
1990,30-45 y.,4th Quintile,Catholic,0.44583,221,423,0.39840,0.49325
1990,30-45 y.,4th Quintile,Protestant,0.37559,149,423,0.32939,0.42180
1990,30-45 y.,4th Quintile,Non-denominational,0.13005,53,423,0.09796,0.16214
1990,30-45 y.,5th Quintile,Catholic,0.38286,225,562,0.34264,0.42308
1990,30-45 y.,5th Quintile,Protestant,0.39010,219,562,0.34974,0.43046
1990,30-45 y.,5th Quintile,Non-denominational,0.20832,118,562,0.17471,0.24192
1990,46-65 y.,1st Quintile,Catholic,0.39826,191,437,0.35231,0.44421
1990,46-65 y.,1st Quintile,Protestant,0.44926,146,437,0.40256,0.49595
1990,46-65 y.,1st Quintile,Islamic community,0.06657,100,437,0.04317,0.08997
1990,46-65 y.,2nd Quintile,Catholic,0.43121,189,425,0.38407,0.47835
1990,46-65 y.,2nd Quintile,Protestant,0.44544,165,425,0.39813,0.49275
1990,46-65 y.,2nd Quintile,Islamic community,0.04313,71,425,0.02379,0.06247
1990,46-65 y.,3rd Quintile,Catholic,0.41326,236,554,0.37222,0.45431
1990,46-65 y.,3rd Quintile,Protestant,0.47034,206,554,0.42874,0.51194
1990,46-65 y.,3rd Quintile,Islamic community,0.01647,38,554,0.00586,0.02708
1990,46-65 y.,3rd Quintile,Non-denominational,0.08201,37,554,0.05914,0.10487
1990,46-65 y.,3rd Quintile,Christian orthodox,0.01173,37,554,0.00276,0.02070
1990,46-65 y.,4th Quintile,Catholic,0.38660,280,644,0.34896,0.42424
1990,46-65 y.,4th Quintile,Protestant,0.46415,268,644,0.42561,0.50270
1990,46-65 y.,4th Quintile,Non-denominational,0.10618,61,644,0.08237,0.13000
1990,46-65 y.,4th Quintile,Christian orthodox,0.00833,35,644,0.00131,0.01536
1990,46-65 y.,5th Quintile,Catholic,0.37133,257,620,0.33326,0.40939
1990,46-65 y.,5th Quintile,Protestant,0.43121,271,620,0.39220,0.47023
1990,46-65 y.,5th Quintile,Non-denominational,0.15711,92,620,0.12845,0.18578
1990,66 and older,1st Quintile,Catholic,0.36191,105,258,0.30316,0.42067
1990,66 and older,1st Quintile,Protestant,0.57262,153,258,0.51214,0.63311
1990,66 and older,2nd Quintile,Catholic,0.40147,98,212,0.33533,0.46761
1990,66 and older,2nd Quintile,Protestant,0.52501,114,212,0.45762,0.59239
1990,66 and older,3rd Quintile,Catholic,0.41305,83,176,0.34010,0.48600
1990,66 and older,3rd Quintile,Protestant,0.47503,93,176,0.40104,0.54902
1990,66 and older,4th Quintile,Catholic,0.41858,76,154,0.34041,0.49675
1990,66 and older,4th Quintile,Protestant,0.46422,78,154,0.38519,0.54324
1990,66 and older,5th Quintile,Catholic,0.40757,64,146,0.32759,0.48755
1990,66 and older,5th Quintile,Protestant,0.51193,82,146,0.43057,0.59329
1997,17-29 y.,1st Quintile,Catholic,0.26010,153,664,0.22671,0.29349
1997,17-29 y.,1st Quintile,Protestant,0.26662,135,664,0.23296,0.30028
1997,17-29 y.,1st Quintile,Other religious community,0.15968,175,664,0.13180,0.18757
1997,17-29 y.,1st Quintile,Non-denominational,0.28084,201,664,0.24663,0.31505
1997,17-29 y.,2nd Quintile,Catholic,0.26897,142,658,0.23507,0.30288
1997,17-29 y.,2nd Quintile,Protestant,0.24327,122,658,0.21046,0.27608
1997,17-29 y.,2nd Quintile,Other Christian community,0.02957,34,658,0.01661,0.04252
1997,17-29 y.,2nd Quintile,Other religious community,0.10834,119,658,0.08457,0.13210
1997,17-29 y.,2nd Quintile,Non-denominational,0.33991,241,658,0.30369,0.37613
1997,17-29 y.,3rd Quintile,Catholic,0.35890,202,542,0.31847,0.39932
1997,17-29 y.,3rd Quintile,Protestant,0.32620,172,542,0.28669,0.36571
1997,17-29 y.,3rd Quintile,Non-denominational,0.23938,168,542,0.20342,0.27533
1997,17-29 y.,4th Quintile,Catholic,0.38456,214,594,0.34540,0.42371
1997,17-29 y.,4th Quintile,Protestant,0.34822,211,594,0.30988,0.38657
1997,17-29 y.,4th Quintile,Non-denominational,0.22267,169,594,0.18918,0.25615
1997,17-29 y.,5th Quintile,Catholic,0.41764,170,405,0.36955,0.46573
1997,17-29 y.,5th Quintile,Protestant,0.39065,155,405,0.34308,0.43823
1997,17-29 y.,5th Quintile,Non-denominational,0.17389,80,405,0.13693,0.21084
1997,30-45 y.,1st Quintile,Catholic,0.31993,208,774,0.28705,0.35282
1997,30-45 y.,1st Quintile,Protestant,0.27206,157,774,0.24069,0.30343
1997,30-45 y.,1st Quintile,Other Christian community,0.04478,44,774,0.03020,0.05936
1997,30-45 y.,1st Quintile,Other religious community,0.07739,116,774,0.05855,0.09623
1997,30-45 y.,1st Quintile,Non-denominational,0.27449,249,774,0.24303,0.30595
1997,30-45 y.,2nd Quintile,Catholic,0.33154,291,952,0.30162,0.36146
1997,30-45 y.,2nd Quintile,Protestant,0.29918,254,952,0.27008,0.32828
1997,30-45 y.,2nd Quintile,Other religious community,0.04527,68,952,0.03206,0.05848
1997,30-45 y.,2nd Quintile,Non-denominational,0.29805,339,952,0.26897,0.32712
1997,30-45 y.,3rd Quintile,Catholic,0.34165,288,914,0.31089,0.37241
1997,30-45 y.,3rd Quintile,Protestant,0.31871,257,914,0.28848,0.34893
1997,30-45 y.,3rd Quintile,Other religious community,0.03718,48,914,0.02491,0.04945
1997,30-45 y.,3rd Quintile,Non-denominational,0.28112,321,914,0.25196,0.31028
1997,30-45 y.,4th Quintile,Catholic,0.31669,253,840,0.28522,0.34817
1997,30-45 y.,4th Quintile,Protestant,0.35128,280,840,0.31897,0.38358
1997,30-45 y.,4th Quintile,Other Christian community,0.02710,35,840,0.01611,0.03809
1997,30-45 y.,4th Quintile,Non-denominational,0.29530,272,840,0.26444,0.32617
1997,30-45 y.,5th Quintile,Catholic,0.31031,247,760,0.27740,0.34322
1997,30-45 y.,5th Quintile,Protestant,0.30832,228,760,0.27547,0.34118
1997,30-45 y.,5th Quintile,Non-denominational,0.35490,285,760,0.32086,0.38894
1997,46-65 y.,1st Quintile,Catholic,0.28825,134,567,0.25093,0.32556
1997,46-65 y.,1st Quintile,Protestant,0.34399,147,567,0.30485,0.38313
1997,46-65 y.,1st Quintile,Other Christian community,0.03646,33,567,0.02102,0.05190
1997,46-65 y.,1st Quintile,Other religious community,0.09296,112,567,0.06904,0.11688
1997,46-65 y.,1st Quintile,Non-denominational,0.22687,141,567,0.19236,0.26137
1997,46-65 y.,2nd Quintile,Catholic,0.32669,186,669,0.29112,0.36225
1997,46-65 y.,2nd Quintile,Protestant,0.28707,160,669,0.25276,0.32137
1997,46-65 y.,2nd Quintile,Other Christian community,0.01980,32,669,0.00924,0.03037
1997,46-65 y.,2nd Quintile,Other religious community,0.04411,64,669,0.02854,0.05968
1997,46-65 y.,2nd Quintile,Non-denominational,0.31422,227,669,0.27902,0.34943
1997,46-65 y.,3rd Quintile,Catholic,0.31727,222,735,0.28360,0.35094
1997,46-65 y.,3rd Quintile,Protestant,0.38376,216,735,0.34858,0.41894
1997,46-65 y.,3rd Quintile,Other Christian community,0.01692,31,735,0.00759,0.02625
1997,46-65 y.,3rd Quintile,Other religious community,0.02357,31,735,0.01259,0.03454
1997,46-65 y.,3rd Quintile,Non-denominational,0.25485,235,735,0.22332,0.28638
1997,46-65 y.,4th Quintile,Catholic,0.32596,261,872,0.29483,0.35709
1997,46-65 y.,4th Quintile,Protestant,0.37178,299,872,0.33968,0.40387
1997,46-65 y.,4th Quintile,Other Christian community,0.02553,36,872,0.01506,0.03601
1997,46-65 y.,4th Quintile,Non-denominational,0.26339,276,872,0.23414,0.29264
1997,46-65 y.,5th Quintile,Catholic,0.32303,294,952,0.29331,0.35275
1997,46-65 y.,5th Quintile,Protestant,0.35359,318,952,0.32321,0.38398
1997,46-65 y.,5th Quintile,Other Christian community,0.02673,32,952,0.01648,0.03698
1997,46-65 y.,5th Quintile,Non-denominational,0.28766,308,952,0.25889,0.31643
1997,66 and older,1st Quintile,Catholic,0.28862,101,305,0.23768,0.33956
1997,66 and older,1st Quintile,Protestant,0.51421,155,305,0.45803,0.57040
1997,66 and older,1st Quintile,Non-denominational,0.11988,49,305,0.08337,0.15640
1997,66 and older,2nd Quintile,Catholic,0.34029,126,401,0.29386,0.38672
1997,66 and older,2nd Quintile,Protestant,0.47035,178,401,0.42144,0.51927
1997,66 and older,2nd Quintile,Non-denominational,0.17754,97,401,0.14009,0.21499
1997,66 and older,3rd Quintile,Catholic,0.33030,101,340,0.28024,0.38037
1997,66 and older,3rd Quintile,Protestant,0.48962,166,340,0.43641,0.54284
1997,66 and older,3rd Quintile,Non-denominational,0.16551,73,340,0.12595,0.20507
1997,66 and older,4th Quintile,Catholic,0.40172,99,259,0.34190,0.46155
1997,66 and older,4th Quintile,Protestant,0.43845,111,259,0.37790,0.49900
1997,66 and older,4th Quintile,Non-denominational,0.14828,49,259,0.10492,0.19165
1997,66 and older,5th Quintile,Catholic,0.39939,80,219,0.33438,0.46441
1997,66 and older,5th Quintile,Protestant,0.42465,102,219,0.35903,0.49027
1997,66 and older,5th Quintile,Non-denominational,0.14905,37,219,0.10177,0.19632
2003,17-29 y.,1st Quintile,Catholic,0.22079,172,873,0.19326,0.24832
2003,17-29 y.,1st Quintile,Protestant,0.30187,253,873,0.27140,0.33234
2003,17-29 y.,1st Quintile,Other Christian community,0.03493,31,873,0.02274,0.04711
2003,17-29 y.,1st Quintile,Other religious community,0.11834,99,873,0.09690,0.13978
2003,17-29 y.,1st Quintile,Non-denominational,0.31393,318,873,0.28313,0.34473
2003,17-29 y.,2nd Quintile,Catholic,0.32638,200,712,0.29191,0.36085
2003,17-29 y.,2nd Quintile,Protestant,0.27499,196,712,0.24217,0.30782
2003,17-29 y.,2nd Quintile,Other religious community,0.07588,58,712,0.05641,0.09534
2003,17-29 y.,2nd Quintile,Non-denominational,0.29381,258,712,0.26033,0.32729
2003,17-29 y.,3rd Quintile,Catholic,0.33806,228,726,0.30363,0.37250
2003,17-29 y.,3rd Quintile,Protestant,0.34352,238,726,0.30895,0.37809
2003,17-29 y.,3rd Quintile,Other religious community,0.03437,36,726,0.02111,0.04763
2003,17-29 y.,3rd Quintile,Non-denominational,0.25493,224,726,0.22321,0.28666
2003,17-29 y.,4th Quintile,Catholic,0.31697,257,761,0.28389,0.35005
2003,17-29 y.,4th Quintile,Protestant,0.35618,271,761,0.32213,0.39022
2003,17-29 y.,4th Quintile,Non-denominational,0.26501,233,761,0.23363,0.29639
2003,17-29 y.,5th Quintile,Catholic,0.39891,309,809,0.36514,0.43267
2003,17-29 y.,5th Quintile,Protestant,0.36786,307,809,0.33461,0.40111
2003,17-29 y.,5th Quintile,Non-denominational,0.19434,193,809,0.16705,0.22162
2003,30-45 y.,1st Quintile,Catholic,0.23511,219,983,0.20859,0.26163
2003,30-45 y.,1st Quintile,Protestant,0.24196,223,983,0.21517,0.26874
2003,30-45 y.,1st Quintile,Other Christian community,0.04026,40,983,0.02797,0.05256
2003,30-45 y.,1st Quintile,Other religious community,0.12431,138,983,0.10368,0.14495
2003,30-45 y.,1st Quintile,Non-denominational,0.35163,363,983,0.32177,0.38150
2003,30-45 y.,2nd Quintile,Catholic,0.31635,355,1215,0.29019,0.34251
2003,30-45 y.,2nd Quintile,Protestant,0.29275,344,1215,0.26715,0.31835
2003,30-45 y.,2nd Quintile,Other religious community,0.04794,91,1215,0.03592,0.05996
2003,30-45 y.,2nd Quintile,Non-denominational,0.31418,425,1215,0.28807,0.34030
2003,30-45 y.,3rd Quintile,Catholic,0.29915,397,1346,0.27468,0.32362
2003,30-45 y.,3rd Quintile,Protestant,0.32103,436,1346,0.29608,0.34598
2003,30-45 y.,3rd Quintile,Other Christian community,0.02287,34,1346,0.01488,0.03086
2003,30-45 y.,3rd Quintile,Other religious community,0.03684,61,1346,0.02677,0.04691
2003,30-45 y.,3rd Quintile,Non-denominational,0.31359,418,1346,0.28879,0.33838
2003,30-45 y.,4th Quintile,Catholic,0.33680,509,1476,0.31268,0.36092
2003,30-45 y.,4th Quintile,Protestant,0.32338,478,1476,0.29951,0.34725
2003,30-45 y.,4th Quintile,Other religious community,0.01348,32,1476,0.00760,0.01937
2003,30-45 y.,4th Quintile,Non-denominational,0.30120,457,1476,0.27778,0.32461
2003,30-45 y.,5th Quintile,Catholic,0.31174,580,1784,0.29024,0.33324
2003,30-45 y.,5th Quintile,Protestant,0.32668,571,1784,0.30491,0.34845
2003,30-45 y.,5th Quintile,Other Christian community,0.01712,34,1784,0.01110,0.02314
2003,30-45 y.,5th Quintile,Non-denominational,0.31589,599,1784,0.29431,0.33747
2003,46-65 y.,1st Quintile,Catholic,0.24806,199,864,0.21925,0.27688
2003,46-65 y.,1st Quintile,Protestant,0.27741,226,864,0.24754,0.30728
2003,46-65 y.,1st Quintile,Other Christian community,0.03200,31,864,0.02026,0.04374
2003,46-65 y.,1st Quintile,Other religious community,0.10857,101,864,0.08781,0.12933
2003,46-65 y.,1st Quintile,Non-denominational,0.32528,307,864,0.29402,0.35654
2003,46-65 y.,2nd Quintile,Catholic,0.32468,284,954,0.29495,0.35441
2003,46-65 y.,2nd Quintile,Protestant,0.32637,303,954,0.29660,0.35614
2003,46-65 y.,2nd Quintile,Other religious community,0.04558,55,954,0.03234,0.05882
2003,46-65 y.,2nd Quintile,Non-denominational,0.27022,312,954,0.24203,0.29842
2003,46-65 y.,3rd Quintile,Catholic,0.30792,329,1187,0.28165,0.33420
2003,46-65 y.,3rd Quintile,Protestant,0.33796,382,1187,0.31104,0.36489
2003,46-65 y.,3rd Quintile,Other Christian community,0.02154,33,1187,0.01327,0.02980
2003,46-65 y.,3rd Quintile,Other religious community,0.01986,34,1187,0.01192,0.02780
2003,46-65 y.,3rd Quintile,Non-denominational,0.30997,409,1187,0.28365,0.33629
2003,46-65 y.,4th Quintile,Catholic,0.35133,527,1535,0.32744,0.37522
2003,46-65 y.,4th Quintile,Protestant,0.31596,484,1535,0.29270,0.33923
2003,46-65 y.,4th Quintile,Other Christian community,0.02392,39,1535,0.01627,0.03156
2003,46-65 y.,4th Quintile,Non-denominational,0.29055,485,1535,0.26783,0.31327
2003,46-65 y.,5th Quintile,Catholic,0.29697,852,2911,0.28037,0.31358
