year,pgisced97,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No answer / don't know,Very seldom,0.36613,134,295,0.31106,0.42120
2007,No answer / don't know,Seldom,0.30949,103,295,0.25664,0.36233
2007,No answer / don't know,Sometimes,0.20126,58,295,0.15543,0.24709
2007,Pre-primary Level,Very seldom,0.46084,158,321,0.40623,0.51546
2007,Pre-primary Level,Seldom,0.32161,107,321,0.27043,0.37278
2007,Pre-primary Level,Sometimes,0.17821,56,321,0.13628,0.22014
2007,Primary Level,Very seldom,0.35938,71,205,0.29353,0.42522
2007,Primary Level,Seldom,0.23769,55,205,0.17928,0.29611
2007,Primary Level,Sometimes,0.22404,48,205,0.16682,0.28126
2007,Primary Level,Often,0.13721,31,205,0.08999,0.18442
2007,Lower Secondary Level,Very seldom,0.36281,811,2186,0.34265,0.38298
2007,Lower Secondary Level,Seldom,0.30100,686,2186,0.28177,0.32023
2007,Lower Secondary Level,Sometimes,0.21358,441,2186,0.19640,0.23077
2007,Lower Secondary Level,Often,0.10040,198,2186,0.08779,0.11300
2007,Lower Secondary Level,Very often,0.02221,50,2186,0.01603,0.02839
2007,Upper Secondary Level,Very seldom,0.39728,4199,10275,0.38782,0.40674
2007,Upper Secondary Level,Seldom,0.31642,3233,10275,0.30743,0.32541
2007,Upper Secondary Level,Sometimes,0.20036,1993,10275,0.19262,0.20810
2007,Upper Secondary Level,Often,0.06723,660,10275,0.06239,0.07207
2007,Upper Secondary Level,Very often,0.01871,190,10275,0.01609,0.02133
2007,Post-secondary Non-tertiary Level,Very seldom,0.38024,455,1141,0.35206,0.40842
2007,Post-secondary Non-tertiary Level,Seldom,0.30722,362,1141,0.28044,0.33400
2007,Post-secondary Non-tertiary Level,Sometimes,0.21281,228,1141,0.18905,0.23657
2007,Post-secondary Non-tertiary Level,Often,0.07980,96,1141,0.06407,0.09553
2007,First Stage of Tertiary Education,Very seldom,0.42263,664,1509,0.39770,0.44757
2007,First Stage of Tertiary Education,Seldom,0.33393,493,1509,0.31012,0.35773
2007,First Stage of Tertiary Education,Sometimes,0.16448,267,1509,0.14577,0.18319
2007,First Stage of Tertiary Education,Often,0.06124,85,1509,0.04914,0.07334
2007,Second Stage of Tertiary Education,Very seldom,0.42108,1921,4380,0.40646,0.43570
2007,Second Stage of Tertiary Education,Seldom,0.32289,1425,4380,0.30904,0.33673
2007,Second Stage of Tertiary Education,Sometimes,0.18300,783,4380,0.17154,0.19445
2007,Second Stage of Tertiary Education,Often,0.06046,207,4380,0.05340,0.06752
2007,Second Stage of Tertiary Education,Very often,0.01257,44,4380,0.00927,0.01587
2008,No answer / don't know,Very seldom,0.42942,143,309,0.37414,0.48470
2008,No answer / don't know,Seldom,0.32806,114,309,0.27563,0.38050
2008,No answer / don't know,Sometimes,0.15703,52,309,0.11640,0.19766
2008,Pre-primary Level,Very seldom,0.46414,162,333,0.41049,0.51779
2008,Pre-primary Level,Seldom,0.40638,139,333,0.35355,0.45922
2008,Pre-primary Level,Sometimes,0.09056,32,333,0.05969,0.12143
2008,Primary Level,Very seldom,0.37448,60,154,0.29779,0.45117
2008,Primary Level,Seldom,0.27706,54,154,0.20614,0.34797
2008,Primary Level,Sometimes,0.21840,40,154,0.15294,0.28387
2008,Lower Secondary Level,Very seldom,0.36402,729,2000,0.34293,0.38511
2008,Lower Secondary Level,Seldom,0.32300,672,2000,0.30250,0.34350
2008,Lower Secondary Level,Sometimes,0.19112,378,2000,0.17388,0.20835
2008,Lower Secondary Level,Often,0.09229,172,2000,0.07960,0.10498
2008,Lower Secondary Level,Very often,0.02957,49,2000,0.02214,0.03700
2008,Upper Secondary Level,Very seldom,0.38983,3821,9693,0.38012,0.39954
2008,Upper Secondary Level,Seldom,0.33904,3329,9693,0.32961,0.34846
2008,Upper Secondary Level,Sometimes,0.18449,1775,9693,0.17676,0.19221
2008,Upper Secondary Level,Often,0.07045,614,9693,0.06536,0.07555
2008,Upper Secondary Level,Very often,0.01620,154,9693,0.01369,0.01871
2008,Post-secondary Non-tertiary Level,Very seldom,0.39483,439,1066,0.36547,0.42419
2008,Post-secondary Non-tertiary Level,Seldom,0.33291,375,1066,0.30461,0.36122
2008,Post-secondary Non-tertiary Level,Sometimes,0.18109,183,1066,0.15796,0.20422
2008,Post-secondary Non-tertiary Level,Often,0.07490,69,1066,0.05909,0.09070
2008,First Stage of Tertiary Education,Very seldom,0.40213,557,1390,0.37635,0.42792
2008,First Stage of Tertiary Education,Seldom,0.34837,523,1390,0.32331,0.37342
2008,First Stage of Tertiary Education,Sometimes,0.17849,235,1390,0.15835,0.19863
2008,First Stage of Tertiary Education,Often,0.05427,75,1390,0.04235,0.06618
2008,Second Stage of Tertiary Education,Very seldom,0.43517,1848,4181,0.42014,0.45020
2008,Second Stage of Tertiary Education,Seldom,0.34238,1473,4181,0.32799,0.35676
2008,Second Stage of Tertiary Education,Sometimes,0.16696,631,4181,0.15565,0.17826
2008,Second Stage of Tertiary Education,Often,0.04426,188,4181,0.03802,0.05049
2008,Second Stage of Tertiary Education,Very often,0.01124,41,4181,0.00804,0.01443
2009,No answer / don't know,Very seldom,0.43190,140,308,0.37649,0.48731
2009,No answer / don't know,Seldom,0.34617,120,308,0.29295,0.39939
2009,No answer / don't know,Sometimes,0.16554,48,308,0.12396,0.20712
2009,Pre-primary Level,Very seldom,0.42922,147,300,0.37312,0.48533
2009,Pre-primary Level,Seldom,0.37911,109,300,0.32412,0.43410
