year,migback,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,Very seldom,0.40106,7250,17538,0.39380,0.40831
2007,No migration background,Seldom,0.32111,5606,17538,0.31420,0.32802
2007,No migration background,Sometimes,0.19159,3309,17538,0.18576,0.19741
2007,No migration background,Often,0.06876,1089,17538,0.06502,0.07251
2007,No migration background,Very often,0.01749,284,17538,0.01555,0.01943
2007,Direct migration background,Very seldom,0.38375,849,2107,0.36298,0.40452
2007,Direct migration background,Seldom,0.27735,614,2107,0.25823,0.29647
2007,Direct migration background,Sometimes,0.22520,415,2107,0.20736,0.24304
2007,Direct migration background,Often,0.08793,176,2107,0.07583,0.10003
2007,Direct migration background,Very often,0.02578,53,2107,0.01901,0.03254
2007,Indirect migration background,Very seldom,0.37595,314,761,0.34151,0.41039
2007,Indirect migration background,Seldom,0.31417,244,761,0.28117,0.34717
2007,Indirect migration background,Sometimes,0.22023,150,761,0.19077,0.24969
2007,Indirect migration background,Often,0.07234,53,761,0.05392,0.09076
2008,No migration background,Very seldom,0.39841,6694,16576,0.39096,0.40586
2008,No migration background,Seldom,0.34448,5824,16576,0.33724,0.35171
2008,No migration background,Sometimes,0.17590,2823,16576,0.17011,0.18170
2008,No migration background,Often,0.06361,973,16576,0.05990,0.06733
2008,No migration background,Very often,0.01759,262,16576,0.01559,0.01959
2008,Direct migration background,Very seldom,0.37541,733,1896,0.35361,0.39721
2008,Direct migration background,Seldom,0.30239,596,1896,0.28171,0.32306
2008,Direct migration background,Sometimes,0.21451,377,1896,0.19602,0.23299
2008,Direct migration background,Often,0.08896,154,1896,0.07614,0.10177
2008,Direct migration background,Very often,0.01874,36,1896,0.01263,0.02485
2008,Indirect migration background,Very seldom,0.44164,332,757,0.40624,0.47704
2008,Indirect migration background,Seldom,0.31900,259,757,0.28578,0.35223
2008,Indirect migration background,Sometimes,0.16062,126,757,0.13444,0.18679
2008,Indirect migration background,Often,0.07160,40,757,0.05322,0.08998
2009,No migration background,Very seldom,0.39270,6244,15540,0.38502,0.40038
2009,No migration background,Seldom,0.33956,5324,15540,0.33212,0.34701
2009,No migration background,Sometimes,0.18971,2809,15540,0.18354,0.19587
2009,No migration background,Often,0.06136,922,15540,0.05759,0.06513
2009,No migration background,Very often,0.01667,241,15540,0.01465,0.01868
2009,Direct migration background,Very seldom,0.35517,636,1647,0.33205,0.37829
2009,Direct migration background,Seldom,0.32831,519,1647,0.30562,0.35099
2009,Direct migration background,Sometimes,0.20983,319,1647,0.19016,0.22950
2009,Direct migration background,Often,0.08470,132,1647,0.07125,0.09815
2009,Direct migration background,Very often,0.02200,41,1647,0.01491,0.02909
