year,age_gr,quintil_oecd,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,1st Quintile,Very seldom,0.37642,311,834,0.34352,0.40932
2007,17-29 y.,1st Quintile,Seldom,0.31252,271,834,0.28104,0.34400
2007,17-29 y.,1st Quintile,Sometimes,0.21357,171,834,0.18574,0.24141
2007,17-29 y.,1st Quintile,Often,0.08952,81,834,0.07013,0.10891
2007,17-29 y.,2nd Quintile,Very seldom,0.37245,253,640,0.33497,0.40994
2007,17-29 y.,2nd Quintile,Seldom,0.32491,212,640,0.28860,0.36122
2007,17-29 y.,2nd Quintile,Sometimes,0.22288,135,640,0.19062,0.25515
2007,17-29 y.,2nd Quintile,Often,0.06445,40,640,0.04541,0.08349
2007,17-29 y.,3rd Quintile,Very seldom,0.37305,254,631,0.33528,0.41081
2007,17-29 y.,3rd Quintile,Seldom,0.38338,229,631,0.34541,0.42135
2007,17-29 y.,3rd Quintile,Sometimes,0.17099,113,631,0.14159,0.20039
2007,17-29 y.,3rd Quintile,Often,0.06115,35,631,0.04244,0.07986
2007,17-29 y.,4th Quintile,Very seldom,0.38253,269,645,0.34499,0.42006
2007,17-29 y.,4th Quintile,Seldom,0.36363,224,645,0.32647,0.40078
2007,17-29 y.,4th Quintile,Sometimes,0.17864,112,645,0.14906,0.20823
2007,17-29 y.,4th Quintile,Often,0.05465,40,645,0.03709,0.07220
2007,17-29 y.,5th Quintile,Very seldom,0.40837,251,589,0.36864,0.44810
2007,17-29 y.,5th Quintile,Seldom,0.34066,200,589,0.30235,0.37897
2007,17-29 y.,5th Quintile,Sometimes,0.16839,102,589,0.13814,0.19864
2007,17-29 y.,5th Quintile,Often,0.06654,36,589,0.04640,0.08669
2007,30-45 y.,1st Quintile,Very seldom,0.34775,280,768,0.31404,0.38146
2007,30-45 y.,1st Quintile,Seldom,0.29250,246,768,0.26031,0.32470
2007,30-45 y.,1st Quintile,Sometimes,0.21358,160,768,0.18458,0.24259
2007,30-45 y.,1st Quintile,Often,0.10694,82,768,0.08507,0.12881
2007,30-45 y.,2nd Quintile,Very seldom,0.40693,412,989,0.37630,0.43756
2007,30-45 y.,2nd Quintile,Seldom,0.30598,330,989,0.27724,0.33471
2007,30-45 y.,2nd Quintile,Sometimes,0.18793,185,989,0.16357,0.21229
2007,30-45 y.,2nd Quintile,Often,0.07364,62,989,0.05736,0.08993
2007,30-45 y.,3rd Quintile,Very seldom,0.40822,458,1100,0.37916,0.43728
2007,30-45 y.,3rd Quintile,Seldom,0.33766,397,1100,0.30970,0.36562
2007,30-45 y.,3rd Quintile,Sometimes,0.17593,180,1100,0.15342,0.19845
2007,30-45 y.,3rd Quintile,Often,0.06176,65,1100,0.04753,0.07599
2007,30-45 y.,4th Quintile,Very seldom,0.41857,537,1275,0.39148,0.44566
2007,30-45 y.,4th Quintile,Seldom,0.33996,450,1275,0.31395,0.36598
2007,30-45 y.,4th Quintile,Sometimes,0.18297,235,1275,0.16174,0.20420
2007,30-45 y.,4th Quintile,Often,0.04464,53,1275,0.03330,0.05599
2007,30-45 y.,5th Quintile,Very seldom,0.44643,680,1463,0.42094,0.47191
2007,30-45 y.,5th Quintile,Seldom,0.34089,480,1463,0.31660,0.36519
2007,30-45 y.,5th Quintile,Sometimes,0.14798,239,1463,0.12978,0.16619
2007,30-45 y.,5th Quintile,Often,0.05612,64,1463,0.04432,0.06792
2007,46-65 y.,1st Quintile,Very seldom,0.32580,282,835,0.29399,0.35761
2007,46-65 y.,1st Quintile,Seldom,0.26548,229,835,0.23551,0.29545
2007,46-65 y.,1st Quintile,Sometimes,0.24046,194,835,0.21145,0.26946
2007,46-65 y.,1st Quintile,Often,0.12690,95,835,0.10431,0.14949
2007,46-65 y.,1st Quintile,Very often,0.04136,35,835,0.02785,0.05488
2007,46-65 y.,2nd Quintile,Very seldom,0.36491,337,843,0.33239,0.39742
2007,46-65 y.,2nd Quintile,Seldom,0.30518,269,843,0.27408,0.33628
2007,46-65 y.,2nd Quintile,Sometimes,0.21720,180,843,0.18935,0.24505
2007,46-65 y.,2nd Quintile,Often,0.07409,57,843,0.05640,0.09178
2007,46-65 y.,3rd Quintile,Very seldom,0.41181,439,1086,0.38253,0.44110
2007,46-65 y.,3rd Quintile,Seldom,0.28823,324,1086,0.26128,0.31519
2007,46-65 y.,3rd Quintile,Sometimes,0.19944,244,1086,0.17566,0.22321
2007,46-65 y.,3rd Quintile,Often,0.08291,79,1086,0.06651,0.09932
2007,46-65 y.,4th Quintile,Very seldom,0.37539,619,1534,0.35115,0.39963
2007,46-65 y.,4th Quintile,Seldom,0.32466,507,1534,0.30122,0.34810
2007,46-65 y.,4th Quintile,Sometimes,0.20823,306,1534,0.18790,0.22856
2007,46-65 y.,4th Quintile,Often,0.07295,102,1534,0.05993,0.08597
2007,46-65 y.,5th Quintile,Very seldom,0.40769,1163,2625,0.38889,0.42650
2007,46-65 y.,5th Quintile,Seldom,0.34088,875,2625,0.32274,0.35901
2007,46-65 y.,5th Quintile,Sometimes,0.18633,457,2625,0.17143,0.20122
2007,46-65 y.,5th Quintile,Often,0.05489,130,2625,0.04617,0.06360
2007,66 and older,1st Quintile,Very seldom,0.38850,272,693,0.35218,0.42481
2007,66 and older,1st Quintile,Seldom,0.28256,204,693,0.24901,0.31611
2007,66 and older,1st Quintile,Sometimes,0.24315,162,693,0.21119,0.27511
2007,66 and older,1st Quintile,Often,0.07500,55,693,0.05538,0.09463
2007,66 and older,2nd Quintile,Very seldom,0.37957,371,950,0.34869,0.41044
2007,66 and older,2nd Quintile,Seldom,0.29476,286,950,0.26575,0.32377
2007,66 and older,2nd Quintile,Sometimes,0.22269,208,950,0.19621,0.24916
2007,66 and older,2nd Quintile,Often,0.08323,85,950,0.06565,0.10080
2007,66 and older,3rd Quintile,Very seldom,0.44952,431,962,0.41807,0.48097
2007,66 and older,3rd Quintile,Seldom,0.30663,289,962,0.27748,0.33579
2007,66 and older,3rd Quintile,Sometimes,0.16497,183,962,0.14150,0.18844
2007,66 and older,3rd Quintile,Often,0.05605,59,962,0.04150,0.07059
2007,66 and older,4th Quintile,Very seldom,0.43087,343,784,0.39619,0.46556
2007,66 and older,4th Quintile,Seldom,0.27675,230,784,0.24541,0.30809
2007,66 and older,4th Quintile,Sometimes,0.20662,156,784,0.17826,0.23498
2007,66 and older,4th Quintile,Often,0.07447,55,784,0.05608,0.09286
2007,66 and older,5th Quintile,Very seldom,0.45825,451,855,0.42483,0.49167
2007,66 and older,5th Quintile,Seldom,0.27597,211,855,0.24599,0.30595
2007,66 and older,5th Quintile,Sometimes,0.19784,151,855,0.17112,0.22456
2007,66 and older,5th Quintile,Often,0.05692,42,855,0.04138,0.07246
2008,17-29 y.,1st Quintile,Very seldom,0.39532,298,755,0.36042,0.43022
2008,17-29 y.,1st Quintile,Seldom,0.33065,257,755,0.29707,0.36423
2008,17-29 y.,1st Quintile,Sometimes,0.17664,136,755,0.14942,0.20386
2008,17-29 y.,1st Quintile,Often,0.08502,64,755,0.06511,0.10492
2008,17-29 y.,2nd Quintile,Very seldom,0.45941,246,580,0.41881,0.50000
2008,17-29 y.,2nd Quintile,Seldom,0.32369,209,580,0.28558,0.36180
2008,17-29 y.,2nd Quintile,Sometimes,0.14959,93,580,0.12054,0.17864
2008,17-29 y.,2nd Quintile,Often,0.05071,32,580,0.03284,0.06858
2008,17-29 y.,3rd Quintile,Very seldom,0.35307,236,630,0.31572,0.39042
2008,17-29 y.,3rd Quintile,Seldom,0.41186,258,630,0.37340,0.45033
2008,17-29 y.,3rd Quintile,Sometimes,0.15871,96,630,0.13015,0.18727
2008,17-29 y.,3rd Quintile,Often,0.06975,40,630,0.04984,0.08966
2008,17-29 y.,4th Quintile,Very seldom,0.38287,240,551,0.34225,0.42350
2008,17-29 y.,4th Quintile,Seldom,0.39027,219,551,0.34950,0.43103
2008,17-29 y.,4th Quintile,Sometimes,0.14919,92,551,0.11941,0.17896
2008,17-29 y.,5th Quintile,Very seldom,0.42783,251,532,0.38575,0.46991
2008,17-29 y.,5th Quintile,Seldom,0.40063,200,532,0.35895,0.44231
2008,17-29 y.,5th Quintile,Sometimes,0.12395,81,532,0.09592,0.15198
2008,30-45 y.,1st Quintile,Very seldom,0.34363,250,704,0.30853,0.37874
2008,30-45 y.,1st Quintile,Seldom,0.34104,257,704,0.30600,0.37608
2008,30-45 y.,1st Quintile,Sometimes,0.18546,141,704,0.15673,0.21419
2008,30-45 y.,1st Quintile,Often,0.09086,56,704,0.06962,0.11211
2008,30-45 y.,2nd Quintile,Very seldom,0.42071,374,897,0.38839,0.45304
2008,30-45 y.,2nd Quintile,Seldom,0.31998,314,897,0.28943,0.35052
2008,30-45 y.,2nd Quintile,Sometimes,0.18610,166,897,0.16062,0.21159
2008,30-45 y.,2nd Quintile,Often,0.05472,43,897,0.03983,0.06961
2008,30-45 y.,3rd Quintile,Very seldom,0.40734,428,1074,0.37794,0.43674
2008,30-45 y.,3rd Quintile,Seldom,0.36810,416,1074,0.33924,0.39696
2008,30-45 y.,3rd Quintile,Sometimes,0.16836,177,1074,0.14597,0.19075
2008,30-45 y.,3rd Quintile,Often,0.04819,53,1074,0.03538,0.06101
2008,30-45 y.,4th Quintile,Very seldom,0.39654,466,1116,0.36782,0.42525
2008,30-45 y.,4th Quintile,Seldom,0.38589,425,1116,0.35731,0.41446
2008,30-45 y.,4th Quintile,Sometimes,0.15833,171,1116,0.13690,0.17976
2008,30-45 y.,4th Quintile,Often,0.04844,54,1116,0.03584,0.06104
2008,30-45 y.,5th Quintile,Very seldom,0.46338,616,1290,0.43615,0.49060
2008,30-45 y.,5th Quintile,Seldom,0.34093,443,1290,0.31506,0.36681
2008,30-45 y.,5th Quintile,Sometimes,0.13731,168,1290,0.11852,0.15610
2008,30-45 y.,5th Quintile,Often,0.05041,63,1290,0.03846,0.06235
2008,46-65 y.,1st Quintile,Very seldom,0.31553,263,785,0.28300,0.34806
2008,46-65 y.,1st Quintile,Seldom,0.27234,236,785,0.24118,0.30350
2008,46-65 y.,1st Quintile,Sometimes,0.22347,165,785,0.19431,0.25263
2008,46-65 y.,1st Quintile,Often,0.13470,90,785,0.11080,0.15860
2008,46-65 y.,1st Quintile,Very often,0.05396,31,785,0.03815,0.06978
2008,46-65 y.,2nd Quintile,Very seldom,0.41570,330,799,0.38150,0.44989
2008,46-65 y.,2nd Quintile,Seldom,0.29487,268,799,0.26324,0.32651
2008,46-65 y.,2nd Quintile,Sometimes,0.20291,144,799,0.17500,0.23081
2008,46-65 y.,2nd Quintile,Often,0.06749,57,799,0.05009,0.08490
2008,46-65 y.,3rd Quintile,Very seldom,0.32564,395,1118,0.29815,0.35312
2008,46-65 y.,3rd Quintile,Seldom,0.37528,431,1118,0.34688,0.40368
2008,46-65 y.,3rd Quintile,Sometimes,0.20328,216,1118,0.17968,0.22688
2008,46-65 y.,3rd Quintile,Often,0.07328,76,1118,0.05800,0.08856
2008,46-65 y.,4th Quintile,Very seldom,0.39470,552,1419,0.36926,0.42014
2008,46-65 y.,4th Quintile,Seldom,0.34280,528,1419,0.31809,0.36750
2008,46-65 y.,4th Quintile,Sometimes,0.19070,256,1419,0.17025,0.21115
2008,46-65 y.,4th Quintile,Often,0.06063,83,1419,0.04821,0.07305
2008,46-65 y.,5th Quintile,Very seldom,0.41239,1071,2456,0.39292,0.43187
2008,46-65 y.,5th Quintile,Seldom,0.35101,874,2456,0.33213,0.36989
2008,46-65 y.,5th Quintile,Sometimes,0.17229,395,2456,0.15735,0.18723
2008,46-65 y.,5th Quintile,Often,0.05282,116,2456,0.04397,0.06167
2008,66 and older,1st Quintile,Very seldom,0.38168,253,659,0.34456,0.41880
2008,66 and older,1st Quintile,Seldom,0.29226,206,659,0.25751,0.32701
2008,66 and older,1st Quintile,Sometimes,0.21037,148,659,0.17923,0.24151
2008,66 and older,1st Quintile,Often,0.08818,52,659,0.06651,0.10985
2008,66 and older,2nd Quintile,Very seldom,0.38475,400,1026,0.35497,0.41454
2008,66 and older,2nd Quintile,Seldom,0.30670,324,1026,0.27847,0.33493
2008,66 and older,2nd Quintile,Sometimes,0.20679,217,1026,0.18200,0.23159
2008,66 and older,2nd Quintile,Often,0.08698,85,1026,0.06972,0.10423
2008,66 and older,3rd Quintile,Very seldom,0.40411,380,921,0.37240,0.43582
2008,66 and older,3rd Quintile,Seldom,0.34595,307,921,0.31521,0.37669
2008,66 and older,3rd Quintile,Sometimes,0.17370,173,921,0.14922,0.19818
2008,66 and older,3rd Quintile,Often,0.06093,61,921,0.04547,0.07638
2008,66 and older,4th Quintile,Very seldom,0.38650,265,701,0.35042,0.42257
2008,66 and older,4th Quintile,Seldom,0.29787,223,701,0.26400,0.33175
2008,66 and older,4th Quintile,Sometimes,0.22113,155,701,0.19039,0.25188
2008,66 and older,4th Quintile,Often,0.08404,58,701,0.06349,0.10460
2008,66 and older,5th Quintile,Very seldom,0.50276,444,896,0.47000,0.53552
2008,66 and older,5th Quintile,Seldom,0.28527,284,896,0.25569,0.31485
2008,66 and older,5th Quintile,Sometimes,0.16249,136,896,0.13832,0.18666
2008,66 and older,5th Quintile,Often,0.03788,32,896,0.02537,0.05038
2009,17-29 y.,1st Quintile,Very seldom,0.40720,267,695,0.37065,0.44376
2009,17-29 y.,1st Quintile,Seldom,0.30986,235,695,0.27545,0.34426
2009,17-29 y.,1st Quintile,Sometimes,0.19935,139,695,0.16963,0.22907
2009,17-29 y.,1st Quintile,Often,0.07483,54,695,0.05525,0.09441
2009,17-29 y.,2nd Quintile,Very seldom,0.34639,189,482,0.30387,0.38891
2009,17-29 y.,2nd Quintile,Seldom,0.37348,182,482,0.33025,0.41671
2009,17-29 y.,2nd Quintile,Sometimes,0.17786,74,482,0.14369,0.21204
2009,17-29 y.,2nd Quintile,Often,0.09249,37,482,0.06660,0.11839
2009,17-29 y.,3rd Quintile,Very seldom,0.35357,217,550,0.31358,0.39357
2009,17-29 y.,3rd Quintile,Seldom,0.40346,206,550,0.36242,0.44450
2009,17-29 y.,3rd Quintile,Sometimes,0.17507,96,550,0.14328,0.20686
2009,17-29 y.,3rd Quintile,Often,0.04937,31,550,0.03125,0.06749
2009,17-29 y.,4th Quintile,Very seldom,0.39968,242,556,0.35893,0.44043
2009,17-29 y.,4th Quintile,Seldom,0.39793,220,556,0.35720,0.43865
2009,17-29 y.,4th Quintile,Sometimes,0.15201,94,556,0.12214,0.18188
2009,17-29 y.,5th Quintile,Very seldom,0.36592,207,473,0.32246,0.40937
2009,17-29 y.,5th Quintile,Seldom,0.42862,191,473,0.38398,0.47327
2009,17-29 y.,5th Quintile,Sometimes,0.14553,75,473,0.11371,0.17734
2009,30-45 y.,1st Quintile,Very seldom,0.33568,230,637,0.29898,0.37238
2009,30-45 y.,1st Quintile,Seldom,0.33798,228,637,0.30122,0.37474
2009,30-45 y.,1st Quintile,Sometimes,0.19402,116,637,0.16329,0.22475
2009,30-45 y.,1st Quintile,Often,0.10981,63,637,0.08551,0.13411
2009,30-45 y.,2nd Quintile,Very seldom,0.34573,310,827,0.31329,0.37816
2009,30-45 y.,2nd Quintile,Seldom,0.34638,302,827,0.31393,0.37882
2009,30-45 y.,2nd Quintile,Sometimes,0.21186,155,827,0.18399,0.23973
2009,30-45 y.,2nd Quintile,Often,0.06903,60,827,0.05174,0.08632
2009,30-45 y.,3rd Quintile,Very seldom,0.39470,351,925,0.36319,0.42622
2009,30-45 y.,3rd Quintile,Seldom,0.35051,347,925,0.31975,0.38128
2009,30-45 y.,3rd Quintile,Sometimes,0.18835,188,925,0.16314,0.21356
2009,30-45 y.,3rd Quintile,Often,0.04498,39,925,0.03162,0.05835
2009,30-45 y.,4th Quintile,Very seldom,0.39897,411,1028,0.36902,0.42892
2009,30-45 y.,4th Quintile,Seldom,0.38586,398,1028,0.35608,0.41563
2009,30-45 y.,4th Quintile,Sometimes,0.13961,157,1028,0.11841,0.16081
2009,30-45 y.,4th Quintile,Often,0.05813,62,1028,0.04382,0.07244
2009,30-45 y.,5th Quintile,Very seldom,0.39342,499,1143,0.36509,0.42176
2009,30-45 y.,5th Quintile,Seldom,0.34278,382,1143,0.31526,0.37031
2009,30-45 y.,5th Quintile,Sometimes,0.19774,214,1143,0.17464,0.22084
2009,30-45 y.,5th Quintile,Often,0.05043,48,1143,0.03774,0.06312
2009,46-65 y.,1st Quintile,Very seldom,0.35054,281,757,0.31653,0.38456
2009,46-65 y.,1st Quintile,Seldom,0.26561,221,757,0.23413,0.29709
2009,46-65 y.,1st Quintile,Sometimes,0.24163,161,757,0.21111,0.27214
2009,46-65 y.,1st Quintile,Often,0.11601,94,757,0.09318,0.13884
2009,46-65 y.,2nd Quintile,Very seldom,0.31915,269,747,0.28570,0.35260
2009,46-65 y.,2nd Quintile,Seldom,0.39132,276,747,0.35630,0.42634
2009,46-65 y.,2nd Quintile,Sometimes,0.18802,156,747,0.15998,0.21606
2009,46-65 y.,2nd Quintile,Often,0.06586,46,747,0.04806,0.08366
2009,46-65 y.,3rd Quintile,Very seldom,0.36557,383,1039,0.33627,0.39487
2009,46-65 y.,3rd Quintile,Seldom,0.31934,378,1039,0.29098,0.34770
2009,46-65 y.,3rd Quintile,Sometimes,0.22142,215,1039,0.19616,0.24668
2009,46-65 y.,3rd Quintile,Often,0.06350,63,1039,0.04867,0.07834
2009,46-65 y.,4th Quintile,Very seldom,0.37880,533,1379,0.35319,0.40441
2009,46-65 y.,4th Quintile,Seldom,0.36963,500,1379,0.34415,0.39512
2009,46-65 y.,4th Quintile,Sometimes,0.19019,266,1379,0.16947,0.21091
2009,46-65 y.,4th Quintile,Often,0.05244,80,1379,0.04067,0.06421
2009,46-65 y.,5th Quintile,Very seldom,0.43686,1000,2259,0.41640,0.45732
2009,46-65 y.,5th Quintile,Seldom,0.33868,775,2259,0.31916,0.35820
2009,46-65 y.,5th Quintile,Sometimes,0.16684,372,2259,0.15146,0.18221
2009,46-65 y.,5th Quintile,Often,0.04688,112,2259,0.03816,0.05560
2009,66 and older,1st Quintile,Very seldom,0.39069,269,692,0.35431,0.42707
2009,66 and older,1st Quintile,Seldom,0.28446,223,692,0.25082,0.31810
2009,66 and older,1st Quintile,Sometimes,0.23890,154,692,0.20710,0.27069
2009,66 and older,1st Quintile,Often,0.07516,46,692,0.05550,0.09482
2009,66 and older,2nd Quintile,Very seldom,0.42647,418,1018,0.39607,0.45686
2009,66 and older,2nd Quintile,Seldom,0.29828,322,1018,0.27016,0.32640
2009,66 and older,2nd Quintile,Sometimes,0.19451,200,1018,0.17018,0.21883
2009,66 and older,2nd Quintile,Often,0.07127,78,1018,0.05546,0.08708
2009,66 and older,3rd Quintile,Very seldom,0.41915,357,818,0.38531,0.45298
2009,66 and older,3rd Quintile,Seldom,0.31790,268,818,0.28597,0.34983
2009,66 and older,3rd Quintile,Sometimes,0.18154,142,818,0.15511,0.20798
2009,66 and older,3rd Quintile,Often,0.06437,51,818,0.04754,0.08120
2009,66 and older,4th Quintile,Very seldom,0.39254,302,700,0.35634,0.42874
2009,66 and older,4th Quintile,Seldom,0.29378,202,700,0.26001,0.32755
2009,66 and older,4th Quintile,Sometimes,0.22854,148,700,0.19741,0.25966
2009,66 and older,4th Quintile,Often,0.06562,48,700,0.04726,0.08397
2009,66 and older,5th Quintile,Very seldom,0.48694,425,824,0.45279,0.52108
2009,66 and older,5th Quintile,Seldom,0.26819,235,824,0.23792,0.29845
2009,66 and older,5th Quintile,Sometimes,0.17976,124,824,0.15352,0.20599
2009,66 and older,5th Quintile,Often,0.05333,40,824,0.03798,0.06868
2010,17-29 y.,1st Quintile,Very seldom,0.38515,251,588,0.34579,0.42452
2010,17-29 y.,1st Quintile,Seldom,0.34017,193,588,0.30184,0.37850
2010,17-29 y.,1st Quintile,Sometimes,0.18123,108,588,0.15007,0.21240
2010,17-29 y.,1st Quintile,Often,0.07195,36,588,0.05104,0.09285
2010,17-29 y.,2nd Quintile,Very seldom,0.32836,168,413,0.28301,0.37370
2010,17-29 y.,2nd Quintile,Seldom,0.39211,164,413,0.34497,0.43926
2010,17-29 y.,2nd Quintile,Sometimes,0.18859,81,413,0.15082,0.22637
2010,17-29 y.,3rd Quintile,Very seldom,0.36413,207,482,0.32113,0.40713
2010,17-29 y.,3rd Quintile,Seldom,0.37904,189,482,0.33568,0.42240
2010,17-29 y.,3rd Quintile,Sometimes,0.20244,86,482,0.16653,0.23835
2010,17-29 y.,4th Quintile,Very seldom,0.41605,220,468,0.37134,0.46075
2010,17-29 y.,4th Quintile,Seldom,0.37670,172,468,0.33275,0.42065
2010,17-29 y.,4th Quintile,Sometimes,0.15544,76,468,0.12258,0.18831
2010,17-29 y.,5th Quintile,Very seldom,0.34719,169,414,0.30127,0.39310
2010,17-29 y.,5th Quintile,Seldom,0.42663,178,414,0.37893,0.47433
2010,17-29 y.,5th Quintile,Sometimes,0.18177,67,414,0.14457,0.21896
2010,30-45 y.,1st Quintile,Very seldom,0.33542,203,570,0.29662,0.37421
2010,30-45 y.,1st Quintile,Seldom,0.34490,219,570,0.30584,0.38396
2010,30-45 y.,1st Quintile,Sometimes,0.17879,107,570,0.14730,0.21027
2010,30-45 y.,1st Quintile,Often,0.11645,41,570,0.09009,0.14280
2010,30-45 y.,2nd Quintile,Very seldom,0.38594,291,730,0.35060,0.42128
2010,30-45 y.,2nd Quintile,Seldom,0.36344,281,730,0.32853,0.39836
2010,30-45 y.,2nd Quintile,Sometimes,0.16445,117,730,0.13754,0.19136
2010,30-45 y.,2nd Quintile,Often,0.04902,41,730,0.03335,0.06470
2010,30-45 y.,3rd Quintile,Very seldom,0.39568,348,857,0.36292,0.42844
2010,30-45 y.,3rd Quintile,Seldom,0.34095,322,857,0.30919,0.37270
2010,30-45 y.,3rd Quintile,Sometimes,0.18837,139,857,0.16218,0.21457
2010,30-45 y.,3rd Quintile,Often,0.06035,48,857,0.04440,0.07631
2010,30-45 y.,4th Quintile,Very seldom,0.38407,376,923,0.35268,0.41547
2010,30-45 y.,4th Quintile,Seldom,0.38854,348,923,0.35708,0.42000
2010,30-45 y.,4th Quintile,Sometimes,0.18679,158,923,0.16163,0.21194
2010,30-45 y.,4th Quintile,Often,0.03983,41,923,0.02721,0.05245
2010,30-45 y.,5th Quintile,Very seldom,0.42163,422,971,0.39055,0.45271
2010,30-45 y.,5th Quintile,Seldom,0.34008,350,971,0.31027,0.36989
2010,30-45 y.,5th Quintile,Sometimes,0.19474,161,971,0.16982,0.21966
