year,age_gr,migback,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,No migration background,Very seldom,0.37826,1044,2674,0.35988,0.39664
2007,17-29 y.,No migration background,Seldom,0.34872,905,2674,0.33065,0.36679
2007,17-29 y.,No migration background,Sometimes,0.18377,497,2674,0.16908,0.19845
2007,17-29 y.,No migration background,Often,0.07597,193,2674,0.06593,0.08601
2007,17-29 y.,No migration background,Very often,0.01329,35,2674,0.00894,0.01763
2007,17-29 y.,Direct migration background,Very seldom,0.42963,113,248,0.36790,0.49137
2007,17-29 y.,Direct migration background,Seldom,0.28024,83,248,0.22423,0.33625
2007,17-29 y.,Direct migration background,Sometimes,0.22237,52,248,0.17051,0.27423
2007,17-29 y.,Indirect migration background,Very seldom,0.35269,181,415,0.30666,0.39871
2007,17-29 y.,Indirect migration background,Seldom,0.34896,149,415,0.30304,0.39487
2007,17-29 y.,Indirect migration background,Sometimes,0.23408,85,415,0.19329,0.27487
2007,30-45 y.,No migration background,Very seldom,0.40903,1973,4738,0.39503,0.42303
2007,30-45 y.,No migration background,Seldom,0.33984,1629,4738,0.32635,0.35333
2007,30-45 y.,No migration background,Sometimes,0.17304,820,4738,0.16227,0.18381
2007,30-45 y.,No migration background,Often,0.06176,250,4738,0.05490,0.06861
2007,30-45 y.,No migration background,Very often,0.01633,66,4738,0.01272,0.01994
2007,30-45 y.,Direct migration background,Very seldom,0.39120,278,659,0.35391,0.42849
2007,30-45 y.,Direct migration background,Seldom,0.27650,204,659,0.24232,0.31067
2007,30-45 y.,Direct migration background,Sometimes,0.20876,124,659,0.17771,0.23982
2007,30-45 y.,Direct migration background,Often,0.08575,53,659,0.06436,0.10715
2007,30-45 y.,Indirect migration background,Very seldom,0.45920,116,241,0.39615,0.52225
2007,30-45 y.,Indirect migration background,Seldom,0.23753,70,241,0.18369,0.29137
2007,30-45 y.,Indirect migration background,Sometimes,0.20203,55,241,0.15123,0.25282
2007,46-65 y.,No migration background,Very seldom,0.38549,2508,6193,0.37336,0.39761
2007,46-65 y.,No migration background,Seldom,0.31452,1951,6193,0.30295,0.32608
2007,46-65 y.,No migration background,Sometimes,0.20428,1227,6193,0.19424,0.21433
2007,46-65 y.,No migration background,Often,0.07405,390,6193,0.06753,0.08058
2007,46-65 y.,No migration background,Very often,0.02166,117,6193,0.01803,0.02528
2007,46-65 y.,Direct migration background,Very seldom,0.37146,316,763,0.33715,0.40577
2007,46-65 y.,Direct migration background,Seldom,0.28833,232,763,0.25616,0.32049
2007,46-65 y.,Direct migration background,Sometimes,0.22440,150,763,0.19477,0.25402
2007,46-65 y.,Direct migration background,Often,0.08777,65,763,0.06768,0.10787
2007,66 and older,No migration background,Very seldom,0.42598,1725,3933,0.41053,0.44144
2007,66 and older,No migration background,Seldom,0.29225,1121,3933,0.27804,0.30647
2007,66 and older,No migration background,Sometimes,0.20046,765,3933,0.18795,0.21297
2007,66 and older,No migration background,Often,0.06533,256,3933,0.05761,0.07305
