"plh0185","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr selten","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","68","0.365471242247345","0.29607843030274","0.43486405419195"
"Sehr selten","2007","(noch) kein Abschluss","2","55","0.391681770931586","0.309644589248735","0.473718952614438"
"Sehr selten","2007","(noch) kein Abschluss","3","41","0.470748102141903","0.365254926425739","0.576241277858067"
"Sehr selten","2007","(noch) kein Abschluss","4","38","0.540737144140264","0.430144930211261","0.651329358069268"
"Sehr selten","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","34","0.599536296418485","0.483074642124861","0.715997950712108"
"Sehr selten","2007","Hauptschule","1 Einkommensschwächstes Quintil","678","0.380923543610318","0.358357721049871","0.403489366170766"
"Sehr selten","2007","Hauptschule","2","844","0.382168708036463","0.361469669435736","0.40286774663719"
"Sehr selten","2007","Hauptschule","3","602","0.410226511382042","0.385268029559945","0.435184993204139"
"Sehr selten","2007","Hauptschule","4","585","0.425259654735272","0.39847776601876","0.452041543451783"
"Sehr selten","2007","Hauptschule","5 Einkommensstärkstes Quintil","273","0.441263162668736","0.401466194444401","0.481060130893071"
"Sehr selten","2007","Realschule","1 Einkommensschwächstes Quintil","317","0.324877134623648","0.295001779562284","0.354752489685012"
"Sehr selten","2007","Realschule","2","462","0.387240107304081","0.359894877980032","0.414585336628131"
"Sehr selten","2007","Realschule","3","482","0.425045269032781","0.396361270734547","0.453729267331015"
"Sehr selten","2007","Realschule","4","478","0.395384183221121","0.367569627357538","0.423198739084704"
"Sehr selten","2007","Realschule","5 Einkommensstärkstes Quintil","417","0.429547161149285","0.397062303853279","0.46203201844529"
"Sehr selten","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","136","0.338525061217735","0.2919179046496","0.385132217785871"
"Sehr selten","2007","(Fach-)Abitur","2","173","0.357532705841661","0.313687193610336","0.401378218072987"
"Sehr selten","2007","(Fach-)Abitur","3","169","0.377176273289065","0.332444658418882","0.421907888159248"
"Sehr selten","2007","(Fach-)Abitur","4","221","0.400472820315968","0.358874533212748","0.442071107419188"
"Sehr selten","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","232","0.413867177034456","0.371205136499714","0.456529217569198"
"Sehr selten","2007","AkademikerIn","1 Einkommensschwächstes Quintil","83","0.290345191098015","0.236598256059015","0.344092126137015"
"Sehr selten","2007","AkademikerIn","2","162","0.346953159949001","0.303264043732156","0.390642276165846"
"Sehr selten","2007","AkademikerIn","3","265","0.435236915102337","0.396583705257465","0.473890124947209"
"Sehr selten","2007","AkademikerIn","4","436","0.407112581323413","0.377353595301195","0.436871567345632"
"Sehr selten","2007","AkademikerIn","5 Einkommensstärkstes Quintil","975","0.480445089410225","0.458388295503285","0.502501883317165"
"Selten","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","51","0.257869589563507","0.194831592537795","0.320907586589218"
"Selten","2007","(noch) kein Abschluss","2","38","0.275644334533562","0.20054620801052","0.350742461056604"
"Selten","2007","(noch) kein Abschluss","3","27","","",""
"Selten","2007","(noch) kein Abschluss","4","24","","",""
"Selten","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","18","","",""
"Selten","2007","Hauptschule","1 Einkommensschwächstes Quintil","506","0.274000690779336","0.253275236930189","0.294726144628483"
"Selten","2007","Hauptschule","2","650","0.302967228499393","0.283391763477298","0.322542693521488"
"Selten","2007","Hauptschule","3","468","0.317362398834048","0.293744757782206","0.340980039885891"
"Selten","2007","Hauptschule","4","414","0.329587780592471","0.304123302504528","0.355052258680413"
"Selten","2007","Hauptschule","5 Einkommensstärkstes Quintil","171","0.286723078289137","0.250477259855512","0.322968896722762"
"Selten","2007","Realschule","1 Einkommensschwächstes Quintil","301","0.304473380047736","0.275117599235933","0.333829160859538"
"Selten","2007","Realschule","2","427","0.337084867148424","0.310548294361355","0.363621439935493"
"Selten","2007","Realschule","3","372","0.32520321359546","0.298021978558936","0.352384448631984"
"Selten","2007","Realschule","4","417","0.368157098906209","0.340719640683873","0.395594557128544"
"Selten","2007","Realschule","5 Einkommensstärkstes Quintil","277","0.313717635701717","0.283267688082196","0.344167583321239"
"Selten","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","115","0.267171748889542","0.223590781486574","0.310752716292511"
"Selten","2007","(Fach-)Abitur","2","146","0.358002221397746","0.314143964039265","0.401860478756228"
"Selten","2007","(Fach-)Abitur","3","158","0.352205830458451","0.308122275635481","0.396289385281422"
"Selten","2007","(Fach-)Abitur","4","161","0.316129758329234","0.276656404350668","0.3556031123078"
"Selten","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","152","0.324992044137653","0.284422145645266","0.36556194263004"
"Selten","2007","AkademikerIn","1 Einkommensschwächstes Quintil","84","0.302067026127843","0.247700531990179","0.356433520265507"
"Selten","2007","AkademikerIn","2","153","0.341481250962871","0.297956812791557","0.385005689134186"
"Selten","2007","AkademikerIn","3","216","0.315462511306781","0.279233035646252","0.35169198696731"
"Selten","2007","AkademikerIn","4","338","0.311622403575256","0.283567908901365","0.339676898249147"
"Selten","2007","AkademikerIn","5 Einkommensstärkstes Quintil","634","0.331639207911572","0.310854534923453","0.352423880899691"
"Manchmal","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","40","0.228757824107974","0.168231319960408","0.289284328255541"
"Manchmal","2007","(noch) kein Abschluss","2","27","","",""
"Manchmal","2007","(noch) kein Abschluss","3","12","","",""
"Manchmal","2007","(noch) kein Abschluss","4","11","","",""
"Manchmal","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Manchmal","2007","Hauptschule","1 Einkommensschwächstes Quintil","403","0.239611684544511","0.219776701640339","0.259446667448682"
"Manchmal","2007","Hauptschule","2","405","0.196638911775364","0.179708099701359","0.213569723849369"
"Manchmal","2007","Hauptschule","3","296","0.199415206576512","0.179140877834138","0.219689535318886"
"Manchmal","2007","Hauptschule","4","230","0.179686941245592","0.158888713079289","0.200485169411896"
"Manchmal","2007","Hauptschule","5 Einkommensstärkstes Quintil","101","0.195090008636413","0.163329410542598","0.226850606730228"
"Manchmal","2007","Realschule","1 Einkommensschwächstes Quintil","206","0.224081362793482","0.197481888452922","0.250680837134043"
"Manchmal","2007","Realschule","2","243","0.20179027102374","0.179260599573312","0.224319942474168"
