year,pgisced97,sex,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No answer / don't know,male,Very seldom,0.46348,88,132,0.37809,0.54888
2007,No answer / don't know,male,Seldom,0.25799,44,132,0.18306,0.33291
2007,No answer / don't know,female,Very seldom,0.24899,46,105,0.16588,0.33210
2007,No answer / don't know,female,Seldom,0.37144,59,105,0.27858,0.46431
2007,Pre-primary Level,male,Very seldom,0.54408,90,138,0.46068,0.62748
2007,Pre-primary Level,male,Seldom,0.32179,48,138,0.24356,0.40002
2007,Pre-primary Level,female,Very seldom,0.38100,68,165,0.30667,0.45533
2007,Pre-primary Level,female,Seldom,0.32143,59,165,0.24995,0.39291
2007,Pre-primary Level,female,Sometimes,0.23667,38,165,0.17162,0.30172
2007,Primary Level,male,Very seldom,0.53428,40,40,0.37772,0.69084
2007,Primary Level,female,Very seldom,0.21893,31,103,0.13868,0.29918
2007,Primary Level,female,Seldom,0.27181,39,103,0.18547,0.35815
2007,Primary Level,female,Sometimes,0.24387,33,103,0.16053,0.32720
2007,Lower Secondary Level,male,Very seldom,0.48589,346,652,0.44750,0.52428
2007,Lower Secondary Level,male,Seldom,0.31842,228,652,0.28263,0.35420
2007,Lower Secondary Level,male,Sometimes,0.13745,78,652,0.11100,0.16390
2007,Lower Secondary Level,female,Very seldom,0.30637,465,1503,0.28306,0.32968
2007,Lower Secondary Level,female,Seldom,0.29301,458,1503,0.26999,0.31603
2007,Lower Secondary Level,female,Sometimes,0.24850,363,1503,0.22664,0.27035
2007,Lower Secondary Level,female,Often,0.12105,171,1503,0.10455,0.13754
2007,Lower Secondary Level,female,Very often,0.03107,46,1503,0.02230,0.03984
2007,Upper Secondary Level,male,Very seldom,0.47090,2405,4877,0.45689,0.48492
2007,Upper Secondary Level,male,Seldom,0.32018,1525,4877,0.30708,0.33327
2007,Upper Secondary Level,male,Sometimes,0.15621,698,4877,0.14602,0.16640
2007,Upper Secondary Level,male,Often,0.04101,191,4877,0.03544,0.04658
2007,Upper Secondary Level,male,Very often,0.01169,58,4877,0.00867,0.01471
2007,Upper Secondary Level,female,Very seldom,0.32576,1794,5398,0.31325,0.33826
2007,Upper Secondary Level,female,Seldom,0.31277,1708,5398,0.30040,0.32513
2007,Upper Secondary Level,female,Sometimes,0.24325,1295,5398,0.23181,0.25470
