year,age_gr,sampreg,plh0185,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2007,30-45 y.,West,Very seldom,0.4015273311897106,25385,0.39549691613292703,0.4075577462464942
2007,30-45 y.,West,Seldom,0.33440514469453375,25385,0.32860139143163003,0.3402088979574375
2007,30-45 y.,West,Sometimes,0.18167202572347266,25385,0.17692878445738178,0.18641526698956354
2007,30-45 y.,West,Often,0.06672025723472669,25385,0.06365051249957841,0.06979000196987496
2007,30-45 y.,West,Very often,0.01567524115755627,25385,0.014147169193981521,0.01720331312113102
2007,30-45 y.,East,Very seldom,0.3770856507230256,25385,0.37112351774294144,0.3830477837031097
2007,30-45 y.,East,Seldom,0.339265850945495,25385,0.3334414543691193,0.3450902475218707
2007,30-45 y.,East,Sometimes,0.20244716351501668,25385,0.19750402173006915,0.20739030529996422
2007,30-45 y.,East,Often,0.07452725250278086,25385,0.07129647641196196,0.07775802859359976
2007,30-45 y.,East,Very often,0.006674082313681869,25385,0.0056724481006943765,0.007675716526669362
2007,46-65 y.,West,Very seldom,0.426911041573536,25385,0.4208262290520239,0.4329958540950481
2007,46-65 y.,West,Seldom,0.3276709879302637,25385,0.321896979563725,0.33344499629680246
2007,46-65 y.,West,Sometimes,0.17076441662941438,25385,0.1661352251847423,0.17539360807408647
2007,46-65 y.,West,Often,0.05923111309789897,25385,0.05632719804766004,0.0621350281481379
2007,46-65 y.,West,Very often,0.015422440768886903,25385,0.013906546156410677,0.016938335381363127
2007,46-65 y.,East,Very seldom,0.37664473684210525,25385,0.3706839820806586,0.3826054916035519
2007,46-65 y.,East,Seldom,0.359375,25385,0.35347239991333146,0.36527760008666854
2007,46-65 y.,East,Sometimes,0.19325657894736842,25385,0.1883991959602535,0.19811396193448333
2007,46-65 y.,East,Often,0.05016447368421053,25385,0.04747919216972675,0.05284975519869431
2007,46-65 y.,East,Very often,0.02055921052631579,25385,0.018813549975598663,0.02230487107703292
2007,66 and older,West,Very seldom,0.4172675521821632,25385,0.41120145455984564,0.4233336498044808
2007,66 and older,West,Seldom,0.31005692599620494,25385,0.3043671543642169,0.31574669762819296
2007,66 and older,West,Sometimes,0.1855787476280835,25385,0.18079623466003575,0.19036126059613123
2007,66 and older,West,Often,0.06774193548387097,25385,0.06465047028173496,0.07083340068600699
2007,66 and older,West,Very often,0.01935483870967742,25385,0.017660039664524937,0.021049637754829903
2007,66 and older,East,Very seldom,0.3646188850967008,25385,0.35869776025267475,0.3705400099407269
2007,66 and older,East,Seldom,0.3242320819112628,25385,0.31847378220834827,0.3299903816141773
2007,66 and older,East,Sometimes,0.22923777019340158,25385,0.2240668148473542,0.23440872553944897
2007,66 and older,East,Often,0.06029579067121729,25385,0.05736755133173406,0.06322403001070052
2007,66 and older,East,Very often,0.02161547212741752,25385,0.019826495615886848,0.023404448638948194
2007,,West,Very seldom,0.451875,25385,0.44575267401289215,0.4579973259871079
2007,,West,Seldom,0.278125,25385,0.272612882046592,0.283637117953408
2007,,West,Sometimes,0.186875,25385,0.18207963413750627,0.19167036586249375
2007,,West,Often,0.06625,25385,0.06319032191267933,0.06930967808732068
2007,,West,Very often,0.016875,25385,0.015290494510191708,0.018459505489808292
2007,,East,Very seldom,0.3772401433691756,25385,0.37127752871515074,0.3832027580232005
2007,,East,Seldom,0.2956989247311828,25385,0.2900849360091488,0.3013129134532168
2007,,East,Sometimes,0.23476702508960573,25385,0.22955288285571013,0.23998116732350133
2007,,East,Often,0.07526881720430108,25385,0.07202330845265707,0.07851432595594508
2007,,East,Very often,0.017025089605734768,25385,0.015433674752568925,0.01861650445890061
2008,30-45 y.,West,Very seldom,0.41842445114076626,23673,0.41214038106324025,0.4247085212182923
2008,30-45 y.,West,Seldom,0.3572965992251399,23673,0.35119211237484305,0.36340108607543675
2008,30-45 y.,West,Sometimes,0.15066724063710718,23673,0.14611025376657596,0.1552242275076384
2008,30-45 y.,West,Often,0.06112785191562634,23673,0.058076078977997374,0.0641796248532553
2008,30-45 y.,West,Very often,0.01248385708136031,23673,0.0110694451270892,0.013898269035631421
2008,30-45 y.,East,Seldom,0.38031591737545567,23673,0.37413167013544835,0.386500164615463
2008,30-45 y.,East,Very seldom,0.3645200486026732,23673,0.35838891106114,0.37065118614420633
2008,30-45 y.,East,Sometimes,0.1798298906439854,23673,0.17493759908459003,0.1847221822033808
2008,30-45 y.,East,Often,0.05589307411907655,23673,0.05296677300711392,0.058819375231039174
2008,30-45 y.,East,Very often,0.019441069258809233,23673,0.017682229210682597,0.02119990930693587
2008,46-65 y.,West,Very seldom,0.4268262278733483,23673,0.4205253925942531,0.4331270631524435
2008,46-65 y.,West,Seldom,0.34829219645973575,23673,0.3422230480846682,0.3543613448348033
2008,46-65 y.,West,Sometimes,0.15856394913986538,23673,0.15391085106140504,0.16321704721832572
2008,46-65 y.,West,Often,0.05036150585888806,23673,0.047575654559223496,0.05314735715855262
2008,46-65 y.,West,Very often,0.015956120668162554,23673,0.01435987287257177,0.017552368463753337
2008,46-65 y.,East,Seldom,0.4,23673,0.3937592750356957,0.40624072496430436
2008,46-65 y.,East,Very seldom,0.36943231441048036,23673,0.3632839058565586,0.3755807229644021
2008,46-65 y.,East,Sometimes,0.1633187772925764,23673,0.1586097902715375,0.16802776431361532
2008,46-65 y.,East,Often,0.05851528384279476,23673,0.055525287084942664,0.061505280600646854
2008,46-65 y.,East,Very often,0.008733624454148471,23673,0.007548341970390613,0.009918906937906329
2008,66 and older,West,Very seldom,0.3978774529435322,23673,0.3916423083121234,0.40411259757494106
2008,66 and older,West,Seldom,0.3434120945134161,23673,0.33736309353415644,0.34946109549267573
2008,66 and older,West,Sometimes,0.17761313576291549,23673,0.17274452510315202,0.18248174642267895
2008,66 and older,West,Often,0.06327593111734081,23673,0.06017455431353065,0.06637730792115097
2008,66 and older,West,Very often,0.017821385662795355,23673,0.016136015141363404,0.019506756184227307
2008,66 and older,East,Very seldom,0.37298266586969514,23673,0.3668222005042772,0.37914313123511306
2008,66 and older,East,Seldom,0.3717872086072923,23673,0.3656307632139711,0.3779436540006135
2008,66 and older,East,Sometimes,0.17274357441721458,23673,0.1679279739515005,0.17755917488292866
2008,66 and older,East,Often,0.06335923490735207,23673,0.06025595526663206,0.06646251454807209
2008,66 and older,East,Very often,0.019127316198445904,23673,0.017382447462994305,0.020872184933897503
2008,,West,Very seldom,0.4253092293054234,23673,0.4190112832390703,0.43160717537177656
2008,,West,Seldom,0.30637488106565175,23673,0.300502443525355,0.3122473186059485
2008,,West,Sometimes,0.18490326673009833,23673,0.17995781131849045,0.1898487221417062
2008,,West,Often,0.06692039327624484,23673,0.06373716331813943,0.07010362323435025
2008,,West,Very often,0.016492229622581667,23673,0.014869829365413173,0.018114629879750162
2008,,East,Very seldom,0.35874439461883406,23673,0.3526344458115402,0.36485434342612794
2008,,East,Seldom,0.33901345291479823,23673,0.332983218446346,0.3450436873832505
2008,,East,Sometimes,0.22062780269058296,23673,0.2153453940251345,0.22591021135603143
2008,,East,Often,0.06905829596412556,23673,0.06582832517840363,0.0722882667498475
2008,,East,Very often,0.012556053811659192,23673,0.01113760968862416,0.013974497934694225
2009,30-45 y.,West,Very seldom,0.4034839924670433,21983,0.39699859201647625,0.40996939291761036
2009,30-45 y.,West,Seldom,0.3587570621468927,21983,0.352416553218271,0.3650975710755144
2009,30-45 y.,West,Sometimes,0.1638418079096045,21983,0.1589488758922835,0.16873473992692553
2009,30-45 y.,West,Often,0.06073446327683616,21983,0.057577101230418905,0.06389182532325342
2009,30-45 y.,West,Very often,0.013182674199623353,21983,0.011674912407250713,0.014690435991995992
2009,30-45 y.,East,Seldom,0.3775933609958506,21983,0.3711847800452651,0.3840019419464361
2009,30-45 y.,East,Very seldom,0.367911479944675,21983,0.3615365823538975,0.37428637753545246
2009,30-45 y.,East,Sometimes,0.1798063623789765,21983,0.17472975803626814,0.18488296672168483
2009,30-45 y.,East,Often,0.06224066390041494,21983,0.059046954490256424,0.06543437331057346
2009,30-45 y.,East,Very often,0.012448132780082987,21983,0.01098243424186514,0.013913831318300833
2009,46-65 y.,West,Very seldom,0.39543937708565075,21983,0.3889758067899663,0.4019029473813352
2009,46-65 y.,West,Seldom,0.34454949944382646,21983,0.3382673487078204,0.35083165017983253
2009,46-65 y.,West,Sometimes,0.1796440489432703,21983,0.17456923440533328,0.1847188634812073
2009,46-65 y.,West,Often,0.05978865406006674,21983,0.0566543961998068,0.06292291192032667
2009,46-65 y.,West,Very often,0.020578420467185762,21983,0.018701683347066282,0.022455157587305243
2009,46-65 y.,East,Seldom,0.39829706717123936,21983,0.391825533578986,0.40476860076349275
2009,46-65 y.,East,Very seldom,0.35856196783349104,21983,0.35222221894807815,0.3649017167189039
2009,46-65 y.,East,Sometimes,0.17407757805108798,21983,0.16906508668628534,0.17909006941589062
2009,46-65 y.,East,Often,0.05392620624408704,21983,0.05094030780378756,0.05691210468438652
2009,46-65 y.,East,Very often,0.015137180700094607,21983,0.013523108490130557,0.016751252910058658
2009,66 and older,West,Very seldom,0.39691053422012446,21983,0.39044283558667636,0.40337823285357255
2009,66 and older,West,Seldom,0.3349066723878996,21983,0.32866766087670035,0.3411456838990989
2009,66 and older,West,Sometimes,0.18601158549667454,21983,0.18086769516880452,0.19115547582454456
2009,66 and older,West,Often,0.06393477794464707,21983,0.0607008210492742,0.06716873484001994
2009,66 and older,West,Very often,0.018236429950654366,21983,0.016467600505397962,0.02000525939591077
2009,66 and older,East,Very seldom,0.37814610190300796,21983,0.3717356804098505,0.3845565233961654
2009,66 and older,East,Seldom,0.3615715162676489,21983,0.35522016950936436,0.3679228630259334
