year,age_gr,sex,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,male,Very seldom,0.47856,817,1616,0.45420,0.50293
2007,17-29 y.,male,Seldom,0.33454,541,1616,0.31153,0.35756
2007,17-29 y.,male,Sometimes,0.14281,202,1616,0.12574,0.15987
2007,17-29 y.,male,Often,0.04103,56,1616,0.03135,0.05070
2007,17-29 y.,female,Very seldom,0.28097,521,1765,0.25999,0.30194
2007,17-29 y.,female,Seldom,0.34843,596,1765,0.32619,0.37066
2007,17-29 y.,female,Sometimes,0.24816,432,1765,0.22800,0.26831
2007,17-29 y.,female,Often,0.09891,177,1765,0.08498,0.11285
2007,17-29 y.,female,Very often,0.02354,39,1765,0.01646,0.03061
2007,30-45 y.,male,Very seldom,0.47804,1355,2673,0.45910,0.49698
2007,30-45 y.,male,Seldom,0.32862,869,2673,0.31081,0.34643
2007,30-45 y.,male,Sometimes,0.14150,359,2673,0.12828,0.15471
2007,30-45 y.,male,Often,0.04184,90,2673,0.03425,0.04943
2007,30-45 y.,female,Very seldom,0.33745,1012,2991,0.32050,0.35439
2007,30-45 y.,female,Seldom,0.32265,1034,2991,0.30590,0.33941
2007,30-45 y.,female,Sometimes,0.21908,640,2991,0.20425,0.23390
2007,30-45 y.,female,Often,0.09152,236,2991,0.08119,0.10186
2007,30-45 y.,female,Very often,0.02930,69,2991,0.02326,0.03535
2007,46-65 y.,male,Very seldom,0.44616,1602,3378,0.42940,0.46293
2007,46-65 y.,male,Seldom,0.32241,1082,3378,0.30665,0.33818
2007,46-65 y.,male,Sometimes,0.16926,516,3378,0.15661,0.18191
2007,46-65 y.,male,Often,0.04882,139,3378,0.04155,0.05609
2007,46-65 y.,male,Very often,0.01335,39,3378,0.00948,0.01722
2007,46-65 y.,female,Very seldom,0.31841,1238,3650,0.30330,0.33353
2007,46-65 y.,female,Seldom,0.29957,1122,3650,0.28471,0.31443
2007,46-65 y.,female,Sometimes,0.24360,865,3650,0.22968,0.25753
2007,46-65 y.,female,Often,0.10677,324,3650,0.09675,0.11679
2007,46-65 y.,female,Very often,0.03164,101,3650,0.02596,0.03732
2007,66 and older,male,Very seldom,0.50072,1066,2001,0.47880,0.52263
2007,66 and older,male,Seldom,0.29905,578,2001,0.27898,0.31911
2007,66 and older,male,Sometimes,0.14528,278,2001,0.12984,0.16073
2007,66 and older,male,Often,0.04175,79,2001,0.03299,0.05052
2007,66 and older,female,Very seldom,0.35649,802,2286,0.33685,0.37612
2007,66 and older,female,Seldom,0.28122,642,2286,0.26279,0.29965
2007,66 and older,female,Sometimes,0.25352,582,2286,0.23568,0.27136
2007,66 and older,female,Often,0.09100,217,2286,0.07920,0.10279
2007,66 and older,female,Very often,0.01778,43,2286,0.01236,0.02319
2008,17-29 y.,male,Very seldom,0.49053,756,1498,0.46521,0.51586
2008,17-29 y.,male,Seldom,0.34561,525,1498,0.32152,0.36971
2008,17-29 y.,male,Sometimes,0.12531,176,1498,0.10854,0.14208
2008,17-29 y.,male,Often,0.03474,41,1498,0.02546,0.04402
2008,17-29 y.,female,Very seldom,0.30914,516,1639,0.28676,0.33152
2008,17-29 y.,female,Seldom,0.38611,618,1639,0.36253,0.40968
2008,17-29 y.,female,Sometimes,0.18754,322,1639,0.16863,0.20644
2008,17-29 y.,female,Often,0.09477,147,1639,0.08058,0.10895
2008,17-29 y.,female,Very often,0.02245,36,1639,0.01528,0.02963
2008,30-45 y.,male,Very seldom,0.48474,1242,2436,0.46489,0.50459
2008,30-45 y.,male,Seldom,0.33937,821,2436,0.32056,0.35817
2008,30-45 y.,male,Sometimes,0.12637,290,2436,0.11317,0.13956
2008,30-45 y.,male,Often,0.03982,83,2436,0.03206,0.04759
2008,30-45 y.,female,Very seldom,0.33318,892,2699,0.31539,0.35097
2008,30-45 y.,female,Seldom,0.36604,1034,2699,0.34787,0.38422
2008,30-45 y.,female,Sometimes,0.20502,533,2699,0.18979,0.22026
2008,30-45 y.,female,Often,0.07426,186,2699,0.06437,0.08415
2008,30-45 y.,female,Very often,0.02149,54,2699,0.01602,0.02696
2008,46-65 y.,male,Very seldom,0.43637,1463,3181,0.41913,0.45361
2008,46-65 y.,male,Seldom,0.34679,1122,3181,0.33025,0.36334
2008,46-65 y.,male,Sometimes,0.15077,416,3181,0.13834,0.16321
2008,46-65 y.,male,Often,0.04832,134,3181,0.04087,0.05577
2008,46-65 y.,male,Very often,0.01774,46,3181,0.01315,0.02233
2008,46-65 y.,female,Very seldom,0.31920,1148,3486,0.30372,0.33468
2008,46-65 y.,female,Seldom,0.31935,1215,3486,0.30387,0.33483
2008,46-65 y.,female,Sometimes,0.23760,760,3486,0.22347,0.25173
2008,46-65 y.,female,Often,0.09800,288,3486,0.08813,0.10787
2008,46-65 y.,female,Very often,0.02586,75,3486,0.02059,0.03113
2008,66 and older,male,Very seldom,0.48969,1014,2009,0.46782,0.51155
