year,age_gr,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Very seldom,0.37988,1338,3387,0.36353,0.39623
2007,17-29 y.,Seldom,0.34148,1137,3387,0.32551,0.35745
2007,17-29 y.,Sometimes,0.19542,634,3387,0.18206,0.20878
2007,17-29 y.,Often,0.06994,233,3387,0.06134,0.07853
2007,17-29 y.,Very often,0.01328,45,3387,0.00943,0.01714
2007,30-45 y.,Very seldom,0.40907,2367,5689,0.39629,0.42184
2007,30-45 y.,Seldom,0.32569,1903,5689,0.31352,0.33787
2007,30-45 y.,Sometimes,0.17956,999,5689,0.16958,0.18953
2007,30-45 y.,Often,0.06621,326,5689,0.05975,0.07267
2007,30-45 y.,Very often,0.01947,94,5689,0.01588,0.02306
2007,46-65 y.,Very seldom,0.38207,2840,7028,0.37071,0.39343
2007,46-65 y.,Seldom,0.31095,2204,7028,0.30013,0.32177
2007,46-65 y.,Sometimes,0.20656,1381,7028,0.19709,0.21602
2007,46-65 y.,Often,0.07789,463,7028,0.07163,0.08416
2007,46-65 y.,Very often,0.02253,140,7028,0.01906,0.02600
2007,66 and older,Very seldom,0.41850,1868,4317,0.40378,0.43321
2007,66 and older,Seldom,0.28888,1220,4317,0.27536,0.30241
2007,66 and older,Sometimes,0.20699,860,4317,0.19490,0.21907
2007,66 and older,Often,0.06982,296,4317,0.06222,0.07743
2007,66 and older,Very often,0.01581,73,4317,0.01209,0.01953
2008,17-29 y.,Very seldom,0.40122,1272,3146,0.38409,0.41836
2008,17-29 y.,Seldom,0.36555,1143,3146,0.34872,0.38238
2008,17-29 y.,Sometimes,0.15595,498,3146,0.14327,0.16863
2008,17-29 y.,Often,0.06430,188,3146,0.05572,0.07287
2008,17-29 y.,Very often,0.01298,45,3146,0.00903,0.01694
2008,30-45 y.,Very seldom,0.41024,2134,5155,0.39681,0.42367
2008,30-45 y.,Seldom,0.35248,1855,5155,0.33944,0.36552
2008,30-45 y.,Sometimes,0.16503,823,5155,0.15490,0.17517
2008,30-45 y.,Often,0.05675,269,5155,0.05043,0.06307
2008,30-45 y.,Very often,0.01550,74,5155,0.01213,0.01887
2008,46-65 y.,Very seldom,0.37720,2611,6667,0.36556,0.38883
2008,46-65 y.,Seldom,0.33293,2337,6667,0.32162,0.34425
2008,46-65 y.,Sometimes,0.19462,1176,6667,0.18512,0.20412
2008,46-65 y.,Often,0.07341,422,6667,0.06715,0.07967
2008,46-65 y.,Very often,0.02184,121,6667,0.01833,0.02535
2008,66 and older,Very seldom,0.40753,1742,4269,0.39278,0.42227
2008,66 and older,Seldom,0.30741,1344,4269,0.29357,0.32126
2008,66 and older,Sometimes,0.19567,829,4269,0.18377,0.20757
2008,66 and older,Often,0.07325,288,4269,0.06544,0.08107
2008,66 and older,Very often,0.01614,66,4269,0.01236,0.01992
2009,17-29 y.,Very seldom,0.37873,1123,2847,0.36091,0.39656
2009,17-29 y.,Seldom,0.37292,1035,2847,0.35516,0.39069
2009,17-29 y.,Sometimes,0.17400,478,2847,0.16007,0.18793
2009,17-29 y.,Often,0.06405,174,2847,0.05506,0.07305
2009,17-29 y.,Very often,0.01029,37,2847,0.00658,0.01400
2009,30-45 y.,Very seldom,0.37622,1801,4652,0.36230,0.39014
2009,30-45 y.,Seldom,0.35501,1659,4652,0.34126,0.36876
2009,30-45 y.,Sometimes,0.18465,830,4652,0.17350,0.19580
2009,30-45 y.,Often,0.06370,272,4652,0.05668,0.07072
2009,30-45 y.,Very often,0.02042,90,4652,0.01636,0.02448
2009,46-65 y.,Very seldom,0.37970,2466,6290,0.36771,0.39170
2009,46-65 y.,Seldom,0.33765,2150,6290,0.32596,0.34934
2009,46-65 y.,Sometimes,0.19724,1170,6290,0.18740,0.20707
2009,46-65 y.,Often,0.06528,396,6290,0.05917,0.07138
2009,46-65 y.,Very often,0.02014,108,6290,0.01666,0.02361
2009,66 and older,Very seldom,0.42083,1771,4107,0.40573,0.43593
2009,66 and older,Seldom,0.29416,1250,4107,0.28022,0.30810
2009,66 and older,Sometimes,0.20466,768,4107,0.19232,0.21700
2009,66 and older,Often,0.06695,263,4107,0.05930,0.07459
2009,66 and older,Very often,0.01341,55,4107,0.00989,0.01693
2010,17-29 y.,Very seldom,0.37024,1015,2469,0.35119,0.38929
2010,17-29 y.,Seldom,0.37844,897,2469,0.35930,0.39757
2010,17-29 y.,Sometimes,0.18209,418,2469,0.16687,0.19732
2010,17-29 y.,Often,0.05625,139,2469,0.04716,0.06534
2010,30-45 y.,Very seldom,0.39140,1640,4100,0.37646,0.40635
2010,30-45 y.,Seldom,0.35623,1520,4100,0.34157,0.37089
2010,30-45 y.,Sometimes,0.18479,682,4100,0.17291,0.19667
2010,30-45 y.,Often,0.05389,209,4100,0.04698,0.06080
2010,30-45 y.,Very often,0.01369,49,4100,0.01013,0.01725
2010,46-65 y.,Very seldom,0.35734,2268,6001,0.34521,0.36946
2010,46-65 y.,Seldom,0.36626,2191,6001,0.35407,0.37845
2010,46-65 y.,Sometimes,0.19212,1088,6001,0.18216,0.20209
2010,46-65 y.,Often,0.07180,377,6001,0.06527,0.07834
2010,46-65 y.,Very often,0.01247,77,6001,0.00967,0.01528
2010,66 and older,Very seldom,0.36808,1524,3978,0.35309,0.38307
2010,66 and older,Seldom,0.33772,1321,3978,0.32302,0.35242
2010,66 and older,Sometimes,0.20631,815,3978,0.19373,0.21888
2010,66 and older,Often,0.07609,269,3978,0.06785,0.08433
2010,66 and older,Very often,0.01181,49,3978,0.00845,0.01516
2011,17-29 y.,Very seldom,0.36358,1113,2979,0.34631,0.38086
2011,17-29 y.,Seldom,0.37301,1066,2979,0.35564,0.39038
2011,17-29 y.,Sometimes,0.18014,565,2979,0.16634,0.19394
2011,17-29 y.,Often,0.06669,186,2979,0.05773,0.07565
2011,17-29 y.,Very often,0.01657,49,2979,0.01199,0.02116
2011,30-45 y.,Very seldom,0.37802,1775,4832,0.36435,0.39170
2011,30-45 y.,Seldom,0.34845,1761,4832,0.33502,0.36189
2011,30-45 y.,Sometimes,0.19796,915,4832,0.18672,0.20919
2011,30-45 y.,Often,0.06008,296,4832,0.05338,0.06679
2011,30-45 y.,Very often,0.01548,85,4832,0.01200,0.01896
2011,46-65 y.,Very seldom,0.36131,2935,7733,0.35060,0.37201
2011,46-65 y.,Seldom,0.34239,2646,7733,0.33182,0.35297
2011,46-65 y.,Sometimes,0.20661,1556,7733,0.19758,0.21563
2011,46-65 y.,Often,0.07163,483,7733,0.06588,0.07738
2011,46-65 y.,Very often,0.01806,113,7733,0.01509,0.02103
2011,66 and older,Very seldom,0.40270,2192,5071,0.38920,0.41620
2011,66 and older,Seldom,0.30974,1540,5071,0.29702,0.32247
2011,66 and older,Sometimes,0.20586,982,5071,0.19473,0.21699
2011,66 and older,Often,0.06765,291,5071,0.06074,0.07456
2011,66 and older,Very often,0.01405,66,5071,0.01081,0.01728
2012,17-29 y.,Very seldom,0.42718,1248,2877,0.40910,0.44525
2012,17-29 y.,Seldom,0.37202,1024,2877,0.35435,0.38968
2012,17-29 y.,Sometimes,0.14573,431,2877,0.13284,0.15863
2012,17-29 y.,Often,0.04311,142,2877,0.03569,0.05053
2012,17-29 y.,Very often,0.01196,32,2877,0.00799,0.01594
2012,30-45 y.,Very seldom,0.41922,1892,4581,0.40493,0.43351
2012,30-45 y.,Seldom,0.34633,1632,4581,0.33255,0.36011
2012,30-45 y.,Sometimes,0.16789,754,4581,0.15706,0.17871
2012,30-45 y.,Often,0.05504,242,4581,0.04843,0.06164
2012,30-45 y.,Very often,0.01153,61,4581,0.00844,0.01463
2012,46-65 y.,Very seldom,0.38279,3085,7809,0.37201,0.39357
2012,46-65 y.,Seldom,0.34984,2785,7809,0.33926,0.36042
2012,46-65 y.,Sometimes,0.18582,1360,7809,0.17719,0.19445
2012,46-65 y.,Often,0.06828,487,7809,0.06269,0.07388
2012,46-65 y.,Very often,0.01327,92,7809,0.01073,0.01580
2012,66 and older,Very seldom,0.41259,2243,5158,0.39915,0.42603
2012,66 and older,Seldom,0.32728,1630,5158,0.31447,0.34008
2012,66 and older,Sometimes,0.18726,932,5158,0.17661,0.19791
2012,66 and older,Often,0.05747,282,5158,0.05112,0.06382
2012,66 and older,Very often,0.01541,71,5158,0.01205,0.01877
2013,17-29 y.,Very seldom,0.44348,1556,3631,0.42732,0.45964
2013,17-29 y.,Seldom,0.35626,1308,3631,0.34068,0.37184
2013,17-29 y.,Sometimes,0.13752,525,3631,0.12632,0.14873
2013,17-29 y.,Often,0.05213,194,3631,0.04490,0.05936
2013,17-29 y.,Very often,0.01061,48,3631,0.00728,0.01394
2013,30-45 y.,Very seldom,0.41965,3242,8027,0.40885,0.43045
2013,30-45 y.,Seldom,0.35081,2989,8027,0.34037,0.36125
2013,30-45 y.,Sometimes,0.16089,1239,8027,0.15285,0.16893
2013,30-45 y.,Often,0.05464,445,8027,0.04966,0.05961
2013,30-45 y.,Very often,0.01401,112,8027,0.01144,0.01659
2013,46-65 y.,Very seldom,0.37763,3610,9001,0.36762,0.38765
2013,46-65 y.,Seldom,0.35568,3222,9001,0.34579,0.36557
2013,46-65 y.,Sometimes,0.18400,1484,9001,0.17599,0.19201
2013,46-65 y.,Often,0.06730,538,9001,0.06212,0.07248
2013,46-65 y.,Very often,0.01539,147,9001,0.01285,0.01793
2013,66 and older,Very seldom,0.41557,2149,4928,0.40181,0.42933
2013,66 and older,Seldom,0.31476,1540,4928,0.30179,0.32773
2013,66 and older,Sometimes,0.19227,883,4928,0.18126,0.20327
2013,66 and older,Often,0.06418,292,4928,0.05734,0.07103
2013,66 and older,Very often,0.01322,64,4928,0.01003,0.01641
2014,17-29 y.,Very seldom,0.42917,1842,4291,0.41436,0.44399
2014,17-29 y.,Seldom,0.37103,1533,4291,0.35657,0.38549
2014,17-29 y.,Sometimes,0.14119,641,4291,0.13077,0.15161
2014,17-29 y.,Often,0.04421,207,4291,0.03806,0.05036
2014,17-29 y.,Very often,0.01440,68,4291,0.01083,0.01796
2014,30-45 y.,Very seldom,0.42618,3603,8505,0.41567,0.43669
2014,30-45 y.,Seldom,0.34629,2983,8505,0.33618,0.35640
2014,30-45 y.,Sometimes,0.15386,1304,8505,0.14619,0.16153
2014,30-45 y.,Often,0.05871,480,8505,0.05371,0.06370
2014,30-45 y.,Very often,0.01496,135,8505,0.01238,0.01755
2014,46-65 y.,Very seldom,0.39924,3837,9280,0.38927,0.40920
2014,46-65 y.,Seldom,0.34248,3186,9280,0.33283,0.35214
2014,46-65 y.,Sometimes,0.17495,1571,9280,0.16721,0.18268
2014,46-65 y.,Often,0.06792,527,9280,0.06280,0.07304
2014,46-65 y.,Very often,0.01541,159,9280,0.01291,0.01792
2014,66 and older,Very seldom,0.41020,2134,4921,0.39646,0.42395
2014,66 and older,Seldom,0.31672,1550,4921,0.30372,0.32972
2014,66 and older,Sometimes,0.18873,865,4921,0.17780,0.19967
2014,66 and older,Often,0.07050,308,4921,0.06334,0.07765
2014,66 and older,Very often,0.01385,64,4921,0.01058,0.01711
2015,17-29 y.,Very seldom,0.42008,1642,3905,0.40460,0.43556
2015,17-29 y.,Seldom,0.36954,1426,3905,0.35440,0.38468
2015,17-29 y.,Sometimes,0.14691,570,3905,0.13581,0.15802
2015,17-29 y.,Often,0.04862,215,3905,0.04188,0.05537
2015,17-29 y.,Very often,0.01485,52,3905,0.01106,0.01864
2015,30-45 y.,Very seldom,0.41920,3016,7342,0.40791,0.43048
2015,30-45 y.,Seldom,0.35124,2612,7342,0.34032,0.36216
2015,30-45 y.,Sometimes,0.16564,1185,7342,0.15713,0.17414
2015,30-45 y.,Often,0.05201,416,7342,0.04693,0.05709
2015,30-45 y.,Very often,0.01192,113,7342,0.00944,0.01441
2015,46-65 y.,Very seldom,0.40112,3637,8855,0.39091,0.41133
2015,46-65 y.,Seldom,0.34399,3092,8855,0.33409,0.35388
